       5950.0000   9.3477765e-19   3.7580771e-19
       5955.0000   6.8308351e-19   3.5505403e-19
       5960.0000   6.6261049e-19   3.1224122e-19
       5965.0000   1.0727105e-18   2.9240974e-19
       5970.0000   1.5968576e-18   2.9184550e-19
       5975.0000   1.4496919e-18   2.9138175e-19
       5980.0000   1.0014780e-18   2.7120105e-19
       5985.0000   1.1516535e-18   2.4789825e-19
       5990.0000   1.2875674e-18   2.3512628e-19
       5995.0000   8.9364558e-19   2.3016407e-19
       6000.0000   8.2797656e-19   2.2955923e-19
       6005.0000   1.3456169e-18   2.2172142e-19
       6010.0000   6.2061945e-19   2.0379591e-19
       6015.0000   5.7324547e-19   1.9461272e-19
       6020.0000   8.8576608e-19   1.9136528e-19
       6025.0000   9.0595072e-19   1.8792730e-19
       6030.0000   8.3412243e-19   1.8711385e-19
       6035.0000   1.0164999e-18   1.8477209e-19
       6040.0000   7.9878683e-19   1.7731647e-19
       6045.0000   9.7918979e-19   1.7339672e-19
       6050.0000   1.3322709e-18   1.7121996e-19
       6055.0000   1.3458771e-18   1.6959274e-19
       6060.0000   1.2073183e-18   1.6733373e-19
       6065.0000   9.4936198e-19   1.6630979e-19
       6070.0000   9.6299105e-19   1.6238004e-19
       6075.0000   7.4601188e-19   1.5767252e-19
       6080.0000   7.5945554e-19   1.5535550e-19
       6085.0000   7.6729028e-19   1.5207902e-19
       6090.0000   1.0097520e-18   1.5273974e-19
       6095.0000   1.0550303e-18   1.5286170e-19
       6100.0000   7.6257065e-19   1.5093462e-19
       6105.0000   9.0953555e-19   1.5035755e-19
       6110.0000   1.0762248e-18   1.4936338e-19
       6115.0000   6.5129238e-19   1.4429505e-19
       6120.0000   9.0688380e-19   1.4349715e-19
       6125.0000   5.4441207e-19   1.3972358e-19
       6130.0000   7.5877177e-19   1.4179030e-19
       6135.0000   5.5508719e-19   1.4572293e-19
       6140.0000   7.2009086e-19   1.5291927e-19
       6145.0000   9.7437252e-19   1.5126722e-19
       6150.0000   9.4563525e-19   1.5037284e-19
       6155.0000   1.0122768e-18   1.6102923e-19
       6160.0000   1.0398352e-18   1.5762548e-19
       6165.0000   1.2888438e-18   1.4835601e-19
       6170.0000   6.4376310e-19   1.5048647e-19
       6175.0000   6.7603664e-19   3.7418552e-19
       6180.0000   8.4468372e-19       46010.653
       6185.0000   8.5160175e-19       46010.653
       6190.0000   8.9777956e-19       46010.653
       6195.0000   8.9990977e-19       46010.653
       6200.0000   8.8994454e-19       46010.653
       6205.0000   8.7700945e-19       46010.653
       6210.0000   8.4795791e-19       46010.653
       6215.0000   8.2230658e-19       46010.653
       6220.0000   9.0462200e-19   2.7815689e-19
       6225.0000   1.1134494e-18   1.4571074e-19
       6230.0000   8.4433548e-19   1.5757450e-19
       6235.0000   5.7619089e-19   1.8591026e-19
       6240.0000   7.6657007e-19   1.8366005e-19
       6245.0000   8.6255288e-19   1.5424226e-19
       6250.0000   1.1127152e-18   1.4363478e-19
       6255.0000   7.4881157e-19   1.6872990e-19
       6260.0000   8.4943311e-19   1.8112067e-19
       6265.0000   7.5047476e-19   1.6005077e-19
       6270.0000   9.5261904e-19   1.4692049e-19
       6275.0000   8.2532669e-19   1.3844647e-19
       6280.0000   7.5617636e-19   1.4247560e-19
       6285.0000   7.5420609e-19   1.6225750e-19
