WAVE,FLUX,ERR,SKYBACK
3651.7402,2.2636644E-17,4.7488613E-18,4.3250237E-17
3657.2622,2.6775792E-17,4.718164E-18,3.9972997E-17
3662.7842,2.4394784E-17,4.5454145E-18,3.381257E-17
3668.3062,1.8946008E-17,4.4223507E-18,3.4689804E-17
3673.8284,2.2711266E-17,4.3122915E-18,2.508296E-17
3679.3503,2.502055E-17,4.3119387E-18,2.709327E-17
3684.8723,2.3217133E-17,4.2660943E-18,3.0979658E-17
3690.3943,2.6075792E-17,4.3280567E-18,3.877996E-17
3695.9163,3.3163457E-17,4.3902834E-18,4.025317E-17
3701.4382,2.3580216E-17,4.2777426E-18,4.7198135E-17
3706.9602,2.1360336E-17,4.119907E-18,4.0407832E-17
3712.4822,1.694388E-17,3.977009E-18,3.702588E-17
3718.0044,3.061321E-17,4.109233E-18,3.7451453E-17
3723.5264,2.7866683E-17,4.0936387E-18,4.2900167E-17
3729.0483,2.5484642E-17,4.1562E-18,5.833521E-17
3734.5703,2.1612188E-17,4.0433548E-18,5.717345E-17
3740.0923,2.8974482E-17,4.0680453E-18,5.379256E-17
3745.6143,2.8366925E-17,3.9437134E-18,4.6306603E-17
3751.1362,2.8338966E-17,3.8131645E-18,3.719424E-17
3756.6584,3.3122545E-17,3.777356E-18,3.161641E-17
3762.1804,2.339769E-17,3.66972E-18,3.7047722E-17
3767.7024,2.910276E-17,3.6701793E-18,3.4281015E-17
3773.2244,3.0014586E-17,3.6169543E-18,3.147748E-17
3778.7463,2.0797068E-17,3.470251E-18,3.317275E-17
3784.2683,2.9148028E-17,3.502997E-18,2.838806E-17
3789.7903,2.7775E-17,3.50583E-18,3.3591818E-17
3795.3123,3.2123827E-17,3.507842E-18,3.1846622E-17
3800.8345,2.1629608E-17,3.3494522E-18,3.2485275E-17
3806.3564,3.3302943E-17,3.4587654E-18,3.1657535E-17
3811.8784,2.7846913E-17,3.4037438E-18,3.5864887E-17
3817.4004,2.8310084E-17,3.4341137E-18,4.1853413E-17
3822.9224,3.0460337E-17,3.435506E-18,4.2712116E-17
3828.4443,2.6811332E-17,3.3633073E-18,4.4954788E-17
3833.9663,3.8066365E-17,3.4721117E-18,4.3682002E-17
3839.4883,2.5641046E-17,3.3473814E-18,4.8421006E-17
3845.0105,3.1237996E-17,3.2636196E-18,3.6162083E-17
3850.5325,2.620854E-17,3.1837574E-18,3.597367E-17
3856.0544,2.4703905E-17,3.0797431E-18,3.0049837E-17
3861.5764,2.6222204E-17,3.0792704E-18,3.0544984E-17
3867.0984,2.7866424E-17,3.0484333E-18,2.7499017E-17
3872.6204,3.6423935E-17,3.071728E-18,2.1574063E-17
3878.1423,2.2762007E-17,2.8878676E-18,2.2488037E-17
3883.6643,2.6428253E-17,2.93306E-18,2.4956123E-17
3889.1865,3.2597957E-17,2.9993404E-18,2.5987942E-17
3894.7085,3.243538E-17,3.0096055E-18,2.9516173E-17
3900.2305,3.5466246E-17,3.0627822E-18,3.3479854E-17
3905.7524,3.527022E-17,3.0302465E-18,3.2350782E-17
3911.2744,3.437699E-17,3.0219906E-18,3.47401E-17
3916.7964,3.0993306E-17,2.9571353E-18,3.4790442E-17
3922.3184,3.482517E-17,2.9295455E-18,2.8241488E-17
3927.8403,2.9233436E-17,2.8071993E-18,2.4165173E-17
3933.3625,2.8683973E-17,2.8319949E-18,2.9313097E-17
3938.8845,2.901536E-17,2.8193171E-18,2.904886E-17
3944.4065,3.3590207E-17,2.8914406E-18,3.2764065E-17
3949.9285,2.7811883E-17,2.828404E-18,3.5000665E-17
3955.4504,3.3105777E-17,2.8099265E-18,2.8163816E-17
3960.9724,3.6096094E-17,2.7798796E-18,2.2844892E-17
3966.4944,4.0296464E-17,2.7960475E-18,2.0715743E-17
3972.0164,3.5541125E-17,2.7461375E-18,2.3211662E-17
3977.5386,3.6973858E-17,2.7785623E-18,2.6235092E-17
3983.0605,3.5785858E-17,2.7886577E-18,3.032102E-17
3988.5825,3.245103E-17,2.7408011E-18,3.1454423E-17
3994.1045,3.4693454E-17,2.7723045E-18,3.3046176E-17
3999.6265,3.3374977E-17,2.750828E-18,3.4169173E-17
4005.1484,3.8899872E-17,2.7965275E-18,3.3940643E-17
4010.6704,3.7864543E-17,2.7946578E-18,3.620443E-17
4016.1926,3.751639E-17,2.7792673E-18,3.605365E-17
4021.7146,3.290474E-17,2.6954702E-18,3.3781596E-17
4027.2366,3.574674E-17,2.6937242E-18,3.1481958E-17
4032.7585,3.925564E-17,2.7429342E-18,3.3896482E-17
4038.2805,3.5469647E-17,2.70971E-18,3.6082786E-17
4043.8025,3.8352547E-17,2.7354151E-18,3.6634797E-17
4049.3245,3.6342796E-17,2.7169643E-18,3.8672593E-17
4054.8464,3.5172223E-17,2.6954842E-18,3.8765866E-17
4060.3687,3.8654114E-17,2.7202873E-18,3.8680322E-17
4065.8906,3.921823E-17,2.7310747E-18,4.0075435E-17
4071.4126,3.9668872E-17,2.7298743E-18,4.067863E-17
4076.9346,3.514014E-17,2.7023842E-18,4.4509553E-17
4082.4565,3.9319435E-17,2.6782913E-18,3.752445E-17
4087.9785,3.60148E-17,2.621584E-18,3.694941E-17
4093.5005,4.1637397E-17,2.6598902E-18,3.4278593E-17
4099.0225,3.910968E-17,2.590423E-18,3.076976E-17
4104.5444,4.0684723E-17,2.5910564E-18,2.947108E-17
4110.0664,4.2349927E-17,2.5875473E-18,2.8169996E-17
4115.5884,3.9609693E-17,2.574458E-18,3.0828945E-17
4121.1104,4.1127976E-17,2.586442E-18,3.114064E-17
4126.633,4.215207E-17,2.599896E-18,3.2894386E-17
4132.155,3.8002467E-17,2.5852128E-18,3.6982124E-17
4137.677,4.5044507E-17,2.6234716E-18,3.3387365E-17
4143.1987,4.459304E-17,2.6173781E-18,3.4661035E-17
4148.7207,4.0702785E-17,2.5499435E-18,3.1899085E-17
4154.2427,4.0503064E-17,2.571853E-18,3.6056283E-17
4159.7646,4.250812E-17,2.5969236E-18,3.7074672E-17
4165.2866,4.3939424E-17,2.641697E-18,4.1429156E-17
4170.8086,4.4354424E-17,2.6602536E-18,4.3711972E-17
4176.3306,4.40836E-17,2.6405963E-18,4.2472002E-17
4181.8525,4.225979E-17,2.587507E-18,3.8748406E-17
4187.3745,4.6715336E-17,2.5884924E-18,3.433629E-17
4192.8965,4.599166E-17,2.5492464E-18,3.1079776E-17
4198.4185,3.7146167E-17,2.4598881E-18,3.219086E-17
4203.9404,4.0140647E-17,2.4519315E-18,2.8471444E-17
4209.4624,4.2760536E-17,2.4745085E-18,2.8910915E-17
4214.985,4.2040326E-17,2.4591095E-18,2.7956968E-17
4220.507,4.1982252E-17,2.4393699E-18,2.7091884E-17
4226.029,3.9085806E-17,2.3981292E-18,2.5852951E-17
4231.551,4.33366E-17,2.4354406E-18,2.5676897E-17
4237.0728,4.0310586E-17,2.399549E-18,2.5834738E-17
4242.5947,3.863682E-17,2.4012303E-18,2.848016E-17
4248.1167,4.436878E-17,2.455518E-18,2.8531183E-17
4253.6387,5.0592477E-17,2.503402E-18,2.7007867E-17
4259.1606,4.533564E-17,2.4559594E-18,2.8364546E-17
4264.6826,4.400135E-17,2.4461902E-18,2.975067E-17
4270.2046,4.435908E-17,2.447542E-18,2.9777635E-17
4275.7266,4.2507975E-17,2.4230531E-18,2.9351283E-17
4281.2485,4.1492634E-17,2.4098702E-18,2.9363075E-17
4286.7705,4.2663127E-17,2.4028437E-18,2.7774118E-17
4292.2925,4.825331E-17,2.4585022E-18,2.81015E-17
4297.815,4.3833293E-17,2.417382E-18,2.8956867E-17
4303.337,4.3221782E-17,2.3766206E-18,2.5190576E-17
4308.859,4.3674362E-17,2.3924685E-18,2.7561426E-17
4314.381,4.3314065E-17,2.4001713E-18,2.9101518E-17
4319.903,4.5610332E-17,2.448605E-18,3.2380974E-17
4325.425,4.2351886E-17,2.4116844E-18,3.225815E-17
4330.947,3.9434046E-17,2.3499111E-18,2.9465335E-17
4336.4688,4.1826805E-17,2.3712474E-18,2.886727E-17
4341.9907,4.287074E-17,2.3656065E-18,2.7687739E-17
4347.5127,4.4463774E-17,2.3687663E-18,2.6224688E-17
4353.0347,3.5828147E-17,2.319791E-18,3.1541346E-17
4358.5566,4.3897076E-17,2.384392E-18,2.962851E-17
4364.0786,5.1452877E-17,2.440431E-18,2.7504953E-17
4369.6006,4.6582474E-17,2.4040942E-18,2.9465302E-17
4375.1226,4.5428164E-17,2.3909947E-18,2.9775144E-17
4380.6445,4.4940465E-17,2.378312E-18,2.940486E-17
4386.167,4.6917797E-17,2.3871214E-18,2.8617025E-17
4391.689,4.602143E-17,2.3883655E-18,2.982484E-17
4397.211,4.9434825E-17,2.4015775E-18,2.842114E-17
4402.733,4.4379808E-17,2.3712026E-18,3.0760772E-17
4408.255,4.700708E-17,2.4316312E-18,3.5481095E-17
4413.777,5.0526687E-17,2.4797814E-18,3.768398E-17
4419.299,4.5396923E-17,2.4545106E-18,4.119857E-17
4424.821,4.883739E-17,2.4762117E-18,4.0474133E-17
4430.343,5.0789363E-17,2.477127E-18,3.8092302E-17
4435.8647,4.9320545E-17,2.4333125E-18,3.4889218E-17
4441.3867,4.4339773E-17,2.3840354E-18,3.52743E-17
4446.9087,5.0587527E-17,2.4414428E-18,3.5091318E-17
4452.4307,5.095433E-17,2.409788E-18,3.1211927E-17
4457.9526,5.6636004E-17,2.4544318E-18,3.0075467E-17
4463.4746,5.334838E-17,2.4139668E-18,2.91752E-17
4468.9966,5.657808E-17,2.4294092E-18,2.7392328E-17
4474.519,6.0524885E-17,2.460935E-18,2.714191E-17
4480.041,6.047161E-17,2.467434E-18,2.8385077E-17
4485.563,5.909744E-17,2.4547488E-18,2.8914476E-17
4491.085,5.978076E-17,2.4641239E-18,2.9336185E-17
4496.607,5.865393E-17,2.4379476E-18,2.787605E-17
4502.129,6.0082303E-17,2.44998E-18,2.79004E-17
4507.651,5.796616E-17,2.423468E-18,2.7308703E-17
4513.173,6.303889E-17,2.4837012E-18,2.932541E-17
4518.695,6.030941E-17,2.4740002E-18,3.159603E-17
4524.217,6.3045185E-17,2.4978602E-18,3.184201E-17
4529.739,6.453006E-17,2.5273E-18,3.4346518E-17
4535.2607,6.417536E-17,2.5253768E-18,3.488161E-17
4540.7827,6.0073145E-17,2.4824888E-18,3.43205E-17
4546.3047,6.163698E-17,2.4972527E-18,3.4988076E-17
4551.8267,6.249238E-17,2.4942912E-18,3.329693E-17
4557.349,6.585732E-17,2.5115892E-18,3.3122297E-17
4562.871,6.3508194E-17,2.4871572E-18,3.1805846E-17
4568.393,6.344374E-17,2.4932586E-18,3.3203983E-17
4573.915,7.009954E-17,2.5340868E-18,3.0630773E-17
4579.437,6.261133E-17,2.4882033E-18,3.3821592E-17
4584.959,6.172185E-17,2.473752E-18,3.33451E-17
4590.481,6.310747E-17,2.4573753E-18,2.949881E-17
4596.003,6.0891677E-17,2.4363786E-18,2.997601E-17
4601.525,6.109106E-17,2.4399082E-18,3.0582144E-17
4607.047,5.794279E-17,2.421132E-18,3.1981397E-17
4612.569,5.856853E-17,2.4152239E-18,3.093202E-17
4618.091,6.123394E-17,2.4247383E-18,2.8839894E-17
4623.613,5.9310934E-17,2.3995682E-18,2.8047984E-17
4629.135,6.1286156E-17,2.421403E-18,2.883694E-17
4634.6567,5.4649272E-17,2.3613324E-18,2.9458684E-17
4640.1787,5.765705E-17,2.393651E-18,2.9824702E-17
4645.701,5.732286E-17,2.384287E-18,2.94317E-17
4651.223,5.785086E-17,2.3725672E-18,2.7612715E-17
4656.745,5.772299E-17,2.3823449E-18,2.884462E-17
4662.267,5.703215E-17,2.3976883E-18,3.206016E-17
4667.789,5.5117966E-17,2.3780156E-18,3.2286302E-17
4673.311,5.707352E-17,2.3944912E-18,3.2056448E-17
4678.833,5.916472E-17,2.3994913E-18,3.0337E-17
