WAVE,FLUX,ERR,SKYBACK
3647.4006,9.73963E-18,4.3458138E-18,5.0270376E-17
3652.9246,1.14265985E-17,4.470633E-18,4.937106E-17
3658.4482,-3.3263215E-18,4.4130003E-18,5.0974473E-17
3663.9722,-4.48544E-18,4.4222118E-18,3.6316743E-17
3669.4958,-1.3946903E-18,4.4598803E-18,2.6897798E-17
3675.0198,1.2185001E-18,4.508643E-18,1.9539708E-17
3680.5435,-1.276E-17,4.7849743E-18,4.3866298E-17
3686.0674,1.06708E-18,4.860941E-18,4.0338313E-17
3691.5913,1.6235224E-17,5.284768E-18,5.4764574E-17
3697.115,1.1326537E-18,5.11132E-18,4.8355536E-17
3702.639,6.696263E-18,5.252868E-18,4.6370958E-17
3708.1626,1.6800228E-18,5.291963E-18,4.7494156E-17
3713.6865,9.512674E-19,5.3069414E-18,4.197568E-17
3719.2102,-7.862133E-18,5.450666E-18,4.974893E-17
3724.7341,-7.247964E-18,5.785161E-18,7.9199433E-17
3730.2578,7.1561354E-19,5.861034E-18,8.1368275E-17
3735.7817,2.1931364E-17,6.0151515E-18,6.551134E-17
3741.3054,-4.1531593E-18,5.70732E-18,6.0798443E-17
3746.8293,7.78835E-18,5.6525193E-18,4.847807E-17
3752.353,1.459362E-17,5.6201976E-18,3.8485475E-17
3757.877,-5.5747457E-18,5.4345344E-18,3.9711042E-17
3763.4006,1.9398173E-17,5.4935046E-18,2.6312233E-17
3768.9246,1.6219698E-17,5.44801E-18,3.2359828E-17
3774.4482,1.5660569E-18,5.4592212E-18,5.2638287E-17
3779.9722,9.419719E-18,5.3627716E-18,3.7871717E-17
3785.4958,1.514254E-17,5.4079575E-18,4.0453337E-17
3791.0198,9.013921E-19,5.1848086E-18,4.023863E-17
3796.5435,6.6074724E-18,5.2575228E-18,4.5710328E-17
3802.0674,2.4698071E-17,5.3206925E-18,3.4827904E-17
3807.591,6.377928E-18,5.1408952E-18,4.6168077E-17
3813.115,9.129522E-18,5.151038E-18,4.554638E-17
3818.6387,8.667894E-18,5.187322E-18,5.4519554E-17
3824.1626,1.6508909E-17,5.249538E-18,5.5489327E-17
3829.6863,3.158283E-17,5.3365015E-18,5.20042E-17
3835.2102,-2.0193168E-18,5.163712E-18,7.329695E-17
3840.734,1.5055653E-17,5.0462203E-18,5.0173292E-17
3846.2578,1.2133066E-17,4.9198048E-18,4.559818E-17
3851.7815,7.0387065E-18,4.8242336E-18,4.6630626E-17
3857.3054,8.183252E-18,4.6201292E-18,2.9549333E-17
3862.8293,-7.314819E-18,4.5443247E-18,3.5026182E-17
3868.353,1.0436872E-17,4.5527504E-18,2.847141E-17
3873.877,6.79179E-18,4.461699E-18,2.8742802E-17
3879.4006,7.409373E-18,4.366906E-18,2.2875617E-17
3884.9246,1.3225021E-17,4.4114047E-18,2.4142772E-17
3890.4482,7.995429E-18,4.4118158E-18,3.3029415E-17
3895.9722,1.4470378E-17,4.5543344E-18,4.2933483E-17
3901.4958,6.2951575E-18,4.5284842E-18,5.3316208E-17
3907.0198,1.1566242E-17,4.5279817E-18,5.1145127E-17
3912.5435,1.729893E-17,4.51612E-18,4.7252305E-17
3918.0674,1.0351696E-18,4.2450094E-18,4.2780173E-17
3923.591,1.3653662E-17,4.203528E-18,2.795834E-17
3929.115,1.1553124E-17,4.2154923E-18,3.3611392E-17
3934.6387,8.118064E-18,4.1563754E-18,3.4850138E-17
3940.1626,2.327013E-17,4.343249E-18,3.8253834E-17
3945.6863,4.2208628E-18,4.1353517E-18,4.3059178E-17
3951.2102,2.2526945E-17,4.1617793E-18,2.7637977E-17
3956.734,4.6313967E-19,3.9871355E-18,3.7821457E-17
3962.2578,4.3567413E-18,3.952446E-18,3.4417837E-17
3967.7815,5.0839095E-18,3.9131156E-18,3.113879E-17
3973.3054,-4.2568447E-18,3.9668087E-18,4.2618033E-17
3978.829,6.508747E-18,4.033565E-18,4.505707E-17
3984.353,2.9555658E-18,4.0151074E-18,4.970795E-17
3989.8767,9.070987E-18,3.927178E-18,3.5928815E-17
3995.4006,8.866142E-18,3.974143E-18,4.2030215E-17
4000.9243,5.9304724E-19,3.98335E-18,5.2811164E-17
4006.4482,1.732168E-17,4.158483E-18,5.453793E-17
4011.972,1.0146254E-17,3.9770633E-18,5.616531E-17
4017.4958,1.1841485E-17,4.0161774E-18,5.9824766E-17
4023.0195,4.7869984E-18,3.816269E-18,4.932482E-17
4028.5435,1.04581595E-17,3.8235832E-18,4.5447E-17
4034.0671,2.1713661E-17,3.933245E-18,4.6843615E-17
4039.591,1.5631224E-17,3.9663554E-18,5.794888E-17
4045.115,-1.5514209E-18,3.899289E-18,6.87541E-17
4050.6387,9.3681455E-18,3.846044E-18,5.6180506E-17
4056.1626,1.1165854E-17,3.9648628E-18,6.7141066E-17
4061.6863,1.034283E-17,3.8485004E-18,5.780842E-17
4067.2102,1.185774E-17,3.942349E-18,6.8312936E-17
4072.734,-1.7338579E-18,3.8202555E-18,6.840026E-17
4078.2578,5.5954843E-18,3.80078E-18,6.258287E-17
4083.7815,8.0026136E-19,3.7507674E-18,6.4334296E-17
4089.3054,8.9246245E-18,3.7220617E-18,5.4232353E-17
4094.829,8.680199E-18,3.61565E-18,4.5650483E-17
4100.353,5.9614675E-18,3.5902447E-18,4.6651928E-17
4105.877,1.7006774E-17,3.614201E-18,3.911352E-17
4111.4004,1.06494135E-17,3.539363E-18,4.042119E-17
4116.9243,2.5838854E-18,3.521931E-18,4.9282097E-17
4122.448,8.658056E-18,3.633528E-18,5.4864663E-17
4127.972,1.6738501E-17,3.5757756E-18,4.153929E-17
4133.4956,1.21669235E-17,3.6146312E-18,5.1037037E-17
4139.0195,5.7567176E-18,3.554385E-18,5.469938E-17
