WAVE,FLUX,ERR,SKYBACK
3674.9075,2.8884607E-19,1.7232274E-18,2.7342233E-17
3680.4294,-4.961772E-19,1.9293448E-18,2.8929454E-17
3685.9512,7.408896E-18,2.1589166E-18,2.6334006E-17
3691.4731,4.132037E-18,2.2020216E-18,3.138282E-17
3696.995,4.320728E-21,2.1001518E-18,3.714945E-17
3702.5168,1.6542302E-18,1.903576E-18,3.0298835E-17
3708.0388,-3.3123716E-19,1.747438E-18,3.206111E-17
3713.5605,2.073006E-18,1.665857E-18,3.3919593E-17
3719.0825,-2.8414446E-18,1.5810902E-18,4.0637173E-17
3724.6042,2.6679361E-19,1.531214E-18,4.3961738E-17
3730.1262,-1.58233E-18,1.5128375E-18,4.897963E-17
3735.6482,1.0801289E-18,1.4977212E-18,4.885116E-17
3741.17,2.2783687E-18,1.4657413E-18,4.1615923E-17
3746.692,-4.6050353E-20,1.3998575E-18,3.5693733E-17
3752.2136,4.772521E-18,1.4731617E-18,3.0317377E-17
3757.7356,-2.3240804E-18,1.4298052E-18,3.3448163E-17
3763.2573,6.789996E-19,1.4270206E-18,2.6491113E-17
3768.7793,3.721378E-18,1.554178E-18,2.9710243E-17
3774.3013,1.2788312E-18,1.5472975E-18,2.772407E-17
3779.823,-2.1261178E-18,1.6161622E-18,3.1962626E-17
3785.345,1.9556003E-18,1.6647637E-18,2.7336645E-17
3790.8667,-8.11372E-19,1.7039472E-18,2.869428E-17
3796.3887,-2.3674763E-18,1.7591735E-18,2.96918E-17
3801.9104,9.333243E-19,1.7688443E-18,2.606819E-17
3807.4324,2.2529277E-18,1.8062713E-18,2.6359639E-17
3812.954,1.3162983E-18,1.628816E-18,3.0192906E-17
3818.476,1.9212773E-18,1.6085274E-18,3.4396453E-17
3823.998,1.7243844E-18,1.5542308E-18,3.6106196E-17
3829.5198,7.6244427E-19,1.4915155E-18,3.6924343E-17
3835.0417,-8.483132E-19,1.4454533E-18,3.8658375E-17
3840.5635,9.840411E-19,1.3847966E-18,3.4442156E-17
3846.0854,-6.2099277E-19,1.3351072E-18,3.3877913E-17
3851.6072,-1.4682381E-18,1.3015757E-18,3.3247155E-17
3857.1292,2.9021226E-18,1.2529576E-18,2.301353E-17
3862.6511,1.5439492E-18,1.2308344E-18,2.5658709E-17
3868.1729,1.6852747E-18,1.1844426E-18,2.1501973E-17
3873.6948,3.286776E-19,1.1456129E-18,2.05046E-17
3879.2166,8.3391195E-19,1.1402241E-18,1.928378E-17
3884.7385,3.9684867E-18,1.1749356E-18,1.7285906E-17
