WAVE,FLUX,ERR,SKYBACK
6009.705,4.4505576E-17,1.8964257E-18,1.4422495E-17
6013.9194,4.6177877E-17,1.91589E-18,1.4722923E-17
6018.134,4.1177507E-17,1.8726654E-18,1.6206066E-17
6022.3477,4.1555982E-17,1.8856329E-18,1.7450194E-17
6026.562,4.4542554E-17,1.898139E-18,1.5249659E-17
6030.7764,4.059184E-17,1.8606119E-18,1.5824724E-17
6034.99,4.279648E-17,1.8831705E-18,1.5520908E-17
6039.2046,4.565006E-17,1.9135955E-18,1.5658767E-17
6043.419,4.2304683E-17,1.8791513E-18,1.5769613E-17
6047.6333,4.008905E-17,1.8546926E-18,1.5985638E-17
6051.847,4.5713177E-17,1.9073786E-18,1.5238538E-17
6056.0615,4.0341218E-17,1.8531733E-18,1.5757814E-17
6060.276,3.9992254E-17,1.8506326E-18,1.62939E-17
6064.4897,4.327937E-17,1.8856777E-18,1.6285232E-17
6068.704,4.323967E-17,1.8802136E-18,1.6313282E-17
6072.9185,3.8185314E-17,1.8302558E-18,1.686046E-17
6077.133,4.0970828E-17,1.840714E-18,1.4744516E-17
6081.3467,4.4960787E-17,1.8712153E-18,1.3623154E-17
6085.561,4.439272E-17,1.8603703E-18,1.306325E-17
6089.7754,4.140355E-17,1.8303003E-18,1.33393396E-17
6093.9893,4.562291E-17,1.8773739E-18,1.4608013E-17
6098.2036,4.2789242E-17,1.8463492E-18,1.4114777E-17
6102.418,4.739225E-17,1.8726935E-18,1.1871803E-17
6106.6323,4.0717274E-17,1.8264743E-18,1.5180074E-17
6110.846,4.51776E-17,1.861654E-18,1.37521515E-17
6115.0605,4.1981752E-17,1.8370842E-18,1.487661E-17
6119.275,3.71724E-17,1.7845375E-18,1.5345832E-17
6123.489,3.907223E-17,1.8029415E-18,1.5259706E-17
6127.703,3.882384E-17,1.8010764E-18,1.5414448E-17
6131.9175,3.7855282E-17,1.8024543E-18,1.7436653E-17
6136.132,4.1785912E-17,1.8374918E-18,1.6216426E-17
6140.3457,4.3136536E-17,1.8535608E-18,1.6836366E-17
6144.56,4.1436587E-17,1.8356536E-18,1.7112163E-17
6148.7744,3.857806E-17,1.8129303E-18,1.8588214E-17
6152.9883,3.8091452E-17,1.7999398E-18,1.776334E-17
6157.2026,4.0167623E-17,1.8173696E-18,1.7432408E-17
6161.417,3.7423792E-17,1.7804918E-18,1.6783294E-17
6165.6313,3.9825818E-17,1.8088583E-18,1.7263445E-17
6169.845,4.2595527E-17,1.8228616E-18,1.5904425E-17
6174.0596,4.0041815E-17,1.7993703E-18,1.642679E-17
6178.274,3.9008643E-17,1.7818748E-18,1.6031784E-17
6182.488,4.0097306E-17,1.7811633E-18,1.506531E-17
6186.702,4.1380332E-17,1.785538E-18,1.420592E-17
6190.9165,4.2757505E-17,1.8071543E-18,1.5001718E-17
6195.131,3.697125E-17,1.7703584E-18,1.8376932E-17
6199.3447,3.8805322E-17,1.786291E-18,1.8221277E-17
6203.559,3.714265E-17,1.7538005E-18,1.6686696E-17
6207.7734,4.0561923E-17,1.7593067E-18,1.33343235E-17
6211.9873,3.9135764E-17,1.7634734E-18,1.5858604E-17
6216.2017,4.069253E-17,1.7677762E-18,1.4721464E-17
6220.416,4.0537657E-17,1.7830101E-18,1.7179665E-17
6224.6304,4.4751834E-17,1.8800095E-18,2.3499104E-17
6228.844,4.2350714E-17,1.8821922E-18,2.6797375E-17
6233.0586,3.8610554E-17,1.8555704E-18,2.8529324E-17
