"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"2276","","PS1-10ky","333.407713","1.239881","SLSN-I","0.96","7376","2010-07-17 00:00:00.00","2455394.5","","MMT","MMT-Blue","Chornock/Berger","Chornock","PS1","Y","PS1","","PS1-10ky_2010-07-17_00-00-00_MMT_MMT-Blue_PS1.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","1.2","","","300/6006","","3393","8622.9","1.94927320164","Chomiuk et al. 2011","2011ApJ...743..114C","[Data obtained from:Laura Chomiuk] [Prev. spec info - createdby: admin-UploadSet; modifiedby: admin-UploadSet]"," Migration From WISeREP1.0","2011-11-02 09:14:58"
"2276","","PS1-10ky","333.407713","1.239881","SLSN-I","0.96","7377","2010-07-21 00:00:00.00","2455398.5","","Gemini-N","GMOS","Chornock/Berger","Chornock","PS1","Y","PS1","","PS1-10ky_2010-07-21_00-00-00_Gemini-N_GMOS_PS1.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","1.1","","","B600/4800","","3390","6220.1","0.9097074895532","Chomiuk et al. 2011","2011ApJ...743..114C","[Data obtained from:Laura Chomiuk] [Prev. spec info - createdby: admin-UploadSet; modifiedby: admin-UploadSet]"," Migration From WISeREP1.0","2011-11-02 09:14:58"
"2276","","PS1-10ky","333.407713","1.239881","SLSN-I","0.96","7378","2010-08-18 00:00:00.00","2455426.5","","Gemini-S","GMOS-S","Chornock/Berger","Chornock","PS1","Y","PS1","","PS1-10ky_2010-08-18_00-00-00_Gemini-S_GMOS-S_PS1.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","1.3","","","B600/5000","","3600","6431.92","0.90970767748153","Chomiuk et al. 2011","2011ApJ...743..114C","[Data obtained from:Laura Chomiuk] [Prev. spec info - createdby: admin-UploadSet; modifiedby: admin-UploadSet]"," Migration From WISeREP1.0","2011-11-02 09:14:58"
"2276","","PS1-10ky","333.407713","1.239881","SLSN-I","0.96","7379","2010-09-09 00:00:00.00","2455448.5","","Gemini-S","GMOS-S","Chornock/Berger","Chornock","PS1","Y","PS1","","PS1-10ky_2010-09-09_00-00-00_Gemini-S_GMOS-S_PS1.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","1.4","","","R400/8000","","5887","10160.86","1.3795545513234","Chomiuk et al. 2011","2011ApJ...743..114C","[Data obtained from:Laura Chomiuk] [Prev. spec info - createdby: admin-UploadSet; modifiedby: admin-UploadSet]"," Migration From WISeREP1.0","2011-11-02 09:14:58"
