# SIMPLE = T /Written by IDL: Sun May 29 11:29:49 2016                            
# BITPIX = -32 /Real*4 (floating point)                                           
# NAXIS = 2 /                                                                     
# NAXIS1 = 311 /                                                                  
# NAXIS2 = 2835 /                                                                 
# DISPLINE = 1480 / column/row along dispersion axis to find trace                
# NDISP = 50 / number of columns/rows to sum to find and trace profile            
# OPTIMALPROFILE = local / number of columns/rows to sum to find and trace profile
# WIDTH_LOCALPROFILE = 200 / width in pixels of local extraction profile          
# X_GLOBPROF = [500,2000] / dispersion pixel range for global profile             
# OBJ_APER = -5,7 / object extraction aperture                                    
# SKY_APER = -35,-12,12,35 / sky extraction aperture                              
# ARCFILE1 = arc_DBSP_BLUE_11_0.5_D55_600_4000_FeAr.fits / arc file used          
# ARCFILE2 = arc_DBSP_BLUE_11_0.5_D55_600_4000_FeAr_2.fits / arc file used        
# END                                                                             
# header info from red frame:                                                     
# SIMPLE = T / Written by IDL: Sun May 29 12:25:42 2016                           
# BITPIX = -32 / IEEE single precision floating point                             
# NAXIS = 2 / number of data axes                                                 
# NAXIS1 = 4107 /Number of positions along axis 1                                 
# NAXIS2 = 401 /Number of positions along axis 2                                  
# EXTEND = T / FITS dataset may contain extensions                                
# COMMENT FITS (Flexible Image Transport System) format defined in Astronomy and  
# COMMENT Astrophysics Supplement Series v44/p363, v44/p371, v73/p359, v73/p365.  
# COMMENT Contact the NASA Science Office of Standards and Technology for the     
# COMMENT FITS Definition document #100 and other FITS information.               
# BZERO = 0 / offset data range to that of unsigned short                         
# BSCALE = 1 / default scaling factor                                             
# OBJECT = 'G16apd ' / object title                                               
# OBSERVER= 'VR ' / observer                                                      
# IMGTYPE = 'object ' / observation type                                          
# GAIN = 2.8 / e-/adu                                                             
# RON = 8.5 / system noise                                                        
# DICHROIC= 'D55 ' / Dichroic                                                     
# APERTURE= '1.5 ' / aperture (arcsecs)                                           
# TURRET = 'APERTURE' / turret position                                           
# LAMPS = '0000000 ' / lamps: D-FeAr-Hg-Ar-Ne-He-InCand                           
# RFILTER = 'OPEN ' / filter wheel                                                
# OEXPTIME= 900. / originaly req. exposure time                                   
# EXPTIME = 900. / actual exposure time                                           
# UTSHUT = '2016-05-27T07:49:20.488' / UT shutter open                            
# DATE = '2016-05-27T08:04:43' / file creation date (YYYY-MM-DDThh:mm:ss UTC)     
# NAMPSXY = '1 1 ' / number of amplifiers in y x                                  
# CCDSUM = '1 1 ' / binning in x y                                                
# ASEC1 = '[1:4141,1:440]' / amplifier section 1(LL)                              
# BSEC1 = '[4122:4141,1:440]' / bias section 1(LL)                                
# CSEC1 = '[1:4121,1:440]' / ccd section 1(LL)                                    
# DSEC1 = '[1:4121,1:440]' / data section 1(LL)                                   
# TSEC1 = '[8:4121,1:440]' / trim section 1(LL)                                   
# ROISEC = '[1:4114,790:1229]' / roi section                                      
# DETID = 'LBNL_4Kx2K_1' / detector ID                                            
# DETNUM = '1 ' / Detector Number                                                 
# DETNAM = 'LBNL_4Kx2K' / detector name                                           
# FPA = 'DBSP_RED2' / focal plan array                                            
# UTC = '148 07:49:20.5' / <elapsed days> <time-obs>                              
# UT = '07:49:20.5' / time-obs                                                    
# OBSLST = '16:23:05.6' / lst-obs                                                 
# RA = '12:02:52.15' / Right Ascencion                                            
# DEC = '+44:15:30.0' / Declination                                               
# HOURANG = 'W04:19:23.4' / Hour angle, TCS format                                
# HA = '+04:19:23.4' / Hour angle                                                 
# AIRMASS = '1.566 ' / Airmass                                                    
# TELID = '200 ' / telescope ID                                                   
# TELFOCUS= '41.22 mm' / focus position                                           
# CASSPA = '78.01 ' / cass ring angle                                             
# PARALLAC= '78.87 ' / parallactic angle                                          
# DHE = 'SDSU Gen III' / controller info                                          
# CCDTEMP = '130.037 ' / detector mount temp                                      
# SOFTVER = '3.4 ' / software version                                             
# HDR_REV = '4.3 ' / gfits version                                                
# GCOMMENT= ' ' / comment                                                         
# ANGLE = '24 deg 38 min' / Grating Angle                                         
# GRATING = '316/7500' / lines/mm & Blaze                                         
# CRVAL1 = 48.519459                                                              
# CRVAL2 = 33.313332                                                              
# BIAS = 'bias_DBSP_RED2_11.fits' / bias frame used                               
# OVERSCAN= 6 / additional overscan offset applied                                
# FLAT = 'flat_DBSP_RED2_11_1.5_D55_316_7500.fits' / flatfield frame used         
# FLATSECT= '[80:280]' / flatfield collapse section                               
# SIGCLIP = 10.0000 / LA Cosmic sigclip                                           
# SIGFRAC = 0.0500000 / LA Cosmic sigfrac                                         
# OBJLIM = 0.500000 / LA Cosmic objlim                                            
# NITER = 4 / LA Cosmic niter                                                     
# NCOSMICS= 3992 / number of cosmics found                                        
# DATE-OBS= '2016-05-27' / UT date of observation (from UTSHUT keyword)           
# MJD = 57535.3259315 / MJD corresponding to UTSHUT                               
# DISPLINE = 1190 / column/row along dispersion axis to find trace                
# NDISP = 50 / number of columns/rows to sum to find and trace profile            
# OPTIMALPROFILE = local / number of columns/rows to sum to find and trace profile
# WIDTH_LOCALPROFILE = 200 / width in pixels of local extraction profile          
# X_GLOBPROF = [500,4000] / dispersion pixel range for global profile             
# OBJ_APER = -7,7 / object extraction aperture                                    
# SKY_APER = -35,-12,12,35 / sky extraction aperture                              
# ARCFILE1 = arc_DBSP_RED2_11_0.5_D55_316_7500_ArNeHe.fits / arc file used        
# ARCFILE2 = arc_DBSP_RED2_11_0.5_D55_316_7500_ArNeHe_2.fits / arc file used      
# END                                                                             
#    wave_air           flux            err
#         (A)  (erg/s/cm2/A)  (erg/s/cm2/A)
     3345.323      2.613E-15      1.348E-16
     3346.380      2.342E-15      1.288E-16
     3347.437      2.421E-15      1.277E-16
     3348.492      2.335E-15      1.249E-16
     3349.550      2.222E-15      1.230E-16
     3350.607      2.381E-15      1.247E-16
     3351.664      2.309E-15      1.223E-16
     3352.720      2.614E-15      1.277E-16
     3353.777      2.290E-15      1.209E-16
     3354.835      2.393E-15      1.232E-16
     3355.892      2.374E-15      1.206E-16
     3356.948      2.590E-15      1.239E-16
     3358.006      2.498E-15      1.214E-16
     3359.063      2.427E-15      1.192E-16
     3360.120      2.465E-15      1.187E-16
     3361.178      2.735E-15      1.230E-16
     3362.235      2.541E-15      1.183E-16
     3363.293      2.369E-15      1.172E-16
     3364.350      2.222E-15      1.154E-16
     3365.408      2.391E-15      1.190E-16
     3366.465      2.706E-15      1.255E-16
     3367.523      2.441E-15      1.225E-16
     3368.580      2.273E-15      1.212E-16
     3369.639      2.251E-15      1.210E-16
     3370.697      2.385E-15      1.233E-16
     3371.754      2.229E-15      1.201E-16
     3372.812      2.389E-15      1.216E-16
     3373.870      2.031E-15      1.154E-16
     3374.929      1.921E-15      1.142E-16
     3375.986      2.051E-15      1.167E-16
     3377.044      1.910E-15      1.138E-16
     3378.103      1.853E-15      1.123E-16
     3379.161      1.988E-15      1.149E-16
     3380.219      2.113E-15      1.158E-16
     3381.278      2.366E-15      1.188E-16
     3382.336      2.090E-15      1.142E-16
     3383.394      2.175E-15      1.145E-16
     3384.453      2.536E-15      1.227E-16
     3385.512      2.203E-15      1.174E-16
     3386.571      1.991E-15      1.119E-16
     3387.629      2.149E-15      1.143E-16
     3388.688      2.240E-15      1.172E-16
     3389.747      2.401E-15      1.182E-16
     3390.806      2.258E-15      1.162E-16
     3391.864      2.308E-15      1.139E-16
     3392.923      2.184E-15      1.120E-16
     3393.982      2.017E-15      1.087E-16
     3395.042      2.242E-15      1.123E-16
     3396.100      2.259E-15      1.109E-16
     3397.159      2.122E-15      1.064E-16
     3398.219      2.164E-15      1.076E-16
     3399.277      2.239E-15      1.075E-16
     3400.337      2.205E-15      1.060E-16
     3401.397      1.862E-15      9.919E-17
     3402.456      1.959E-15      1.006E-16
     3403.515      2.032E-15      9.863E-17
     3404.575      1.964E-15      9.605E-17
     3405.635      2.037E-15      9.713E-17
     3406.694      1.904E-15      9.334E-17
     3407.753      1.774E-15      9.138E-17
     3408.813      2.022E-15      9.368E-17
     3409.873      1.707E-15      8.823E-17
     3410.933      2.097E-15      9.442E-17
     3411.993      2.029E-15      9.212E-17
     3413.053      1.998E-15      9.101E-17
     3414.113      1.923E-15      8.911E-17
     3415.172      2.209E-15      9.315E-17
     3416.233      2.070E-15      9.244E-17
     3417.293      2.218E-15      9.518E-17
     3418.354      2.196E-15      9.562E-17
     3419.413      2.328E-15      9.775E-17
     3420.474      1.943E-15      9.257E-17
     3421.534      2.153E-15      9.614E-17
     3422.594      2.152E-15      9.636E-17
     3423.655      2.164E-15      9.616E-17
     3424.715      2.060E-15      9.445E-17
     3425.776      1.967E-15      9.486E-17
     3426.836      1.992E-15      9.560E-17
     3427.897      1.884E-15      9.359E-17
     3428.958      1.955E-15      9.490E-17
     3430.019      1.995E-15      9.801E-17
     3431.079      1.949E-15      9.693E-17
     3432.140      2.011E-15      9.777E-17
     3433.201      1.788E-15      9.472E-17
     3434.261      2.206E-15      1.020E-16
     3435.323      2.082E-15      1.009E-16
     3436.384      1.650E-15      9.456E-17
     3437.445      2.085E-15      1.007E-16
     3438.506      1.903E-15      9.711E-17
     3439.567      1.919E-15      9.669E-17
     3440.629      1.819E-15      9.327E-17
     3441.690      2.084E-15      9.733E-17
     3442.751      2.034E-15      9.541E-17
     3443.812      1.862E-15      9.360E-17
     3444.874      1.990E-15      9.546E-17
     3445.935      2.014E-15      9.668E-17
     3446.997      2.242E-15      1.004E-16
     3448.058      1.860E-15      9.606E-17
     3449.120      1.953E-15      9.925E-17
     3450.181      1.832E-15      9.907E-17
     3451.243      2.068E-15      1.051E-16
     3452.305      1.850E-15      1.019E-16
     3453.367      2.200E-15      1.075E-16
     3454.429      1.929E-15      1.043E-16
     3455.491      2.053E-15      1.049E-16
     3456.553      1.928E-15      1.020E-16
     3457.614      2.035E-15      1.048E-16
     3458.677      1.990E-15      1.029E-16
     3459.739      2.024E-15      1.018E-16
     3460.801      1.901E-15      9.742E-17
     3461.863      1.883E-15      9.728E-17
     3462.926      1.922E-15      9.730E-17
     3463.988      1.936E-15      9.586E-17
     3465.051      1.955E-15      9.457E-17
     3466.112      1.799E-15      9.002E-17
     3467.175      1.973E-15      9.190E-17
     3468.238      1.760E-15      8.724E-17
     3469.300      1.719E-15      8.576E-17
     3470.363      1.641E-15      8.376E-17
     3471.426      1.870E-15      8.615E-17
     3472.489      1.902E-15      8.397E-17
     3473.551      1.805E-15      8.109E-17
     3474.614      1.785E-15      8.052E-17
     3475.677      1.893E-15      8.167E-17
     3476.740      1.844E-15      8.104E-17
     3477.802      1.862E-15      8.282E-17
     3478.865      1.846E-15      8.440E-17
     3479.929      1.783E-15      8.339E-17
     3480.991      1.866E-15      8.628E-17
     3482.055      1.748E-15      8.430E-17
     3483.118      1.721E-15      8.477E-17
     3484.182      1.734E-15      8.324E-17
     3485.244      1.660E-15      8.286E-17
     3486.308      1.825E-15      8.573E-17
     3487.371      1.910E-15      8.683E-17
     3488.435      1.780E-15      8.458E-17
     3489.498      1.904E-15      8.544E-17
     3490.562      1.791E-15      8.372E-17
