OBJECT  = 'PTF13ehe'           /                                                
JD      =        2456689.93135 /                                                
VHELIO  =       -12.5015234966 /                                                
END                                                                             








#  Wavelength     flam       err         sky          telluric
#  Angstrom       erg/s/cm^2/AA
  3047.058     5.6768e-18  7.5550e-16  9.1595e-17   1.00000     5.6768e-18  7.5550e-16  9.1595e-17            NaN         NaN         NaN
  3048.097    -1.7040e-15  7.4193e-16  1.2052e-16   1.00000    -1.7040e-15  7.4193e-16  1.2052e-16            NaN         NaN         NaN
  3049.136    -6.1058e-17  7.3638e-16  1.3566e-16   1.00000    -6.1058e-17  7.3638e-16  1.3566e-16            NaN         NaN         NaN
  3050.176     4.5064e-16  6.8827e-16  8.7889e-17   1.00000     4.5064e-16  6.8827e-16  8.7889e-17            NaN         NaN         NaN
  3051.216    -5.7077e-17  6.4939e-16  7.0098e-17   1.00000    -5.7077e-17  6.4939e-16  7.0098e-17            NaN         NaN         NaN
  3052.255     5.3901e-16  6.3807e-16  6.8803e-17   1.00000     5.3901e-16  6.3807e-16  6.8803e-17            NaN         NaN         NaN
  3053.295    -6.2941e-16  5.9157e-16  4.4883e-17   1.00000    -6.2941e-16  5.9157e-16  4.4883e-17            NaN         NaN         NaN
  3054.334    -3.4068e-16  6.2942e-16  1.3408e-16   1.00000    -3.4068e-16  6.2942e-16  1.3408e-16            NaN         NaN         NaN
  3055.374    -9.5555e-17  5.9086e-16  9.9905e-17   1.00000    -9.5555e-17  5.9086e-16  9.9905e-17            NaN         NaN         NaN
  3056.414    -3.7522e-17  5.6741e-16  9.0064e-17   1.00000    -3.7522e-17  5.6741e-16  9.0064e-17            NaN         NaN         NaN
  3057.454    -2.0572e-17  5.5225e-16  9.3109e-17   1.00000    -2.0572e-17  5.5225e-16  9.3109e-17            NaN         NaN         NaN
  3058.493    -9.9139e-16  5.4184e-16  1.1044e-16   1.00000    -9.9139e-16  5.4184e-16  1.1044e-16            NaN         NaN         NaN
  3059.533     8.1685e-16  5.2123e-16  8.0413e-17   1.00000     8.1685e-16  5.2123e-16  8.0413e-17            NaN         NaN         NaN
  3060.573     1.6010e-16  4.9745e-16  7.1738e-17   1.00000     1.6010e-16  4.9745e-16  7.1738e-17            NaN         NaN         NaN
  3061.613    -1.0188e-15  4.5878e-16  3.8361e-17   1.00000    -1.0188e-15  4.5878e-16  3.8361e-17            NaN         NaN         NaN
  3062.654     8.2952e-16  4.5701e-16  3.3876e-17   1.00000     8.2952e-16  4.5701e-16  3.3876e-17            NaN         NaN         NaN
  3063.694     2.0889e-16  4.5674e-16  6.5685e-17   1.00000     2.0889e-16  4.5674e-16  6.5685e-17            NaN         NaN         NaN
  3064.734    -3.9467e-16  4.7494e-16  1.2596e-16   1.00000    -3.9467e-16  4.7494e-16  1.2596e-16            NaN         NaN         NaN
  3065.775    -3.5231e-17  4.3312e-16  6.7567e-17   1.00000    -3.5231e-17  4.3312e-16  6.7567e-17            NaN         NaN         NaN
  3066.815     2.0046e-16  4.4221e-16  9.9659e-17   1.00000     2.0046e-16  4.4221e-16  9.9659e-17            NaN         NaN         NaN
  3067.855    -2.6762e-16  4.2646e-16  9.3585e-17   1.00000    -2.6762e-16  4.2646e-16  9.3585e-17            NaN         NaN         NaN
  3068.896    -1.1667e-15  4.0256e-16  7.7325e-17   1.00000    -1.1667e-15  4.0256e-16  7.7325e-17            NaN         NaN         NaN
  3069.936     4.3299e-16  3.8757e-16  5.1125e-17   1.00000     4.3299e-16  3.8757e-16  5.1125e-17            NaN         NaN         NaN
  3070.977    -2.5485e-16  3.7145e-16  4.2654e-17   1.00000    -2.5485e-16  3.7145e-16  4.2654e-17            NaN         NaN         NaN
  3072.018     4.9704e-17  3.6055e-16  3.7736e-17   1.00000     4.9704e-17  3.6055e-16  3.7736e-17            NaN         NaN         NaN
  3073.058    -4.4064e-16  3.7100e-16  7.5393e-17   1.00000    -4.4064e-16  3.7100e-16  7.5393e-17            NaN         NaN         NaN
  3074.099    -5.8517e-16  3.5476e-16  5.8886e-17   1.00000    -5.8517e-16  3.5476e-16  5.8886e-17            NaN         NaN         NaN
  3075.141    -1.0216e-16  3.4934e-16  5.5270e-17   1.00000    -1.0216e-16  3.4934e-16  5.5270e-17            NaN         NaN         NaN
  3076.182    -1.2168e-16  3.3586e-16  4.3551e-17   1.00000    -1.2168e-16  3.3586e-16  4.3551e-17            NaN         NaN         NaN
  3077.222     8.0882e-17  3.4244e-16  6.3212e-17   1.00000     8.0882e-17  3.4244e-16  6.3212e-17            NaN         NaN         NaN
  3078.263     1.0465e-16  3.2317e-16  4.0466e-17   1.00000     1.0465e-16  3.2317e-16  4.0466e-17            NaN         NaN         NaN
  3079.305    -3.0423e-16  3.2877e-16  6.6187e-17   1.00000    -3.0423e-16  3.2877e-16  6.6187e-17            NaN         NaN         NaN
  3080.346    -8.6890e-16  3.4043e-16  9.8964e-17   1.00000    -8.6890e-16  3.4043e-16  9.8964e-17            NaN         NaN         NaN
  3081.387    -3.6262e-16  3.2382e-16  7.1201e-17   1.00000    -3.6262e-16  3.2382e-16  7.1201e-17            NaN         NaN         NaN
  3082.429    -3.4729e-16  3.3154e-16  9.8212e-17   1.00000    -3.4729e-16  3.3154e-16  9.8212e-17            NaN         NaN         NaN
  3083.470    -8.1252e-16  3.0300e-16  6.0343e-17   1.00000    -8.1252e-16  3.0300e-16  6.0343e-17            NaN         NaN         NaN
  3084.511    -1.3181e-16  2.9857e-16  5.1271e-17   1.00000    -1.3181e-16  2.9857e-16  5.1271e-17            NaN         NaN         NaN
  3085.553    -8.3155e-16  2.8866e-16  5.2057e-17   1.00000    -8.3155e-16  2.8866e-16  5.2057e-17            NaN         NaN         NaN
  3086.595    -8.3011e-17  3.0016e-16  7.2427e-17   1.00000    -8.3011e-17  3.0016e-16  7.2427e-17            NaN         NaN         NaN
  3087.636     1.8071e-16  2.9261e-16  6.5068e-17   1.00000     1.8071e-16  2.9261e-16  6.5068e-17            NaN         NaN         NaN
  3088.678     6.2329e-16  2.8166e-16  4.7896e-17   1.00000     6.2329e-16  2.8166e-16  4.7896e-17            NaN         NaN         NaN
  3089.720     1.1853e-16  2.8509e-16  6.8926e-17   1.00000     1.1853e-16  2.8509e-16  6.8926e-17            NaN         NaN         NaN
  3090.762     1.2177e-16  2.7344e-16  5.7276e-17   1.00000     1.2177e-16  2.7344e-16  5.7276e-17            NaN         NaN         NaN
  3091.804    -5.3912e-16  2.6081e-16  4.9571e-17   1.00000    -5.3912e-16  2.6081e-16  4.9571e-17            NaN         NaN         NaN
  3092.846     2.3396e-16  2.6502e-16  5.7053e-17   1.00000     2.3396e-16  2.6502e-16  5.7053e-17            NaN         NaN         NaN
  3093.888    -5.8134e-16  2.4533e-16  3.9727e-17   1.00000    -5.8134e-16  2.4533e-16  3.9727e-17            NaN         NaN         NaN
  3094.930    -5.9712e-16  2.4610e-16  5.0572e-17   1.00000    -5.9712e-16  2.4610e-16  5.0572e-17            NaN         NaN         NaN
  3095.972     1.5792e-16  2.4045e-16  4.1927e-17   1.00000     1.5792e-16  2.4045e-16  4.1927e-17            NaN         NaN         NaN
  3097.014     1.8856e-16  2.2710e-16  2.5435e-17   1.00000     1.8856e-16  2.2710e-16  2.5435e-17            NaN         NaN         NaN
  3098.057    -2.7780e-16  2.3014e-16  4.4987e-17   1.00000    -2.7780e-16  2.3014e-16  4.4987e-17            NaN         NaN         NaN
  3099.099    -1.5099e-16  2.3492e-16  6.0963e-17   1.00000    -1.5099e-16  2.3492e-16  6.0963e-17            NaN         NaN         NaN
  3100.142     1.5653e-16  2.2524e-16  4.7023e-17   1.00000     1.5653e-16  2.2524e-16  4.7023e-17            NaN         NaN         NaN
  3101.184     7.9493e-17  2.2541e-16  5.7653e-17   1.00000     7.9493e-17  2.2541e-16  5.7653e-17            NaN         NaN         NaN
