WAVE,FLUX,ERR,SKYBACK
3674.5225,1.2988072E-16,7.913048E-18,7.3109015E-17
3680.0466,1.2984429E-16,7.8969676E-18,8.2036504E-17
3685.5708,1.4568383E-16,7.9029555E-18,7.348996E-17
3691.095,1.4114937E-16,7.8533735E-18,8.3476784E-17
3696.6191,1.2456746E-16,7.611744E-18,9.150072E-17
3702.1433,1.3051919E-16,7.636016E-18,9.438277E-17
3707.6675,1.417903E-16,7.586002E-18,8.471333E-17
3713.1917,1.4400661E-16,7.447283E-18,7.676245E-17
3718.7158,1.5785973E-16,7.546085E-18,7.906312E-17
3724.24,1.5183951E-16,7.411116E-18,8.06464E-17
3729.7642,1.351173E-16,7.2458424E-18,9.200231E-17
3735.2883,1.5802657E-16,7.377488E-18,8.809617E-17
3740.8125,1.5799953E-16,7.369405E-18,9.649361E-17
3746.3367,1.6589034E-16,7.2046745E-18,7.6839586E-17
3751.8608,1.4283869E-16,6.9354685E-18,8.317347E-17
3757.3853,1.3478309E-16,6.745335E-18,7.8649286E-17
3762.9094,1.2275466E-16,6.5083427E-18,7.374703E-17
3768.4336,1.4291064E-16,6.6720632E-18,7.377317E-17
3773.9578,1.278559E-16,6.4887985E-18,7.8469245E-17
3779.482,1.3786086E-16,6.594275E-18,8.604263E-17
3785.006,1.3453152E-16,6.47856E-18,8.272918E-17
3790.5303,1.4366163E-16,6.432723E-18,7.3443745E-17
3796.0544,1.2694734E-16,6.3470305E-18,8.248118E-17
3801.5786,1.1540533E-16,6.053788E-18,7.665197E-17
3807.1028,1.3280233E-16,6.0844817E-18,6.643498E-17
3812.627,1.2901441E-16,6.1109903E-18,7.882294E-17
3818.1511,1.1649203E-16,5.9165723E-18,7.8038244E-17
3823.6753,1.3254651E-16,5.984968E-18,7.1098834E-17
3829.1995,1.3064285E-16,5.8904367E-18,6.8106736E-17
3834.7236,1.1103816E-16,5.7018594E-18,7.563966E-17
3840.2478,1.1742542E-16,5.687087E-18,7.131486E-17
3845.772,1.2802323E-16,5.7743952E-18,7.409229E-17
3851.2964,1.1813723E-16,5.634726E-18,7.511732E-17
3856.8206,1.133425E-16,5.5497735E-18,7.5685325E-17
3862.3447,1.1504175E-16,5.451853E-18,6.625296E-17
3867.869,1.235622E-16,5.510104E-18,6.705554E-17
3873.393,1.2440594E-16,5.449512E-18,6.435349E-17
3878.9172,1.2065708E-16,5.419996E-18,6.916743E-17
3884.4414,1.2004148E-16,5.317607E-18,6.216682E-17
3889.9656,1.273982E-16,5.3966272E-18,6.7211767E-17
3895.4897,1.3001285E-16,5.4047522E-18,7.001799E-17
3901.014,1.3201685E-16,5.4762243E-18,8.0251316E-17
3906.538,1.2169412E-16,5.4295E-18,9.2151E-17
3912.0623,1.2840669E-16,5.4563257E-18,9.1432263E-17
3917.5864,1.291466E-16,5.420009E-18,9.091259E-17
3923.1106,1.2495106E-16,5.2251825E-18,7.325728E-17
3928.6348,1.2447312E-16,5.027697E-18,5.3036826E-17
3934.159,1.4111546E-16,5.10738E-18,4.4847043E-17
3939.6833,1.4262204E-16,5.1317466E-18,4.9826376E-17
3945.2075,1.430369E-16,5.1932744E-18,6.2239E-17
3950.7317,1.4395395E-16,5.3223543E-18,8.179756E-17
3956.2559,1.5251074E-16,5.3258255E-18,7.481803E-17
3961.78,1.4888491E-16,5.1650014E-18,6.074843E-17
3967.3042,1.4757357E-16,5.0509857E-18,5.1427228E-17
3972.8284,1.5560342E-16,5.120261E-18,5.3017533E-17
3978.3525,1.5147576E-16,5.1427217E-18,6.4850325E-17
3983.8767,1.4784571E-16,5.1555512E-18,7.500669E-17
3989.401,1.506033E-16,5.219648E-18,8.46665E-17
3994.925,1.4198786E-16,5.1251346E-18,8.482058E-17
4000.4492,1.3860676E-16,5.080501E-18,8.675054E-17
4005.9734,1.4070438E-16,5.0700923E-18,8.535033E-17
4011.4976,1.4346298E-16,5.091105E-18,8.806936E-17
4017.0217,1.2324783E-16,4.9069636E-18,9.17015E-17
4022.546,1.2319889E-16,4.8988196E-18,9.3364657E-17
4028.07,1.280447E-16,4.887883E-18,8.9119374E-17
4033.5945,1.2964185E-16,4.8877643E-18,8.859509E-17
4039.1187,1.1976769E-16,4.7789876E-18,8.882092E-17
4044.6428,1.2483479E-16,4.8119445E-18,8.948545E-17
4050.167,1.3567778E-16,4.8712865E-18,8.762844E-17
4055.6912,1.3686196E-16,4.847073E-18,8.458598E-17
4061.2153,1.2319292E-16,4.761058E-18,9.314094E-17
4066.7395,1.2926877E-16,4.743278E-18,8.430616E-17
4072.2637,1.3821624E-16,4.842617E-18,8.9279145E-17
4077.7878,1.3104995E-16,4.795817E-18,9.43732E-17
4083.312,1.2994376E-16,4.71427E-18,8.6357014E-17
4088.8362,1.2692364E-16,4.7060088E-18,9.1687975E-17
4094.3604,1.3548182E-16,4.758746E-18,9.0096406E-17
4099.885,1.372299E-16,4.6929683E-18,8.0957775E-17
4105.4087,1.383494E-16,4.700345E-18,8.237989E-17
4110.933,1.3829146E-16,4.666042E-18,7.945564E-17
4116.457,1.3181042E-16,4.63286E-18,8.513574E-17
4121.9814,1.2910843E-16,4.621229E-18,8.894833E-17
4127.5054,1.367099E-16,4.6201925E-18,8.134548E-17
4133.03,1.2414837E-16,4.5623424E-18,9.081299E-17
4138.5537,1.4056113E-16,4.6400043E-18,8.3182546E-17
4144.078,1.2426133E-16,4.5183926E-18,8.864033E-17
4149.602,1.4257338E-16,4.6254252E-18,8.157225E-17
4155.1265,1.390829E-16,4.5931735E-18,8.3674E-17
4160.6504,1.4006844E-16,4.6241315E-18,8.8050385E-17
4166.175,1.2470043E-16,4.5304446E-18,9.601032E-17
4171.699,1.3695692E-16,4.612209E-18,9.4383366E-17
4177.223,1.3865847E-16,4.565584E-18,8.6474E-17
4182.7476,1.3902806E-16,4.5346897E-18,8.235545E-17
4188.2715,1.3417042E-16,4.4933874E-18,8.396672E-17
4193.796,1.3159055E-16,4.476853E-18,8.6585554E-17
4199.32,1.3259602E-16,4.412556E-18,7.75615E-17
4204.844,1.3853412E-16,4.4577537E-18,7.837368E-17
4210.368,1.3381923E-16,4.3939474E-18,7.627384E-17
4215.8926,1.4461601E-16,4.4808825E-18,7.653162E-17
4221.4165,1.3251365E-16,4.378691E-18,7.8312894E-17
4226.941,1.2644853E-16,4.3191604E-18,7.915784E-17
4232.465,1.3588567E-16,4.3535608E-18,7.299464E-17
4237.9893,1.2903667E-16,4.2857282E-18,7.282457E-17
4243.513,1.2795186E-16,4.275921E-18,7.4124806E-17
4249.0376,1.2406596E-16,4.2555824E-18,7.7797045E-17
4254.5615,1.1659679E-16,4.191352E-18,7.882184E-17
4260.086,1.2230546E-16,4.2118548E-18,7.607383E-17
4265.6104,1.1616674E-16,4.1667515E-18,7.789983E-17
4271.1343,1.1868382E-16,4.150271E-18,7.3446644E-17
4276.6587,1.1253464E-16,4.117203E-18,7.775037E-17
4282.1826,1.1983201E-16,4.152833E-18,7.429019E-17
4287.707,1.114614E-16,4.072187E-18,7.429489E-17
4293.231,1.1402744E-16,4.0504247E-18,6.887256E-17
4298.7554,1.2359701E-16,4.0461354E-18,5.7767144E-17
4304.2793,1.1310127E-16,3.9694656E-18,6.061779E-17
4309.8037,1.1129886E-16,3.9562767E-18,6.207672E-17
4315.3276,1.2076364E-16,4.059417E-18,6.523615E-17
4320.852,1.2260712E-16,4.113635E-18,7.204748E-17
4326.376,1.2551363E-16,4.136395E-18,7.2843695E-17
4331.9004,1.1667646E-16,4.050225E-18,7.280806E-17
4337.4243,1.2240396E-16,4.082552E-18,7.0416496E-17
4342.9487,1.1796359E-16,4.047243E-18,7.200906E-17
4348.4727,1.2396442E-16,4.0662685E-18,6.766411E-17
4353.997,1.1573965E-16,4.037892E-18,7.499786E-17
4359.5215,1.2320113E-16,4.070244E-18,7.108483E-17
4365.0454,1.1993358E-16,4.071824E-18,7.651567E-17
4370.57,1.1288908E-16,3.9961054E-18,7.490803E-17
4376.0938,1.1150638E-16,3.9810793E-18,7.574072E-17
4381.618,1.1649874E-16,3.969029E-18,6.8483944E-17
4387.142,1.145131E-16,3.9672298E-18,7.183896E-17
4392.6665,1.215542E-16,4.0151206E-18,7.059395E-17
4398.1904,1.1857851E-16,3.9843313E-18,7.043138E-17
4403.715,1.2252746E-16,4.0259414E-18,7.308134E-17
4409.239,1.1719611E-16,4.00971E-18,7.767843E-17
4414.763,1.1902616E-16,4.03513E-18,8.003215E-17
4420.287,1.1755552E-16,4.0401677E-18,8.376231E-17
4425.8115,1.2736954E-16,4.110088E-18,8.187007E-17
4431.3354,1.1569778E-16,3.998163E-18,8.098608E-17
4436.86,1.1509114E-16,3.9908938E-18,8.238906E-17
4442.384,1.220859E-16,4.0111787E-18,7.608798E-17
4447.908,1.1941791E-16,4.023059E-18,8.201641E-17
4453.4326,1.2805161E-16,4.0414974E-18,7.479697E-17
4458.9565,1.2488778E-16,4.0168432E-18,7.518531E-17
4464.481,1.2714245E-16,4.0286533E-18,7.4998865E-17
4470.005,1.2359496E-16,3.989247E-18,7.393523E-17
4475.5293,1.2278068E-16,3.99876E-18,7.783467E-17
4481.053,1.2936603E-16,4.0362915E-18,7.5412376E-17
4486.5776,1.2495848E-16,4.0023812E-18,7.6449634E-17
4492.1016,1.3505083E-16,4.05916E-18,7.2645456E-17
4497.626,1.2933373E-16,4.0059836E-18,7.263738E-17
4503.15,1.2184226E-16,3.98706E-18,8.021328E-17
4508.6743,1.3194601E-16,4.0440517E-18,7.6388965E-17
4514.198,1.1992728E-16,3.9801536E-18,8.2930726E-17
4519.7227,1.2976113E-16,4.014851E-18,7.6484786E-17
4525.2466,1.296722E-16,3.996037E-18,7.441251E-17
4530.771,1.284575E-16,3.9721887E-18,7.2439416E-17
4536.2954,1.1605961E-16,3.8955587E-18,7.773708E-17
4541.8193,1.1766725E-16,3.940947E-18,8.293039E-17
