WAVE,FLUX,ERR,SKYBACK
3674.5225,5.9691186E-17,6.442654E-18,1.3819302E-16
3680.0466,7.721135E-17,6.4762344E-18,1.3136518E-16
3685.5708,6.6039585E-17,6.282797E-18,1.3251326E-16
3691.095,9.0031555E-17,6.5139704E-18,1.4287847E-16
3696.6191,9.2185236E-17,6.524642E-18,1.5279725E-16
3702.1433,9.622388E-17,6.417512E-18,1.4402878E-16
3707.6675,8.995608E-17,6.2666794E-18,1.447452E-16
3713.1917,9.411191E-17,6.1905994E-18,1.3803544E-16
3718.7158,9.747396E-17,6.0256563E-18,1.207042E-16
3724.24,9.5774426E-17,5.997354E-18,1.2942887E-16
3729.7642,9.409002E-17,5.9421065E-18,1.3306618E-16
3735.2883,9.2170975E-17,5.882056E-18,1.3669141E-16
3740.8125,7.505785E-17,6.682408E-18,1.3961622E-16
3746.3367,1.06891243E-16,5.829072E-18,1.3237164E-16
3751.8608,1.0329955E-16,5.820275E-18,1.2563252E-16
3757.3853,9.014295E-17,5.560013E-18,1.3099848E-16
3762.9094,7.6524186E-17,5.3611776E-18,1.2871761E-16
3768.4336,7.390597E-17,5.3393247E-18,1.3609924E-16
3773.9578,7.1281806E-17,5.3176902E-18,1.4393143E-16
3779.482,8.1917165E-17,5.360643E-18,1.442329E-16
3785.006,8.703466E-17,5.3221797E-18,1.3977478E-16
3790.5303,7.487625E-17,5.0631746E-18,1.2600683E-16
3796.0544,7.540624E-17,5.049204E-18,1.2963254E-16
3801.5786,7.713303E-17,4.9560303E-18,1.2090298E-16
3807.1028,8.31652E-17,5.010657E-18,1.2622887E-16
3812.627,7.8713296E-17,4.912329E-18,1.243892E-16
3818.1511,6.416253E-17,4.728507E-18,1.239769E-16
3823.6753,7.6688424E-17,4.7178585E-18,1.1102488E-16
3829.1995,7.8538774E-17,4.788958E-18,1.06719084E-16
3834.7236,6.646123E-17,4.5529406E-18,1.1306987E-16
3840.2478,7.6838435E-17,4.6159027E-18,1.1276428E-16
3845.772,7.48469E-17,4.538166E-18,1.0993891E-16
3851.2964,8.027964E-17,4.582485E-18,1.1522847E-16
3856.8206,8.368791E-17,4.532097E-18,1.0736635E-16
3862.3447,7.919332E-17,4.478404E-18,1.100744E-16
3867.869,7.695022E-17,4.3899145E-18,1.0504751E-16
3873.393,7.117814E-17,4.3042715E-18,1.04702504E-16
3878.9172,7.738708E-17,4.2840437E-18,9.826574E-17
3884.4414,7.212743E-17,4.2410824E-18,1.03653076E-16
3889.9656,7.367842E-17,4.254591E-18,1.0795895E-16
3895.4897,6.907974E-17,4.254828E-18,1.1769484E-16
3901.014,6.959854E-17,4.2948727E-18,1.2803206E-16
3906.538,7.5743195E-17,4.369203E-18,1.342219E-16
3912.0623,7.321301E-17,4.3976164E-18,1.4626471E-16
3917.5864,7.8758473E-17,4.3517327E-18,1.3555943E-16
3923.1106,7.607507E-17,4.1951945E-18,1.1863595E-16
3928.6348,7.7919884E-17,4.008459E-18,9.277472E-17
3934.159,8.3378264E-17,3.9312995E-18,7.760547E-17
3939.6833,7.9042607E-17,3.9593815E-18,9.033623E-17
3945.2075,7.9532437E-17,4.039458E-18,1.05841915E-16
3950.7317,8.600573E-17,4.1797887E-18,1.2322892E-16
3956.2559,8.5302306E-17,4.1717696E-18,1.2560646E-16
3961.78,9.597159E-17,4.0961843E-18,1.0352518E-16
3967.3042,9.188837E-17,3.925693E-18,8.5424014E-17
3972.8284,8.0993807E-17,3.8825108E-18,9.649784E-17
3978.3525,8.319444E-17,3.973794E-18,1.116759E-16
3983.8767,9.18128E-17,4.159788E-18,1.3250708E-16
3989.401,9.16701E-17,4.2452402E-18,1.5003967E-16
3994.925,8.949737E-17,4.2049094E-18,1.5033399E-16
4000.4492,8.757818E-17,4.17578E-18,1.5055337E-16
4005.9734,8.558613E-17,4.195814E-18,1.5992325E-16
4011.4976,8.136227E-17,4.1666465E-18,1.6283262E-16
4017.0217,8.413597E-17,4.1702683E-18,1.6301693E-16
4022.546,7.5176556E-17,4.0747128E-18,1.6198162E-16
4028.07,6.272067E-17,3.981827E-18,1.653335E-16
4033.5945,7.543656E-17,4.0472996E-18,1.6246777E-16
4039.1187,7.6695915E-17,4.002957E-18,1.5654729E-16
4044.6428,7.706772E-17,3.9971704E-18,1.57872E-16
4050.167,8.2059487E-17,4.0304487E-18,1.5990464E-16
4055.6912,6.7095194E-17,3.9128584E-18,1.6256035E-16
4061.2153,7.295091E-17,3.8938986E-18,1.5418203E-16
4066.7395,9.434292E-17,4.022612E-18,1.5081752E-16
4072.2637,7.5789094E-17,3.9328745E-18,1.628352E-16
4077.7878,8.4121185E-17,3.9312185E-18,1.5363994E-16
4083.312,8.837989E-17,3.9640704E-18,1.564862E-16
4088.8362,7.876161E-17,3.8832155E-18,1.575166E-16
4094.3604,8.242951E-17,3.889969E-18,1.5671223E-16
4099.885,9.151222E-17,3.855557E-18,1.4126805E-16
4105.4087,8.842278E-17,3.826685E-18,1.4211294E-16
4110.933,8.577803E-17,3.8010024E-18,1.4346974E-16
4116.457,7.962094E-17,3.748894E-18,1.4522863E-16
4121.9814,7.67927E-17,3.7926918E-18,1.5867504E-16
4127.5054,8.0286144E-17,3.794734E-18,1.576538E-16
4133.03,8.305104E-17,3.7824136E-18,1.5305397E-16
4138.5537,7.388221E-17,3.6873644E-18,1.5019556E-16
4144.078,8.117833E-17,3.7377347E-18,1.5236283E-16
4149.602,8.267226E-17,3.719705E-18,1.4912634E-16
4155.1265,9.082287E-17,3.7610777E-18,1.488856E-16
4160.6504,8.3773716E-17,3.7342283E-18,1.546321E-16
4166.175,8.479557E-17,3.7538374E-18,1.5868055E-16
4171.699,8.345526E-17,3.758042E-18,1.637351E-16
4177.223,7.839982E-17,3.6802668E-18,1.5770807E-16
4182.7476,7.9449765E-17,3.6516885E-18,1.5300429E-16
4188.2715,8.625207E-17,3.6517323E-18,1.4667283E-16
4193.796,7.8284294E-17,3.585369E-18,1.4652463E-16
4199.32,8.2905083E-17,3.5845913E-18,1.4270454E-16
4204.844,8.388633E-17,3.5740617E-18,1.4138599E-16
4210.368,7.785489E-17,3.529728E-18,1.4285393E-16
4215.8926,7.6890984E-17,3.519541E-18,1.4361575E-16
4221.4165,7.414005E-17,3.4768333E-18,1.41786E-16
4226.941,7.618627E-17,3.4462247E-18,1.3514863E-16
4232.465,7.635169E-17,3.4445104E-18,1.363763E-16
4237.9893,7.6520374E-17,3.447815E-18,1.3819556E-16
4243.513,7.237544E-17,3.4093343E-18,1.3881476E-16
4249.0376,7.609175E-17,3.4132477E-18,1.3569984E-16
4254.5615,7.537317E-17,3.4076884E-18,1.3732461E-16
4260.086,6.844072E-17,3.3499043E-18,1.379368E-16
4265.6104,7.1352586E-17,3.3394574E-18,1.3354422E-16
4271.1343,6.207512E-17,3.2567838E-18,1.3315864E-16
4276.6587,7.323432E-17,3.3156021E-18,1.2988035E-16
4282.1826,7.1473004E-17,3.3253597E-18,1.3503103E-16
4287.707,6.424937E-17,3.2522868E-18,1.3310965E-16
4293.231,6.9069283E-17,3.2575144E-18,1.2894123E-16
4298.7554,7.330931E-17,3.1945713E-18,1.1353623E-16
4304.2793,6.963748E-17,3.1041807E-18,1.04250784E-16
4309.8037,6.409763E-17,3.0832107E-18,1.0898427E-16
4315.3276,7.0133686E-17,3.1694095E-18,1.16952E-16
4320.852,6.806524E-17,3.224449E-18,1.3066709E-16
4326.376,7.11347E-17,3.256812E-18,1.3399143E-16
4331.9004,6.495785E-17,3.2327143E-18,1.391671E-16
4337.4243,7.1125773E-17,3.2007243E-18,1.2683376E-16
4342.9487,6.745707E-17,3.1888024E-18,1.3004079E-16
4348.4727,7.464407E-17,3.1970731E-18,1.2335886E-16
4353.997,7.23526E-17,3.208009E-18,1.293113E-16
4359.5215,6.918695E-17,3.2410028E-18,1.4075959E-16
4365.0454,6.633317E-17,3.209309E-18,1.3990693E-16
4370.57,7.179124E-17,3.2302549E-18,1.3751993E-16
4376.0938,7.296577E-17,3.2315775E-18,1.3706726E-16
4381.618,7.0547846E-17,3.174702E-18,1.3141187E-16
