WAVE,FLUX,ERR,SKYBACK
3674.5225,6.747043E-17,6.0895415E-18,1.1736158E-16
3680.0466,6.3604564E-17,6.018788E-18,1.2282752E-16
3685.5708,7.295753E-17,6.034168E-18,1.2230937E-16
3691.095,6.390597E-17,6.013747E-18,1.3921227E-16
3696.6191,7.1763616E-17,6.01248E-18,1.3921545E-16
3702.1433,8.049457E-17,5.976696E-18,1.3335258E-16
3707.6675,8.3847335E-17,5.9340854E-18,1.3236493E-16
3713.1917,8.1736284E-17,5.770819E-18,1.2256174E-16
3718.7158,7.497825E-17,5.7030865E-18,1.3008758E-16
3724.24,9.2912004E-17,5.6189035E-18,1.06858785E-16
3729.7642,8.072758E-17,5.5222818E-18,1.1641876E-16
3735.2883,8.257682E-17,5.4859375E-18,1.1707824E-16
3740.8125,8.426134E-17,5.403969E-18,1.124321E-16
3746.3367,8.2219324E-17,5.3926795E-18,1.2047467E-16
3751.8608,6.762353E-17,5.1783545E-18,1.1780001E-16
3757.3853,6.404941E-17,5.1481165E-18,1.244252E-16
3762.9094,6.0840676E-17,5.0124465E-18,1.1796149E-16
3768.4336,6.9601326E-17,5.042063E-18,1.1683295E-16
3773.9578,7.245934E-17,5.0489872E-18,1.212623E-16
3779.482,8.4460785E-17,5.1140826E-18,1.211E-16
3785.006,8.1716564E-17,5.056242E-18,1.2296692E-16
3790.5303,7.763807E-17,4.8928767E-18,1.1258383E-16
3796.0544,6.988452E-17,4.792238E-18,1.1406748E-16
3801.5786,7.036274E-17,4.7551396E-18,1.1453337E-16
3807.1028,6.859651E-17,4.690574E-18,1.1287726E-16
3812.627,6.9393776E-17,4.5821926E-18,1.0356681E-16
3818.1511,7.0157E-17,4.5404837E-18,1.01730225E-16
3823.6753,6.905625E-17,4.4490463E-18,9.591632E-17
3829.1995,6.5458666E-17,4.408925E-18,9.971786E-17
3834.7236,6.383166E-17,4.357529E-18,9.938432E-17
3840.2478,8.196513E-17,4.427384E-18,9.1572044E-17
3845.772,8.019652E-17,4.4605115E-18,1.03952654E-16
3851.2964,6.778732E-17,4.2860653E-18,9.8466693E-17
3856.8206,7.6064876E-17,4.331772E-18,9.868284E-17
3862.3447,7.6407825E-17,4.2471895E-18,9.148932E-17
3867.869,7.823505E-17,4.257754E-18,9.4534674E-17
3873.393,7.4612704E-17,4.201514E-18,9.571097E-17
3878.9172,7.295356E-17,4.111414E-18,8.9666114E-17
3884.4414,6.787533E-17,4.0526142E-18,9.139108E-17
3889.9656,7.3032206E-17,4.0927644E-18,9.4349815E-17
3895.4897,7.574178E-17,4.1553873E-18,1.0307806E-16
3901.014,7.7807176E-17,4.1706273E-18,1.06148104E-16
3906.538,7.289854E-17,4.170574E-18,1.1595578E-16
3912.0623,6.0807344E-17,4.0894953E-18,1.222115E-16
3917.5864,7.751047E-17,4.169065E-18,1.1701036E-16
3923.1106,6.770678E-17,3.966297E-18,1.0405481E-16
3928.6348,7.09201E-17,3.812059E-18,8.252511E-17
3934.159,7.3772096E-17,3.7269532E-18,7.173901E-17
3939.6833,7.7161194E-17,3.776149E-18,7.64024E-17
3945.2075,8.11159E-17,3.9057198E-18,9.235832E-17
3950.7317,7.672727E-17,3.9504074E-18,1.0704531E-16
3956.2559,8.322494E-17,3.9879316E-18,1.0873162E-16
3961.78,8.147291E-17,3.8688E-18,9.579395E-17
3967.3042,7.744535E-17,3.7028322E-18,8.0823004E-17
3972.8284,8.460493E-17,3.7382914E-18,7.930767E-17
3978.3525,8.2298734E-17,3.7925255E-18,9.284772E-17
3983.8767,8.784257E-17,3.954328E-18,1.1175136E-16
3989.401,9.175362E-17,4.053203E-18,1.252447E-16
3994.925,8.652124E-17,4.0168614E-18,1.2877049E-16
4000.4492,8.3447886E-17,3.9942997E-18,1.3184883E-16
4005.9734,6.944873E-17,3.9225194E-18,1.4003781E-16
4011.4976,7.352329E-17,3.9366055E-18,1.4067853E-16
4017.0217,7.167426E-17,3.909189E-18,1.4057695E-16
4022.546,6.111603E-17,3.8198555E-18,1.4273346E-16
4028.07,7.102282E-17,3.8429608E-18,1.3707524E-16
4033.5945,7.0645354E-17,3.81316E-18,1.3584636E-16
4039.1187,7.146422E-17,3.799432E-18,1.3458566E-16
4044.6428,7.1307766E-17,3.7998762E-18,1.3825166E-16
4050.167,7.3484244E-17,3.797034E-18,1.3748478E-16
4055.6912,7.205503E-17,3.7621895E-18,1.3637564E-16
4061.2153,7.651471E-17,3.7765886E-18,1.3545416E-16
4066.7395,7.716128E-17,3.7502586E-18,1.3332256E-16
4072.2637,7.764741E-17,3.7670798E-18,1.3733571E-16
4077.7878,8.220954E-17,3.7529503E-18,1.3224614E-16
4083.312,8.3622024E-17,3.7559563E-18,1.3298338E-16
4088.8362,7.8706957E-17,3.742976E-18,1.3944399E-16
4094.3604,6.914651E-17,3.6452737E-18,1.372465E-16
4099.885,7.71163E-17,3.6381922E-18,1.2858306E-16
4105.4087,7.9177894E-17,3.6028588E-18,1.2257832E-16
4110.933,7.59159E-17,3.5764895E-18,1.2444048E-16
4116.457,7.397134E-17,3.6119532E-18,1.3451402E-16
4121.9814,7.349357E-17,3.6069885E-18,1.3608079E-16
4127.5054,7.198243E-17,3.5891276E-18,1.3714166E-16
4133.03,7.353413E-17,3.5588863E-18,1.3240296E-16
4138.5537,7.3472174E-17,3.562649E-18,1.3513361E-16
4144.078,7.8453747E-17,3.554646E-18,1.2990395E-16
