"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"7216","2011kf","","219.23971","16.51572","SLSN-I","0.245","21515","2012-01-30 00:00:00.00","2455956.5","","VLT-UT2","X-Shooter","Unknown","Inserra","","Y","","","2011kf_2012-01-30_00-00-00_VLT-UT2_X-Shooter_None.ascii","","Object","High","","Air","Angstrom","1","Other","","1800","0","","","","","","","3600","8800","3.0462800234329","Inserra et al. 2013","2013ApJ...770..128I","Spectrum is corrected for reddening, de-deredshifted back to observed WLs [Data obtained from:Inserra] [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2014-06-19 12:33:25"
"7216","2011kf","","219.23971","16.51572","SLSN-I","0.245","21516","2012-03-03 00:00:00.00","2455989.5","","VLT-UT1","FORS1","Unknown","Inserra","","Y","","","2011kf_2012-03-03_00-00-00_VLT-UT1_FORS1_None.ascii","","Object","High","","Air","Angstrom","1","Other","","1500","0","","","","","","","5500.00027","8650.93819","1.810883862069","Inserra et al. 2013","2013ApJ...770..128I","Spectrum is corrected for reddening, de-deredshifted back to observed WLs [Data obtained from:Inserra] [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2014-06-19 12:33:25"
