3501.21948242188  7.709257E-15
3504.08253979684  7.145251E-15
3506.94559717179  8.209765E-15
3509.80865454675  6.828550E-15
3512.6717119217  7.353938E-15
3515.53476929665  7.245988E-15
3518.39782667161  6.233049E-15
3521.26088404656  7.472562E-15
3524.12394142152  7.519734E-15
3526.98699879647  7.051714E-15
3529.85005617143  7.794657E-15
3532.71311354638  6.880346E-15
3535.57617092133  7.634778E-15
3538.43922829629  6.613695E-15
3541.30228567124  7.708257E-15
3544.1653430462  5.513872E-15
3547.02840042115  6.322783E-15
3549.89145779611  6.207821E-15
3552.75451517106  6.206038E-15
3555.61757254601  6.648540E-15
3558.48062992097  6.260512E-15
3561.34368729592  6.362979E-15
3564.20674467088  6.856759E-15
3567.06980204583  6.846581E-15
3569.93285942078  6.129731E-15
3572.79591679574  6.107094E-15
3575.65897417069  6.759307E-15
3578.52203154565  5.847705E-15
3581.3850889206  5.902346E-15
3584.24814629556  6.627974E-15
3587.11120367051  5.782449E-15
3589.97426104546  5.897152E-15
3592.83731842042  5.835049E-15
3595.70037579537  5.994151E-15
3598.56343317033  6.312545E-15
3601.42649054528  6.454398E-15
3604.28954792024  6.934605E-15
3607.15260529519  5.946499E-15
3610.01566267014  6.016511E-15
3612.8787200451  6.588389E-15
3615.74177742005  5.814945E-15
3618.60483479501  6.723108E-15
3621.46789216996  6.699850E-15
3624.33094954492  6.227003E-15
3627.19400691987  6.918026E-15
3630.05706429482  6.468058E-15
3632.92012166978  6.832488E-15
3635.78317904473  6.133219E-15
3638.64623641969  6.304910E-15
3641.50929379464  5.801849E-15
3644.37235116959  5.717297E-15
3647.23540854455  5.325907E-15
3650.0984659195  5.636936E-15
3652.96152329446  5.498943E-15
3655.82458066941  6.022377E-15
3658.68763804437  6.130244E-15
3661.55069541932  6.113472E-15
3664.41375279427  6.181087E-15
3667.27681016923  6.390961E-15
3670.13986754418  5.853728E-15
3673.00292491914  6.221154E-15
3675.86598229409  6.020368E-15
3678.72903966905  6.032473E-15
3681.592097044  5.973538E-15
3684.45515441895  5.068597E-15
3687.31821179391  5.955415E-15
3690.18126916886  5.634827E-15
3693.04432654382  5.957526E-15
3695.90738391877  5.567900E-15
3698.77044129373  6.137733E-15
3701.63349866868  5.111822E-15
3704.49655604363  5.497182E-15
3707.35961341859  5.232815E-15
3710.22267079354  5.310302E-15
3713.0857281685  5.281165E-15
3715.94878554345  5.714492E-15
3718.8118429184  5.255954E-15
3721.67490029336  5.666419E-15
3724.53795766831  5.493751E-15
3727.40101504327  5.913550E-15
3730.26407241822  5.950225E-15
3733.12712979318  6.187527E-15
3735.99018716813  6.158478E-15
3738.85324454308  6.063260E-15
3741.71630191804  6.267467E-15
3744.57935929299  6.175591E-15
3747.44241666795  6.014299E-15
3750.3054740429  6.141542E-15
3753.16853141786  6.270367E-15
