#Wavelength(Angstroms)  Flux(erg/s/cm2/AA)
7.8858660e+03,4.0933430e-16
7.9038850e+03,3.9662350e-16
7.9219840e+03,3.4908100e-16
7.9401640e+03,3.8591380e-16
7.9584250e+03,4.1072520e-16
7.9767680e+03,3.3671360e-16
7.9951930e+03,4.4889810e-16
8.0137000e+03,4.0130900e-16
8.0322900e+03,4.1641590e-16
8.0509630e+03,3.8035930e-16
8.0697180e+03,3.5178980e-16
8.0885580e+03,4.8101330e-16
8.1074810e+03,3.8997280e-16
8.1264880e+03,4.1493300e-16
8.1455790e+03,4.0461120e-16
8.1647550e+03,4.0026370e-16
8.1840150e+03,3.4339520e-16
8.2033600e+03,4.1000580e-16
8.2227900e+03,3.2771840e-16
8.2423060e+03,3.7673870e-16
8.2619060e+03,2.6944680e-16
8.2815920e+03,3.6607830e-16
8.3013620e+03,3.7304880e-16
8.3212190e+03,3.5891910e-16
8.3411610e+03,2.8397500e-16
8.3611890e+03,4.3935270e-16
8.3813020e+03,3.4997270e-16
8.4015010e+03,4.1975330e-16
8.4217860e+03,2.1037810e-16
8.4421570e+03,3.8605030e-16
8.4626130e+03,2.9580140e-16
8.4831550e+03,3.6787460e-16
8.5037820e+03,3.3062270e-16
8.5244950e+03,3.7383720e-16
8.5452930e+03,2.8536710e-16
8.5661760e+03,3.2277200e-16
8.5871450e+03,3.2127970e-16
8.6081990e+03,2.9054480e-16
8.6293390e+03,3.7737220e-16
8.6505620e+03,2.8549370e-16
8.6718710e+03,3.8438950e-16
8.6932650e+03,3.4814980e-16
8.7147420e+03,4.0954240e-16
8.7363040e+03,4.2257040e-16
8.7579500e+03,3.4474530e-16
8.7796800e+03,4.6302060e-16
8.8014940e+03,5.1446460e-16
8.8233910e+03,4.6476440e-16
8.8453700e+03,5.3028590e-16
8.8674340e+03,5.2002490e-16
8.8895790e+03,5.0981050e-16
8.9118080e+03,5.8164960e-16
8.9341180e+03,5.8621390e-16
8.9565100e+03,6.4825550e-16
8.9789830e+03,5.8902800e-16
9.0015380e+03,5.2398370e-16
9.0241740e+03,6.2657630e-16
9.0468900e+03,4.9011470e-16
9.0696870e+03,5.0303480e-16
9.0925630e+03,4.8881000e-16
9.1155200e+03,4.2283720e-16
9.1385560e+03,4.1727780e-16
9.1616700e+03,4.6047520e-16
9.1848620e+03,3.9407630e-16
9.2081340e+03,4.1327170e-16
9.2314820e+03,4.0222780e-16
9.2549090e+03,3.9738260e-16
9.2784110e+03,3.6729930e-16
9.3019910e+03,4.2084590e-16
9.3256470e+03,4.2825780e-16
9.3493780e+03,5.0144360e-16
9.3731850e+03,3.4750420e-16
9.3970660e+03,3.7870450e-16
9.4210220e+03,3.1818770e-16
9.4450520e+03,3.6940270e-16
9.4691550e+03,3.3949770e-16
9.4933310e+03,3.3509170e-16
9.5175800e+03,3.2253440e-16
9.5419010e+03,3.7442380e-16
9.5662930e+03,3.3547990e-16
9.5907570e+03,2.9914830e-16
9.6152910e+03,3.0706460e-16
9.6398950e+03,3.6972690e-16
9.6645690e+03,3.2686650e-16
9.6893120e+03,3.4806090e-16
9.7141230e+03,3.1031860e-16
9.7390030e+03,3.3303270e-16
9.7639500e+03,2.9977170e-16
9.7889640e+03,3.2652420e-16
9.8140450e+03,3.2900700e-16
9.8391910e+03,3.1184740e-16
9.8644030e+03,3.3434730e-16
9.8896800e+03,3.0322190e-16
9.9150210e+03,2.9793890e-16
9.9404260e+03,3.1640520e-16
9.9658940e+03,3.2363700e-16
9.9914250e+03,3.2564400e-16
1.0017020e+04,3.4021520e-16
1.0042670e+04,2.8511100e-16
1.0068390e+04,3.1269400e-16
1.0094160e+04,2.7149640e-16
1.0120000e+04,2.9599810e-16
1.0145890e+04,2.7248120e-16
1.0171850e+04,2.7599940e-16
1.0197860e+04,2.8839240e-16
1.0223930e+04,2.9255480e-16
1.0250050e+04,2.9015860e-16
1.0276230e+04,2.5665230e-16
1.0302470e+04,2.8518140e-16
1.0328760e+04,2.3831710e-16
1.0355110e+04,2.9704300e-16
1.0381510e+04,2.4964180e-16
1.0407970e+04,2.5780220e-16
1.0434470e+04,2.6307810e-16
1.0461030e+04,2.9576660e-16
1.0487650e+04,2.5607640e-16
1.0514310e+04,3.1889830e-16
1.0541020e+04,3.1323490e-16
1.0567780e+04,2.1901370e-16
1.0594590e+04,2.8123440e-16
1.0621450e+04,2.5330040e-16
1.0648360e+04,2.6826100e-16
1.0675310e+04,2.8990070e-16
1.0702310e+04,2.5746810e-16
1.0729360e+04,2.6603290e-16
1.0756450e+04,2.1249460e-16
1.0783590e+04,2.8811450e-16
1.0810770e+04,3.0621160e-16
1.0837990e+04,2.3992010e-16
1.0865260e+04,2.3919480e-16
1.0892570e+04,2.6604000e-16
1.0919920e+04,3.1193420e-16
1.0947310e+04,2.8490150e-16
1.0974740e+04,2.7476910e-16
1.1002210e+04,2.5534820e-16
1.1029730e+04,2.9043540e-16
1.1057270e+04,2.9046020e-16
1.1084860e+04,2.9511730e-16
1.1112490e+04,2.6694120e-16
1.1140150e+04,2.8786550e-16
1.1167850e+04,2.9117130e-16
1.1195580e+04,3.1702200e-16
1.1223350e+04,3.0121090e-16
1.1251150e+04,3.1260460e-16
1.1278980e+04,3.1160130e-16
1.1306850e+04,2.8232600e-16
1.1334750e+04,2.9583570e-16
1.1362680e+04,2.6688420e-16
1.1390650e+04,2.4365750e-16
1.1418640e+04,2.8561490e-16
1.1446660e+04,2.5496970e-16
1.1474720e+04,2.6614620e-16
1.1502800e+04,2.7653390e-16
1.1530910e+04,2.7849740e-16
1.1559040e+04,2.1600030e-16
1.1587210e+04,2.4221580e-16
1.1615400e+04,2.6016940e-16
1.1643610e+04,2.9280670e-16
1.1671850e+04,2.1453270e-16
1.1700120e+04,2.9033120e-16
1.1728410e+04,2.6325510e-16
1.1756720e+04,2.7148170e-16
1.1785060e+04,2.5180370e-16
1.1813410e+04,2.2462780e-16
1.1841790e+04,2.2887200e-16
1.1870190e+04,2.3290930e-16
1.1898610e+04,2.1928690e-16
1.1927050e+04,2.4820040e-16
1.1955510e+04,2.0574210e-16
1.1983980e+04,2.4403720e-16
1.2012480e+04,2.3886700e-16
1.2040990e+04,2.6460990e-16
1.2069520e+04,2.0489620e-16
1.2098060e+04,2.2918290e-16
1.2126620e+04,2.5434760e-16
1.2155200e+04,2.2666660e-16
1.2183790e+04,2.1786880e-16
1.2212400e+04,2.4420720e-16
1.2241010e+04,1.8499280e-16
1.2269640e+04,2.7860890e-16
1.2298290e+04,2.1986380e-16
1.2326940e+04,2.4098550e-16
1.2355610e+04,2.4207320e-16
1.2384290e+04,2.5827480e-16
1.2412970e+04,2.3749510e-16
1.2441670e+04,2.4788450e-16
1.2470380e+04,2.4216130e-16
1.2499090e+04,2.3918390e-16
1.2527810e+04,2.4754330e-16
1.2556540e+04,2.4374910e-16
1.2585280e+04,2.6113940e-16
1.2614030e+04,1.8095970e-16
1.2642780e+04,2.2426440e-16
1.2671530e+04,2.0674730e-16
1.2700290e+04,1.9453400e-16
1.2729050e+04,2.2755670e-16
1.2757820e+04,1.7128330e-16
1.2786600e+04,2.0632540e-16
1.2815370e+04,1.8826930e-16
1.2844150e+04,1.8880320e-16
1.2872930e+04,2.0166250e-16
1.2901710e+04,1.8274180e-16
1.2930490e+04,2.3838930e-16
1.2959270e+04,1.9899440e-16
1.2988050e+04,1.8599920e-16
1.3016840e+04,2.2148640e-16
1.3045620e+04,1.7975790e-16
1.3074400e+04,1.9882330e-16
1.3103180e+04,2.0697210e-16
1.3131950e+04,2.0879630e-16
1.3160720e+04,1.5265430e-16
1.3189490e+04,2.2320710e-16
1.3218260e+04,2.4428810e-16
1.3247020e+04,1.9305990e-16
1.3275780e+04,2.1541030e-16
1.3304530e+04,0.0000000e+00
1.3333280e+04,0.0000000e+00
1.3362020e+04,0.0000000e+00
1.3390760e+04,0.0000000e+00
1.3419490e+04,0.0000000e+00
1.3448210e+04,0.0000000e+00
1.3476920e+04,0.0000000e+00
1.3505630e+04,0.0000000e+00
1.3534330e+04,0.0000000e+00
1.3563010e+04,0.0000000e+00
1.3591690e+04,0.0000000e+00
1.3620370e+04,0.0000000e+00
1.3649030e+04,0.0000000e+00
1.3677680e+04,0.0000000e+00
1.3706320e+04,0.0000000e+00
1.3734950e+04,0.0000000e+00
1.3763560e+04,0.0000000e+00
1.3792170e+04,0.0000000e+00
1.3820770e+04,0.0000000e+00
1.3849350e+04,0.0000000e+00
1.3877920e+04,0.0000000e+00
1.3906470e+04,0.0000000e+00
1.3935010e+04,0.0000000e+00
1.3963540e+04,0.0000000e+00
1.3992050e+04,0.0000000e+00
1.4020550e+04,0.0000000e+00
1.4049040e+04,0.0000000e+00
1.4077510e+04,0.0000000e+00
1.4105960e+04,0.0000000e+00
1.4134400e+04,0.0000000e+00
1.4162820e+04,0.0000000e+00
1.4191230e+04,0.0000000e+00
1.4219610e+04,1.4520510e-16
1.4247980e+04,1.7610250e-16
1.4276340e+04,9.3505330e-17
1.4304670e+04,2.3076170e-16
1.4332990e+04,1.5497550e-16
1.4361290e+04,2.2045500e-16
1.4389570e+04,1.5604370e-16
1.4417840e+04,1.9396100e-16
1.4446080e+04,1.3177770e-16
1.4474300e+04,2.1954120e-16
1.4502510e+04,1.6585330e-16
1.4530690e+04,1.6951440e-16
1.4558860e+04,1.5841170e-16
1.4587000e+04,1.8730150e-16
1.4615120e+04,1.0057230e-16
1.4643220e+04,1.5612850e-16
1.4671310e+04,1.3460040e-16
1.4699360e+04,1.6964030e-16
1.4727400e+04,1.8631780e-16
1.4755420e+04,1.3327400e-16
1.4783410e+04,1.6295070e-16
1.4811380e+04,1.5341830e-16
1.4839330e+04,1.7700810e-16
1.4867260e+04,1.4402970e-16
1.4895160e+04,1.3693430e-16
1.4923040e+04,1.7721980e-16
1.4950890e+04,1.6660670e-16
1.4978720e+04,1.8793650e-16
1.5006530e+04,1.7454770e-16
1.5034320e+04,1.3733310e-16
1.5062080e+04,1.7286580e-16
1.5089810e+04,1.6807230e-16
1.5117520e+04,1.5001610e-16
1.5145210e+04,2.0537470e-16
1.5172870e+04,1.3389300e-16
1.5200500e+04,1.9081490e-16
1.5228120e+04,1.2818820e-16
1.5255700e+04,1.7270820e-16
1.5283260e+04,1.3915700e-16
1.5310790e+04,1.9821730e-16
1.5338300e+04,1.4103210e-16
1.5365780e+04,1.6241310e-16
1.5393230e+04,1.6390440e-16
1.5420660e+04,1.3915360e-16
1.5448060e+04,1.2397660e-16
1.5475440e+04,1.3818280e-16
1.5502790e+04,1.3151590e-16
1.5530110e+04,1.5783950e-16
1.5557400e+04,1.7895760e-16
1.5584670e+04,1.5073710e-16
1.5611910e+04,1.6879310e-16
1.5639120e+04,1.6409490e-16
1.5666310e+04,1.8215320e-16
1.5693460e+04,1.6794840e-16
1.5720590e+04,1.7150350e-16
1.5747690e+04,1.5299350e-16
1.5774770e+04,1.5816730e-16
1.5801810e+04,1.7876770e-16
1.5828830e+04,1.4685360e-16
1.5855820e+04,1.4189410e-16
1.5882770e+04,1.5653910e-16
1.5909710e+04,1.6564850e-16
1.5936610e+04,1.9809440e-16
1.5963480e+04,1.5572130e-16
1.5990330e+04,1.2270110e-16
1.6017150e+04,1.7668600e-16
1.6043930e+04,1.5936390e-16
1.6070690e+04,1.6793920e-16
1.6097420e+04,9.6259930e-17
1.6124120e+04,1.2086120e-16
1.6150800e+04,8.8213290e-17
1.6177440e+04,1.7707990e-16
1.6204050e+04,1.4540440e-16
1.6230640e+04,1.1421830e-16
1.6257190e+04,1.4992390e-16
1.6283720e+04,1.3899740e-16
1.6310210e+04,1.3938540e-16
1.6336680e+04,1.3895200e-16
1.6363120e+04,1.3045390e-16
1.6389520e+04,2.0076410e-16
1.6415900e+04,1.7582150e-16
1.6442250e+04,1.5748880e-16
1.6468570e+04,1.6501950e-16
1.6494860e+04,1.5676390e-16
1.6521120e+04,1.5195040e-16
1.6547350e+04,1.7466510e-16
1.6573550e+04,1.2752230e-16
1.6599720e+04,1.3924140e-16
1.6625860e+04,1.5233660e-16
1.6651980e+04,1.3529580e-16
1.6678060e+04,1.9906970e-16
1.6704110e+04,1.4154380e-16
1.6730130e+04,1.0874700e-16
1.6756130e+04,1.5205590e-16
1.6782090e+04,1.2995630e-16
1.6808030e+04,1.5066260e-16
1.6833930e+04,1.5920860e-16
1.6859810e+04,1.4848690e-16
1.6885650e+04,1.3853820e-16
1.6911470e+04,1.5315340e-16
1.6937250e+04,1.4324460e-16
1.6963010e+04,1.1877570e-16
1.6988740e+04,1.5762160e-16
1.7014430e+04,1.5714760e-16
1.7040100e+04,1.7425140e-16
1.7065740e+04,1.5036010e-16
1.7091350e+04,1.3527450e-16
1.7116930e+04,1.6494030e-16
1.7142480e+04,1.3061490e-16
1.7168000e+04,1.5477820e-16
1.7193500e+04,1.4164340e-16
1.7218960e+04,1.3327900e-16
1.7244390e+04,1.3945560e-16
1.7269800e+04,1.3825870e-16
1.7295170e+04,1.2541210e-16
1.7320520e+04,1.0374610e-16
1.7345840e+04,1.3879250e-16
1.7371130e+04,1.2133020e-16
1.7396390e+04,1.2662070e-16
1.7421620e+04,1.3069880e-16
1.7446820e+04,1.3176270e-16
1.7471990e+04,1.2691530e-16
1.7497140e+04,1.2948330e-16
1.7522250e+04,1.2470850e-16
1.7547340e+04,1.1833090e-16
1.7572400e+04,1.4717140e-16
1.7597430e+04,1.6230140e-16
1.7622440e+04,1.2391430e-16
1.7647410e+04,1.1420810e-16
1.7672360e+04,1.0355840e-16
1.7697270e+04,1.3992410e-16
1.7722170e+04,1.1728010e-16
1.7747030e+04,1.2853570e-16
1.7771860e+04,1.0431230e-16
1.7796670e+04,9.3780330e-17
1.7821450e+04,1.6723490e-16
1.7846200e+04,5.7615940e-17
1.7870920e+04,1.2360960e-16
1.7895620e+04,1.3034480e-16
1.7920290e+04,1.5404520e-16
1.7944930e+04,9.8104340e-17
1.7969540e+04,1.4873020e-16
1.7994130e+04,1.2677620e-16
1.8018690e+04,1.5968370e-16
1.8043220e+04,1.3357070e-16
1.8067730e+04,1.2637700e-16
1.8092210e+04,9.0486290e-17
1.8116660e+04,1.2252270e-16
1.8141080e+04,4.9585810e-17
1.8165480e+04,1.3693350e-16
1.8189860e+04,0.0000000e+00
1.8214200e+04,0.0000000e+00
1.8238520e+04,0.0000000e+00
1.8262820e+04,0.0000000e+00
1.8287080e+04,0.0000000e+00
1.8311320e+04,0.0000000e+00
1.8335540e+04,0.0000000e+00
1.8359730e+04,0.0000000e+00
1.8383890e+04,0.0000000e+00
1.8408030e+04,0.0000000e+00
1.8432140e+04,0.0000000e+00
1.8456230e+04,0.0000000e+00
1.8480290e+04,0.0000000e+00
1.8504330e+04,0.0000000e+00
1.8528340e+04,0.0000000e+00
1.8552320e+04,0.0000000e+00
1.8576280e+04,0.0000000e+00
1.8600220e+04,0.0000000e+00
1.8624130e+04,0.0000000e+00
1.8648020e+04,0.0000000e+00
1.8671880e+04,0.0000000e+00
1.8695720e+04,0.0000000e+00
1.8719530e+04,0.0000000e+00
1.8743320e+04,0.0000000e+00
1.8767080e+04,0.0000000e+00
1.8790820e+04,0.0000000e+00
1.8814540e+04,0.0000000e+00
1.8838230e+04,0.0000000e+00
1.8861890e+04,0.0000000e+00
1.8885540e+04,0.0000000e+00
1.8909160e+04,0.0000000e+00
1.8932750e+04,0.0000000e+00
1.8956330e+04,0.0000000e+00
1.8979880e+04,0.0000000e+00
1.9003400e+04,0.0000000e+00
1.9026900e+04,0.0000000e+00
1.9050380e+04,0.0000000e+00
1.9073840e+04,0.0000000e+00
1.9097270e+04,0.0000000e+00
1.9120680e+04,0.0000000e+00
1.9144070e+04,0.0000000e+00
1.9167430e+04,0.0000000e+00
1.9190780e+04,0.0000000e+00
1.9214100e+04,0.0000000e+00
1.9237390e+04,0.0000000e+00
1.9260670e+04,0.0000000e+00
1.9283920e+04,0.0000000e+00
1.9307150e+04,0.0000000e+00
1.9330360e+04,1.2711260e-16
1.9353540e+04,1.0440800e-16
1.9376700e+04,1.0681250e-16
1.9399850e+04,1.1245230e-16
1.9422970e+04,8.6455120e-17
1.9446060e+04,1.0698670e-16
1.9469140e+04,1.0562680e-16
1.9492190e+04,1.4259730e-16
1.9515230e+04,1.0381790e-16
1.9538240e+04,1.4199380e-16
1.9561230e+04,8.0445140e-17
1.9584200e+04,1.1870820e-16
1.9607150e+04,7.9297870e-17
1.9630070e+04,1.0463270e-16
1.9652980e+04,9.0684020e-17
1.9675860e+04,9.4899660e-17
1.9698720e+04,8.6734330e-17
1.9721570e+04,9.7388540e-17
1.9744390e+04,1.0102820e-16
1.9767190e+04,1.1696160e-16
1.9789970e+04,8.6783310e-17
1.9812730e+04,1.2647750e-16
1.9835470e+04,9.7455900e-17
1.9858180e+04,1.0952090e-16
1.9880880e+04,6.5009220e-17
1.9903560e+04,9.2030450e-17
1.9926220e+04,8.3176030e-17
1.9948850e+04,1.1303960e-16
1.9971470e+04,7.7568250e-17
1.9994060e+04,1.4527160e-16
2.0016640e+04,1.5172990e-16
2.0039200e+04,1.3880180e-16
2.0061730e+04,7.6736860e-17
2.0084250e+04,7.0727820e-17
2.0106740e+04,9.5492390e-17
2.0129220e+04,8.0526480e-17
2.0151670e+04,8.0695110e-17
2.0174110e+04,1.4028310e-16
2.0196530e+04,9.3261250e-17
2.0218920e+04,1.0091670e-16
2.0241300e+04,9.6491610e-17
2.0263660e+04,9.9516110e-17
2.0285990e+04,7.5857020e-17
2.0308310e+04,9.1738470e-17
2.0330610e+04,8.3026550e-17
2.0352890e+04,6.1969380e-17
2.0375150e+04,8.3932090e-17
2.0397390e+04,7.7747950e-17
2.0419600e+04,1.1559700e-16
2.0441810e+04,7.9536940e-17
2.0463990e+04,1.1738120e-16
2.0486150e+04,8.3023850e-17
2.0508290e+04,9.0114250e-17
2.0530410e+04,6.7196730e-17
2.0552520e+04,9.0336830e-17
2.0574600e+04,5.4223070e-17
2.0596670e+04,5.9570850e-17
2.0618710e+04,5.9660250e-17
2.0640740e+04,4.3903870e-17
2.0662750e+04,8.3619360e-17
2.0684730e+04,6.0603620e-17
2.0706700e+04,8.7216490e-17
2.0728650e+04,7.5118380e-17
2.0750580e+04,6.2761600e-17
2.0772490e+04,7.1069330e-17
2.0794380e+04,5.8519890e-17
2.0816250e+04,4.9244460e-17
2.0838110e+04,4.3638190e-17
2.0859940e+04,4.7373590e-17
2.0881760e+04,6.9552340e-17
2.0903550e+04,6.7359910e-17
2.0925330e+04,7.3137220e-17
2.0947080e+04,8.0053210e-17
2.0968820e+04,6.5564940e-17
2.0990540e+04,4.2679090e-17
2.1012230e+04,6.1435130e-17
2.1033910e+04,5.6800300e-17
2.1055570e+04,6.4387570e-17
2.1077220e+04,5.0190880e-17
2.1098840e+04,9.2516290e-17
2.1120440e+04,8.3805590e-17
2.1142020e+04,1.0338150e-16
2.1163580e+04,5.9778150e-17
2.1185120e+04,6.6925360e-17
2.1206650e+04,6.3271650e-17
2.1228150e+04,7.2958700e-17
2.1249640e+04,6.0774300e-17
2.1271100e+04,6.3406500e-17
2.1292550e+04,9.9249140e-17
2.1313970e+04,7.5151300e-17
2.1335380e+04,6.2125770e-17
2.1356760e+04,5.0982600e-17
2.1378130e+04,4.8022630e-17
2.1399470e+04,6.0599210e-17
2.1420800e+04,7.7348330e-17
2.1442110e+04,5.4627330e-17
2.1463390e+04,5.9309010e-17
2.1484660e+04,5.9165670e-17
2.1505910e+04,4.1737200e-17
2.1527130e+04,7.7187640e-17
2.1548340e+04,6.9178900e-17
2.1569530e+04,7.0836180e-17
2.1590690e+04,7.4867790e-17
2.1611840e+04,5.8127990e-17
2.1632960e+04,5.8454410e-17
2.1654070e+04,7.1443090e-17
2.1675150e+04,7.3349720e-17
2.1696220e+04,4.3990940e-17
2.1717260e+04,7.4696530e-17
2.1738280e+04,7.1021370e-17
2.1759290e+04,8.0071150e-17
2.1780270e+04,7.5648440e-17
2.1801230e+04,5.2933950e-17
2.1822170e+04,3.5496290e-17
2.1843090e+04,6.6641670e-17
2.1863990e+04,7.7905540e-17
2.1884860e+04,4.9765880e-17
2.1905720e+04,3.2892580e-17
2.1926550e+04,4.6873810e-17
2.1947360e+04,4.9996270e-17
2.1968160e+04,9.0531000e-18
2.1988930e+04,6.3886220e-17
2.2009680e+04,3.6985660e-17
2.2030410e+04,6.5872640e-17
2.2051120e+04,5.0815560e-17
2.2071800e+04,8.6373860e-17
2.2092460e+04,7.3552310e-17
2.2113110e+04,5.2098950e-17
2.2133720e+04,6.2581480e-17
2.2154320e+04,7.5373940e-17
2.2174900e+04,5.1593870e-17
2.2195450e+04,6.0910620e-17
2.2215990e+04,4.2448030e-17
2.2236500e+04,5.4108650e-17
2.2256990e+04,7.1061440e-17
2.2277450e+04,5.0444320e-17
2.2297890e+04,6.2288850e-17
2.2318320e+04,7.6607730e-17
2.2338720e+04,6.8577060e-17
2.2359090e+04,1.3469050e-17
2.2379450e+04,7.7768630e-17
2.2399780e+04,6.8145630e-17
2.2420090e+04,7.3598450e-17
2.2440370e+04,7.3789910e-17
2.2460630e+04,3.1168730e-17
2.2480880e+04,5.0537370e-17
2.2501090e+04,4.1559480e-17
2.2521290e+04,5.7834400e-17
2.2541460e+04,6.9364230e-17
2.2561610e+04,3.5962530e-17
2.2581730e+04,6.9408840e-17
2.2601830e+04,3.4944120e-17
2.2621910e+04,5.1496340e-17
2.2641970e+04,6.8718130e-17
2.2662000e+04,4.9551390e-17
2.2682010e+04,6.7465660e-17
2.2701990e+04,8.6326880e-17
2.2721950e+04,6.4774840e-17
2.2741890e+04,7.1963200e-17
2.2761810e+04,6.2249060e-17
2.2781700e+04,6.5780250e-17
2.2801560e+04,6.3716680e-17
2.2821400e+04,4.4205060e-17
2.2841220e+04,4.3571680e-17
2.2861020e+04,5.7441630e-17
2.2880790e+04,8.0105180e-17
2.2900540e+04,3.7330530e-17
2.2920260e+04,7.7935650e-17
2.2939960e+04,4.5727610e-17
2.2959640e+04,4.7378500e-17
2.2979290e+04,4.8108810e-17
2.2998920e+04,7.7224980e-17
2.3018520e+04,4.9379580e-17
2.3038100e+04,6.5962100e-17
2.3057650e+04,4.1022790e-17
2.3077190e+04,7.9773510e-17
2.3096690e+04,4.7658550e-17
2.3116170e+04,4.6576510e-17
2.3135630e+04,7.5348090e-17
2.3155070e+04,2.7446500e-17
2.3174480e+04,4.6423480e-17
2.3193860e+04,4.7377560e-17
2.3213220e+04,4.4773490e-17
2.3232560e+04,7.7093320e-17
2.3251870e+04,-7.2217970e-18
2.3271160e+04,5.0741120e-17
2.3290430e+04,5.5799250e-17
2.3309670e+04,5.9347040e-17
2.3328890e+04,4.6553150e-17
2.3348080e+04,6.1436060e-17
2.3367250e+04,7.5008610e-17
2.3386390e+04,5.3919030e-17
2.3405510e+04,6.3859940e-17
2.3424610e+04,4.5682520e-17
2.3443680e+04,6.9952800e-17
2.3462730e+04,7.1081220e-17
2.3481760e+04,7.6372050e-17
2.3500760e+04,6.5686190e-17
2.3519740e+04,6.2663230e-17
2.3538690e+04,7.3326870e-17
2.3557620e+04,2.6632280e-17
2.3576530e+04,1.5134020e-17
2.3595420e+04,2.3251070e-17
2.3614280e+04,4.8900710e-17
2.3633120e+04,3.4794010e-17
2.3651930e+04,8.1053540e-17
2.3670730e+04,7.9750040e-17
2.3689500e+04,5.6602400e-17
2.3708240e+04,7.3494290e-17
2.3726970e+04,1.0807080e-17
2.3745670e+04,1.9246640e-17
2.3764350e+04,4.3068060e-17
2.3783010e+04,1.0597850e-17
2.3801640e+04,4.2302020e-17
2.3820260e+04,3.4168660e-17
2.3838850e+04,5.5155210e-17
2.3857420e+04,1.3997890e-17
2.3875970e+04,3.9563650e-17
2.3894500e+04,2.5884180e-17
2.3913010e+04,-1.7262290e-17
2.3931500e+04,6.2294260e-17
2.3949970e+04,5.9122400e-17
2.3968410e+04,1.0310440e-17
2.3986840e+04,1.3675710e-17
2.4005250e+04,2.9996290e-17
2.4023630e+04,3.5285310e-17
2.4042000e+04,2.2103700e-17
2.4060350e+04,8.6576010e-17
2.4078680e+04,2.9809540e-17
2.4096990e+04,6.3767390e-17
2.4115280e+04,4.2702380e-17
2.4133560e+04,2.0377650e-17
2.4151820e+04,2.3912280e-17
2.4170060e+04,7.3943590e-17
2.4188280e+04,5.1938700e-17
2.4206490e+04,2.0601620e-17
2.4224680e+04,8.4543830e-17
2.4242850e+04,8.5382780e-17
2.4261010e+04,5.8461650e-17
2.4279150e+04,3.3465220e-17
2.4297280e+04,3.5570830e-17
2.4315390e+04,3.3919600e-17
2.4333490e+04,6.8869260e-17
2.4351580e+04,6.6533470e-17
2.4369650e+04,4.6846600e-17
2.4387710e+04,5.6421780e-17
2.4405750e+04,3.6492210e-17
2.4423790e+04,3.8124270e-17
2.4441810e+04,5.8577600e-17
2.4459820e+04,6.6913920e-17
2.4477820e+04,4.6573180e-17
2.4495810e+04,6.2557820e-17
