#fits:merged.fits
#Wavelength(Angstroms)  Flux(erg/s/cm2/AA)
4642.66793193528  3.192667986345168E-16
4644.299931935279  3.253336575329192E-16
4645.931931935279  3.237506227705637E-16
4647.563931935279  3.2525997269719973E-16
4649.195931935278  3.2135784751417593E-16
4650.827931935278  3.1377430038724515E-16
4652.459931935277  3.1579112027176065E-16
4654.091931935277  3.1876780302321175E-16
4655.723931935277  3.2617062186292867E-16
4657.355931935276  3.282250075140575E-16
4658.987931935276  3.1997825290312537E-16
4660.619931935275  3.2376325857921054E-16
4662.251931935275  3.1961105883346966E-16
4663.883931935275  3.0699142673316964E-16
4665.515931935274  3.067425805938171E-16
4667.147931935274  3.2414709445027733E-16
4668.779931935273  3.2578721005221275E-16
4670.411931935273  3.1647080660869066E-16
4672.043931935273  3.1588933166344586E-16
4673.675931935272  3.23947795351505E-16
4675.307931935272  3.3200882132849995E-16
4676.9399319352715  3.295722806124831E-16
4678.571931935271  3.2492736996552053E-16
4680.203931935271  3.331252601991837E-16
4681.83593193527  3.4193068800926453E-16
4683.46793193527  3.4021824270850255E-16
4685.0999319352695  3.31515942404995E-16
4686.731931935269  3.281711387887343E-16
4688.363931935269  3.2962925292967324E-16
4689.995931935268  3.3094397799535143E-16
4691.627931935268  3.2974972493050765E-16
4693.259931935268  3.2876381163998453E-16
4694.891931935267  3.3632405509493475E-16
4696.523931935267  3.3935244644397723E-16
4698.155931935266  3.3686767708395625E-16
4699.787931935266  3.3950946360667553E-16
4701.419931935266  3.520082822512068E-16
4703.051931935265  3.5106239294723753E-16
4704.683931935265  3.4071978664163585E-16
4706.315931935264  3.385389666622269E-16
4707.947931935264  3.4260694008425697E-16
4709.579931935264  3.480468130582867E-16
4711.211931935263  3.4879369978508147E-16
4712.843931935263  3.4952955095391E-16
4714.475931935262  3.5423995920636966E-16
4716.107931935262  3.327163465156765E-16
4717.739931935262  3.22627826332249E-16
4719.371931935261  3.3563890955550303E-16
4721.003931935261  3.3666942032440067E-16
4722.6359319352605  3.41300320650499E-16
4724.26793193526  3.4476645437490157E-16
4725.89993193526  3.402983370860423E-16
4727.531931935259  3.35217042404029E-16
4729.163931935259  3.432934809089175E-16
4730.7959319352585  3.410501098581886E-16
4732.427931935258  3.317954712010861E-16
4734.059931935258  3.333686326125216E-16
4735.691931935257  3.3626630987591944E-16
4737.323931935257  3.41014236424053E-16
4738.955931935257  3.4742666271261726E-16
4740.587931935256  3.4588406810649734E-16
4742.219931935256  3.2671624353950765E-16
4743.851931935255  3.2766005526487E-16
4745.483931935255  3.428544861475111E-16
4747.115931935255  3.4847358863475833E-16
4748.747931935254  3.4915184981387046E-16
4750.379931935254  3.4449044093102057E-16
4752.011931935253  3.4285411487393464E-16
4753.643931935253  3.4445324261193494E-16
4755.275931935253  3.405300044423558E-16
4756.907931935252  3.377323041012665E-16
4758.539931935252  3.367659311443949E-16
4760.171931935251  3.353250702368564E-16
4761.803931935251  3.3273892244165856E-16
4763.435931935251  3.310068699095298E-16
4765.06793193525  3.2880394243479613E-16
4766.69993193525  2.705564437752156E-16
4768.3319319352495  1.816040262878812E-16
4769.963931935249  2.732862900957561E-16
4771.595931935249  3.334265055823619E-16
4773.227931935248  3.1963034623526533E-16
4774.859931935248  3.2299462081614583E-16
4776.4919319352475  3.282853209094556E-16
4778.123931935247  3.2530779901322825E-16
4779.755931935247  3.2313466678945216E-16
4781.387931935246  3.260052719750471E-16
4783.019931935246  3.2346581261532853E-16
4784.651931935246  3.2247831154088844E-16
4786.283931935245  3.17706816302275E-16
4787.915931935245  3.1215885227038467E-16
4789.547931935244  3.1783485243699195E-16
4791.179931935244  3.140052985324066E-16
4792.811931935244  3.083018937811389E-16
4794.443931935243  3.099228354501178E-16
4796.075931935243  3.127906565483439E-16
4797.707931935242  3.15343099577506E-16
4799.339931935242  3.1474792737089464E-16
4800.971931935242  3.1241247520374914E-16
4802.603931935241  3.1501849228729915E-16
4804.235931935241  3.2380479967179687E-16
4805.86793193524  3.1379219645042176E-16
4807.49993193524  3.000965588794807E-16
4809.13193193524  3.0591841913204025E-16
4810.763931935239  3.0399354998814923E-16
4812.395931935239  3.0482219428630944E-16
4814.0279319352385  3.028184621996158E-16
4815.659931935238  2.967161442205624E-16
4817.291931935238  3.040748118826508E-16
4818.923931935237  2.9430132410029766E-16
4820.555931935237  2.8487842567170125E-16
4822.1879319352365  2.9274492114463816E-16
4823.819931935236  2.9676045807076496E-16
4825.451931935236  2.9605932464732213E-16
4827.083931935235  2.95547527861044E-16
4828.715931935235  2.9898518616782173E-16
4830.347931935235  3.0285992840266816E-16
4831.979931935234  2.9389667887402137E-16
4833.611931935234  2.8990482728940624E-16
4835.243931935233  2.9790515782691464E-16
4836.875931935233  2.9935532846462084E-16
4838.507931935233  2.9143527867584355E-16
4840.139931935232  2.975499077440201E-16
4841.771931935232  3.0152488962892597E-16
4843.403931935231  2.819361401646984E-16
4845.035931935231  2.8905189477547484E-16
4846.667931935231  2.92673426171583E-16
4848.29993193523  2.8653212226798453E-16
4849.93193193523  2.864412042496739E-16
4851.563931935229  2.780408916129451E-16
4853.195931935229  2.7782150775046114E-16
4854.827931935229  2.8459532224592894E-16
4856.459931935228  2.881807000701679E-16
4858.091931935228  2.897611230552547E-16
4859.7239319352275  2.860529138640219E-16
4861.355931935227  2.851818832002848E-16
4862.987931935227  2.9065063700268077E-16
4864.619931935226  2.949243802142945E-16
