# File created by shivutils (I.Shivvers)
# wl(A)   flm(10^-15 erg/s/cm2/AA)    er(optional)
4290.00   0.06104430   0.01053208
4292.00   0.05531019   0.01064590
4294.00   0.06953373   0.01078128
4296.00   0.07950780   0.01069188
4298.00   0.06264365   0.01048347
4300.00   0.07030966   0.01035955
4302.00   0.07473616   0.01051125
4304.00   0.06633230   0.01061331
4306.00   0.06968344   0.01075421
4308.00   0.04818753   0.01069152
4310.00   0.05517372   0.01092651
4312.00   0.04366492   0.01160560
4314.00   0.07214420   0.01164866
4316.00   0.05686665   0.01122739
4318.00   0.06943521   0.01151177
4320.00   0.07288834   0.01169785
4322.00   0.06276555   0.01157534
4324.00   0.04571262   0.01130475
4326.00   0.04616892   0.01104446
4328.00   0.05940626   0.01097910
4330.00   0.05736598   0.01091782
4332.00   0.05456572   0.01106754
4334.00   0.07186763   0.01122186
4336.00   0.08236449   0.01138464
4338.00   0.09318910   0.01154069
4340.00   0.05923956   0.01152551
4342.00   0.06065726   0.01143962
4344.00   0.07372666   0.01184231
4346.00   0.05501393   0.01218674
4348.00   0.03936497   0.01210163
4350.00   0.06162392   0.01186804
4352.00   0.06307155   0.01183337
4354.00   0.06258059   0.01600762
4356.00   0.08861486   0.02412924
4358.00   0.06370948   0.02535631
4360.00   0.10034724   0.01868698
4362.00   0.06810219   0.01338708
4364.00   0.06514185   0.01228501
4366.00   0.04269581   0.01216880
4368.00   0.05050963   0.01186105
4370.00   0.06551901   0.01201639
4372.00   0.05526375   0.01230586
4374.00   0.04233885   0.01226119
4376.00   0.08394409   0.01190023
4378.00   0.07201855   0.01170181
4380.00   0.06514841   0.01154494
4382.00   0.09753259   0.01161939
4384.00   0.04931404   0.01136673
4386.00   0.06607714   0.01153630
4388.00   0.07519885   0.01139952
4390.00   0.07620826   0.01147448
4392.00   0.06069813   0.01149490
4394.00   0.05998228   0.01149979
4396.00   0.07517773   0.01159662
4398.00   0.08638037   0.01178336
4400.00   0.07194800   0.01174332
4402.00   0.09293969   0.01152528
4404.00   0.06537303   0.01149618
4406.00   0.04777670   0.01148638
4408.00   0.08090095   0.01163014
4410.00   0.05156165   0.01157973
4412.00   0.03993259   0.01164231
4414.00   0.03863493   0.01177130
4416.00   0.08165071   0.01184365
4418.00   0.08721904   0.01161683
4420.00   0.06665606   0.01149587
4422.00   0.03688202   0.01141545
4424.00   0.06777601   0.01151150
4426.00   0.08421011   0.01153741
4428.00   0.07445858   0.01150479
4430.00   0.07082351   0.01138544
4432.00   0.07294250   0.01136066
4434.00   0.06800161   0.01138152
4436.00   0.08763147   0.01136034
4438.00   0.05054314   0.01141384
4440.00   0.06179141   0.01139561
4442.00   0.06240545   0.01141201
4444.00   0.05246551   0.01146285
4446.00   0.06844704   0.01168020
4448.00   0.07346321   0.01164568
4450.00   0.07624020   0.01165094
4452.00   0.06498124   0.01151270
4454.00   0.05564055   0.01132198
4456.00   0.05392309   0.01134055
4458.00   0.07182717   0.01136797
4460.00   0.04520969   0.01139964
4462.00   0.04877911   0.01138058
4464.00   0.05830220   0.01130816
4466.00   0.05941898   0.01124600
4468.00   0.06595758   0.01112587
4470.00   0.05455590   0.01131477
4472.00   0.08067420   0.01164068
4474.00   0.07133517   0.01141381
4476.00   0.06581286   0.01118910
4478.00   0.04855434   0.01117509
4480.00   0.05401788   0.01115111
4482.00   0.05876140   0.01120773
4484.00   0.06305484   0.01127211
4486.00   0.05230103   0.01129578
4488.00   0.05767306   0.01129401
4490.00   0.05989728   0.01140038
4492.00   0.07247520   0.01150501
4494.00   0.08323351   0.01155996
4496.00   0.04523293   0.01144048
4498.00   0.03289030   0.01140966
4500.00   0.06929376   0.01141240
4502.00   0.08218850   0.01136107
4504.00   0.07753096   0.01129293
4506.00   0.06025919   0.01115333
4508.00   0.08410380   0.01120773
4510.00   0.07979716   0.01119953
4512.00   0.05791605   0.01116330
4514.00   0.07302196   0.01109475
4516.00   0.07179917   0.01088384
4518.00   0.05989372   0.01074061
4520.00   0.06872439   0.01088294
4522.00   0.06233128   0.01084109
4524.00   0.07732486   0.01086929
4526.00   0.06162946   0.01078213
4528.00   0.05024791   0.01068126
4530.00   0.04662879   0.01075499
4532.00   0.04974115   0.01076062
4534.00   0.08225366   0.01072192
4536.00   0.06568401   0.01062427
4538.00   0.06585384   0.01053397
4540.00   0.05861452   0.01058324
4542.00   0.05920240   0.01062230
4544.00   0.06657253   0.01061024
4546.00   0.03633829   0.01038599
4548.00   0.05468544   0.01040042
4550.00   0.03933198   0.01023048
4552.00   0.05828538   0.01033468
4554.00   0.06052718   0.01026053
4556.00   0.05538096   0.01024838
4558.00   0.06600226   0.01025626
4560.00   0.06135667   0.01015611
4562.00   0.06033636   0.01006715
4564.00   0.05611254   0.00993926
4566.00   0.06649360   0.00989536
4568.00   0.06125481   0.00982786
4570.00   0.07120070   0.00985184
4572.00   0.04823802   0.00988234
4574.00   0.06030939   0.00984477
4576.00   0.07163940   0.00979927
4578.00   0.05899736   0.00967214
4580.00   0.03257208   0.00954076
4582.00   0.05094070   0.00959060
4584.00   0.04776167   0.00952174
4586.00   0.06706567   0.00957937
4588.00   0.06263252   0.00949697
4590.00   0.04619465   0.00943128
4592.00   0.06583022   0.00948335
4594.00   0.08607788   0.00955673
4596.00   0.04850881   0.00942812
4598.00   0.05587444   0.00946321
4600.00   0.06110388   0.00940848
4602.00   0.06850481   0.00938874
4604.00   0.03117548   0.00937951
4606.00   0.03711102   0.00948334
4608.00   0.07473269   0.00967728
4610.00   0.06919919   0.00970895
4612.00   0.06784963   0.00961744
4614.00   0.06177296   0.00953777
4616.00   0.06292478   0.00940146
4618.00   0.07154930   0.00943161
4620.00   0.04021716   0.00943819
4622.00   0.07415697   0.00956002
4624.00   0.07966282   0.00953581
4626.00   0.05007079   0.00938163
4628.00   0.07009202   0.00946337
4630.00   0.06996299   0.00936298
4632.00   0.06978518   0.00937282
4634.00   0.06526181   0.00939489
4636.00   0.05523526   0.00939936
4638.00   0.06070407   0.00936819
4640.00   0.07476396   0.00932353
4642.00   0.05317605   0.00926673
4644.00   0.05237327   0.00922534
4646.00   0.06883094   0.00930989
4648.00   0.07385076   0.00926817
4650.00   0.06237978   0.00918391
4652.00   0.07371944   0.00924503
4654.00   0.08617603   0.00929156
4656.00   0.06559768   0.00926628
4658.00   0.06764092   0.00933723
4660.00   0.09236810   0.00941848
4662.00   0.07623816   0.00940190
4664.00   0.07189149   0.00951122
4666.00   0.07230873   0.00949629
4668.00   0.09752259   0.00971331
4670.00   0.08995958   0.00966633
4672.00   0.07424859   0.00954191
4674.00   0.07628904   0.00942461
4676.00   0.09544714   0.00944126
4678.00   0.08795827   0.00932807
4680.00   0.10991183   0.00936567
4682.00   0.07674494   0.00924510
4684.00   0.09770288   0.01099553
4686.00   0.07949439   0.00896481
4688.00   0.06530866   0.00894657
4690.00   0.11378816   0.00904949
4692.00   0.06686692   0.00884132
4694.00   0.08508298   0.00899406
4696.00   0.10254668   0.00905422
4698.00   0.08539404   0.00892884
4700.00   0.07112261   0.00892610
4702.00   0.08893292   0.00894196
4704.00   0.06717040   0.00891138
4706.00   0.10242863   0.00913038
4708.00   0.07310013   0.00894932
4710.00   0.09167138   0.00903074
4712.00   0.10104700   0.00896792
4714.00   0.08621465   0.00891041
4716.00   0.07811294   0.00882975
4718.00   0.07822233   0.00878702
4720.00   0.07405198   0.00868133
4722.00   0.09024093   0.00870154
4724.00   0.07204455   0.00863351
4726.00   0.08123447   0.00891611
4728.00   0.06216162   0.00909473
4730.00   0.08637825   0.00910259
4732.00   0.06914680   0.00902641
4734.00   0.09105204   0.00927079
4736.00   0.08452031   0.00936398
4738.00   0.09645814   0.00949180
4740.00   0.10851936   0.00980831
4742.00   0.07791656   0.00976384
4744.00   0.09398102   0.00940902
4746.00   0.07990424   0.00895240
4748.00   0.08619866   0.00880360
4750.00   0.09764321   0.00890921
4752.00   0.08805498   0.00897833
4754.00   0.07518014   0.00870756
4756.00   0.08980286   0.00858697
4758.00   0.10690803   0.00852431
4760.00   0.09685162   0.00841449
4762.00   0.09756583   0.00845362
4764.00   0.09393237   0.00844051
4766.00   0.06618244   0.00826466
4768.00   0.07971933   0.00819580
4770.00   0.08292126   0.00825318
4772.00   0.07601768   0.00824297
4774.00   0.07475445   0.00832969
4776.00   0.06820713   0.00840339
4778.00   0.07821013   0.00847797
4780.00   0.07564665   0.00844006
4782.00   0.08254144   0.00830049
4784.00   0.08134770   0.00815220
4786.00   0.07354585   0.00808395
4788.00   0.07156169   0.00812534
4790.00   0.08122899   0.00811868
4792.00   0.08028042   0.00818282
4794.00   0.08794772   0.00814644
4796.00   0.08456578   0.00810427
4798.00   0.08053243   0.00805347
4800.00   0.08924756   0.00820963
4802.00   0.09382332   0.00816860
4804.00   0.07383115   0.00813921
4806.00   0.07377385   0.00808227
4808.00   0.08478513   0.00804424
4810.00   0.07453151   0.00800954
4812.00   0.06387164   0.00804133
4814.00   0.06135337   0.00807498
4816.00   0.05751072   0.00808542
4818.00   0.06393270   0.00811869
4820.00   0.06023397   0.00815986
4822.00   0.05383703   0.00817856
4824.00   0.06307759   0.00825738
4826.00   0.05968034   0.00820972
4828.00   0.07033899   0.00821372
4830.00   0.05968301   0.00823076
4832.00   0.06183563   0.00827419
4834.00   0.05949357   0.00823169
4836.00   0.06241909   0.00827313
4838.00   0.05930214   0.00838553
4840.00   0.05652709   0.00828219
4842.00   0.05653144   0.00817360
4844.00   0.06964909   0.00824160
4846.00   0.06418938   0.00829000
4848.00   0.05862740   0.00827856
4850.00   0.07293852   0.00823554
4852.00   0.05725038   0.00828451
4854.00   0.05817284   0.00818227
4856.00   0.06851684   0.00818753
4858.00   0.06614064   0.00822479
4860.00   0.05957343   0.00821844
4862.00   0.06192688   0.00827754
4864.00   0.06125612   0.00833876
4866.00   0.04033317   0.00826909
4868.00   0.08309490   0.00836392
4870.00   0.05873222   0.00824157
4872.00   0.05389182   0.00823496
4874.00   0.05603686   0.00825838
4876.00   0.05807384   0.00827430
4878.00   0.05006632   0.00835181
4880.00   0.06917105   0.00828077
4882.00   0.07766595   0.00835857
4884.00   0.05730796   0.00821351
4886.00   0.06011185   0.00819624
4888.00   0.06552842   0.00823175
4890.00   0.05189708   0.00824611
4892.00   0.04754480   0.00822170
4894.00   0.06236435   0.00827974
4896.00   0.06069182   0.00826256
4898.00   0.05597231   0.00807513
4900.00   0.04253305   0.00809496
4902.00   0.05523795   0.00812742
4904.00   0.06475694   0.00820735
4906.00   0.07703807   0.00817251
4908.00   0.05503426   0.00816237
4910.00   0.05841798   0.00811507
4912.00   0.04095755   0.00807981
4914.00   0.03879372   0.00816942
4916.00   0.04091755   0.00814680
4918.00   0.05978118   0.00822345
4920.00   0.05251083   0.00822652
4922.00   0.06811765   0.00822992
4924.00   0.05501445   0.00814770
4926.00   0.06051291   0.00809113
4928.00   0.04989415   0.00805152
4930.00   0.05653301   0.00802951
4932.00   0.06801740   0.00805757
4934.00   0.05665483   0.00803107
4936.00   0.05025358   0.00805405
4938.00   0.04506497   0.00808465
4940.00   0.05825026   0.00819715
4942.00   0.04774504   0.00814669
4944.00   0.03003613   0.00798105
4946.00   0.06465130   0.00798640
4948.00   0.04616736   0.00796597
4950.00   0.04601651   0.00796903
4952.00   0.06983073   0.00820468
4954.00   0.05575500   0.00817095
4956.00   0.05666979   0.00808356
4958.00   0.06059862   0.00801020
4960.00   0.04780961   0.00803056
4962.00   0.04442653   0.00818376
4964.00   0.05061728   0.00821135
4966.00   0.05945880   0.00823945
4968.00   0.06521676   0.00832086
4970.00   0.03470028   0.00837420
4972.00   0.03213874   0.00858317
4974.00   0.06839718   0.00890044
4976.00   0.04896865   0.00912820
4978.00   0.07593010   0.00952944
4980.00   0.03715399   0.00970862
4982.00   0.05711018   0.00991662
4984.00   0.03470628   0.00970022
4986.00   0.06239334   0.00950740
4988.00   0.07316523   0.00924740
4990.00   0.03826470   0.00899588
4992.00   0.04274226   0.00881003
4994.00   0.04213611   0.00848866
4996.00   0.04406827   0.00832293
4998.00   0.03931883   0.00808378
5000.00   0.04684149   0.00798249
5002.00   0.04676260   0.00791905
5004.00   0.05965074   0.00783086
5006.00   0.06263816   0.00824668
5008.00   0.15948692   0.00919207
5010.00   0.17777945   0.00922437
5012.00   0.09155856   0.00841774
5014.00   0.06361026   0.00797690
5016.00   0.05009794   0.00781941
5018.00   0.06035418   0.00786541
5020.00   0.05527120   0.00788880
5022.00   0.05044229   0.00783963
5024.00   0.05252977   0.00777958
5026.00   0.05522196   0.00790087
5028.00   0.05062933   0.00795064
5030.00   0.05459448   0.00795663
5032.00   0.06240931   0.00795370
5034.00   0.05465495   0.00781195
5036.00   0.05655789   0.00778383
5038.00   0.06448615   0.00778749
5040.00   0.03801306   0.00772390
5042.00   0.05761814   0.00782153
5044.00   0.06244059   0.00793226
5046.00   0.06297582   0.00796525
5048.00   0.05244267   0.00789758
5050.00   0.06625457   0.00798376
5052.00   0.05389726   0.00786372
5054.00   0.04386580   0.00793908
5056.00   0.04228994   0.00784633
5058.00   0.04561210   0.00783934
5060.00   0.04524684   0.00795080
5062.00   0.05679478   0.00815055
5064.00   0.05473690   0.00818188
5066.00   0.05950913   0.00829048
5068.00   0.04709614   0.00839887
5070.00   0.04968837   0.00837927
5072.00   0.04536864   0.00821859
5074.00   0.03576601   0.00813791
5076.00   0.05791155   0.00819549
5078.00   0.06218667   0.00853216
5080.00   0.07938723   0.00913590
5082.00   0.07577439   0.00954224
5084.00   0.03251659   0.00969122
5086.00   0.06435515   0.00962342
5088.00   0.05828032   0.00917357
5090.00   0.06407552   0.00867414
5092.00   0.06120919   0.00838085
5094.00   0.05686659   0.00843301
5096.00   0.06217103   0.00850040
5098.00   0.05194871   0.00870309
5100.00   0.04228994   0.00863798
5102.00   0.03183179   0.00839637
5104.00   0.06900925   0.00833814
5106.00   0.07416788   0.00822921
5108.00   0.05360553   0.00818603
5110.00   0.08115499   0.00842207
5112.00   0.06443926   0.00834682
5114.00   0.06031125   0.00829892
5116.00   0.06001982   0.00825340
5118.00   0.06922158   0.00825684
5120.00   0.05938450   0.00808158
5122.00   0.06416557   0.00814111
5124.00   0.05173928   0.00808836
5126.00   0.06729834   0.00815361
5128.00   0.07002749   0.00818694
5130.00   0.06151255   0.00809424
5132.00   0.06368336   0.00811660
5134.00   0.05956941   0.00802381
5136.00   0.06287236   0.00810822
5138.00   0.06606985   0.00810932
5140.00   0.06478983   0.00819248
5142.00   0.07200336   0.00809510
5144.00   0.06392603   0.00820068
5146.00   0.05540226   0.00830701
5148.00   0.06266212   0.00847603
5150.00   0.06884503   0.00856669
5152.00   0.04480530   0.00866701
5154.00   0.05369686   0.00867362
5156.00   0.06755535   0.00861939
5158.00   0.08346434   0.00883322
5160.00   0.08350719   0.00871778
5162.00   0.07819504   0.00844326
5164.00   0.07002708   0.00820362
5166.00   0.07610999   0.00811577
5168.00   0.06664690   0.00800423
5170.00   0.06474376   0.00803046
5172.00   0.05344788   0.00802104
5174.00   0.07081762   0.00808033
5176.00   0.05497104   0.00806292
5178.00   0.05865641   0.00806899
5180.00   0.06078446   0.00799977
5182.00   0.06167490   0.00804753
5184.00   0.04175281   0.00801912
5186.00   0.05074079   0.00809611
5188.00   0.04895215   0.00811864
5190.00   0.05331845   0.00811341
5192.00   0.04050557   0.00797132
5194.00   0.03600768   0.00797544
5196.00   0.03614707   0.00798262
5198.00   0.03090538   0.00812089
5200.00   0.05654491   0.00822024
5202.00   0.06025477   0.00813241
5204.00   0.04254341   0.00806406
5206.00   0.05748814   0.00811979
5208.00   0.04072410   0.00812848
5210.00   0.04595547   0.00827079
5212.00   0.04093094   0.00818696
5214.00   0.01016053   0.00812614
5216.00   0.03786145   0.00815611
5218.00   0.03637807   0.00826254
5220.00   0.02939379   0.00810070
5222.00   0.03425959   0.00810091
5224.00   0.03353895   0.00798986
5226.00   0.04095781   0.00797977
5228.00   0.04308148   0.00801975
5230.00   0.05922475   0.00803543
5232.00   0.05244866   0.00800508
5234.00   0.04648477   0.00800273
5236.00   0.05270932   0.00807331
5238.00   0.04844839   0.00813099
5240.00   0.03278966   0.00799304
5242.00   0.04662627   0.00798039
5244.00   0.04093885   0.00794289
5246.00   0.03397432   0.00796414
5248.00   0.03313864   0.00798133
5250.00   0.05043343   0.00797035
5252.00   0.03432275   0.00789002
5254.00   0.03068411   0.00800307
5256.00   0.04888838   0.00823147
5258.00   0.06745405   0.00822370
5260.00   0.04285762   0.00809102
5262.00   0.02871881   0.00801647
