# File created by shivutils (I.Shivvers)
# wl(A)   flm(10^-15 erg/s/cm2/AA)    er(optional)
3874.00   0.04549859   0.01219126
3876.00   0.03978150   0.01248583
3878.00   0.05717562   0.01220809
3880.00   0.04714831   0.01167740
3882.00   0.03136778   0.01117335
3884.00   0.03988510   0.01102578
3886.00   0.05208559   0.01117610
3888.00   0.01524181   0.01178118
3890.00   0.01090806   0.01184129
3892.00   0.02079532   0.01150920
3894.00   0.04470092   0.01207480
3896.00   0.01518308   0.01184095
3898.00   0.06108414   0.01201006
3900.00   0.03828928   0.01171959
3902.00   0.03397641   0.01201435
3904.00   0.03055228   0.01176767
3906.00   0.05609160   0.01267122
3908.00   0.03689415   0.01348734
3910.00   0.00623970   0.01324407
3912.00   0.00642467   0.01342507
3914.00   0.00563859   0.01301576
3916.00   0.02954392   0.01182196
3918.00   0.02498126   0.01157955
3920.00   0.05037161   0.01150170
3922.00   0.04088785   0.01144174
3924.00   0.02771367   0.01145173
3926.00   0.04054516   0.01148650
3928.00   0.01784463   0.01137409
3930.00   0.03965002   0.01113553
3932.00   0.02836921   0.01131503
3934.00   0.04058142   0.01151007
3936.00   0.04347635   0.01128426
3938.00   0.04460984   0.01108990
3940.00   0.01453013   0.01079356
3942.00   0.03062871   0.01089121
3944.00   0.03943012   0.01095934
3946.00   0.04470169   0.01144818
3948.00   0.05136118   0.01079529
3950.00   0.02953744   0.01030559
3952.00   0.01456815   0.01006815
3954.00   0.02854497   0.00992855
3956.00   0.01555450   0.00983517
3958.00   0.02056557   0.01001965
3960.00   0.04178214   0.01096740
3962.00   0.04770328   0.01119320
3964.00   0.02689051   0.01099716
3966.00   0.01561510   0.01021509
3968.00   0.03866861   0.01036291
3970.00   0.04433007   0.01028693
3972.00   0.05179471   0.01041142
3974.00   0.04482412   0.01061640
3976.00   0.04740534   0.01067303
3978.00   0.04652092   0.01079229
3980.00   0.02767489   0.01055280
3982.00   0.06592073   0.01092285
3984.00   0.03942299   0.01062940
3986.00   0.05528060   0.01082000
3988.00   0.04131728   0.01081517
3990.00   0.04405526   0.01064187
3992.00   0.04290558   0.01066562
3994.00   0.05391666   0.01058071
3996.00   0.05386348   0.01099230
3998.00   0.05567661   0.01111868
4000.00   0.04540074   0.01060723
4002.00   0.04543052   0.01029026
4004.00   0.02748636   0.00964964
4006.00   0.03937816   0.00972621
4008.00   0.02580333   0.00999318
4010.00   0.02169371   0.01000984
4012.00   0.05341504   0.01036932
4014.00   0.03969197   0.01038619
4016.00   0.02424207   0.01016221
4018.00   0.07382394   0.01098507
4020.00   0.06601699   0.01204598
4022.00   0.04887373   0.01279485
4024.00   0.04908929   0.01273725
4026.00   0.06248788   0.01216170
4028.00   0.05793230   0.01157964
4030.00   0.05287581   0.01131209
4032.00   0.06409927   0.01128170
4034.00   0.04387488   0.01101746
4036.00   0.05823827   0.01110024
4038.00   0.07117123   0.01105633
4040.00   0.06576920   0.01076991
4042.00   0.05341313   0.01061135
4044.00   0.06159610   0.01294886
4046.00   0.09898615   0.01889914
4048.00   0.11443780   0.02045959
4050.00   0.04547935   0.01524249
4052.00   0.04678692   0.01104251
4054.00   0.04880813   0.01099144
4056.00   0.04057617   0.01085042
4058.00   0.04083432   0.01058866
4060.00   0.05376885   0.01047653
4062.00   0.06132767   0.01063695
4064.00   0.05533903   0.01053483
4066.00   0.04592377   0.01046696
4068.00   0.05706013   0.01072161
4070.00   0.03867888   0.01032523
4072.00   0.04452375   0.01021428
4074.00   0.05506688   0.01040099
4076.00   0.04477563   0.01106222
4078.00   0.04706337   0.01190898
4080.00   0.04219245   0.01174319
4082.00   0.04106689   0.01116530
4084.00   0.03828964   0.01071551
4086.00   0.03316278   0.01030915
4088.00   0.04792129   0.01008463
4090.00   0.04438459   0.00968284
4092.00   0.06496166   0.00961585
4094.00   0.03781222   0.00912181
4096.00   0.04725863   0.00933067
4098.00   0.03708206   0.00940411
4100.00   0.04875034   0.00970691
4102.00   0.04289452   0.00968972
4104.00   0.04479541   0.00968903
4106.00   0.04013687   0.00981010
4108.00   0.04121426   0.00958211
4110.00   0.03518038   0.00974333
4112.00   0.07260752   0.00978176
4114.00   0.05843432   0.00983750
4116.00   0.04658627   0.00978070
4118.00   0.05297768   0.00984415
4120.00   0.05030651   0.00972948
4122.00   0.04079232   0.00946546
4124.00   0.04560944   0.00977315
4126.00   0.03807105   0.00978781
4128.00   0.05244732   0.00985352
4130.00   0.03847358   0.00967391
4132.00   0.04168990   0.01001010
4134.00   0.05710867   0.01039653
4136.00   0.05156383   0.01011342
4138.00   0.03689757   0.00985122
4140.00   0.05956680   0.01034753
4142.00   0.06134279   0.01029288
4144.00   0.04838340   0.00969874
4146.00   0.04527098   0.00971320
4148.00   0.02958852   0.00930783
4150.00   0.04192052   0.00964618
4152.00   0.04191194   0.01004011
4154.00   0.04141758   0.01012278
4156.00   0.05068498   0.00986679
4158.00   0.05374666   0.00978295
4160.00   0.04756024   0.00983118
4162.00   0.05109735   0.00990370
4164.00   0.01658359   0.01036161
4166.00   0.02724238   0.01071826
4168.00   0.03403500   0.01023168
4170.00   0.02774411   0.00971009
4172.00   0.04242880   0.00969704
4174.00   0.03599649   0.00960602
4176.00   0.03737364   0.00944707
4178.00   0.04528343   0.00959994
4180.00   0.04290251   0.00959386
4182.00   0.05971183   0.00944736
4184.00   0.05556263   0.00934434
4186.00   0.04841710   0.00923966
4188.00   0.05141397   0.00931306
4190.00   0.03420933   0.00929882
4192.00   0.04837157   0.00946956
4194.00   0.04537562   0.00953235
4196.00   0.05265541   0.00936599
4198.00   0.03825606   0.00911620
4200.00   0.04507495   0.00903461
4202.00   0.05563354   0.00920523
4204.00   0.04965968   0.00932858
4206.00   0.03821697   0.00924281
4208.00   0.05195517   0.00924953
4210.00   0.03349319   0.00927840
4212.00   0.05265743   0.00942000
4214.00   0.06229065   0.00953909
4216.00   0.04842703   0.00931792
4218.00   0.03818398   0.00916315
4220.00   0.04410596   0.00912100
4222.00   0.03334897   0.00884215
4224.00   0.02582315   0.00865529
4226.00   0.03969907   0.00898108
4228.00   0.06866843   0.00926616
4230.00   0.03280378   0.00882841
4232.00   0.03269689   0.00892866
4234.00   0.03465009   0.00920944
4236.00   0.02819777   0.00914408
4238.00   0.02772866   0.00941864
4240.00   0.02219407   0.00949865
4242.00   0.05512981   0.00939271
4244.00   0.03628226   0.00950832
4246.00   0.05759798   0.01033939
4248.00   0.06435233   0.01079706
4250.00   0.03676771   0.01007210
4252.00   0.03308104   0.00929533
4254.00   0.03842266   0.00937682
4256.00   0.01818278   0.00924398
4258.00   0.03331920   0.00936628
4260.00   0.06560316   0.00958419
4262.00   0.04469270   0.00929903
4264.00   0.04553638   0.00932006
4266.00   0.02928735   0.00915552
4268.00   0.04517598   0.00938006
4270.00   0.03730422   0.00903255
4272.00   0.04992363   0.00924953
4274.00   0.05207573   0.00931442
4276.00   0.04754610   0.00941642
4278.00   0.01823081   0.00927828
4280.00   0.04107223   0.00927044
4282.00   0.03419098   0.00929893
4284.00   0.02318622   0.00936642
4286.00   0.02114741   0.00922321
4288.00   0.04138768   0.00929061
4290.00   0.03059247   0.00924774
4292.00   -0.01147937   0.00966903
4294.00   0.01315497   0.00969210
4296.00   0.05705997   0.00942430
4298.00   0.04542457   0.00934904
4300.00   0.02987280   0.00913485
4302.00   0.04257228   0.00908719
4304.00   0.04146023   0.00928743
4306.00   0.04322001   0.00932784
4308.00   0.02094102   0.00915078
4310.00   0.04773055   0.00933957
4312.00   0.01032348   0.00931508
4314.00   0.03438475   0.01018964
4316.00   0.03070447   0.01015617
4318.00   0.04807726   0.00990454
4320.00   0.03147353   0.00995113
4322.00   0.03643783   0.01021407
4324.00   0.03969591   0.00991762
4326.00   0.05086518   0.00991404
4328.00   0.03105751   0.00962123
4330.00   0.04861912   0.00952372
4332.00   0.02955863   0.00934419
4334.00   0.03710497   0.00944102
4336.00   0.03534652   0.00959240
4338.00   0.04847397   0.00982701
4340.00   0.02722402   0.00969505
4342.00   0.02681071   0.00966821
4344.00   0.04605814   0.00990156
4346.00   0.03789972   0.01008873
4348.00   0.04216294   0.01045996
4350.00   0.02105559   0.01035306
4352.00   0.04318637   0.01009227
4354.00   0.03315856   0.01007147
4356.00   0.07979517   0.01393580
4358.00   0.07098761   0.02032872
4360.00   0.06783169   0.02148764
4362.00   0.04975920   0.01619600
4364.00   0.04837884   0.01191718
4366.00   0.05306900   0.01065689
4368.00   0.02571791   0.01027748
4370.00   0.02464090   0.01011186
4372.00   0.03575693   0.01023245
4374.00   0.03911224   0.01053758
4376.00   0.00622175   0.01037445
4378.00   0.03454278   0.01025694
4380.00   0.04541498   0.00999717
4382.00   0.03345016   0.00971410
4384.00   0.03427608   0.00974431
4386.00   0.03864626   0.00976833
4388.00   0.06542124   0.00978041
4390.00   0.05631337   0.00976122
4392.00   0.06148504   0.00994431
4394.00   0.03916473   0.00980438
4396.00   0.04042437   0.00975599
4398.00   0.04338592   0.00976147
4400.00   0.04584527   0.01010481
4402.00   0.04194371   0.01010034
4404.00   0.05649780   0.00999577
4406.00   0.05851428   0.00985313
4408.00   0.03429386   0.00982773
4410.00   0.02725859   0.01003473
4412.00   0.03088049   0.00979722
4414.00   0.04168241   0.00999644
4416.00   0.02501422   0.01000977
4418.00   0.04253357   0.01002482
4420.00   0.04156370   0.00995099
4422.00   0.04630379   0.00985508
4424.00   0.02438527   0.00979918
4426.00   0.04783206   0.00978969
4428.00   0.05395714   0.00968832
4430.00   0.03993031   0.00979301
4432.00   0.05689980   0.00977953
4434.00   0.04925049   0.00968332
4436.00   0.01821832   0.00961095
4438.00   0.03000296   0.00973331
4440.00   0.03772961   0.00969456
4442.00   0.02362364   0.00955324
4444.00   0.02809664   0.00960127
4446.00   0.03763847   0.00959255
4448.00   0.03484746   0.00970880
4450.00   0.02076065   0.00973143
4452.00   0.03065269   0.00974272
4454.00   0.01985062   0.00962875
4456.00   0.03272525   0.00955812
4458.00   0.03311727   0.00944870
4460.00   0.03809737   0.00945856
4462.00   0.04036447   0.00949337
4464.00   0.03576527   0.00944150
4466.00   0.02525686   0.00936367
4468.00   0.02412147   0.00923844
4470.00   0.03491767   0.00932538
4472.00   0.05373890   0.00971335
4474.00   0.07796440   0.00990373
4476.00   0.02725026   0.00938900
4478.00   0.04283862   0.00929373
4480.00   0.04683027   0.00932904
4482.00   0.01967904   0.00923604
4484.00   0.03564122   0.00935621
4486.00   0.02674730   0.00941135
4488.00   0.03253626   0.00940179
4490.00   0.03409021   0.00945656
4492.00   0.03153959   0.00956988
4494.00   0.03843241   0.00953119
4496.00   0.02789247   0.00944512
4498.00   0.05280133   0.00956770
4500.00   0.04334561   0.00959797
4502.00   0.03636344   0.00937482
4504.00   0.03833869   0.00944121
4506.00   0.04034458   0.00943086
4508.00   0.03119698   0.00947935
4510.00   0.02815434   0.00917410
4512.00   0.03405048   0.00937113
4514.00   0.02967597   0.00929359
4516.00   0.02164898   0.00923114
4518.00   0.04320836   0.00915388
4520.00   0.03827213   0.00909131
4522.00   0.03210075   0.00911968
4524.00   0.03711392   0.00907853
4526.00   0.04652077   0.00916426
4528.00   0.05073549   0.00901961
4530.00   0.04206532   0.00902167
4532.00   0.03906512   0.00898346
4534.00   0.04690326   0.00897089
4536.00   0.02682499   0.00889905
4538.00   0.04890364   0.00887996
4540.00   0.04405934   0.00882331
4542.00   0.05190314   0.00902502
4544.00   0.03064894   0.00896190
4546.00   0.00336254   0.00879046
4548.00   0.03008884   0.00895721
4550.00   0.03592752   0.00881532
4552.00   0.03300682   0.00863710
4554.00   0.02029510   0.00858354
4556.00   0.04384398   0.00873582
4558.00   0.03448729   0.00877696
4560.00   0.03340062   0.00865872
4562.00   0.04223475   0.00866091
4564.00   0.02745995   0.00837905
4566.00   0.03094837   0.00842918
4568.00   0.02937867   0.00839033
4570.00   0.03791789   0.00830053
4572.00   0.03515544   0.00841227
4574.00   0.02002641   0.00843353
4576.00   0.05256087   0.00851114
4578.00   0.03789356   0.00827689
4580.00   0.03501763   0.00827511
4582.00   0.04807447   0.00829221
4584.00   0.03283713   0.00814143
4586.00   0.04181861   0.00818491
4588.00   0.03232838   0.00814418
4590.00   0.02028280   0.00801572
4592.00   0.02499474   0.00805227
4594.00   0.02975745   0.00805112
4596.00   0.03936102   0.00806195
4598.00   0.04508969   0.00803725
4600.00   0.02930695   0.00799899
4602.00   0.06485732   0.00812381
4604.00   0.02557107   0.00775215
4606.00   0.03738276   0.00794850
4608.00   0.04761108   0.00806853
4610.00   0.03789828   0.00813367
4612.00   0.04291529   0.00802868
4614.00   0.03619875   0.00794083
4616.00   0.02517471   0.00785839
4618.00   0.03449479   0.00765252
4620.00   0.04705448   0.00769495
4622.00   0.03384129   0.00776483
4624.00   0.04832736   0.00786645
4626.00   0.03499723   0.00780809
4628.00   0.04982869   0.00790435
4630.00   0.03221184   0.00775728
4632.00   0.03635757   0.00768362
4634.00   0.03535316   0.00769474
4636.00   0.03443391   0.00773825
4638.00   0.04716604   0.00771865
4640.00   0.03553595   0.00760664
4642.00   0.04098735   0.00765810
4644.00   0.04894595   0.00778258
4646.00   0.03377334   0.00762438
4648.00   0.05313230   0.00786257
4650.00   0.04350137   0.00783601
4652.00   0.06031403   0.00787394
4654.00   0.04964070   0.00779495
4656.00   0.04331020   0.00781608
4658.00   0.03736323   0.00773292
4660.00   0.05226805   0.00789163
4662.00   0.03348571   0.00792700
4664.00   0.03806932   0.00794536
4666.00   0.05105316   0.00807430
4668.00   0.03704719   0.00793481
4670.00   0.04533762   0.00822099
4672.00   0.06016558   0.00819257
4674.00   0.03463427   0.00805418
4676.00   0.03366967   0.00800999
4678.00   0.04964377   0.00799908
4680.00   0.04647115   0.00774224
4682.00   0.04309985   0.00767802
4684.00   0.04964453   0.00773215
4686.00   0.04676538   0.00759819
4688.00   0.05309367   0.00757941
4690.00   0.03683481   0.00753762
4692.00   0.04169715   0.00744487
4694.00   0.04546750   0.00752575
4696.00   0.03873564   0.00747412
4698.00   0.04919888   0.00753593
4700.00   0.04287513   0.00753381
4702.00   0.03510956   0.00748467
4704.00   0.06829199   0.00762531
4706.00   0.04597217   0.00737738
4708.00   0.05630570   0.00763148
4710.00   0.03027787   0.00759183
4712.00   0.04891700   0.00766953
4714.00   0.04065534   0.00752666
4716.00   0.05523334   0.00754301
4718.00   0.05131473   0.00752373
4720.00   0.04973504   0.00745536
4722.00   0.04188746   0.00738105
4724.00   0.04236928   0.00739266
4726.00   0.02890612   0.00733496
4728.00   0.03681659   0.00771447
4730.00   0.04138673   0.00795337
4732.00   0.04388228   0.00802649
4734.00   0.04741790   0.00792768
4736.00   0.03273435   0.00813718
4738.00   0.03309325   0.00817514
4740.00   0.04080807   0.00848244
4742.00   0.05206591   0.00869090
4744.00   0.04283331   0.00863038
4746.00   0.04640249   0.00829221
4748.00   0.04547171   0.00785380
4750.00   0.05595465   0.00781667
4752.00   0.04260193   0.00771058
4754.00   0.04558410   0.00786702
4756.00   0.04743839   0.00761554
4758.00   0.05117657   0.00747794
4760.00   0.03087413   0.00722363
4762.00   0.03892401   0.00716358
4764.00   0.04815242   0.00724835
4766.00   0.05389388   0.00719368
4768.00   0.06245260   0.00720670
4770.00   0.03355418   0.00702799
4772.00   0.02938634   0.00701431
4774.00   0.05102764   0.00707555
4776.00   0.05038493   0.00719310
4778.00   0.05327059   0.00735541
4780.00   0.04989765   0.00747544
4782.00   0.03729788   0.00724830
4784.00   0.03877962   0.00722377
4786.00   0.04577167   0.00707006
4788.00   0.03845035   0.00699189
4790.00   0.04578635   0.00713353
4792.00   0.05339761   0.00721447
4794.00   0.04488853   0.00707615
4796.00   0.04375360   0.00700258
4798.00   0.02786503   0.00713799
4800.00   0.05365851   0.00708319
4802.00   0.05308955   0.00704101
4804.00   0.05720844   0.00711007
4806.00   0.04352805   0.00701960
4808.00   0.04121565   0.00691461
4810.00   0.02942528   0.00692115
4812.00   0.02908505   0.00679078
4814.00   0.03360392   0.00706351
4816.00   0.04348132   0.00705348
4818.00   0.04055679   0.00703981
4820.00   0.04235906   0.00712789
4822.00   0.04677693   0.00718102
4824.00   0.03375330   0.00713772
4826.00   0.02844422   0.00718835
4828.00   0.03655029   0.00724733
4830.00   0.04004438   0.00728202
4832.00   0.03305156   0.00727077
4834.00   0.02866301   0.00720042
4836.00   0.02878690   0.00718424
4838.00   0.02930943   0.00735182
4840.00   0.03066383   0.00743529
4842.00   0.03887318   0.00727641
4844.00   0.03197600   0.00720578
4846.00   0.02754813   0.00717857
4848.00   0.03481502   0.00722973
4850.00   0.02882797   0.00722594
4852.00   0.03488428   0.00723409
4854.00   0.03606040   0.00721207
4856.00   0.02272219   0.00703405
4858.00   0.03704454   0.00711126
4860.00   0.04102348   0.00725091
4862.00   0.06077496   0.00743788
4864.00   0.03289746   0.00741888
4866.00   0.03631594   0.00738906
4868.00   0.04170452   0.00722630
4870.00   0.03836289   0.00730941
4872.00   0.03707983   0.00731086
4874.00   0.02305635   0.00714578
4876.00   0.02726589   0.00710500
4878.00   0.03130246   0.00724769
4880.00   0.03469258   0.00735348
4882.00   0.03298046   0.00729897
4884.00   0.02562752   0.00719922
4886.00   0.02747527   0.00716615
4888.00   0.03355519   0.00707838
4890.00   0.04261879   0.00709379
4892.00   0.04647289   0.00714201
4894.00   0.02965994   0.00722303
4896.00   0.03182068   0.00719140
4898.00   0.03961087   0.00725847
4900.00   0.04701863   0.00709321
4902.00   0.04356532   0.00718410
4904.00   0.02358573   0.00702463
4906.00   0.04087396   0.00697058
4908.00   0.04645361   0.00716096
4910.00   0.03089512   0.00715176
4912.00   0.02567086   0.00708460
4914.00   0.03050215   0.00707638
4916.00   0.03420385   0.00722168
4918.00   0.05102859   0.00722930
4920.00   0.04059089   0.00715590
4922.00   0.04312254   0.00716975
4924.00   0.03334133   0.00713819
4926.00   0.01676471   0.00709577
4928.00   0.02461008   0.00702568
4930.00   0.02625631   0.00696142
4932.00   0.03852680   0.00700084
4934.00   0.03192171   0.00697337
4936.00   0.02297948   0.00691043
4938.00   0.03267761   0.00693986
4940.00   0.03655259   0.00707796
4942.00   0.03077911   0.00705062
4944.00   0.03375170   0.00691442
4946.00   0.02647339   0.00680810
4948.00   0.04880834   0.00702254
4950.00   0.03568897   0.00698705
4952.00   0.03465248   0.00694375
4954.00   0.03609539   0.00708199
4956.00   0.03611195   0.00705307
4958.00   0.03423014   0.00692398
4960.00   0.03953748   0.00699574
4962.00   0.03630691   0.00692046
4964.00   0.02583178   0.00696563
4966.00   0.03386588   0.00716444
4968.00   0.02279527   0.00699072
4970.00   0.02546985   0.00719527
4972.00   0.04421161   0.00741025
4974.00   0.02252143   0.00740702
4976.00   0.03690556   0.00770958
4978.00   0.04500327   0.00794594
4980.00   0.03689411   0.00836130
4982.00   0.01615300   0.00854653
4984.00   0.04456893   0.00864513
4986.00   0.03128895   0.00857548
4988.00   0.02354275   0.00823711
4990.00   0.01622948   0.00795105
4992.00   0.02526959   0.00784630
4994.00   0.03812683   0.00761948
4996.00   0.01384686   0.00734431
4998.00   0.02262936   0.00716459
5000.00   0.03584518   0.00700365
5002.00   0.03597633   0.00694675
5004.00   0.02645110   0.00675745
5006.00   0.04012246   0.00685298
5008.00   0.06904436   0.00756756
5010.00   0.09946074   0.00812693
5012.00   0.07821061   0.00764499
5014.00   0.06159130   0.00709907
5016.00   0.04267901   0.00686328
5018.00   0.03298623   0.00680561
5020.00   0.02699909   0.00674173
5022.00   0.02997267   0.00681831
5024.00   0.01447191   0.00669745
5026.00   0.02710371   0.00671131
5028.00   0.04088692   0.00686879
5030.00   0.02093716   0.00688012
5032.00   0.03167702   0.00694130
5034.00   0.04821601   0.00696066
5036.00   0.02616765   0.00670989
5038.00   0.02416630   0.00664716
5040.00   0.02806172   0.00668676
5042.00   0.04185858   0.00685538
5044.00   0.03941315   0.00689547
5046.00   0.03050643   0.00689462
5048.00   0.02381735   0.00687821
5050.00   0.02856969   0.00691894
5052.00   0.03819979   0.00700023
5054.00   0.04444911   0.00696532
5056.00   0.04193682   0.00689695
5058.00   0.03215646   0.00695957
5060.00   0.03343168   0.00694253
5062.00   0.02164647   0.00687841
5064.00   0.05304568   0.00721053
5066.00   0.03005425   0.00721119
5068.00   0.04344489   0.00747684
5070.00   0.03106452   0.00738847
5072.00   0.04952759   0.00747573
5074.00   0.02353944   0.00727973
5076.00   0.03630100   0.00723922
5078.00   0.01932579   0.00718309
5080.00   0.02759615   0.00761518
5082.00   0.02765702   0.00822355
5084.00   0.00928343   0.00863971
5086.00   0.02723325   0.00891912
5088.00   0.03632449   0.00881989
5090.00   0.04255304   0.00833090
5092.00   0.04166116   0.00778370
5094.00   0.04194658   0.00752135
5096.00   0.03896526   0.00738654
5098.00   0.02718592   0.00753124
5100.00   0.02746657   0.00771091
5102.00   0.03136019   0.00760380
5104.00   0.03029682   0.00737899
5106.00   0.03785867   0.00720007
5108.00   0.03692559   0.00723358
5110.00   0.04798551   0.00726314
5112.00   0.04689015   0.00723290
5114.00   0.03899452   0.00731775
5116.00   0.04650889   0.00729356
5118.00   0.04141971   0.00723652
5120.00   0.01616600   0.00696072
5122.00   0.03080261   0.00700263
5124.00   0.04410516   0.00708929
5126.00   0.03847471   0.00705219
5128.00   0.05544322   0.00711593
5130.00   0.03585861   0.00692249
5132.00   0.03077216   0.00701026
5134.00   0.04148674   0.00697855
5136.00   0.03752998   0.00690321
5138.00   0.03163742   0.00686129
5140.00   0.04062574   0.00702243
5142.00   0.03562695   0.00698636
5144.00   0.03762890   0.00706727
5146.00   0.03873258   0.00697492
5148.00   0.04515126   0.00718050
5150.00   0.03939106   0.00730751
5152.00   0.04110999   0.00750675
5154.00   0.04153039   0.00765206
5156.00   0.02927639   0.00760039
5158.00   0.03227643   0.00753412
5160.00   0.04963344   0.00764146
5162.00   0.05080234   0.00753467
5164.00   0.04393757   0.00719760
5166.00   0.03913992   0.00705447
5168.00   0.03512712   0.00697662
5170.00   0.04954829   0.00701266
5172.00   0.03373994   0.00689128
5174.00   0.02197677   0.00673262
5176.00   0.03443783   0.00680427
5178.00   0.03392696   0.00692516
5180.00   0.03662064   0.00698360
5182.00   0.02122804   0.00685050
5184.00   0.02604251   0.00685656
5186.00   0.03270835   0.00691481
5188.00   0.04234856   0.00704888
5190.00   0.02024260   0.00696500
5192.00   0.02684621   0.00695938
5194.00   0.03386030   0.00696379
5196.00   0.05049804   0.00706390
5198.00   0.02462883   0.00708414
5200.00   0.02933744   0.00701673
5202.00   0.03088639   0.00701072
5204.00   0.03969134   0.00702008
5206.00   0.02575550   0.00690806
5208.00   0.03376690   0.00706414
5210.00   0.03421709   0.00713294
5212.00   0.04570419   0.00724817
5214.00   0.03101372   0.00712803
5216.00   0.02763238   0.00705559
5218.00   0.02628998   0.00713959
5220.00   0.03085633   0.00701066
5222.00   0.03129558   0.00708731
5224.00   0.02786070   0.00702786
5226.00   0.02982763   0.00692793
5228.00   0.01743468   0.00680885
5230.00   0.02810168   0.00692697
5232.00   0.03108220   0.00692304
5234.00   0.03665936   0.00701827
5236.00   0.04075409   0.00693857
5238.00   0.02438427   0.00685587
5240.00   0.02960003   0.00684320
5242.00   0.04697435   0.00702686
5244.00   0.03363267   0.00688046
5246.00   0.03001569   0.00702003
5248.00   0.03232199   0.00690946
5250.00   0.03872516   0.00691173
5252.00   0.03430862   0.00704112
5254.00   0.02494577   0.00684292
5256.00   0.04256723   0.00701886
5258.00   0.02497893   0.00703785
5260.00   0.03101563   0.00705047
5262.00   0.02839940   0.00695568
5264.00   0.04023015   0.00691151
