# File created by shivutils (I.Shivvers)
# wl(A)   flm(10^-15 erg/s/cm2/AA)    er(optional)
3632.00,0.524433,0.0784868
3634.00,0.749982,0.0785313
3636.00,0.738279,0.0790101
3638.00,0.809284,0.0805976
3640.00,0.659391,0.0801940
3642.00,0.778840,0.0812604
3644.00,0.683867,0.0815661
3646.00,0.868867,0.0825694
3648.00,0.657211,0.0942243
3650.00,0.804150,0.109906
3652.00,0.585383,0.107981
3654.00,0.745177,0.0980246
3656.00,0.562673,0.0921389
3658.00,0.736663,0.0829553
3660.00,0.566681,0.0807587
3662.00,0.653438,0.0881599
3664.00,0.751536,0.0882883
3666.00,0.830463,0.0808982
3668.00,0.732609,0.0731918
3670.00,0.611318,0.0708878
3672.00,0.774142,0.0729117
3674.00,0.737231,0.0712511
3676.00,0.718106,0.0696500
3678.00,0.728814,0.0684038
3680.00,0.622230,0.0668104
3682.00,0.661262,0.0676498
3684.00,0.747782,0.0676696
3686.00,0.722070,0.0664362
3688.00,0.579933,0.0639962
3690.00,0.737189,0.0676101
3692.00,0.673816,0.0683649
3694.00,0.625742,0.0670329
3696.00,0.663102,0.0672824
3698.00,0.642248,0.0686381
3700.00,0.671817,0.0688893
3702.00,0.760208,0.0693593
3704.00,0.688116,0.0668032
3706.00,0.695549,0.0666034
3708.00,0.716874,0.0661714
3710.00,0.628005,0.0662035
3712.00,0.616136,0.0658950
3714.00,0.683668,0.0660138
3716.00,0.799325,0.0662629
3718.00,0.589072,0.0633850
3720.00,0.656125,0.0628013
3722.00,0.620469,0.0612495
3724.00,0.674362,0.0632577
3726.00,0.724365,0.0634910
3728.00,0.672591,0.0645279
3730.00,0.648367,0.0643865
3732.00,0.648446,0.0633243
3734.00,0.656801,0.0613459
3736.00,0.768336,0.0615086
3738.00,0.641441,0.0629688
3740.00,0.624116,0.0642347
3742.00,0.672241,0.0639496
3744.00,0.671007,0.0607860
3746.00,0.728653,0.0606313
3748.00,0.735106,0.0592700
3750.00,0.673351,0.0596520
3752.00,0.754860,0.0618736
3754.00,0.787042,0.0626616
3756.00,0.768316,0.0617328
3758.00,0.624397,0.0598987
3760.00,0.540429,0.0594761
3762.00,0.642319,0.0591242
3764.00,0.632964,0.0581693
3766.00,0.707635,0.0580034
3768.00,0.829788,0.0583264
3770.00,0.690900,0.0585207
3772.00,0.735405,0.0597020
3774.00,0.814813,0.0602067
3776.00,0.638802,0.0589216
3778.00,0.639262,0.0585301
3780.00,0.736244,0.0594851
3782.00,0.695779,0.0586390
3784.00,0.636991,0.0580500
3786.00,0.591930,0.0564466
3788.00,0.685753,0.0564364
3790.00,0.663931,0.0570608
3792.00,0.741965,0.0574804
3794.00,0.725176,0.0566197
3796.00,0.745054,0.0555271
3798.00,0.804743,0.0545993
3800.00,0.682909,0.0549328
3802.00,0.659589,0.0556496
3804.00,0.886489,0.0570815
3806.00,0.683515,0.0545285
3808.00,0.637204,0.0537959
3810.00,0.729327,0.0550138
3812.00,0.709584,0.0550028
3814.00,0.782139,0.0539199
3816.00,0.646311,0.0522444
3818.00,0.730118,0.0528565
3820.00,0.720005,0.0521889
3822.00,0.736719,0.0525516
3824.00,0.673883,0.0514951
3826.00,0.716332,0.0515948
3828.00,0.590213,0.0524150
3830.00,0.707721,0.0540935
3832.00,0.720269,0.0539450
3834.00,0.691782,0.0517701
3836.00,0.687812,0.0507386
3838.00,0.888698,0.0552100
3840.00,1.34485,0.0614672
3842.00,1.77686,0.0656821
3844.00,1.63649,0.0640093
3846.00,0.822339,0.0537863
3848.00,0.643667,0.0499997
3850.00,0.672406,0.0485800
3852.00,0.719284,0.0499648
3854.00,0.715836,0.0528049
3856.00,0.794086,0.0539193
3858.00,0.770069,0.0519794
3860.00,0.672444,0.0505540
3862.00,0.725918,0.0516357
3864.00,0.610467,0.0504105
3866.00,0.588339,0.0499143
3868.00,0.649945,0.0506603
3870.00,0.743058,0.0512623
3872.00,0.760000,0.0513745
3874.00,0.802343,0.0544844
3876.00,0.862840,0.0548742
3878.00,0.819385,0.0524025
3880.00,0.805786,0.0510489
3882.00,0.685139,0.0491386
3884.00,0.640946,0.0479783
3886.00,0.635458,0.0476196
3888.00,0.495597,0.0471683
3890.00,0.725946,0.0491536
3892.00,0.814029,0.0507826
3894.00,0.770783,0.0522789
3896.00,0.793482,0.0531281
3898.00,0.862777,0.0530155
3900.00,0.904672,0.0530162
3902.00,0.832117,0.0526789
3904.00,0.778005,0.0534420
3906.00,0.794495,0.0567144
3908.00,0.682745,0.0581980
3910.00,0.821334,0.0579656
3912.00,0.653013,0.0562879
3914.00,0.559119,0.0533645
3916.00,0.678289,0.0521954
3918.00,0.774633,0.0511888
3920.00,0.766909,0.0498158
3922.00,0.826684,0.0491866
3924.00,0.805751,0.0494826
3926.00,0.810769,0.0492187
3928.00,0.798825,0.0479005
3930.00,0.806380,0.0467467
3932.00,0.718953,0.0462426
3934.00,0.703817,0.0462904
3936.00,0.767821,0.0455851
3938.00,0.796508,0.0459346
3940.00,0.848913,0.0473994
3942.00,0.786090,0.0483467
3944.00,0.746762,0.0486822
3946.00,0.730944,0.0485468
3948.00,0.766922,0.0472069
3950.00,0.604252,0.0451361
3952.00,0.501225,0.0440872
3954.00,0.677910,0.0437404
3956.00,0.576188,0.0435117
3958.00,0.737508,0.0456316
3960.00,0.795545,0.0477745
3962.00,0.802453,0.0477040
3964.00,0.779302,0.0459250
3966.00,0.868720,0.0444696
3968.00,0.838096,0.0436422
3970.00,0.839336,0.0432983
3972.00,0.814123,0.0449578
3974.00,0.879644,0.0462546
3976.00,0.884313,0.0464885
3978.00,0.870610,0.0463784
3980.00,0.928278,0.0475410
3982.00,0.901134,0.0477722
3984.00,0.926239,0.0468712
3986.00,0.943225,0.0477130
3988.00,0.982508,0.0482134
3990.00,0.895500,0.0478054
3992.00,0.832149,0.0470137
3994.00,0.894149,0.0473967
3996.00,0.923476,0.0488505
3998.00,0.860267,0.0483342
4000.00,0.747515,0.0467184
4002.00,0.854252,0.0457717
4004.00,0.790737,0.0438377
4006.00,0.679036,0.0433909
4008.00,0.775327,0.0454117
4010.00,0.767977,0.0467645
4012.00,0.750510,0.0461379
4014.00,0.786037,0.0465526
4016.00,0.864133,0.0469876
4018.00,0.924977,0.0495218
4020.00,0.924646,0.0536809
4022.00,0.963691,0.0556970
4024.00,0.854518,0.0541218
4026.00,0.867844,0.0520997
4028.00,1.00682,0.0501651
4030.00,1.00193,0.0497238
4032.00,1.03249,0.0493752
4034.00,1.10923,0.0491330
4036.00,0.916918,0.0487044
4038.00,1.00426,0.0486973
4040.00,1.01894,0.0486275
4042.00,0.983374,0.0493852
4044.00,0.852439,0.0615680
4046.00,0.808262,0.0794853
4048.00,0.972794,0.0780655
4050.00,0.965077,0.0568871
4052.00,0.847068,0.0485795
4054.00,0.965413,0.0483373
4056.00,0.932408,0.0478000
4058.00,0.940550,0.0471636
4060.00,0.892361,0.0464839
4062.00,0.993314,0.0463890
4064.00,0.969571,0.0464365
4066.00,0.996135,0.0468668
4068.00,1.04792,0.0471747
4070.00,1.00773,0.0465880
4072.00,0.999934,0.0463371
4074.00,1.04885,0.0461175
4076.00,1.05597,0.0499353
4078.00,0.946092,0.0507188
4080.00,1.04806,0.0508366
4082.00,0.933073,0.0479263
4084.00,0.943542,0.0470581
4086.00,0.899631,0.0455360
4088.00,0.807617,0.0438134
4090.00,0.806842,0.0420612
4092.00,0.904401,0.0418243
4094.00,0.840561,0.0419392
4096.00,0.888691,0.0417874
4098.00,0.932014,0.0423463
4100.00,0.949909,0.0425564
4102.00,1.00936,0.0426795
4104.00,0.972303,0.0424696
4106.00,1.05179,0.0436214
4108.00,1.09470,0.0439498
4110.00,1.09757,0.0442405
4112.00,1.10380,0.0443000
4114.00,1.13969,0.0444963
4116.00,1.11235,0.0442237
4118.00,1.06814,0.0439621
4120.00,1.06879,0.0433166
4122.00,1.06930,0.0435631
4124.00,1.16045,0.0441994
4126.00,1.17671,0.0445347
4128.00,0.965617,0.0432664
4130.00,1.04760,0.0436866
4132.00,1.06674,0.0448062
4134.00,1.11332,0.0452871
4136.00,1.11004,0.0442171
4138.00,1.07295,0.0446224
4140.00,1.17885,0.0456967
4142.00,1.09069,0.0445395
4144.00,1.12192,0.0428134
4146.00,1.07769,0.0425761
4148.00,1.08337,0.0427455
4150.00,1.05492,0.0430700
4152.00,1.12058,0.0445512
4154.00,1.06181,0.0440487
4156.00,0.997423,0.0421747
4158.00,1.03188,0.0426007
4160.00,1.10461,0.0430677
4162.00,1.03829,0.0436970
4164.00,1.01205,0.0454810
4166.00,1.06113,0.0457713
4168.00,1.06667,0.0436587
4170.00,1.03448,0.0423305
4172.00,1.08293,0.0422704
4174.00,0.948048,0.0415974
4176.00,1.07697,0.0419299
4178.00,1.03842,0.0421480
4180.00,1.03394,0.0416823
4182.00,0.947649,0.0406838
4184.00,0.980241,0.0405489
4186.00,0.969360,0.0400876
4188.00,0.980397,0.0403697
4190.00,0.978655,0.0404595
4192.00,1.01126,0.0409492
4194.00,1.05911,0.0403522
4196.00,0.942192,0.0395043
4198.00,0.972704,0.0393865
4200.00,0.954597,0.0394909
4202.00,0.932546,0.0386281
4204.00,0.844844,0.0391708
4206.00,0.934132,0.0399050
4208.00,0.966686,0.0403268
4210.00,0.872755,0.0402802
4212.00,0.928480,0.0404138
4214.00,0.902758,0.0397551
4216.00,0.927410,0.0389736
4218.00,0.945456,0.0389244
4220.00,0.856610,0.0382878
4222.00,0.845796,0.0375855
4224.00,0.753342,0.0364910
4226.00,0.776495,0.0360093
4228.00,0.911550,0.0369364
4230.00,0.761971,0.0372625
4232.00,0.751032,0.0376708
4234.00,0.733702,0.0379432
4236.00,0.845675,0.0386306
4238.00,0.886965,0.0394067
4240.00,0.923443,0.0394503
4242.00,0.851791,0.0384524
4244.00,0.864690,0.0395168
4246.00,0.938313,0.0430953
4248.00,0.984971,0.0433486
4250.00,0.901606,0.0402755
4252.00,0.921608,0.0391288
4254.00,1.00293,0.0390886
4256.00,0.877565,0.0389387
4258.00,0.871222,0.0386202
4260.00,0.973682,0.0385834
4262.00,0.916301,0.0383237
4264.00,0.870270,0.0381256
4266.00,0.896423,0.0391414
4268.00,0.887214,0.0382644
4270.00,0.851326,0.0373938
4272.00,0.881358,0.0375981
4274.00,0.877546,0.0378499
4276.00,0.931948,0.0383915
4278.00,0.964182,0.0392300
4280.00,0.929810,0.0386421
4282.00,0.888145,0.0385229
4284.00,0.900783,0.0386992
4286.00,0.882709,0.0384546
4288.00,0.916232,0.0379971
4290.00,0.951730,0.0381476
4292.00,0.837780,0.0380848
4294.00,0.967578,0.0388898
4296.00,0.914926,0.0384448
4298.00,0.877052,0.0373536
4300.00,0.879828,0.0370709
4302.00,0.823805,0.0364042
4304.00,0.873598,0.0369821
4306.00,0.876340,0.0375937
4308.00,0.795171,0.0373152
4310.00,0.913630,0.0375620
4312.00,0.817755,0.0391608
4314.00,0.902874,0.0408941
4316.00,0.818417,0.0402951
4318.00,0.920065,0.0400709
4320.00,0.872020,0.0408361
4322.00,0.959491,0.0408148
4324.00,0.891778,0.0394910
4326.00,0.820227,0.0389875
4328.00,0.826354,0.0383046
4330.00,0.858429,0.0382319
4332.00,0.849608,0.0383162
4334.00,0.758753,0.0384973
4336.00,0.959536,0.0389933
4338.00,0.905203,0.0391456
4340.00,0.879062,0.0386689
4342.00,0.881020,0.0392236
4344.00,0.822615,0.0395905
4346.00,0.885240,0.0409532
4348.00,0.912978,0.0420189
4350.00,0.926927,0.0410300
4352.00,0.819105,0.0399701
4354.00,0.839906,0.0415544
4356.00,0.856442,0.0611867
4358.00,1.06931,0.0785216
4360.00,1.03999,0.0738973
4362.00,0.901697,0.0540306
4364.00,0.951199,0.0435572
4366.00,0.872900,0.0413851
4368.00,0.832074,0.0408421
4370.00,0.949277,0.0408979
4372.00,1.00937,0.0410963
4374.00,0.927973,0.0416699
4376.00,0.931408,0.0412723
4378.00,0.868083,0.0401400
4380.00,0.902509,0.0397900
4382.00,0.886182,0.0392150
4384.00,0.897705,0.0387336
4386.00,0.822914,0.0385349
4388.00,0.862320,0.0388123
4390.00,0.889280,0.0388043
4392.00,0.956584,0.0392466
4394.00,0.940454,0.0390947
4396.00,0.875564,0.0391539
4398.00,0.874006,0.0395325
4400.00,0.794164,0.0397034
4402.00,0.914451,0.0396810
4404.00,0.811056,0.0391254
4406.00,0.874570,0.0414614
4408.00,0.731079,0.0416022
4410.00,0.866264,0.0423478
4412.00,0.916795,0.0423230
4414.00,0.771981,0.0421966
4416.00,0.884358,0.0428252
4418.00,0.799604,0.0423710
4420.00,0.859037,0.0422705
4422.00,0.902841,0.0419965
4424.00,0.861221,0.0417597
4426.00,0.896189,0.0418907
4428.00,0.903311,0.0418306
4430.00,0.804042,0.0412763
4432.00,0.788041,0.0410352
4434.00,0.814802,0.0409283
4436.00,0.827533,0.0410554
4438.00,0.707938,0.0410183
4440.00,0.829971,0.0409034
4442.00,0.792133,0.0407302
4444.00,0.767131,0.0410709
4446.00,0.817297,0.0408147
4448.00,0.799811,0.0410750
4450.00,0.952726,0.0412640
4452.00,0.823309,0.0408725
4454.00,0.903009,0.0406636
4456.00,0.904478,0.0406575
4458.00,0.781493,0.0399469
4460.00,0.835669,0.0406010
4462.00,0.801746,0.0400886
4464.00,0.730658,0.0399405
4466.00,0.788223,0.0400080
4468.00,0.783688,0.0396528
4470.00,0.747399,0.0389372
4472.00,0.939254,0.0401611
4474.00,0.967291,0.0409032
4476.00,0.814283,0.0396655
4478.00,0.775742,0.0394403
4480.00,0.705261,0.0385287
4482.00,0.743100,0.0386470
4484.00,0.820684,0.0388789
4486.00,0.884866,0.0392322
4488.00,0.822041,0.0391054
4490.00,0.859441,0.0392584
4492.00,0.768824,0.0396049
4494.00,0.877505,0.0397446
4496.00,0.879528,0.0396341
4498.00,0.878787,0.0398607
4500.00,0.945856,0.0397333
4502.00,0.822860,0.0394823
4504.00,0.870983,0.0396276
4506.00,0.841530,0.0390148
4508.00,0.950247,0.0393241
4510.00,0.887913,0.0386206
4512.00,0.885709,0.0388455
4514.00,0.873985,0.0387926
4516.00,0.859858,0.0383006
4518.00,0.743271,0.0375829
4520.00,0.774806,0.0380015
4522.00,0.841241,0.0377450
4524.00,0.801550,0.0377321
4526.00,0.886802,0.0377319
4528.00,0.789625,0.0369778
4530.00,0.848266,0.0377418
4532.00,0.915291,0.0377588
4534.00,0.864695,0.0372962
4536.00,0.949267,0.0374769
4538.00,0.790217,0.0369745
4540.00,0.862677,0.0370563
4542.00,0.724016,0.0369421
4544.00,0.780317,0.0370607
4546.00,0.830108,0.0370203
4548.00,0.825049,0.0366093
4550.00,0.792546,0.0362845
4552.00,0.925550,0.0362378
4554.00,0.787275,0.0359614
4556.00,0.874263,0.0360704
4558.00,0.786885,0.0360476
4560.00,0.882145,0.0363942
4562.00,0.857017,0.0361673
4564.00,0.822302,0.0356988
4566.00,0.856389,0.0353449
4568.00,0.913691,0.0355931
4570.00,0.964873,0.0354822
4572.00,0.831669,0.0353975
4574.00,0.864224,0.0356238
4576.00,0.826285,0.0353328
4578.00,0.863248,0.0350169
4580.00,0.853267,0.0344921
4582.00,0.924120,0.0346788
4584.00,0.856245,0.0344530
4586.00,0.852674,0.0344511
4588.00,0.857541,0.0344403
4590.00,0.826594,0.0343785
4592.00,0.875942,0.0343615
4594.00,0.916064,0.0342614
4596.00,0.875737,0.0340507
4598.00,0.857005,0.0338110
4600.00,0.886476,0.0335292
4602.00,0.874121,0.0336936
4604.00,0.834557,0.0334510
4606.00,0.870887,0.0334057
4608.00,0.863672,0.0339214
4610.00,0.953590,0.0343466
4612.00,0.967440,0.0340294
4614.00,0.873318,0.0334295
4616.00,0.871363,0.0331957
4618.00,0.879076,0.0328140
4620.00,0.896436,0.0329958
4622.00,0.889222,0.0333389
4624.00,0.829100,0.0331975
4626.00,0.951714,0.0331494
4628.00,0.947055,0.0333759
4630.00,0.868724,0.0328883
4632.00,0.857261,0.0329637
4634.00,0.902182,0.0329087
4636.00,0.955966,0.0329915
4638.00,0.874224,0.0327343
4640.00,0.947379,0.0330340
4642.00,0.995810,0.0332068
4644.00,0.947298,0.0330400
4646.00,0.979306,0.0328095
4648.00,0.994152,0.0330514
4650.00,0.993728,0.0330999
4652.00,0.996123,0.0332223
4654.00,0.906631,0.0330194
4656.00,1.00332,0.0336016
4658.00,0.995684,0.0337849
4660.00,1.05467,0.0337750
4662.00,0.998639,0.0340286
4664.00,0.974237,0.0338267
4666.00,0.975744,0.0337851
4668.00,0.922604,0.0341258
4670.00,0.939355,0.0346266
4672.00,0.976150,0.0343399
4674.00,0.996058,0.0342833
4676.00,1.00212,0.0338113
4678.00,0.990672,0.0334574
4680.00,0.938058,0.0331772
4682.00,0.957280,0.0329937
4684.00,0.945422,0.0327819
4686.00,0.945948,0.0325720
