#      9750.00            NaN            NaN
      9751.09    8.82032e-17    9.46275e-17
      9752.17    8.77433e-17    9.66392e-17
      9753.26    8.49170e-17    9.85156e-17
      9754.34    8.31249e-17    9.32917e-17
      9755.43    7.58464e-17    8.83849e-17
      9756.52    7.22321e-17    8.79290e-17
      9757.60    7.06646e-17    8.75052e-17
      9758.69    6.91201e-17    8.71547e-17
      9759.77    8.44879e-17    9.06252e-17
      9760.86    8.28091e-17    8.78713e-17
      9761.95    6.77922e-17    8.31540e-17
      9763.03    5.99249e-17    7.96493e-17
      9764.12    6.70599e-17    7.93987e-17
      9765.20    5.77937e-17    8.20638e-17
      9766.29    5.29539e-17    8.45658e-17
      9767.38    5.52268e-17    8.20931e-17
      9768.46    6.18217e-17    7.84048e-17
      9769.55    6.09370e-17    7.61095e-17
      9770.63    6.83299e-17    7.59764e-17
      9771.72    7.41840e-17    7.84149e-17
      9772.81    7.55847e-17    7.85074e-17
      9773.89    6.41044e-17    7.53871e-17
      9774.98    5.96488e-17    7.61657e-17
      9776.06    5.67130e-17    7.66707e-17
      9777.15    6.15511e-17    7.50602e-17
      9778.24    6.49676e-17    7.68499e-17
      9779.32    7.44425e-17    7.87987e-17
      9780.41    7.46156e-17    7.79613e-17
      9781.49    7.51455e-17    7.76983e-17
      9782.58    7.42338e-17    7.84624e-17
      9783.67    6.91536e-17    7.89708e-17
      9784.75    1.09815e-16    7.96928e-17
      9785.84    6.68054e-17    8.08590e-17
      9786.92    5.58007e-17    7.96103e-17
      9788.01    7.13656e-17    7.58704e-17
      9789.09    7.61039e-17    7.34755e-17
      9790.18    6.19930e-17    7.43998e-17
      9791.27    6.29012e-17    7.55481e-17
      9792.35    6.82575e-17    7.58564e-17
      9793.44    7.82637e-17    7.68122e-17
      9794.52    7.23660e-17    8.03472e-17
      9795.61    7.36453e-17    8.16544e-17
      9796.70    6.62205e-17    8.05588e-17
      9797.78    7.07412e-17    7.60967e-17
      9798.87    5.36927e-17    7.31103e-17
      9799.96    6.68616e-17    7.36184e-17
      9801.04    6.05538e-17    7.47602e-17
      9802.13    5.89691e-17    7.39401e-17
      9803.21    7.90516e-17    7.73358e-17
      9804.30    7.23611e-17    7.92151e-17
      9805.38    7.14671e-17    7.86098e-17
      9806.47    7.52248e-17    7.53143e-17
      9807.56    5.87632e-17    7.31560e-17
      9808.64    7.19248e-17    7.12945e-17
      9809.73    8.19123e-17    7.02689e-17
