#fits:2017egm.0001.f.fits
#Wavelength(Angstroms)  Flux(erg/s/cm2/AA)
3706.891684824161  2.2036087E-17
3710.196361529419  2.2827356E-17
3713.501038234677  2.3226077E-17
3716.8057149399347  2.2506623E-17
3720.1103916451925  2.2491896E-17
3723.4150683504504  2.1795635E-17
3726.7197450557082  2.0438005E-17
3730.024421760966  2.2906949E-17
3733.329098466224  2.2541737E-17
3736.633775171482  2.3879243E-17
3739.9384518767397  2.2394458E-17
3743.2431285819976  2.0182692E-17
3746.5478052872554  2.3004864E-17
3749.8524819925133  2.3948558E-17
3753.157158697771  2.0888266E-17
3756.461835403029  2.1030764E-17
3759.766512108287  2.2597722E-17
3763.0711888135447  2.0954252E-17
3766.3758655188026  2.0477303E-17
3769.6805422240604  2.2730111E-17
3772.9852189293183  2.0846439E-17
3776.289895634576  2.3483585E-17
3779.594572339834  2.5324828E-17
3782.899249045092  2.2680738E-17
3786.2039257503498  2.3903913E-17
3789.5086024556076  2.3015546E-17
3792.8132791608655  2.246435E-17
3796.1179558661233  2.2253782E-17
3799.422632571381  2.330919E-17
3802.727309276639  2.3471318E-17
3806.031985981897  2.3293575E-17
3809.336662687155  2.3352607E-17
3812.6413393924126  2.1983372E-17
3815.9460160976705  2.33471E-17
3819.2506928029284  2.3296324E-17
3822.5553695081862  2.208812E-17
3825.860046213444  2.451917E-17
3829.164722918702  2.4439513E-17
3832.46939962396  2.6915852E-17
3835.7740763292177  4.281279E-17
3839.0787530344755  5.2682366E-17
3842.3834297397334  4.513074E-17
3845.6881064449913  4.110986E-17
3848.992783150249  2.793017E-17
3852.297459855507  2.583396E-17
3855.602136560765  2.6965138E-17
3858.9068132660227  2.6355662E-17
3862.2114899712806  2.3565901E-17
3865.5161666765384  2.4399507E-17
3868.8208433817963  2.4365756E-17
3872.125520087054  2.5905338E-17
3875.430196792312  2.7102902E-17
3878.73487349757  2.6407375E-17
3882.0395502028277  2.4564081E-17
3885.3442269080856  2.1589464E-17
3888.6489036133435  2.356374E-17
3891.9535803186013  2.493808E-17
3895.258257023859  2.7554508E-17
3898.562933729117  2.8643107E-17
3901.867610434375  2.859484E-17
3905.1722871396328  2.7418038E-17
3908.4769638448906  2.5607773E-17
3911.7816405501485  2.373646E-17
3915.0863172554064  2.3278284E-17
3918.390993960664  2.5976949E-17
3921.695670665922  2.5164925E-17
3925.00034737118  2.7254746E-17
3928.305024076438  2.8536093E-17
3931.6097007816957  2.9106673E-17
3934.9143774869535  2.9743337E-17
3938.2190541922114  2.884465E-17
3941.5237308974692  2.7399643E-17
3944.828407602727  2.5484806E-17
3948.133084307985  2.4411839E-17
3951.437761013243  2.3193299E-17
3954.7424377185007  2.2540754E-17
3958.0471144237586  2.4935821E-17
3961.3517911290164  2.633429E-17
3964.6564678342743  2.7496625E-17
3967.961144539532  2.898712E-17
3971.26582124479  2.9150123E-17
3974.570497950048  2.9513457E-17
3977.8751746553057  2.988974E-17
3981.1798513605636  3.039949E-17
3984.4845280658215  3.1310087E-17
3987.7892047710793  3.086696E-17
3991.093881476337  2.963574E-17
3994.398558181595  3.0025326E-17
3997.703234886853  2.8627106E-17
4001.0079115921108  2.847971E-17
4004.3125882973686  2.929322E-17
4007.6172650026265  2.7341506E-17
4010.9219417078843  2.6735801E-17
4014.226618413142  2.7198253E-17
4017.5312951184  2.7907913E-17
4020.835971823658  3.154612E-17
4024.140648528916  3.1761724E-17
4027.4453252341737  3.116722E-17
4030.7500019394315  3.2757567E-17
4034.0546786446894  3.2765832E-17
4037.3593553499472  3.220754E-17
4040.664032055205  3.1113542E-17
4043.968708760463  3.161498E-17
4047.273385465721  2.9568987E-17
4050.5780621709787  2.8102108E-17
4053.8827388762365  2.963035E-17
4057.1874155814944  3.161643E-17
4060.4920922867523  3.2508155E-17
4063.79676899201  3.2777935E-17
4067.101445697268  3.2581288E-17
4070.406122402526  3.2302994E-17
4073.7107991077837  3.2225878E-17
4077.0154758130416  3.1430895E-17
4080.3201525182994  3.1208472E-17
4083.6248292235573  3.0004706E-17
4086.929505928815  2.9362076E-17
4090.234182634073  2.9247717E-17
4093.538859339331  2.9697948E-17
4096.843536044588  3.004536E-17
4100.148212749846  3.13457E-17
4103.452889455103  3.29027E-17
4106.7575661603605  3.3753495E-17
4110.062242865618  3.4076648E-17
4113.366919570875  3.383456E-17
4116.671596276133  3.389737E-17
4119.97627298139  3.2464E-17
4123.280949686648  3.2251365E-17
4126.585626391905  3.2730634E-17
4129.890303097162  3.2283794E-17
4133.19497980242  3.297158E-17
4136.499656507677  3.3334264E-17
4139.804333212935  3.2957403E-17
4143.109009918192  3.2885598E-17
4146.413686623449  3.2296824E-17
4149.718363328707  3.230343E-17
4153.023040033964  3.1219093E-17
4156.327716739222  3.111339E-17
4159.632393444479  3.3277076E-17
4162.937070149736  3.1917905E-17
4166.241746854994  3.213181E-17
