      11530.0    7.09941e-17    6.98541e-17
      11531.3    6.09491e-17    6.25827e-17
      11532.6    8.80043e-17    6.02469e-17
      11533.9    1.08908e-16    6.21736e-17
      11535.2    7.59503e-17    6.36121e-17
      11536.5    5.75006e-17    6.57007e-17
      11537.8    3.48086e-17    6.84788e-17
      11539.1    2.18932e-17    7.04430e-17
      11540.4   -1.45335e-17    7.06412e-17
      11541.7    6.41471e-17    6.92049e-17
      11543.0    5.84790e-17    6.69837e-17
      11544.3    4.23579e-17    6.19849e-17
      11545.6    3.60284e-17    5.57626e-17
      11546.9    4.78359e-17    5.21405e-17
      11548.2    4.05247e-17    5.16246e-17
      11549.5    4.53498e-17    5.24212e-17
      11550.9    6.62050e-17    5.22233e-17
      11552.2    6.70599e-17    5.07944e-17
      11553.5    4.73012e-17    5.02907e-17
      11554.8    4.99448e-17    5.35576e-17
      11556.1    4.46447e-17    6.05756e-17
      11557.4    7.19909e-17    6.29659e-17
      11558.7    3.97480e-17    5.63991e-17
      11560.0    6.10498e-17    4.84759e-17
      11561.3    5.89942e-17    4.48602e-17
      11562.6    5.84712e-17    4.53358e-17
      11563.9    5.93138e-17    4.81330e-17
      11565.2    7.60143e-17    5.08573e-17
      11566.5    7.97419e-17    4.84004e-17
      11567.8    5.30575e-17    4.39032e-17
      11569.1    5.15973e-17    4.20458e-17
      11570.4    5.29670e-17    4.29962e-17
      11571.7    7.40060e-17    4.60024e-17
      11573.0    6.54879e-17    4.65842e-17
      11574.3    4.18240e-17    4.46106e-17
      11575.6    5.86350e-17    4.54869e-17
      11576.9    5.54930e-17    5.03831e-17
      11578.2    5.81387e-17    5.18338e-17
      11579.5    4.90958e-17    4.73207e-17
      11580.8    5.45407e-17    4.26559e-17
      11582.1    7.01156e-17    4.10186e-17
      11583.4    5.96610e-17    4.20702e-17
      11584.7    7.52267e-17    4.16667e-17
      11586.0    5.76652e-17    4.07956e-17
      11587.3    5.63222e-17    4.32001e-17
      11588.6    6.53116e-17    4.76342e-17
      11589.9    7.01377e-17    4.89008e-17
      11591.2    8.56385e-17    4.54909e-17
      11592.6    4.05916e-17    4.20007e-17
      11593.9    6.61051e-17    4.13148e-17
      11595.2    7.20698e-17    4.34106e-17
      11596.5    7.87459e-17    4.46987e-17
      11597.8    5.70527e-17    4.23373e-17
      11599.1    5.87112e-17    4.07903e-17
      11600.4    4.70871e-17    4.22446e-17
      11601.7    5.20567e-17    4.53337e-17
      11603.0    5.72397e-17    4.73626e-17
      11604.3    5.96060e-17    4.52298e-17
      11605.6    5.58712e-17    4.17968e-17
      11606.9    5.71262e-17    4.01976e-17
      11608.2    6.29141e-17    3.89731e-17
      11609.5    5.73974e-17    3.76083e-17
      11610.8    5.62445e-17    3.72108e-17
      11612.1    5.80658e-17    3.77963e-17
      11613.4    6.31012e-17    3.85642e-17
      11614.7    5.63833e-17    3.86218e-17
      11616.0    5.66411e-17    3.74517e-17
      11617.3    5.03276e-17    3.63262e-17
      11618.6    5.60318e-17    3.58764e-17
      11619.9    6.28540e-17    3.59993e-17
      11621.2    7.04986e-17    3.74800e-17
      11622.5    5.71228e-17    3.91694e-17
      11623.8    4.62676e-17    3.90831e-17
      11625.1    6.60105e-17    3.83019e-17
      11626.4    7.00373e-17    3.68309e-17
      11627.7    4.68255e-17    3.45965e-17
      11629.0    5.34676e-17    3.36041e-17
      11630.3    6.82685e-17    3.39106e-17
      11631.6    5.92838e-17    3.42071e-17
      11633.0    7.13003e-17    3.42956e-17
      11634.3    6.00257e-17    3.49017e-17
      11635.6    5.00953e-17    3.58557e-17
      11636.9    5.84833e-17    3.63391e-17
      11638.2    5.60108e-17    3.56268e-17
      11639.5    6.75376e-17    3.44768e-17
      11640.8    6.21586e-17    3.36416e-17
      11642.1    5.04991e-17    3.32514e-17
      11643.4    5.17728e-17    3.31302e-17
      11644.7    5.47011e-17    3.30340e-17
      11646.0    6.23529e-17    3.33047e-17
      11647.3    6.59838e-17    3.35770e-17
      11648.6    8.43303e-17    3.42197e-17
      11649.9    8.85919e-17    3.54703e-17
      11651.2    7.61813e-17    3.61478e-17
      11652.5    4.72037e-17    3.62614e-17
      11653.8    7.20116e-17    3.49760e-17
      11655.1    6.37740e-17    3.43106e-17
      11656.4    6.23503e-17    3.65756e-17
      11657.7    7.62705e-17    3.78470e-17
      11659.0    5.88718e-17    3.60505e-17
      11660.3    7.07160e-17    3.41502e-17
      11661.6    6.34777e-17    3.38259e-17
      11662.9    5.54409e-17    3.33468e-17
      11664.2    7.65052e-17    3.29291e-17
      11665.5    7.09222e-17    3.31282e-17
      11666.8    6.56108e-17    3.35888e-17
      11668.1    5.34463e-17    3.38626e-17
      11669.4    6.24595e-17    3.32441e-17
      11670.7    6.41599e-17    3.27858e-17
      11672.0    7.13497e-17    3.21370e-17
      11673.3    7.03697e-17    3.15104e-17
      11674.7    6.01047e-17    3.16515e-17
      11676.0    6.22667e-17    3.24176e-17
      11677.3    5.10521e-17    3.28528e-17
      11678.6    5.18547e-17    3.30103e-17
      11679.9    5.78846e-17    3.24950e-17
      11681.2    5.74852e-17    3.16145e-17
      11682.5    4.66605e-17    3.27634e-17
