# File created by shivutils (I.Shivvers)
# wl(A)   flm(10^-15 erg/s/cm2/AA)    er(optional)
5244.00   0.27006918   0.01247333
5246.00   0.24236187   0.01226059
5248.00   0.24346569   0.01228441
5250.00   0.25482011   0.01237834
5252.00   0.25203487   0.01223471
5254.00   0.27031749   0.01237174
5256.00   0.26070789   0.01236591
5258.00   0.26315451   0.01227379
5260.00   0.25115007   0.01222198
5262.00   0.27527004   0.01220547
5264.00   0.27989864   0.01222468
5266.00   0.29161698   0.01211685
5268.00   0.25800484   0.01213042
5270.00   0.22802126   0.01186544
5272.00   0.24802867   0.01202826
5274.00   0.23733512   0.01202972
5276.00   0.28091332   0.01232342
5278.00   0.27421764   0.01223024
5280.00   0.26814625   0.01212165
5282.00   0.26818553   0.01215249
5284.00   0.28250504   0.01228326
5286.00   0.24898230   0.01201922
5288.00   0.25443962   0.01209819
5290.00   0.26511511   0.01224240
5292.00   0.27003798   0.01222335
5294.00   0.27646333   0.01221962
5296.00   0.28552425   0.01230974
5298.00   0.28252745   0.01214245
5300.00   0.22651789   0.01187492
5302.00   0.26911032   0.01218109
5304.00   0.26808408   0.01222333
5306.00   0.27709329   0.01217846
5308.00   0.28398976   0.01216468
5310.00   0.28305462   0.01218241
5312.00   0.26270553   0.01228241
5314.00   0.27931303   0.01228660
5316.00   0.28597662   0.01252830
5318.00   0.28397915   0.01233774
5320.00   0.29460755   0.01241311
5322.00   0.27465257   0.01227530
5324.00   0.26843610   0.01206110
5326.00   0.29862627   0.01216066
5328.00   0.26818272   0.01198276
5330.00   0.30865258   0.01209778
5332.00   0.27745402   0.01220986
5334.00   0.27648443   0.01226359
5336.00   0.28941774   0.01226983
5338.00   0.30223680   0.01251754
5340.00   0.32166910   0.01254673
5342.00   0.30734932   0.01247722
5344.00   0.28460938   0.01237448
5346.00   0.32018566   0.01268511
5348.00   0.28861260   0.01246741
5350.00   0.31678730   0.01250146
5352.00   0.32241365   0.01264996
5354.00   0.33049902   0.01291315
5356.00   0.32666785   0.01305617
5358.00   0.34059691   0.01301587
5360.00   0.32170075   0.01287121
5362.00   0.33583677   0.01288477
5364.00   0.31596252   0.01280583
5366.00   0.33246282   0.01282650
5368.00   0.32017860   0.01270688
5370.00   0.32313204   0.01285209
5372.00   0.32565787   0.01291917
5374.00   0.35607126   0.01310376
5376.00   0.34554639   0.01319064
5378.00   0.33125570   0.01320531
5380.00   0.34271184   0.01317122
5382.00   0.36886159   0.01326267
5384.00   0.34482628   0.01310887
5386.00   0.36102000   0.01332831
5388.00   0.31798285   0.01322207
5390.00   0.34128281   0.01330596
5392.00   0.35069153   0.01351658
5394.00   0.35590816   0.01356124
5396.00   0.35570279   0.01354056
5398.00   0.35801208   0.01374200
5400.00   0.37649748   0.01378801
5402.00   0.34924367   0.01364851
5404.00   0.35273296   0.01379089
5406.00   0.33819169   0.01377243
5408.00   0.32969826   0.01375953
5410.00   0.33631080   0.01394224
5412.00   0.36844960   0.01407896
5414.00   0.35531819   0.01413742
5416.00   0.38741180   0.01448387
5418.00   0.35695359   0.01434000
5420.00   0.39804244   0.01472832
5422.00   0.35679415   0.01456856
5424.00   0.35782975   0.01441393
5426.00   0.36038467   0.01452006
5428.00   0.38128743   0.01470163
5430.00   0.35959956   0.01460963
5432.00   0.37883380   0.01485438
5434.00   0.38458681   0.01499281
5436.00   0.37498567   0.01487140
5438.00   0.34824756   0.01496061
5440.00   0.36827135   0.01525169
5442.00   0.35220754   0.01517358
5444.00   0.36241356   0.01544213
5446.00   0.34427682   0.01543643
5448.00   0.38097772   0.01566038
5450.00   0.38085973   0.01602742
5452.00   0.37695470   0.01585570
5454.00   0.37097326   0.01585130
5456.00   0.37048614   0.01617665
5458.00   0.40468749   0.01751854
5460.00   0.35448807   0.01847767
5462.00   0.41438356   0.01861834
5464.00   0.38024932   0.01800537
5466.00   0.37118119   0.01762245
5468.00   0.35106307   0.01712332
5470.00   0.39136928   0.01699678
5472.00   0.42445645   0.01676265
5474.00   0.33836770   0.01634633
5476.00   0.38077697   0.01660722
5478.00   0.37987921   0.01662159
5480.00   0.38005558   0.01666577
5482.00   0.37690938   0.01674355
5484.00   0.38152736   0.01679915
5486.00   0.39295048   0.01694941
5488.00   0.41854498   0.01698740
5490.00   0.40905818   0.01683452
5492.00   0.36702675   0.01664576
5494.00   0.36535498   0.01674161
5496.00   0.35547349   0.01654551
5498.00   0.37807545   0.01687528
5500.00   0.40447277   0.01689912
5502.00   0.34201214   0.01648241
5504.00   0.38983625   0.01677834
5506.00   0.36220375   0.01677479
5508.00   0.36630079   0.01686155
5510.00   0.38612869   0.01692932
5512.00   0.38973606   0.01713924
5514.00   0.38857701   0.01714443
5516.00   0.37211803   0.01717926
5518.00   0.31823048   0.01671028
5520.00   0.32949308   0.01715464
5522.00   0.37941274   0.01734017
5524.00   0.37598082   0.01714005
5526.00   0.36151263   0.01699791
5528.00   0.39403310   0.01721581
5530.00   0.35659266   0.01704969
5532.00   0.38277122   0.01714988
5534.00   0.35894534   0.01724937
5536.00   0.34800410   0.01703542
5538.00   0.36285713   0.01710706
5540.00   0.39601758   0.01747185
5542.00   0.36858711   0.01731912
5544.00   0.37979606   0.01749168
5546.00   0.39718908   0.01759862
5548.00   0.37502208   0.01753497
5550.00   0.35675153   0.01744357
5552.00   0.33839610   0.01736346
5554.00   0.37534443   0.01737589
5556.00   0.33800748   0.01730907
5558.00   0.38180810   0.01746976
5560.00   0.37520587   0.01742967
5562.00   0.31673494   0.01722088
5564.00   0.36044198   0.01772646
5566.00   0.35960105   0.01809620
5568.00   0.33337384   0.01763961
5570.00   0.37656370   0.06220080
5572.00   0.36788359   0.06818223
5574.00   0.36542067   0.07565083
5576.00   0.31546375   0.08386972
5578.00   0.28390148   0.08558210
5580.00   0.31040594   0.08245159
5582.00   0.41259623   0.07596571
5584.00   0.46261719   0.06622718
5586.00   0.35961366   0.05079510
5588.00   0.35363993   0.03840367
5590.00   0.36175445   0.03315508
5592.00   0.37056938   0.03301593
5594.00   0.38719809   0.03290035
5596.00   0.36795750   0.03252572
5598.00   0.38629094   0.03215126
5600.00   0.40629849   0.03209429
5602.00   0.39199308   0.03210202
5604.00   0.35836065   0.03196403
5606.00   0.39103177   0.03195238
5608.00   0.37162948   0.03170325
5610.00   0.34736100   0.03132965
5612.00   0.33949983   0.03100974
5614.00   0.35242537   0.03095564
5616.00   0.35715029   0.03059155
5618.00   0.35207200   0.03051786
5620.00   0.36063078   0.03034004
5622.00   0.38060513   0.03018180
5624.00   0.37764254   0.03048690
5626.00   0.35103235   0.03011999
5628.00   0.36387482   0.02983066
5630.00   0.41995350   0.02980760
5632.00   0.46198145   0.02977600
5634.00   0.36828378   0.02912225
5636.00   0.34398970   0.02892657
5638.00   0.35536325   0.02905140
5640.00   0.37775412   0.02916668
5642.00   0.39225900   0.02894279
5644.00   0.37556800   0.02884506
5646.00   0.35555816   0.02843737
5648.00   0.34946632   0.02799890
5650.00   0.36241221   0.02777188
5652.00   0.38159680   0.02769234
5654.00   0.34539255   0.02760976
5656.00   0.32161286   0.02742313
5658.00   0.33042535   0.02723466
5660.00   0.34925130   0.02713076
5662.00   0.33802843   0.02714971
5664.00   0.35734200   0.02729493
5666.00   0.36554500   0.02748872
5668.00   0.36669967   0.02763539
5670.00   0.37352836   0.02768946
5672.00   0.37631479   0.02767697
5674.00   0.41760865   0.02789617
5676.00   0.39965859   0.02783002
5678.00   0.36764717   0.02763893
5680.00   0.36781216   0.02760873
5682.00   0.37689152   0.02782564
5684.00   0.35755876   0.02792396
5686.00   0.35174516   0.02796805
5688.00   0.35898674   0.02796964
5690.00   0.35763231   0.02787901
5692.00   0.35428217   0.02746684
5694.00   0.34883979   0.02683382
5696.00   0.34399328   0.02622607
5698.00   0.33635142   0.02578204
5700.00   0.33340964   0.02558509
5702.00   0.35758147   0.02553941
5704.00   0.34655324   0.02525643
5706.00   0.33394572   0.02497627
5708.00   0.33275795   0.02486384
5710.00   0.31583846   0.02476958
5712.00   0.30467707   0.02460635
5714.00   0.31115705   0.02445430
5716.00   0.31341031   0.02440477
5718.00   0.29869118   0.02437271
5720.00   0.31003001   0.02432503
5722.00   0.32177958   0.02396130
5724.00   0.33372018   0.02393453
5726.00   0.33300829   0.02399138
5728.00   0.31160125   0.02376989
5730.00   0.29747620   0.02358076
5732.00   0.29704490   0.02337290
5734.00   0.29248336   0.02323093
5736.00   0.29369462   0.02317288
5738.00   0.31787622   0.02318935
5740.00   0.31215388   0.02313257
5742.00   0.30360952   0.02317037
5744.00   0.30619749   0.02318009
5746.00   0.31061372   0.02320960
5748.00   0.30612126   0.02327673
5750.00   0.29676524   0.02321321
5752.00   0.30852047   0.02317368
5754.00   0.31080779   0.02304533
5756.00   0.30301508   0.02295306
5758.00   0.29901227   0.02307544
5760.00   0.29861641   0.02314375
5762.00   0.29805735   0.02322091
5764.00   0.29335597   0.02331125
5766.00   0.27999949   0.02342508
5768.00   0.29615375   0.02364346
5770.00   0.31066519   0.02387648
5772.00   0.31494498   0.02384991
5774.00   0.31244743   0.02357118
5776.00   0.31498984   0.02323731
5778.00   0.33219278   0.02312747
5780.00   0.35266590   0.02319073
5782.00   0.34877753   0.02314380
5784.00   0.32485303   0.02303454
5786.00   0.30423903   0.02301059
5788.00   0.30467036   0.02326556
5790.00   0.30933464   0.02333707
5792.00   0.31968239   0.02343295
5794.00   0.32214972   0.02340302
5796.00   0.31625539   0.02309147
5798.00   0.31814149   0.02283804
5800.00   0.28610632   0.02258953
5802.00   0.28110334   0.02246999
5804.00   0.30870208   0.02250949
5806.00   0.32094732   0.02251124
5808.00   0.31643146   0.02253024
5810.00   0.32198370   0.02258729
5812.00   0.32238629   0.02247152
5814.00   0.31317243   0.02224459
5816.00   0.31312516   0.02242139
5818.00   0.31640914   0.02242521
5820.00   0.33051428   0.02241034
5822.00   0.33475277   0.02241956
5824.00   0.32356560   0.02241844
5826.00   0.33577672   0.02234059
5828.00   0.32474875   0.02223452
5830.00   0.30193922   0.02214893
5832.00   0.28882417   0.02212577
5834.00   0.29978541   0.02221928
5836.00   0.28813252   0.02216628
5838.00   0.30438200   0.02213538
5840.00   0.30571094   0.02212797
5842.00   0.29247639   0.02215674
5844.00   0.28966200   0.02217484
5846.00   0.30096900   0.02217218
5848.00   0.30700827   0.02220690
5850.00   0.30134943   0.02223457
5852.00   0.29294625   0.02220161
5854.00   0.29231805   0.02218669
5856.00   0.28853145   0.02204091
5858.00   0.29034033   0.02207159
5860.00   0.29276299   0.02219210
5862.00   0.28951070   0.02226893
5864.00   0.29472080   0.02235913
5866.00   0.27069804   0.02242844
5868.00   0.26414850   0.02246721
5870.00   0.26127630   0.02241174
5872.00   0.23894255   0.02226887
5874.00   0.25055063   0.02229120
5876.00   0.25151560   0.02245406
5878.00   0.25716010   0.02279701
5880.00   0.25841755   0.02351165
5882.00   0.25233111   0.02486766
5884.00   0.23774086   0.02710599
5886.00   0.25121340   0.03030436
5888.00   0.24786669   0.03349870
5890.00   0.23892809   0.03584059
5892.00   0.25763318   0.03677039
5894.00   0.22412242   0.03700819
5896.00   0.20583367   0.03550193
5898.00   0.20698147   0.03270389
5900.00   0.21280308   0.02942856
5902.00   0.19231904   0.02659760
5904.00   0.21490777   0.02397061
5906.00   0.22273433   0.02223606
5908.00   0.21723796   0.02157621
5910.00   0.21533453   0.02168635
5912.00   0.23611419   0.02179042
5914.00   0.21746705   0.02165365
5916.00   0.21156932   0.02158632
5918.00   0.22026028   0.02162136
5920.00   0.22418213   0.02163834
5922.00   0.19191337   0.02130625
5924.00   0.18365560   0.02110375
5926.00   0.20283695   0.02122259
5928.00   0.22265293   0.02150446
5930.00   0.20658644   0.02164556
5932.00   0.20095766   0.02164070
5934.00   0.22118668   0.02156671
5936.00   0.21000905   0.02143816
5938.00   0.18863118   0.02129490
5940.00   0.21340840   0.02120962
5942.00   0.20478909   0.02099680
5944.00   0.19508024   0.02085345
5946.00   0.19257683   0.02087376
5948.00   0.19567305   0.02099414
5950.00   0.19591968   0.02099910
5952.00   0.20186812   0.02096687
5954.00   0.21151865   0.02098002
5956.00   0.20532675   0.02094349
5958.00   0.18435918   0.02078816
5960.00   0.19319303   0.02078287
5962.00   0.20293529   0.02072880
5964.00   0.20783184   0.02060206
5966.00   0.21121319   0.02055540
5968.00   0.21317963   0.02071499
5970.00   0.20080249   0.02078873
5972.00   0.21048154   0.02076273
5974.00   0.21788311   0.02075429
5976.00   0.21367352   0.02078318
5978.00   0.21123900   0.02080757
5980.00   0.22249241   0.02071525
5982.00   0.22624649   0.02066165
5984.00   0.22636771   0.02074560
5986.00   0.22971357   0.02086598
5988.00   0.23764785   0.02079378
5990.00   0.22700100   0.02078713
5992.00   0.23177765   0.02084023
5994.00   0.23520160   0.02079591
5996.00   0.23565979   0.02070902
5998.00   0.24376404   0.02086442
6000.00   0.23739190   0.02074736
6002.00   0.23149006   0.02064210
6004.00   0.22897069   0.02058325
6006.00   0.22828002   0.02059175
6008.00   0.22930609   0.02064856
6010.00   0.24153958   0.02061175
6012.00   0.25193062   0.02053478
6014.00   0.25017348   0.02039553
6016.00   0.23935199   0.02026890
6018.00   0.23398209   0.02038915
6020.00   0.24533029   0.02040616
6022.00   0.25057152   0.02041803
6024.00   0.25190172   0.02044526
6026.00   0.26609835   0.02049973
6028.00   0.26024190   0.02047138
6030.00   0.26235580   0.02047718
6032.00   0.26262629   0.02038143
6034.00   0.26055416   0.02028043
6036.00   0.26016214   0.02036688
6038.00   0.27619383   0.02037359
6040.00   0.27318677   0.02030375
6042.00   0.26783970   0.02023459
6044.00   0.28042671   0.02020325
6046.00   0.29182839   0.02021095
6048.00   0.27142692   0.02016237
6050.00   0.26454568   0.02020779
6052.00   0.26537594   0.02025937
6054.00   0.26557836   0.02024184
6056.00   0.29977074   0.02032976
6058.00   0.31215620   0.02036279
6060.00   0.30602622   0.02034367
6062.00   0.29757759   0.02027988
6064.00   0.29891971   0.02018580
6066.00   0.29470283   0.01999232
6068.00   0.28167808   0.01982982
6070.00   0.27221930   0.01971696
6072.00   0.27416259   0.01974104
6074.00   0.28351876   0.01986680
6076.00   0.29043028   0.01985089
6078.00   0.28858387   0.01984842
6080.00   0.28231305   0.01979195
6082.00   0.28669417   0.01979978
6084.00   0.30718794   0.02013382
6086.00   0.30161917   0.02029009
6088.00   0.31052366   0.02023857
6090.00   0.31849360   0.02013927
6092.00   0.31465438   0.02018909
6094.00   0.31570080   0.02029031
6096.00   0.28752312   0.02026500
6098.00   0.27417222   0.02014970
6100.00   0.28601661   0.02013180
6102.00   0.30323446   0.02025132
6104.00   0.30547765   0.02033690
6106.00   0.30966440   0.02042061
6108.00   0.30221310   0.02049506
6110.00   0.28423914   0.02058252
6112.00   0.27192208   0.02068356
6114.00   0.26935503   0.02062674
6116.00   0.27663699   0.02055134
6118.00   0.30998942   0.02056534
6120.00   0.33854261   0.02055586
6122.00   0.31868252   0.02033617
6124.00   0.28546110   0.02004252
6126.00   0.28330329   0.01998393
6128.00   0.29472053   0.01997655
6130.00   0.29700461   0.01993988
6132.00   0.28776237   0.01988439
6134.00   0.28262925   0.01973624
6136.00   0.28457037   0.01974120
6138.00   0.29134592   0.01985447
6140.00   0.29641086   0.01996730
6142.00   0.30564618   0.02000681
6144.00   0.29216221   0.01989833
6146.00   0.29395282   0.01986411
6148.00   0.29953349   0.01991012
6150.00   0.29253671   0.01994532
6152.00   0.28487331   0.01986083
6154.00   0.30290982   0.01991885
6156.00   0.30868992   0.01998991
6158.00   0.29735053   0.01999832
6160.00   0.28361997   0.01991341
6162.00   0.29583803   0.01966687
6164.00   0.29165992   0.01966476
6166.00   0.28767619   0.01962192
6168.00   0.28494275   0.01958544
6170.00   0.27647921   0.01968455
6172.00   0.27613160   0.01952303
6174.00   0.27404678   0.01944361
6176.00   0.28187850   0.01942837
6178.00   0.29586303   0.01945840
6180.00   0.27906445   0.01939067
6182.00   0.26202032   0.01925650
6184.00   0.26543185   0.01919287
6186.00   0.27842757   0.01911286
6188.00   0.28882200   0.01899307
6190.00   0.27757981   0.01895728
6192.00   0.26746044   0.01895976
6194.00   0.27282202   0.01900546
6196.00   0.27608967   0.01899650
6198.00   0.26684952   0.01889178
6200.00   0.24794920   0.01883316
6202.00   0.25969565   0.01889241
6204.00   0.26758444   0.01889020
6206.00   0.26604715   0.01888005
6208.00   0.27039459   0.01891953
6210.00   0.26074624   0.01887396
6212.00   0.23565055   0.01868641
6214.00   0.23861308   0.01863987
6216.00   0.25785536   0.01867944
6218.00   0.25699696   0.01868657
6220.00   0.24742740   0.01863448
6222.00   0.25142854   0.01865453
6224.00   0.25709313   0.01866714
6226.00   0.25263861   0.01862471
6228.00   0.24146532   0.01859665
6230.00   0.23638791   0.01874224
6232.00   0.25048172   0.01900711
6234.00   0.26054806   0.01931085
6236.00   0.25290948   0.01956875
6238.00   0.24714752   0.01966770
6240.00   0.23612718   0.01957458
6242.00   0.24442653   0.01935474
6244.00   0.25325736   0.01905197
6246.00   0.24221654   0.01874064
6248.00   0.24458636   0.01857652
6250.00   0.24689734   0.01854596
6252.00   0.25016341   0.01870107
6254.00   0.25586328   0.01894689
6256.00   0.25740433   0.01912875
6258.00   0.27468643   0.01924273
6260.00   0.26504484   0.01928331
6262.00   0.24287732   0.01912653
6264.00   0.23517263   0.01886395
6266.00   0.25352034   0.01872185
6268.00   0.24697012   0.01866915
6270.00   0.24539702   0.01866807
6272.00   0.25168800   0.01867154
6274.00   0.25397238   0.01864627
6276.00   0.24876110   0.01870143
6278.00   0.25808811   0.01892738
6280.00   0.25990525   0.01912400
6282.00   0.25380018   0.01918459
6284.00   0.24436517   0.01909370
6286.00   0.25793818   0.01911210
6288.00   0.26033026   0.01915116
6290.00   0.25787377   0.01916504
6292.00   0.26879245   0.01943019
6294.00   0.29904684   0.02019482
6296.00   0.27574575   0.02124360
6298.00   0.27945471   0.02253637
6300.00   0.29418743   0.02312923
6302.00   0.30413464   0.02302638
6304.00   0.29296258   0.02280686
6306.00   0.28073731   0.02199902
6308.00   0.27296969   0.02068441
6310.00   0.26563570   0.01958206
6312.00   0.27396920   0.01915927
6314.00   0.29650286   0.01908032
6316.00   0.29004157   0.01888938
6318.00   0.29027912   0.01878870
6320.00   0.28711736   0.01863087
6322.00   0.27071780   0.01840469
6324.00   0.25939211   0.01850042
6326.00   0.26342359   0.01883450
6328.00   0.26167306   0.01890060
6330.00   0.26748976   0.01891316
6332.00   0.27773067   0.01899449
6334.00   0.28185245   0.01882821
6336.00   0.28470665   0.01860373
6338.00   0.27720839   0.01844724
6340.00   0.26797295   0.01835964
6342.00   0.27386323   0.01830004
6344.00   0.29133180   0.01832015
6346.00   0.30936241   0.01837993
6348.00   0.31346568   0.01848062
6350.00   0.30780587   0.01859280
6352.00   0.30663371   0.01864264
6354.00   0.31699330   0.01865567
6356.00   0.31260800   0.01868265
6358.00   0.29836378   0.01893177
6360.00   0.28664964   0.01934472
6362.00   0.30277115   0.01971685
6364.00   0.30509117   0.01956128
6366.00   0.29550657   0.01937256
6368.00   0.28826082   0.01915496
6370.00   0.29882792   0.01887897
6372.00   0.29618296   0.01842935
6374.00   0.30031326   0.01815750
6376.00   0.29798973   0.01812233
6378.00   0.29678249   0.01815945
6380.00   0.30099338   0.01811723
6382.00   0.31337512   0.01824940
6384.00   0.29241905   0.01818956
6386.00   0.28731745   0.01809438
6388.00   0.29390478   0.01801515
6390.00   0.29204383   0.01800823
6392.00   0.29032168   0.01795308
6394.00   0.28727934   0.01784600
6396.00   0.28888407   0.01784246
6398.00   0.29027534   0.01786915
6400.00   0.28547192   0.01777671
6402.00   0.27732894   0.01761023
6404.00   0.29254568   0.01752671
6406.00   0.29110160   0.01748842
6408.00   0.26911423   0.01749510
6410.00   0.27278808   0.01751990
6412.00   0.27911201   0.01752354
6414.00   0.28210166   0.01753304
6416.00   0.27572367   0.01753706
6418.00   0.26528701   0.01747573
6420.00   0.26693162   0.01743457
6422.00   0.27060488   0.01730924
6424.00   0.26375946   0.01723133
6426.00   0.25505701   0.01719867
6428.00   0.26084381   0.01719298
6430.00   0.25526202   0.01703557
6432.00   0.24012725   0.01698804
6434.00   0.23616993   0.01695330
6436.00   0.24473350   0.01693881
6438.00   0.25253919   0.01693173
6440.00   0.26576057   0.01692511
6442.00   0.25656238   0.01684981
6444.00   0.24223781   0.01678498
6446.00   0.24135423   0.01681734
6448.00   0.26913378   0.01696418
6450.00   0.26434544   0.01691338
6452.00   0.25661373   0.01697695
6454.00   0.25106183   0.01703322
6456.00   0.24690036   0.01703084
6458.00   0.26319805   0.01714133
6460.00   0.27865016   0.01733189
6462.00   0.27954400   0.01751406
6464.00   0.26669094   0.01753966
6466.00   0.25347295   0.01743516
6468.00   0.25023749   0.01732116
6470.00   0.25218251   0.01732316
6472.00   0.26009372   0.01730729
6474.00   0.26542741   0.01724144
6476.00   0.26446033   0.01714834
6478.00   0.28129920   0.01707191
6480.00   0.27783087   0.01686005
6482.00   0.26482669   0.01674805
6484.00   0.26185894   0.01683018
6486.00   0.28068236   0.01703739
6488.00   0.26904595   0.01702140
6490.00   0.27642572   0.01706240
6492.00   0.28369474   0.01718445
6494.00   0.28503060   0.01734660
6496.00   0.28136358   0.01744247
6498.00   0.27854967   0.01747140
6500.00   0.29201910   0.01768940
6502.00   0.30451575   0.01785795
6504.00   0.30778861   0.01782229
6506.00   0.31561914   0.01768197
6508.00   0.32020983   0.01755750
6510.00   0.31076854   0.01743785
6512.00   0.30628359   0.01734542
6514.00   0.31172699   0.01728038
6516.00   0.30056956   0.01725446
6518.00   0.31282488   0.01726530
6520.00   0.30475116   0.01726090
6522.00   0.29725721   0.01732888
6524.00   0.30782828   0.01749545
6526.00   0.31588057   0.01760121
6528.00   0.34604773   0.01781889
6530.00   0.34558144   0.01788948
6532.00   0.32882282   0.01786654
6534.00   0.33193108   0.01789743
6536.00   0.33796954   0.01783547
6538.00   0.34361172   0.01779681
6540.00   0.34105459   0.01777822
6542.00   0.33609393   0.01776013
6544.00   0.33600977   0.01773926
6546.00   0.33549073   0.01771662
6548.00   0.34286466   0.01775375
6550.00   0.34754419   0.01783790
6552.00   0.34230506   0.01787255
6554.00   0.35028744   0.01787832
6556.00   0.35966977   0.01807039
6558.00   0.34573069   0.01829617
6560.00   0.34260574   0.01852711
6562.00   0.36592579   0.01867560
6564.00   0.37558928   0.01872111
6566.00   0.36067668   0.01865757
6568.00   0.34682545   0.01841347
6570.00   0.34032211   0.01811147
6572.00   0.33353159   0.01791092
6574.00   0.34949335   0.01809418
6576.00   0.36625373   0.01814275
6578.00   0.36211047   0.01809625
6580.00   0.34346876   0.01800898
6582.00   0.34355664   0.01793357
6584.00   0.36698142   0.01786892
6586.00   0.36918780   0.01781849
6588.00   0.36949730   0.01781598
6590.00   0.37660527   0.01786871
6592.00   0.37824324   0.01794001
6594.00   0.35281476   0.01785696
6596.00   0.34708396   0.01781299
6598.00   0.35662127   0.01782172
6600.00   0.36825204   0.01786590
6602.00   0.36793908   0.01791054
6604.00   0.36235842   0.01794226
6606.00   0.36790600   0.01787161
6608.00   0.37528682   0.01776788
6610.00   0.37109518   0.01769429
6612.00   0.36135617   0.01757071
6614.00   0.36275420   0.01757280
6616.00   0.37028947   0.01766261
6618.00   0.37738767   0.01774817
6620.00   0.37675977   0.01772089
6622.00   0.37279034   0.01765787
6624.00   0.37099889   0.01761854
6626.00   0.36526290   0.01760033
6628.00   0.36532557   0.01763011
6630.00   0.37907520   0.01773768
6632.00   0.39485195   0.01778336
6634.00   0.37961093   0.01774755
6636.00   0.36440900   0.01770311
6638.00   0.36207041   0.01765326
6640.00   0.36927712   0.01759226
6642.00   0.35386065   0.01745205
6644.00   0.35702130   0.01740674
6646.00   0.36987653   0.01738480
6648.00   0.37741080   0.01736903
6650.00   0.36066270   0.01742266
6652.00   0.37249517   0.01744203
6654.00   0.37100303   0.01735575
6656.00   0.36221898   0.01729367
6658.00   0.35934794   0.01733456
6660.00   0.36149988   0.01739360
6662.00   0.36968186   0.01745480
6664.00   0.37023547   0.01749982
6666.00   0.36490062   0.01749261
6668.00   0.36627796   0.01749881
6670.00   0.37000063   0.01752748
6672.00   0.36073565   0.01743399
6674.00   0.35591042   0.01738966
6676.00   0.36143783   0.01740989
6678.00   0.36531115   0.01739638
6680.00   0.35944590   0.01735874
6682.00   0.34665346   0.01726990
6684.00   0.34985682   0.01722197
6686.00   0.36311486   0.01722405
6688.00   0.34738779   0.01710857
6690.00   0.34986961   0.01710981
6692.00   0.34051430   0.01700938
6694.00   0.33411252   0.01691977
6696.00   0.34583417   0.01692874
6698.00   0.37059364   0.01705644
6700.00   0.36253610   0.01711497
6702.00   0.34815845   0.01715101
6704.00   0.33864638   0.01718609
6706.00   0.33636925   0.01722649
6708.00   0.33165282   0.01718297
6710.00   0.33862016   0.01722754
6712.00   0.33936587   0.01719644
6714.00   0.33596757   0.01712813
6716.00   0.33152038   0.01706281
6718.00   0.32884803   0.01690546
6720.00   0.33042249   0.01692203
6722.00   0.34627989   0.01702812
6724.00   0.35784829   0.01704783
6726.00   0.33265355   0.01684003
6728.00   0.33219531   0.01683972
6730.00   0.33745930   0.01687357
6732.00   0.34369779   0.01694797
6734.00   0.34906545   0.01701976
6736.00   0.35136828   0.01703257
6738.00   0.33326116   0.01688893
6740.00   0.32232881   0.01686608
6742.00   0.32196763   0.01700840
6744.00   0.33095291   0.01722958
6746.00   0.34096202   0.01736530
6748.00   0.34457120   0.01739023
6750.00   0.34661397   0.01736073
6752.00   0.33412799   0.01719407
6754.00   0.31646773   0.01699739
6756.00   0.34044313   0.01737504
6758.00   0.39741507   0.01883611
6760.00   0.46630201   0.02051019
6762.00   0.51097375   0.02161784
6764.00   0.51975453   0.02183576
6766.00   0.53187978   0.02179499
6768.00   0.50253707   0.02100031
6770.00   0.43583748   0.01929981
6772.00   0.36332622   0.01730552
6774.00   0.31639072   0.01649882
6776.00   0.31897688   0.01656907
6778.00   0.33159772   0.01706312
6780.00   0.34445119   0.01792973
6782.00   0.35598680   0.01893052
6784.00   0.37090635   0.01957922
6786.00   0.39017510   0.01921178
6788.00   0.38779172   0.01884932
6790.00   0.36772475   0.01829832
6792.00   0.34097579   0.01727940
6794.00   0.32501754   0.01669033
6796.00   0.29610386   0.01647254
6798.00   0.28700736   0.01653942
6800.00   0.29219559   0.01655191
6802.00   0.28814223   0.01624792
6804.00   0.27508140   0.01621238
6806.00   0.28082770   0.01628815
6808.00   0.28603962   0.01628757
6810.00   0.28549042   0.01617384
6812.00   0.28500855   0.01611985
6814.00   0.27018979   0.01607762
6816.00   0.25814810   0.01604004
6818.00   0.26047990   0.01608711
6820.00   0.27168456   0.01621738
6822.00   0.28590661   0.01634829
6824.00   0.28799245   0.01664486
6826.00   0.27988678   0.01693034
6828.00   0.27132294   0.01720268
6830.00   0.26758438   0.01747842
6832.00   0.25569916   0.01769400
6834.00   0.26105818   0.01766528
6836.00   0.26187053   0.01735610
6838.00   0.25732890   0.01695938
6840.00   0.25542137   0.01666043
6842.00   0.26922321   0.01646117
6844.00   0.28357950   0.01639102
6846.00   0.28236103   0.01631491
6848.00   0.27373442   0.01622555
6850.00   0.27177677   0.01619928
6852.00   0.26866439   0.01621286
6854.00   0.25927255   0.01617324
6856.00   0.25682849   0.01610882
6858.00   0.25601849   0.01618242
6860.00   0.24417245   0.01656019
6862.00   0.24985753   0.01694908
6864.00   0.25352418   0.01703927
6866.00   0.25698498   0.01741412
6868.00   0.26224414   0.01827525
6870.00   0.26666936   0.01918367
6872.00   0.24692123   0.01905748
6874.00   0.22832882   0.01862701
6876.00   0.23615003   0.01833551
6878.00   0.26154289   0.01815126
6880.00   0.26491657   0.01752279
6882.00   0.25348112   0.01692489
