# File created by shivutils (I.Shivvers)
# wl(A)   flm(10^-15 erg/s/cm2/AA)    er(optional)
4588.00   0.43210441   0.01158748
4590.00   0.44461802   0.01155702
4592.00   0.43918648   0.01161767
4594.00   0.44897798   0.01171273
4596.00   0.43426764   0.01164663
4598.00   0.44119763   0.01160878
4600.00   0.44505858   0.01157017
4602.00   0.43695900   0.01157694
4604.00   0.44114929   0.01162475
4606.00   0.45534417   0.01170833
4608.00   0.46350929   0.01173649
4610.00   0.44324294   0.01166532
4612.00   0.45089027   0.01166914
4614.00   0.45221749   0.01165210
4616.00   0.48291951   0.01164079
4618.00   0.47971231   0.01175669
4620.00   0.50089025   0.01179142
4622.00   0.50439155   0.01178463
4624.00   0.51465541   0.01186136
4626.00   0.54500276   0.01194798
4628.00   0.51206058   0.01183398
4630.00   0.53180557   0.01193322
4632.00   0.52374560   0.01187408
4634.00   0.52428114   0.01182112
4636.00   0.53396052   0.01187951
4638.00   0.54458839   0.01198212
4640.00   0.56126732   0.01206644
4642.00   0.54639781   0.01203582
4644.00   0.54034996   0.01194160
4646.00   0.53092122   0.01193750
4648.00   0.52414799   0.01197843
4650.00   0.54917592   0.01203214
4652.00   0.55351883   0.01202507
4654.00   0.53965878   0.01200159
4656.00   0.56318897   0.01212697
4658.00   0.54636288   0.01216007
4660.00   0.56880432   0.01225344
4662.00   0.57029772   0.01235463
4664.00   0.58968246   0.01243902
4666.00   0.60009634   0.01257930
4668.00   0.58282119   0.01254197
4670.00   0.59271574   0.01247402
4672.00   0.58713472   0.01251142
4674.00   0.61452860   0.01258755
4676.00   0.64543700   0.01259529
4678.00   0.64278185   0.01258774
4680.00   0.60859257   0.01240402
4682.00   0.62125319   0.01246938
4684.00   0.62770313   0.01245230
4686.00   0.60811090   0.01226676
4688.00   0.61730421   0.01226441
4690.00   0.64158607   0.01238730
4692.00   0.64827734   0.01249738
4694.00   0.65922904   0.01242276
4696.00   0.64744568   0.01239871
4698.00   0.66310704   0.01247649
4700.00   0.65428311   0.01254770
4702.00   0.68886667   0.01261261
4704.00   0.70613194   0.01271162
4706.00   0.70706916   0.01281609
4708.00   0.69812649   0.01280029
4710.00   0.69361961   0.01276352
4712.00   0.65384805   0.01259446
4714.00   0.67580211   0.01263865
4716.00   0.73545730   0.01272533
4718.00   0.70669901   0.01266567
4720.00   0.72880036   0.01278480
4722.00   0.70680326   0.01268900
4724.00   0.72753054   0.01268475
4726.00   0.71491158   0.01293694
4728.00   0.70835441   0.01294864
4730.00   0.71899253   0.01310636
4732.00   0.73054457   0.01311674
4734.00   0.71632063   0.01306189
4736.00   0.72815311   0.01321001
4738.00   0.71760631   0.01328359
4740.00   0.75106323   0.01354794
4742.00   0.71576023   0.01351246
4744.00   0.72069734   0.01333226
4746.00   0.75131696   0.01313779
4748.00   0.75412035   0.01301846
4750.00   0.71794778   0.01291332
4752.00   0.72303450   0.01291554
4754.00   0.71361876   0.01283586
4756.00   0.69624162   0.01259074
4758.00   0.70389253   0.01249845
4760.00   0.69043148   0.01249185
4762.00   0.71725553   0.01254880
4764.00   0.70818424   0.01252894
4766.00   0.69576019   0.01245270
4768.00   0.70186180   0.01241075
4770.00   0.68881398   0.01238067
4772.00   0.72598171   0.01244447
4774.00   0.71632016   0.01251376
4776.00   0.70777678   0.01253517
4778.00   0.71804118   0.01257476
4780.00   0.65957868   0.01246352
4782.00   0.65974474   0.01232580
4784.00   0.66119772   0.01224552
4786.00   0.67419428   0.01221083
4788.00   0.66095334   0.01219376
4790.00   0.65740395   0.01217297
4792.00   0.66762704   0.01229551
4794.00   0.67595506   0.01222508
4796.00   0.66700345   0.01215297
4798.00   0.63270336   0.01205183
4800.00   0.62868786   0.01195805
4802.00   0.62647974   0.01198869
4804.00   0.64083600   0.01203232
4806.00   0.64001083   0.01201075
4808.00   0.63957947   0.01207908
4810.00   0.61029232   0.01193428
4812.00   0.62766683   0.01196776
4814.00   0.60322398   0.01193771
4816.00   0.60221875   0.01187959
4818.00   0.61273593   0.01200452
4820.00   0.58381695   0.01184527
4822.00   0.57542771   0.01184873
4824.00   0.57092983   0.01185985
4826.00   0.55659270   0.01187381
4828.00   0.59636521   0.01192568
4830.00   0.56171638   0.01185597
4832.00   0.55480862   0.01176015
4834.00   0.54653364   0.01167520
4836.00   0.55262083   0.01177454
4838.00   0.53276151   0.01179564
4840.00   0.53462535   0.01174871
4842.00   0.52161294   0.01160814
4844.00   0.51352745   0.01143605
4846.00   0.50800645   0.01142562
4848.00   0.52446508   0.01151152
4850.00   0.50776094   0.01142660
4852.00   0.51731664   0.01141070
4854.00   0.52061838   0.01134580
4856.00   0.51078695   0.01132972
4858.00   0.48341990   0.01126318
4860.00   0.49069175   0.01132760
4862.00   0.48387215   0.01127094
4864.00   0.48413146   0.01131952
4866.00   0.46364918   0.01115362
4868.00   0.46906149   0.01111053
4870.00   0.48466581   0.01115284
4872.00   0.46811444   0.01105191
4874.00   0.45942014   0.01094008
4876.00   0.46411645   0.01103483
4878.00   0.42181787   0.01088708
4880.00   0.46786988   0.01108052
4882.00   0.46307647   0.01096410
4884.00   0.47481319   0.01100714
4886.00   0.44136333   0.01081266
4888.00   0.43782836   0.01083669
4890.00   0.43814477   0.01075870
4892.00   0.43691400   0.01073225
4894.00   0.43015349   0.01074765
4896.00   0.40557888   0.01054577
4898.00   0.43147302   0.01061381
4900.00   0.43071815   0.01057519
4902.00   0.41525233   0.01058992
4904.00   0.39333475   0.01049757
4906.00   0.39874619   0.01048787
4908.00   0.42683920   0.01058070
4910.00   0.38550735   0.01044497
4912.00   0.41503772   0.01059358
4914.00   0.41140923   0.01051128
4916.00   0.37086985   0.01033216
4918.00   0.39876223   0.01041362
4920.00   0.38601997   0.01042091
4922.00   0.41696668   0.01050662
4924.00   0.43360591   0.01055112
4926.00   0.41180113   0.01041378
4928.00   0.40976962   0.01038668
4930.00   0.41586274   0.01042253
4932.00   0.39689451   0.01030937
4934.00   0.41558605   0.01048842
4936.00   0.42488483   0.01052091
4938.00   0.39905187   0.01039583
4940.00   0.41921288   0.01054340
4942.00   0.43746895   0.01063168
4944.00   0.42353088   0.01059463
4946.00   0.43051216   0.01041949
4948.00   0.44441411   0.01054530
4950.00   0.42492947   0.01054157
4952.00   0.42564332   0.01060898
4954.00   0.44173646   0.01071576
4956.00   0.46586162   0.01069280
4958.00   0.48446202   0.01077364
4960.00   0.48197630   0.01075089
4962.00   0.46501425   0.01074069
4964.00   0.47193262   0.01084255
4966.00   0.48500052   0.01097430
4968.00   0.46744335   0.01084670
4970.00   0.47496280   0.01098288
4972.00   0.47733012   0.01114216
4974.00   0.47461176   0.01119129
4976.00   0.47514093   0.01134372
4978.00   0.48306012   0.01154846
4980.00   0.45213589   0.01170738
4982.00   0.47150639   0.01175391
4984.00   0.48629496   0.01176948
4986.00   0.46266428   0.01150995
4988.00   0.47390816   0.01133274
4990.00   0.46158615   0.01121034
4992.00   0.45353463   0.01107176
4994.00   0.47758982   0.01100679
4996.00   0.47162148   0.01082780
4998.00   0.46702248   0.01071966
5000.00   0.46390748   0.01070407
5002.00   0.47747341   0.01057142
5004.00   0.47199479   0.01047472
5006.00   0.47955370   0.01084475
5008.00   0.50676882   0.01123938
5010.00   0.50649577   0.01117954
5012.00   0.48687312   0.01085521
5014.00   0.47122672   0.01058500
5016.00   0.46742600   0.01050156
5018.00   0.45477480   0.01049981
5020.00   0.47088304   0.01053187
5022.00   0.47622457   0.01047993
5024.00   0.45746019   0.01047177
5026.00   0.48971114   0.01059337
5028.00   0.47290146   0.01062090
5030.00   0.47719863   0.01066283
5032.00   0.46847236   0.01058957
5034.00   0.45483577   0.01051983
5036.00   0.44565889   0.01038943
5038.00   0.46871671   0.01055064
5040.00   0.47037223   0.01048680
5042.00   0.45679727   0.01052099
5044.00   0.47985342   0.01060656
5046.00   0.49867955   0.01072377
5048.00   0.47260708   0.01069523
5050.00   0.47547191   0.01066343
5052.00   0.50519913   0.01079648
5054.00   0.51298714   0.01080584
5056.00   0.51975459   0.01084264
5058.00   0.52167284   0.01085932
5060.00   0.50653762   0.01085548
5062.00   0.50251049   0.01087168
5064.00   0.49903378   0.01095637
5066.00   0.50206089   0.01100569
5068.00   0.49498934   0.01106407
5070.00   0.53459531   0.01120838
5072.00   0.49763954   0.01093663
5074.00   0.51163018   0.01095785
5076.00   0.52582586   0.01105040
5078.00   0.50845563   0.01124508
5080.00   0.50971580   0.01158616
5082.00   0.52402902   0.01201971
5084.00   0.52842581   0.01220450
5086.00   0.53003532   0.01212045
5088.00   0.53612512   0.01181235
5090.00   0.54991150   0.01156762
5092.00   0.53970581   0.01127075
5094.00   0.54258043   0.01123068
5096.00   0.54056066   0.01133612
5098.00   0.54503852   0.01141672
5100.00   0.55850375   0.01147141
5102.00   0.55944180   0.01138827
5104.00   0.54768604   0.01122681
5106.00   0.53232938   0.01104643
5108.00   0.56684071   0.01114250
5110.00   0.54793584   0.01118925
5112.00   0.56700522   0.01127221
5114.00   0.55337238   0.01122220
5116.00   0.54401666   0.01116705
5118.00   0.54636335   0.01114692
5120.00   0.52370751   0.01092612
5122.00   0.55808145   0.01096537
5124.00   0.54549307   0.01102298
5126.00   0.53305107   0.01087253
5128.00   0.51467794   0.01085457
5130.00   0.52056944   0.01084891
5132.00   0.52080572   0.01082972
5134.00   0.51479304   0.01076938
5136.00   0.52764326   0.01080089
5138.00   0.52767307   0.01087481
5140.00   0.52002853   0.01087194
5142.00   0.49803972   0.01074909
5144.00   0.49507633   0.01079364
5146.00   0.48161405   0.01070533
5148.00   0.51931983   0.01097320
5150.00   0.49012932   0.01090644
5152.00   0.47208983   0.01088676
5154.00   0.46372464   0.01081610
5156.00   0.48345801   0.01088818
5158.00   0.46312585   0.01087886
5160.00   0.49967945   0.01089583
5162.00   0.46539789   0.01064301
5164.00   0.44293284   0.01043136
5166.00   0.47697985   0.01047757
5168.00   0.46360570   0.01035655
5170.00   0.48434177   0.01040438
5172.00   0.47591326   0.01047186
5174.00   0.46942857   0.01040172
5176.00   0.47833386   0.01050287
5178.00   0.47050101   0.01043971
5180.00   0.49364379   0.01044446
5182.00   0.46623519   0.01034103
5184.00   0.45804167   0.01036237
5186.00   0.46067017   0.01041993
5188.00   0.44963163   0.01039498
5190.00   0.43727630   0.01024805
5192.00   0.43742451   0.01024185
5194.00   0.44487366   0.01026139
5196.00   0.44874364   0.01036629
5198.00   0.42776266   0.01039141
5200.00   0.42027813   0.01037132
5202.00   0.44291532   0.01029652
5204.00   0.43351659   0.01024825
5206.00   0.44918653   0.01032728
5208.00   0.43907514   0.01036063
5210.00   0.44439134   0.01044737
5212.00   0.42317250   0.01036995
5214.00   0.43390599   0.01036927
5216.00   0.44229770   0.01040672
5218.00   0.41825953   0.01028072
5220.00   0.41440159   0.01020168
5222.00   0.41834262   0.01015381
5224.00   0.41022557   0.01011245
5226.00   0.41939795   0.01012215
5228.00   0.42819986   0.01012843
5230.00   0.43770126   0.01010683
5232.00   0.42061454   0.01002727
5234.00   0.42326549   0.01003911
5236.00   0.40832719   0.01006688
5238.00   0.40581530   0.00998655
5240.00   0.42730239   0.01008395
5242.00   0.40465271   0.00998208
5244.00   0.41691166   0.01003328
5246.00   0.41605583   0.00999464
5248.00   0.39257398   0.00989931
5250.00   0.41322112   0.01000650
5252.00   0.40133584   0.00989187
