% File created by shivutils (I.Shivvers)
% wl(A)   flm    er(optional)
4265.00   4.49364853   0.10136509
4266.00   4.46741724   0.10065298
4267.00   4.36010075   0.09885518
4268.00   4.38213682   0.09706232
4269.00   4.42164803   0.09566012
4270.00   4.45717049   0.09484018
4271.00   4.35972977   0.09336389
4272.00   4.36928129   0.09323925
4273.00   4.47319794   0.09450449
4274.00   4.55405855   0.09582336
4275.00   4.33055496   0.09629787
4276.00   4.35255146   0.09736520
4277.00   4.47335577   0.09777493
4278.00   4.46793175   0.09731640
4279.00   4.39912462   0.09663112
4280.00   4.32987785   0.09608666
4281.00   4.38049459   0.09633445
4282.00   4.47336531   0.09665387
4283.00   4.47351646   0.09631168
4284.00   4.40259886   0.09570725
4285.00   4.37377119   0.09515732
4286.00   4.47697735   0.09490094
4287.00   4.48111868   0.09427877
4288.00   4.36314344   0.09327407
4289.00   4.45130634   0.09355620
4290.00   4.45418167   0.09404772
4291.00   4.45465565   0.09467686
4292.00   4.43812513   0.09519763
4293.00   4.42744732   0.09489605
4294.00   4.41956425   0.09454044
4295.00   4.39229250   0.09390411
4296.00   4.54838705   0.09329456
4297.00   4.51499414   0.09153007
4298.00   4.63563585   0.09053171
4299.00   4.52087975   0.08893891
4300.00   4.48611879   0.08810685
4301.00   4.42131710   0.08740737
4302.00   4.45049191   0.08780716
4303.00   4.31596184   0.08757721
4304.00   4.28124142   0.08738619
4305.00   4.38103676   0.08737164
4306.00   4.44286156   0.08688384
4307.00   4.38141060   0.08616458
4308.00   4.30179024   0.08531643
4309.00   4.47475147   0.08666554
4310.00   4.25521088   0.08693673
4311.00   4.44359779   0.08928975
4312.00   4.45987034   0.09151783
4313.00   4.31138659   0.09305684
4314.00   4.24908018   0.09506941
4315.00   4.30324554   0.09654234
4316.00   4.32706738   0.09749463
4317.00   4.40259933   0.09814547
4318.00   4.22457075   0.09802337
4319.00   4.19593430   0.09788475
4320.00   4.43486834   0.09740940
4321.00   4.54907322   0.09601089
4322.00   4.38031244   0.09330361
4323.00   4.44322491   0.09151043
4324.00   4.45929861   0.09099852
4325.00   4.37692451   0.09118274
4326.00   4.28058720   0.09217858
4327.00   4.23491287   0.09358967
4328.00   4.27607489   0.09483531
4329.00   4.33662605   0.09582230
4330.00   4.46936941   0.09633708
4331.00   4.46868849   0.09594600
4332.00   4.35953379   0.09547847
4333.00   4.33144617   0.09537036
4334.00   4.30025911   0.09471132
4335.00   4.24622440   0.09334636
4336.00   4.19493246   0.09159462
4337.00   4.30938053   0.08996519
4338.00   4.35085726   0.08847089
4339.00   4.27460861   0.08754257
4340.00   4.25160217   0.08793855
4341.00   4.26219511   0.08907527
4342.00   4.11445236   0.09031277
4343.00   4.26696587   0.09216304
4344.00   4.26132965   0.09317278
4345.00   4.11344290   0.09318459
4346.00   4.13655043   0.09365374
4347.00   4.05805922   0.09361411
4348.00   4.08354092   0.09307075
4349.00   4.02806854   0.09169800
4350.00   4.06115866   0.09090325
4351.00   4.13369131   0.09059552
4352.00   4.08460188   0.09042446
4353.00   4.14375401   0.09183998
4354.00   4.11526823   0.09513210
4355.00   4.20428324   0.10260731
4356.00   4.35250521   0.10925239
4357.00   4.32598257   0.11270500
4358.00   4.15258789   0.11309011
4359.00   4.08323526   0.10895126
4360.00   3.94723415   0.10288721
4361.00   4.10238028   0.09891542
4362.00   4.22390938   0.09681403
4363.00   4.15089464   0.09550966
4364.00   4.04433537   0.09503437
4365.00   4.01906204   0.09465417
4366.00   4.13325739   0.09440469
4367.00   4.09209585   0.09367912
4368.00   3.97324824   0.09293450
4369.00   3.93618536   0.09262065
4370.00   3.92824793   0.09265164
4371.00   3.89296484   0.09253693
4372.00   3.90140128   0.09212786
4373.00   4.04410219   0.09202804
4374.00   4.01265144   0.09172695
4375.00   3.83121490   0.09122998
4376.00   3.73096943   0.09120505
4377.00   3.73798943   0.09170573
4378.00   3.82911873   0.09220260
4379.00   3.93766141   0.09194065
4380.00   3.96983767   0.09041204
4381.00   3.95744610   0.08819413
4382.00   3.94918919   0.08653537
4383.00   3.92841268   0.08569730
4384.00   4.00364208   0.08598301
4385.00   3.97751403   0.08711149
4386.00   3.91061282   0.08800051
4387.00   3.80915594   0.08775212
4388.00   3.92182541   0.08800147
4389.00   3.91039157   0.08819865
4390.00   3.79221177   0.08784919
4391.00   3.80282640   0.08782530
4392.00   3.77279449   0.08785162
4393.00   3.93331695   0.08849806
4394.00   3.86469698   0.08840039
4395.00   3.85078621   0.08893309
4396.00   3.93521595   0.08971287
4397.00   3.91865635   0.08970540
4398.00   3.91978049   0.08955034
4399.00   3.95809174   0.08947187
4400.00   3.95109534   0.08958302
4401.00   3.98314261   0.08877876
4402.00   3.87150407   0.08779775
4403.00   3.92898726   0.08784524
4404.00   3.96801567   0.08747000
4405.00   3.94082856   0.08738022
4406.00   3.89064050   0.08822224
4407.00   3.86476731   0.08890866
4408.00   3.88944459   0.08949120
4409.00   3.85165453   0.09031700
4410.00   3.78127360   0.09099641
4411.00   3.71507931   0.09089258
4412.00   3.74698830   0.09053773
4413.00   3.75873637   0.08999544
4414.00   3.74386168   0.08921695
4415.00   3.77843046   0.08922715
4416.00   3.77370024   0.08962272
4417.00   3.82247806   0.09041343
4418.00   3.92661047   0.09150839
4419.00   3.91683006   0.09153338
4420.00   3.85863638   0.09092896
4421.00   3.83556962   0.09038360
4422.00   3.86975431   0.08987572
4423.00   3.94209456   0.08993722
4424.00   3.90884924   0.09012415
4425.00   3.83593822   0.09005268
4426.00   3.87434435   0.09016445
4427.00   3.94651580   0.09022158
4428.00   3.89714146   0.08994260
4429.00   3.78200173   0.08966969
4430.00   3.82090449   0.08962972
4431.00   3.92627692   0.08938392
4432.00   3.90593719   0.08873465
4433.00   3.81999588   0.08804722
4434.00   3.82706976   0.08781165
4435.00   3.81072259   0.08808719
4436.00   3.83685851   0.08875149
4437.00   3.79859328   0.08932035
4438.00   3.84641290   0.08968141
4439.00   3.87758923   0.08943821
4440.00   3.71273565   0.08837644
4441.00   3.55491924   0.08705106
4442.00   3.75559497   0.08739723
4443.00   3.88597560   0.08793911
4444.00   3.74565578   0.08740312
4445.00   3.74148417   0.08789811
4446.00   3.73309875   0.08781181
4447.00   4.05442142   0.08852704
4448.00   3.74838066   0.08762406
4449.00   3.84478331   0.08806688
4450.00   3.67341185   0.08734653
4451.00   3.75428319   0.08707799
4452.00   3.81667757   0.08709305
4453.00   3.88872385   0.08698246
4454.00   3.87170625   0.08621296
4455.00   3.74416089   0.08535982
4456.00   3.81705594   0.08582081
4457.00   3.73769045   0.08562616
4458.00   3.91593385   0.08591557
4459.00   3.83199787   0.08606345
4460.00   3.81174326   0.08643892
4461.00   3.88199830   0.08687522
4462.00   3.93224978   0.08758216
4463.00   3.81529140   0.08785012
4464.00   3.74307799   0.08774851
4465.00   3.81138921   0.08798474
4466.00   3.84326077   0.08786837
4467.00   3.81478715   0.08753967
4468.00   3.85584188   0.08760004
4469.00   3.97008514   0.08786692
4470.00   3.87648392   0.08786661
4471.00   3.72911906   0.08804498
4472.00   3.81307411   0.08832374
4473.00   3.88172054   0.08843335
4474.00   3.83297324   0.08845037
4475.00   3.80859041   0.08804739
4476.00   3.85364270   0.08770977
4477.00   3.89125419   0.08731060
4478.00   3.90293717   0.08647934
4479.00   3.96744704   0.08572811
4480.00   3.87979054   0.08497724
4481.00   3.80378652   0.08477572
4482.00   3.91745996   0.08567298
4483.00   3.95325470   0.08672562
4484.00   3.85146141   0.08727348
4485.00   3.87130642   0.08763296
4486.00   3.92586613   0.08781676
4487.00   3.93434143   0.08756133
4488.00   4.01570272   0.08740185
4489.00   3.98968720   0.08713318
4490.00   4.07302332   0.08769126
4491.00   4.10027170   0.08796901
4492.00   4.03996515   0.08779062
4493.00   4.01688528   0.08786623
4494.00   3.83738256   0.08722988
4495.00   3.90329909   0.08741903
4496.00   4.01557446   0.08814700
4497.00   3.98129129   0.08860804
4498.00   4.06386280   0.08895103
4499.00   4.04944611   0.08856293
4500.00   3.93294454   0.08803749
4501.00   3.99402165   0.08833808
4502.00   3.96642900   0.08819582
4503.00   3.88268781   0.08807454
4504.00   3.95406008   0.08862425
4505.00   4.03503275   0.08882673
4506.00   3.95877647   0.08844473
4507.00   3.95403767   0.08840778
4508.00   4.11006594   0.08868186
4509.00   4.05181837   0.08845111
4510.00   3.95967770   0.08805580
4511.00   3.97061515   0.08773500
4512.00   3.87110043   0.08724718
4513.00   3.93501425   0.08729985
4514.00   4.02031660   0.08731548
4515.00   4.02150726   0.08703273
4516.00   3.95943928   0.08672570
4517.00   3.89691257   0.08645461
4518.00   3.90986443   0.08631720
4519.00   3.97983146   0.08674673
4520.00   4.07310200   0.08708596
4521.00   4.11493206   0.08677088
4522.00   4.06405497   0.08636399
4523.00   3.92418551   0.08565033
4524.00   3.92792511   0.08509564
4525.00   4.08950329   0.08475214
4526.00   4.08836031   0.08409344
4527.00   4.03758907   0.08388194
4528.00   3.98527980   0.08368386
4529.00   3.93412638   0.08367974
4530.00   3.93603444   0.08376579
4531.00   4.04340792   0.08412150
4532.00   4.13600922   0.08437790
4533.00   4.08796692   0.08404909
4534.00   3.91232157   0.08364176
4535.00   3.96815729   0.08442772
4536.00   3.99230814   0.08499226
4537.00   3.95943379   0.08527952
4538.00   3.90194535   0.08540752
4539.00   3.86692786   0.08549034
4540.00   3.74907875   0.08508320
4541.00   3.67654705   0.08450697
4542.00   3.82088208   0.08482500
4543.00   3.84977078   0.08480828
4544.00   3.86019635   0.08457612
4545.00   3.78246808   0.08401921
4546.00   3.67768931   0.08306007
4547.00   3.82076478   0.08309817
4548.00   3.82908702   0.08303282
4549.00   3.74403358   0.08246137
4550.00   3.78341126   0.08332754
4551.00   3.88072324   0.08436292
4552.00   3.93056035   0.08357844
4553.00   3.76061893   0.08284117
4554.00   3.67721176   0.08280928
4555.00   3.75827956   0.08314313
4556.00   3.76462293   0.08330285
4557.00   3.68710756   0.08341014
4558.00   3.83618331   0.08423464
4559.00   3.86855602   0.08427435
4560.00   3.76877356   0.08383293
4561.00   3.71523404   0.08373953
4562.00   3.65757823   0.08316166
4563.00   3.55851007   0.08239364
4564.00   3.65759683   0.08258989
4565.00   3.71779752   0.08278650
4566.00   3.64124155   0.08277851
4567.00   3.63012242   0.08308113
4568.00   3.63722229   0.08308149
4569.00   3.62716937   0.08261514
4570.00   3.57598567   0.08220188
4571.00   3.59972358   0.08223742
4572.00   3.66249657   0.08216095
4573.00   3.62224603   0.08187146
4574.00   3.59843874   0.08186103
4575.00   3.65942335   0.08202063
4576.00   3.65438676   0.08206640
4577.00   3.57673407   0.08151031
4578.00   3.54338932   0.08042984
4579.00   3.58652830   0.08016521
4580.00   3.53340840   0.07984687
4581.00   3.55529237   0.07952368
4582.00   3.69377112   0.07996593
4583.00   3.78692794   0.08033716
4584.00   3.71440887   0.08015469
4585.00   3.74451089   0.08047435
4586.00   3.70413923   0.08063988
4587.00   3.63346505   0.08059505
4588.00   3.72913814   0.08125423
4589.00   3.71121192   0.08140760
4590.00   3.65095878   0.08093676
4591.00   3.68676472   0.08073921
4592.00   3.67342353   0.08032323
4593.00   3.65224767   0.08028906
4594.00   3.67507100   0.08042017
4595.00   3.65531111   0.08008249
4596.00   3.69093823   0.08023056
4597.00   3.73655725   0.08014111
4598.00   3.67656040   0.07979597
4599.00   3.69561934   0.07982014
4600.00   3.75459146   0.07979552
4601.00   3.60254717   0.07914744
4602.00   3.62410402   0.07919207
4603.00   3.68682957   0.07953437
4604.00   3.66406417   0.07933885
4605.00   3.77622008   0.07989534
4606.00   3.82544017   0.08043881
4607.00   3.73209929   0.08047526
4608.00   3.71868777   0.08050323
4609.00   3.73993111   0.08060575
4610.00   3.77851987   0.08068383
4611.00   3.78605223   0.08049621
4612.00   3.77665281   0.08034336
4613.00   3.79160953   0.08039425
4614.00   3.78307080   0.08039565
4615.00   3.80471563   0.08040487
4616.00   3.87956095   0.08051339
4617.00   3.89829850   0.08060395
4618.00   3.79287386   0.08035101
4619.00   3.73262429   0.08008847
4620.00   3.79273319   0.08038237
4621.00   3.84850049   0.08072668
4622.00   3.90516877   0.08075288
4623.00   3.80230856   0.08034637
4624.00   3.72304273   0.08005013
4625.00   3.80858254   0.08012636
4626.00   3.80486417   0.07968193
4627.00   3.80781507   0.07941232
4628.00   3.81217074   0.07951938
4629.00   3.72852159   0.07901194
4630.00   3.73256660   0.07872579
4631.00   3.74846601   0.07882746
4632.00   3.75226045   0.07890906
4633.00   3.74066997   0.07875158
4634.00   3.62305617   0.07801921
4635.00   3.62268949   0.07803506
4636.00   3.79991341   0.07871315
4637.00   3.83420300   0.07878804
4638.00   3.73575830   0.07855492
4639.00   3.73896265   0.07868944
4640.00   3.75305343   0.07906008
4641.00   3.75242329   0.07900908
4642.00   3.77620721   0.07888079
4643.00   3.72354960   0.07852761
4644.00   3.70296645   0.07801763
4645.00   3.74217319   0.07786286
4646.00   3.72775984   0.07747588
4647.00   3.95058298   0.07824584
4648.00   3.94095302   0.07862521
4649.00   3.84470344   0.07890796
4650.00   3.76791024   0.07889090
4651.00   3.76591802   0.07899465
4652.00   3.83589458   0.07943912
4653.00   3.78749371   0.07910436
4654.00   3.79676485   0.07891323
4655.00   3.84646487   0.07930959
4656.00   3.74622035   0.07926156
4657.00   3.68329501   0.07903311
4658.00   3.73685241   0.07948811
4659.00   3.79219508   0.07999095
4660.00   3.77547908   0.07973733
4661.00   3.69779325   0.07920860
4662.00   3.63635349   0.07871040
4663.00   3.63556194   0.07813120
4664.00   3.68401098   0.07762935
4665.00   3.68230319   0.07698116
4666.00   3.61871433   0.07624459
4667.00   3.56806827   0.07595304
4668.00   3.56858993   0.07620078
4669.00   3.65136647   0.07678342
4670.00   3.65739226   0.07710753
4671.00   3.60986757   0.07714086
4672.00   3.58157706   0.07730983
4673.00   3.63161135   0.07748377
4674.00   3.65544820   0.07736232
4675.00   3.59098935   0.07730293
4676.00   3.67024040   0.07741334
4677.00   3.66958904   0.07696081
4678.00   3.66159415   0.07652325
4679.00   3.58881974   0.07606564
4680.00   3.55475163   0.07603345
4681.00   3.58771825   0.07624213
4682.00   3.76076961   0.07708323
4683.00   3.67223144   0.07683422
4684.00   3.57580757   0.07671724
4685.00   3.64157772   0.07682411
4686.00   3.67344666   0.07676737
4687.00   3.64097452   0.07665700
4688.00   3.57572198   0.07632595
4689.00   3.61119723   0.07657231
4690.00   3.69660211   0.07683205
4691.00   3.67366481   0.07662343
4692.00   3.67258644   0.07665345
4693.00   3.68462181   0.07674185
4694.00   3.64002681   0.07664625
4695.00   3.59315896   0.07648560
4696.00   3.59444690   0.07634547
4697.00   3.67082524   0.07618454
4698.00   3.72103095   0.07595619
4699.00   3.69817519   0.07554304
4700.00   3.61049271   0.07475226
4701.00   3.59453511   0.07463793
4702.00   3.67883062   0.07483193
4703.00   3.60902262   0.07472570
4704.00   3.58176517   0.07491446
4705.00   3.64644146   0.07512049
4706.00   3.67018795   0.07524238
4707.00   3.73463297   0.07545117
4708.00   3.71500397   0.07537257
4709.00   3.65696120   0.07547341
4710.00   3.70510244   0.07582124
4711.00   3.72199035   0.07583114
4712.00   3.65763092   0.07572812
4713.00   3.57796979   0.07563840
4714.00   3.57502103   0.07564918
4715.00   3.65049863   0.07585115
4716.00   3.70282960   0.07610769
4717.00   3.69977140   0.07643048
4718.00   3.69785857   0.07652570
4719.00   3.70595622   0.07648040
4720.00   3.70052576   0.07659870
4721.00   3.61596489   0.07632936
4722.00   3.60426664   0.07627091
4723.00   3.61031485   0.07639005
4724.00   3.57803702   0.07607964
4725.00   3.57379246   0.07576394
4726.00   3.60464382   0.07564049
4727.00   3.64983869   0.07533648
4728.00   3.56807280   0.07489643
4729.00   3.51111770   0.07479769
4730.00   3.56238246   0.07477273
4731.00   3.64939642   0.07519476
4732.00   3.67218900   0.07561209
4733.00   3.69474030   0.07577200
4734.00   3.63110328   0.07536589
4735.00   3.56030941   0.07501509
4736.00   3.66935468   0.07534954
4737.00   3.52186155   0.07480483
4738.00   3.62139106   0.07527032
4739.00   3.63837790   0.07546329
4740.00   3.68272829   0.07579385
4741.00   3.55395913   0.07558664
4742.00   3.68141007   0.07630684
4743.00   3.83015990   0.07674574
4744.00   3.76596904   0.07624660
4745.00   3.65933633   0.07554445
4746.00   3.69955420   0.07533689
4747.00   3.73629618   0.07516039
4748.00   3.64975929   0.07476859
4749.00   3.57005072   0.07450367
4750.00   3.58487582   0.07443115
4751.00   3.59613228   0.07434208
4752.00   3.60360289   0.07424422
4753.00   3.65234160   0.07426015
4754.00   3.71541214   0.07434370
4755.00   3.72425175   0.07421448
4756.00   3.63944793   0.07392959
4757.00   3.66329432   0.07417141
4758.00   3.69190598   0.07439373
4759.00   3.61855507   0.07410876
4760.00   3.69268560   0.07404640
4761.00   3.65210915   0.07351169
4762.00   3.55000639   0.07295011
4763.00   3.63368654   0.07315730
4764.00   3.59354305   0.07262362
4765.00   3.62172031   0.07258368
4766.00   3.65846562   0.07310000
4767.00   3.60957932   0.07308381
4768.00   3.55058122   0.07317226
4769.00   3.56626606   0.07315049
4770.00   3.66639996   0.07362629
4771.00   3.63201737   0.07342385
4772.00   3.62842607   0.07345401
4773.00   3.60829282   0.07363081
4774.00   3.62685728   0.07383042
4775.00   3.65314078   0.07404640
4776.00   3.67561293   0.07429684
4777.00   3.73358178   0.07446536
4778.00   3.65416431   0.07419804
4779.00   3.53546000   0.07373566
4780.00   3.46716499   0.07312577
4781.00   3.46490431   0.07299698
4782.00   3.61007547   0.07325143
4783.00   3.59430003   0.07278890
4784.00   3.50363445   0.07242492
4785.00   3.60243273   0.07258283
4786.00   3.59283161   0.07236496
4787.00   3.52825499   0.07173698
4788.00   3.65804243   0.07234892
4789.00   3.61270618   0.07226396
4790.00   3.45777965   0.07163043
4791.00   3.49357438   0.07201141
4792.00   3.51050234   0.07211751
4793.00   3.52924323   0.07231649
4794.00   3.58207679   0.07250949
4795.00   3.57835579   0.07219209
4796.00   3.52669168   0.07181217
4797.00   3.47626591   0.07132635
4798.00   3.46183062   0.07129806
4799.00   3.49459219   0.07158149
4800.00   3.48041677   0.07132781
4801.00   3.45461535   0.07116171
4802.00   3.49099183   0.07135312
4803.00   3.53711772   0.07139780
4804.00   3.52041745   0.07125736
4805.00   3.46336603   0.07097484
4806.00   3.47021270   0.07078526
4807.00   3.48104453   0.07066344
4808.00   3.46663570   0.07066110
4809.00   3.51068735   0.07098881
4810.00   3.47491288   0.07090605
4811.00   3.45584202   0.07078528
4812.00   3.56431603   0.07119093
4813.00   3.51314998   0.07110000
4814.00   3.43385172   0.07083087
4815.00   3.37591147   0.07052162
4816.00   3.33608747   0.07064698
4817.00   3.30864239   0.07074369
4818.00   3.36117911   0.07094380
4819.00   3.34126496   0.07068705
4820.00   3.33525968   0.07052420
4821.00   3.34898853   0.07032553
4822.00   3.47263169   0.07076684
4823.00   3.50609612   0.07077520
4824.00   3.45348120   0.07070494
4825.00   3.49121261   0.07082555
4826.00   3.53808880   0.07103947
4827.00   3.54531550   0.07116539
4828.00   3.37970638   0.07049689
4829.00   3.33568287   0.07022032
4830.00   3.43200374   0.07037294
4831.00   3.43397593   0.07033081
4832.00   3.45685792   0.07063781
4833.00   3.35706210   0.07048930
4834.00   3.33916259   0.07036493
4835.00   3.36518598   0.07040744
4836.00   3.29998493   0.07014334
4837.00   3.38865471   0.07034878
4838.00   3.37930965   0.07009050
4839.00   3.42627168   0.07006831
4840.00   3.43126750   0.06991447
4841.00   3.34995747   0.06955568
4842.00   3.42412043   0.06994639
4843.00   3.38093495   0.06983788
4844.00   3.31958032   0.06964613
4845.00   3.43108749   0.06999267
4846.00   3.51608086   0.07027452
4847.00   3.43325710   0.07005070
4848.00   3.35947824   0.06977906
4849.00   3.39761615   0.06982330
4850.00   3.44075441   0.06997984
4851.00   3.36154318   0.06955108
4852.00   3.26985955   0.06874334
4853.00   3.36223960   0.06875927
4854.00   3.48401976   0.06898741
4855.00   3.46545315   0.06843402
4856.00   3.40415430   0.06777552
4857.00   3.38843298   0.06721913
4858.00   3.38667107   0.06628493
4859.00   3.37448406   0.06547972
4860.00   3.41573763   0.06526721
4861.00   3.38154221   0.06488948
4862.00   3.33800006   0.06512050
4863.00   3.27552366   0.06565641
4864.00   3.21213365   0.06588454
4865.00   3.26172304   0.06676167
4866.00   3.43546915   0.06804637
4867.00   3.35495782   0.06803694
4868.00   3.31980848   0.06786214
4869.00   3.33804440   0.06769327
4870.00   3.32864833   0.06741877
4871.00   3.28060436   0.06725591
4872.00   3.30953121   0.06734834
4873.00   3.35840654   0.06789998
4874.00   3.30116224   0.06791170
4875.00   3.38846731   0.06821153
4876.00   3.40331507   0.06846898
4877.00   3.28730559   0.06822289
4878.00   3.29006815   0.06826157
4879.00   3.24455285   0.06807090
4880.00   3.29119611   0.06831182
4881.00   3.34448314   0.06846192
4882.00   3.34152055   0.06797068
4883.00   3.35837173   0.06769832
4884.00   3.29884601   0.06731497
4885.00   3.25065517   0.06673583
4886.00   3.24256063   0.06645489
4887.00   3.18221903   0.06585769
4888.00   3.23878932   0.06585510
4889.00   3.33545923   0.06606735
4890.00   3.29081106   0.06597568
4891.00   3.24663877   0.06608003
4892.00   3.21342754   0.06643582
4893.00   3.20023227   0.06689243
4894.00   3.22903371   0.06730270
4895.00   3.19511247   0.06750322
4896.00   3.13894510   0.06746908
4897.00   3.18004346   0.06758280
4898.00   3.22573900   0.06785109
4899.00   3.19010568   0.06774191
4900.00   3.15073848   0.06735192
4901.00   3.16433620   0.06707917
4902.00   3.22372842   0.06719805
4903.00   3.20240164   0.06739280
4904.00   3.15032029   0.06731378
4905.00   3.18202400   0.06725910
4906.00   3.12270713   0.06697312
4907.00   3.14490080   0.06685085
4908.00   3.11809421   0.06635450
4909.00   3.01843047   0.06594847
4910.00   3.17685485   0.06655079
4911.00   3.31234455   0.06698379
4912.00   3.20677924   0.06681392
4913.00   3.00856400   0.06630939
4914.00   3.06378555   0.06676205
4915.00   3.12466788   0.06671423
4916.00   3.14687753   0.06613750
4917.00   3.14624238   0.06548291
4918.00   3.14476395   0.06495312
4919.00   3.12326026   0.06459247
4920.00   3.09808636   0.06433277
4921.00   3.11837268   0.06441956
4922.00   3.12659264   0.06485635
4923.00   3.11202502   0.06511232
4924.00   3.15857291   0.06532415
4925.00   3.22870922   0.06585487
4926.00   3.06832242   0.06576946
4927.00   3.11208248   0.06607785
4928.00   3.10373378   0.06614120
4929.00   3.02049589   0.06571243
4930.00   3.02783871   0.06553524
4931.00   3.04828763   0.06549973
4932.00   3.08842778   0.06564103
4933.00   3.09121799   0.06526493
4934.00   3.06076550   0.06507590
4935.00   3.08782673   0.06499186
4936.00   3.08221722   0.06456363
4937.00   3.10190320   0.06451260
4938.00   3.11930060   0.06461333
4939.00   3.11950159   0.06476172
4940.00   3.16104364   0.06529486
4941.00   3.16138697   0.06565320
4942.00   3.09445381   0.06554376
4943.00   3.04996085   0.06527408
4944.00   3.06047058   0.06516092
4945.00   3.07895541   0.06533725
4946.00   3.04106402   0.06524634
4947.00   2.98321319   0.06496974
4948.00   3.06085443   0.06534120
4949.00   3.08991575   0.06547110
4950.00   2.99112201   0.06512672
4951.00   3.04510045   0.06535234
4952.00   3.11167574   0.06561466
4953.00   3.14402962   0.06564838
4954.00   3.14579463   0.06517467
4955.00   3.10778666   0.06456751
4956.00   2.99546671   0.06382870
4957.00   2.97244239   0.06364971
4958.00   3.05668497   0.06385651
4959.00   3.07255960   0.06428747
4960.00   3.05365896   0.06483619
4961.00   3.09840274   0.06516039
4962.00   3.20835423   0.06538014
4963.00   3.12993908   0.06511171
4964.00   3.01958704   0.06473545
4965.00   3.11430955   0.06494464
4966.00   2.98842645   0.06462412
4967.00   2.97497249   0.06431976
4968.00   2.93172002   0.06424614
4969.00   3.04099822   0.06481344
4970.00   3.01674104   0.06482369
4971.00   2.91222334   0.06458635
4972.00   3.09305477   0.06541123
4973.00   3.04403520   0.06534717
4974.00   3.01486039   0.06542080
4975.00   3.00377417   0.06559055
4976.00   3.12387347   0.06597146
4977.00   3.06261873   0.06569162
4978.00   2.94489694   0.06509086
4979.00   3.03339720   0.06516612
4980.00   3.11170435   0.06530756
4981.00   3.10004640   0.06503326
4982.00   3.03059244   0.06454901
4983.00   2.95818424   0.06424959
4984.00   2.96293950   0.06433113
4985.00   2.97690272   0.06449270
4986.00   2.99452519   0.06460997
4987.00   2.87669635   0.06425753
4988.00   2.93432045   0.06439807
4989.00   3.04702568   0.06467020
4990.00   2.95078778   0.06416927
4991.00   2.93336678   0.06393290
4992.00   2.96355844   0.06401677
4993.00   2.90814948   0.06370157
4994.00   2.93246531   0.06361342
4995.00   2.99363947   0.06368644
4996.00   3.03061080   0.06355967
4997.00   2.97757125   0.06323121
4998.00   2.85275197   0.06256901
4999.00   2.88076162   0.06228543
5000.00   2.90007663   0.06217340
5001.00   2.89609075   0.06194798
5002.00   2.89795280   0.06158430
5003.00   2.85654616   0.06123713
5004.00   2.88023615   0.06123087
5005.00   2.84979153   0.06098965
5006.00   2.82011557   0.06098393
5007.00   2.89613295   0.06156052
5008.00   2.84868050   0.06146414
5009.00   2.87837267   0.06160563
5010.00   2.87908792   0.06166187
5011.00   2.83797431   0.06136873
5012.00   2.88088083   0.06116984
5013.00   2.88880920   0.06097427
5014.00   2.82463050   0.06031081
5015.00   2.82629609   0.06011393
5016.00   2.81650090   0.06025641
5017.00   2.72068095   0.05983309
5018.00   2.78032804   0.05996753
5019.00   2.86303616   0.06031971
5020.00   2.83340335   0.06044077
5021.00   2.80516124   0.06037979
5022.00   2.77920794   0.06008303
5023.00   2.83746767   0.06020498
5024.00   2.91344619   0.06033118
5025.00   2.84013200   0.06013301
5026.00   2.84169030   0.06015841
5027.00   2.79733348   0.05994281
5028.00   2.86112404   0.06021557
5029.00   2.84427953   0.06037756
5030.00   2.78807354   0.06025681
5031.00   2.84129357   0.06042995
5032.00   2.87447429   0.06057071
5033.00   2.82369709   0.06037801
5034.00   2.81080365   0.06016327
5035.00   2.83754849   0.06000497
5036.00   2.85979843   0.05984319
5037.00   2.84122801   0.05950629
5038.00   2.88370967   0.05933942
5039.00   2.91315746   0.05913683
5040.00   2.79546332   0.05850155
5041.00   2.77652383   0.05842917
5042.00   2.86430860   0.05904094
5043.00   2.83637476   0.05934887
5044.00   2.77505636   0.05934506
5045.00   2.75985074   0.05929651
5046.00   2.79718876   0.05935914
5047.00   2.80781245   0.05930365
5048.00   2.77539635   0.05904667
5049.00   2.84676456   0.05924313
5050.00   2.84101224   0.05921306
5051.00   2.78742933   0.05899388
5052.00   2.85371041   0.05939768
5053.00   2.87398577   0.05971269
5054.00   2.90954924   0.05998557
5055.00   2.92557836   0.06005712
5056.00   2.87230206   0.05987943
5057.00   2.82633877   0.05975455
5058.00   2.85692072   0.05997662
5059.00   2.95820618   0.06059054
5060.00   2.96167755   0.06065090
5061.00   2.88993716   0.06016789
5062.00   2.88894868   0.06016672
5063.00   2.83352804   0.06009971
5064.00   2.87233925   0.06001434
5065.00   2.83804774   0.05953566
5066.00   2.82435822   0.05969226
5067.00   2.84253001   0.05976978
5068.00   2.88450933   0.05998153
5069.00   2.86376143   0.06000251
5070.00   2.90050316   0.06009297
5071.00   2.94094634   0.06006620
5072.00   2.88729858   0.05989218
5073.00   2.85827112   0.05979330
5074.00   2.85837817   0.05970153
5075.00   2.89969587   0.05983054
5076.00   2.94093156   0.05981928
5077.00   2.92070842   0.05960107
5078.00   2.90507627   0.05963477
5079.00   2.91249251   0.05977310
5080.00   2.96935439   0.06033377
5081.00   3.02419996   0.06109183
5082.00   2.90547347   0.06108753
5083.00   2.83298421   0.06113961
5084.00   2.85729885   0.06139624
5085.00   2.84302545   0.06145639
