# File created by shivutils (I.Shivvers)
# wl(A)   flm(10^-15 erg/s/cm2/AA)    er(optional)
3804.00   0.10234366   0.01391005
3806.00   0.11496106   0.01386329
3808.00   0.07739353   0.01337584
3810.00   0.12315214   0.01343746
3812.00   0.09697617   0.01330189
3814.00   0.12239411   0.01367160
3816.00   0.08836500   0.01342410
3818.00   0.06104091   0.01268206
3820.00   0.08797259   0.01307810
3822.00   0.08711033   0.01280798
3824.00   0.07994913   0.01269659
3826.00   0.11391394   0.01285442
3828.00   0.09079572   0.01332069
3830.00   0.13459228   0.01384391
3832.00   0.10864760   0.01372387
3834.00   0.10620614   0.01336330
3836.00   0.09435719   0.01286107
3838.00   0.11306786   0.01384158
3840.00   0.15103878   0.01497710
3842.00   0.17339064   0.01545743
3844.00   0.16461731   0.01506825
3846.00   0.10878410   0.01367539
3848.00   0.09504949   0.01284989
3850.00   0.10303605   0.01270524
3852.00   0.08153455   0.01235206
3854.00   0.09919851   0.01267930
3856.00   0.10644396   0.01274008
3858.00   0.09226871   0.01211501
3860.00   0.07893226   0.01194580
3862.00   0.08670700   0.01171871
3864.00   0.10461987   0.01213610
3866.00   0.07419960   0.01189821
3868.00   0.08031460   0.01202075
3870.00   0.09053930   0.01197984
3872.00   0.10048360   0.01193061
3874.00   0.06966906   0.01207273
3876.00   0.11068584   0.01232433
3878.00   0.07305122   0.01182200
3880.00   0.07494872   0.01153580
3882.00   0.08263581   0.01149578
3884.00   0.06855398   0.01130526
3886.00   0.05267535   0.01116827
3888.00   0.04373915   0.01155522
3890.00   0.08539213   0.01187056
3892.00   0.10769281   0.01198891
3894.00   0.08759587   0.01158644
3896.00   0.08487058   0.01174840
3898.00   0.09026064   0.01199959
3900.00   0.08604107   0.01186371
3902.00   0.05537404   0.01173697
3904.00   0.07563181   0.01180770
3906.00   0.02042554   0.01207782
3908.00   0.07673528   0.01288997
3910.00   0.08849868   0.01302775
3912.00   0.06206400   0.01290605
3914.00   0.06188226   0.01275572
3916.00   0.04939195   0.01227669
3918.00   0.08346162   0.01174518
3920.00   0.06849384   0.01143243
3922.00   0.05961607   0.01118113
3924.00   0.07115249   0.01121862
3926.00   0.06435732   0.01115869
3928.00   0.07337300   0.01105076
3930.00   0.06493478   0.01093770
3932.00   0.06679491   0.01060441
3934.00   0.06626321   0.01053621
3936.00   0.06780190   0.01038062
3938.00   0.04625572   0.01023072
3940.00   0.03955178   0.01066737
3942.00   0.09014007   0.01108268
3944.00   0.08772898   0.01128236
3946.00   0.09227725   0.01098269
3948.00   0.08256911   0.01078967
3950.00   0.07471022   0.01064850
3952.00   0.07746960   0.01035337
3954.00   0.07948837   0.01036130
3956.00   0.06715322   0.01020835
3958.00   0.07588588   0.01036050
3960.00   0.07530690   0.01076283
3962.00   0.04681396   0.01061728
3964.00   0.08441989   0.01078119
3966.00   0.09255713   0.01032439
3968.00   0.04892821   0.00983704
3970.00   0.09476567   0.01004905
3972.00   0.07486743   0.01022931
3974.00   0.06962349   0.01048596
3976.00   0.10870562   0.01084421
3978.00   0.09411120   0.01084404
3980.00   0.07091543   0.01074079
3982.00   0.07024891   0.01093414
3984.00   0.07700808   0.01072467
3986.00   0.09089850   0.01099110
3988.00   0.09492768   0.01087102
3990.00   0.08725983   0.01084668
3992.00   0.12475622   0.01095381
3994.00   0.10661954   0.01099102
3996.00   0.10987856   0.01108087
3998.00   0.08746082   0.01111729
4000.00   0.12194328   0.01091113
4002.00   0.09041133   0.01045203
4004.00   0.08240858   0.01047741
4006.00   0.11058231   0.01056485
4008.00   0.07104146   0.01050090
4010.00   0.09445023   0.01084813
4012.00   0.11779986   0.01099140
4014.00   0.11360738   0.01106449
4016.00   0.09120805   0.01084375
4018.00   0.08206104   0.01085972
4020.00   0.12058257   0.01169015
4022.00   0.14449602   0.01212448
4024.00   0.12000058   0.01218788
4026.00   0.11519660   0.01181256
4028.00   0.12404695   0.01156360
4030.00   0.11992807   0.01126646
4032.00   0.10369172   0.01130264
4034.00   0.10575229   0.01114955
4036.00   0.13371940   0.01112959
4038.00   0.14028648   0.01090451
4040.00   0.12315355   0.01107167
4042.00   0.11941200   0.01111797
4044.00   0.10559794   0.01172987
4046.00   0.10839029   0.01463724
4048.00   0.12851961   0.01594385
4050.00   0.15378477   0.01414405
4052.00   0.12011435   0.01119133
4054.00   0.15270452   0.01079178
4056.00   0.14485811   0.01095388
4058.00   0.13614522   0.01099189
4060.00   0.12137628   0.01078123
4062.00   0.13386860   0.01085462
4064.00   0.16108683   0.01096695
4066.00   0.13124272   0.01087900
4068.00   0.13206002   0.01096720
4070.00   0.14397225   0.01097167
4072.00   0.16079850   0.01095887
4074.00   0.15942131   0.01083268
4076.00   0.14835055   0.01109077
4078.00   0.15579832   0.01161181
4080.00   0.16126369   0.01162104
4082.00   0.14260577   0.01124400
4084.00   0.14290889   0.01097808
4086.00   0.13780105   0.01072618
4088.00   0.12292927   0.01041878
4090.00   0.13310190   0.01023668
4092.00   0.15611753   0.01002031
4094.00   0.15279163   0.01011409
4096.00   0.15344873   0.01024863
4098.00   0.15337580   0.01017587
4100.00   0.14479403   0.01028332
4102.00   0.13965902   0.01035547
4104.00   0.15553142   0.01026764
4106.00   0.13592558   0.01016225
4108.00   0.14695653   0.01022668
4110.00   0.17226912   0.01042609
4112.00   0.14485824   0.01044952
4114.00   0.14051928   0.01045251
4116.00   0.15520766   0.01045476
4118.00   0.18158677   0.01052627
4120.00   0.16157058   0.01047236
4122.00   0.16348208   0.01038581
4124.00   0.13553654   0.01041183
4126.00   0.13995908   0.01036418
4128.00   0.15493090   0.01052876
4130.00   0.14776914   0.01032278
4132.00   0.16798338   0.01060749
4134.00   0.14959998   0.01067410
4136.00   0.14296587   0.01046836
4138.00   0.13658088   0.01049236
4140.00   0.12772146   0.01064987
4142.00   0.13782349   0.01054863
4144.00   0.14940885   0.01030813
4146.00   0.13754286   0.01013000
4148.00   0.12145937   0.01002843
4150.00   0.12766372   0.01000741
4152.00   0.14737085   0.01034558
4154.00   0.13913040   0.01031651
4156.00   0.13628410   0.01019231
4158.00   0.13226835   0.01016805
4160.00   0.09703480   0.00989868
4162.00   0.11939732   0.01020397
4164.00   0.11643612   0.01037821
4166.00   0.11875401   0.01066211
4168.00   0.12721294   0.01043632
4170.00   0.10609587   0.01004813
4172.00   0.12182342   0.00992513
4174.00   0.09785289   0.00978865
4176.00   0.12426523   0.00990288
4178.00   0.12610894   0.00976456
4180.00   0.11978199   0.00965210
4182.00   0.11136009   0.00954464
4184.00   0.13439390   0.00967470
4186.00   0.09360088   0.00961062
4188.00   0.09396646   0.00940015
4190.00   0.13023570   0.00946970
4192.00   0.11385810   0.00946374
4194.00   0.12660153   0.00958423
4196.00   0.10010201   0.00931725
4198.00   0.11508673   0.00912412
4200.00   0.09758001   0.00904013
4202.00   0.12459356   0.00920660
4204.00   0.10297617   0.00911610
4206.00   0.10669080   0.00922508
4208.00   0.11587600   0.00932204
4210.00   0.10230537   0.00933180
4212.00   0.11693183   0.00931574
4214.00   0.10122848   0.00919321
4216.00   0.08341338   0.00909830
4218.00   0.10692296   0.00905861
4220.00   0.12518939   0.00904319
4222.00   0.10728344   0.00890839
4224.00   0.10424101   0.00874377
4226.00   0.08794458   0.00859632
4228.00   0.11556136   0.00871446
4230.00   0.09638385   0.00870711
4232.00   0.08538883   0.00877615
4234.00   0.07403906   0.00878208
4236.00   0.10086225   0.00893519
4238.00   0.09846543   0.00909902
4240.00   0.08840021   0.00896261
4242.00   0.11867972   0.00898306
4244.00   0.09182518   0.00882257
4246.00   0.10513606   0.00940146
4248.00   0.08653647   0.00974686
4250.00   0.06853629   0.00943079
4252.00   0.11903748   0.00913460
4254.00   0.11473861   0.00905436
4256.00   0.11192566   0.00895301
4258.00   0.10410019   0.00893278
4260.00   0.09919873   0.00901390
4262.00   0.09919165   0.00884967
4264.00   0.08662552   0.00880991
4266.00   0.09889238   0.00885592
4268.00   0.08641292   0.00885775
4270.00   0.10157742   0.00878048
4272.00   0.09010384   0.00874144
4274.00   0.08025303   0.00867687
4276.00   0.08049296   0.00888056
4278.00   0.07471766   0.00898813
4280.00   0.09340839   0.00891665
4282.00   0.10717125   0.00888113
4284.00   0.08168319   0.00883052
4286.00   0.07197519   0.00873784
4288.00   0.08569645   0.00879444
4290.00   0.06969311   0.00860714
4292.00   0.07958756   0.00863741
4294.00   0.09171915   0.00880266
4296.00   0.08687522   0.00873608
4298.00   0.08512879   0.00864235
4300.00   0.08599932   0.00855891
4302.00   0.07925803   0.00836557
4304.00   0.06864378   0.00828986
4306.00   0.07734980   0.00854508
4308.00   0.07880764   0.00853469
4310.00   0.05983717   0.00844252
4312.00   0.08329343   0.00867193
4314.00   0.07528555   0.00912304
4316.00   0.08919277   0.00941238
4318.00   0.10456610   0.00917860
4320.00   0.09788537   0.00918599
4322.00   0.06628133   0.00909825
4324.00   0.08797172   0.00914572
4326.00   0.07975512   0.00897510
4328.00   0.08375532   0.00880036
4330.00   0.08224434   0.00867763
4332.00   0.08027081   0.00870084
4334.00   0.07523900   0.00868064
4336.00   0.09521168   0.00879683
4338.00   0.08156069   0.00873504
4340.00   0.07642260   0.00870318
4342.00   0.08752013   0.00875644
4344.00   0.08669847   0.00879963
4346.00   0.09828153   0.00898753
4348.00   0.08882106   0.00929987
4350.00   0.08739292   0.00929748
4352.00   0.09755922   0.00919797
4354.00   0.09601075   0.00894173
4356.00   0.08878861   0.01014353
4358.00   0.06998833   0.01417264
4360.00   0.11552044   0.01599015
4362.00   0.12476878   0.01374072
4364.00   0.08995619   0.01075636
4366.00   0.10260322   0.00949759
4368.00   0.05696847   0.00915938
4370.00   0.06992067   0.00907173
4372.00   0.11658855   0.00908029
4374.00   0.07594252   0.00920851
4376.00   0.07688876   0.00922473
4378.00   0.09886678   0.00912092
4380.00   0.09111349   0.00895296
4382.00   0.10214145   0.00889335
4384.00   0.09770797   0.00874309
4386.00   0.09393898   0.00867306
4388.00   0.07513612   0.00869540
4390.00   0.08534785   0.00868042
4392.00   0.08073290   0.00866195
4394.00   0.07570289   0.00865143
4396.00   0.09187219   0.00868910
4398.00   0.10559905   0.00874473
4400.00   0.09536605   0.00895769
4402.00   0.08158756   0.00895800
4404.00   0.09400113   0.00890077
4406.00   0.09868544   0.00879519
4408.00   0.08396452   0.00875501
4410.00   0.08120114   0.00884910
4412.00   0.07630024   0.00895575
4414.00   0.09535284   0.00894591
4416.00   0.09422898   0.00900666
4418.00   0.08039746   0.00898601
4420.00   0.10588282   0.00891218
4422.00   0.10304911   0.00885124
4424.00   0.10689010   0.00883964
4426.00   0.07455993   0.00872231
4428.00   0.07432912   0.00874117
4430.00   0.08388752   0.00866326
4432.00   0.09569224   0.00861744
4434.00   0.10279736   0.00869653
4436.00   0.08053000   0.00858365
4438.00   0.09119266   0.00855974
4440.00   0.08882473   0.00865347
4442.00   0.10026716   0.00868796
4444.00   0.08929983   0.00856898
4446.00   0.07806828   0.00863613
4448.00   0.11902434   0.00876512
4450.00   0.10021602   0.00864846
4452.00   0.10442829   0.00869284
4454.00   0.08989632   0.00865936
4456.00   0.10914253   0.00854181
4458.00   0.12023456   0.00844824
4460.00   0.07815207   0.00849316
4462.00   0.07097863   0.00846940
4464.00   0.11920694   0.00863088
4466.00   0.11651546   0.00849109
4468.00   0.08294115   0.00839349
4470.00   0.09929540   0.00831133
4472.00   0.10622782   0.00859306
4474.00   0.11213153   0.00864372
4476.00   0.11085523   0.00850860
4478.00   0.08278698   0.00835479
4480.00   0.08954190   0.00830264
4482.00   0.09229047   0.00828272
4484.00   0.07489489   0.00837301
4486.00   0.09482419   0.00841087
4488.00   0.10062503   0.00845978
4490.00   0.08493316   0.00838536
4492.00   0.09711614   0.00850462
4494.00   0.07011630   0.00852397
4496.00   0.08535368   0.00853534
4498.00   0.07202572   0.00851275
4500.00   0.07303078   0.00855685
4502.00   0.09008711   0.00849999
4504.00   0.10204151   0.00847332
4506.00   0.08026177   0.00844311
4508.00   0.06954563   0.00840136
4510.00   0.08447593   0.00832582
4512.00   0.08293449   0.00844907
4514.00   0.08049082   0.00835842
4516.00   0.08994129   0.00830891
4518.00   0.08919777   0.00824500
4520.00   0.08061359   0.00815812
4522.00   0.09148450   0.00819973
4524.00   0.08328022   0.00826070
4526.00   0.06808851   0.00821010
4528.00   0.07313336   0.00814814
4530.00   0.07467435   0.00810695
4532.00   0.06909919   0.00812787
4534.00   0.08411166   0.00823741
4536.00   0.06709015   0.00813523
4538.00   0.07883435   0.00817456
4540.00   0.08663177   0.00810482
4542.00   0.08167601   0.00814000
4544.00   0.09888431   0.00821188
4546.00   0.09469962   0.00820495
4548.00   0.07903849   0.00809434
4550.00   0.06453358   0.00802182
4552.00   0.07828670   0.00799941
4554.00   0.08959472   0.00802168
4556.00   0.06426528   0.00789724
4558.00   0.07266288   0.00794369
4560.00   0.08540406   0.00801487
4562.00   0.05899624   0.00792259
4564.00   0.08102033   0.00794609
4566.00   0.07489109   0.00780078
4568.00   0.07172709   0.00780930
4570.00   0.09359393   0.00786769
4572.00   0.08669291   0.00787690
4574.00   0.09145841   0.00785289
4576.00   0.07749482   0.00786293
4578.00   0.10047932   0.00787238
4580.00   0.07693946   0.00782872
4582.00   0.08072003   0.00782691
4584.00   0.08604166   0.00773808
4586.00   0.07661205   0.00766129
4588.00   0.07063333   0.00768363
4590.00   0.09232144   0.00783719
4592.00   0.08621368   0.00766036
4594.00   0.11107654   0.00784731
4596.00   0.08344634   0.00760909
4598.00   0.08147669   0.00763536
4600.00   0.09054700   0.00770638
4602.00   0.07616233   0.00760953
4604.00   0.08452690   0.00748652
4606.00   0.09772738   0.00759674
4608.00   0.09415764   0.00763958
4610.00   0.10580878   0.00769289
4612.00   0.10087165   0.00776498
4614.00   0.09756719   0.00767654
4616.00   0.09350576   0.00757818
4618.00   0.08623891   0.00754278
4620.00   0.10603476   0.00766077
4622.00   0.10392080   0.00755866
4624.00   0.08060379   0.00759938
4626.00   0.09452872   0.00758550
4628.00   0.11239986   0.00764494
4630.00   0.12384583   0.00762552
4632.00   0.10918152   0.00765170
4634.00   0.10361821   0.00762535
4636.00   0.11275905   0.00765508
4638.00   0.10966683   0.00764450
4640.00   0.10427610   0.00760325
4642.00   0.10884561   0.00774701
4644.00   0.09342581   0.00762728
4646.00   0.12587155   0.00773035
4648.00   0.12274526   0.00767227
4650.00   0.11294745   0.00774676
4652.00   0.09486416   0.00768924
4654.00   0.11880075   0.00766269
4656.00   0.09733661   0.00766166
4658.00   0.10339458   0.00774670
4660.00   0.10208267   0.00780206
4662.00   0.10516633   0.00786092
4664.00   0.09971926   0.00790859
4666.00   0.13084854   0.00788138
4668.00   0.09760156   0.00785103
4670.00   0.11301535   0.00792031
4672.00   0.10188758   0.00793839
4674.00   0.10342131   0.00793159
4676.00   0.10547108   0.00790205
4678.00   0.11990954   0.00794755
4680.00   0.13192040   0.00790825
4682.00   0.10374588   0.00768845
4684.00   0.13605446   0.00780609
4686.00   0.11031844   0.00775998
4688.00   0.12710315   0.00777830
4690.00   0.12323313   0.00778656
4692.00   0.13560650   0.00776010
4694.00   0.14474897   0.00781369
4696.00   0.11853378   0.00770412
4698.00   0.14888681   0.00783701
4700.00   0.11426217   0.00765545
4702.00   0.11250301   0.00762101
4704.00   0.12212410   0.00758746
4706.00   0.12332504   0.00775333
4708.00   0.11265690   0.00770899
4710.00   0.12892784   0.00783415
4712.00   0.14342447   0.00787719
4714.00   0.14963417   0.00792182
4716.00   0.12741478   0.00773405
4718.00   0.14192012   0.00781418
4720.00   0.13953963   0.00776994
4722.00   0.14554620   0.00779157
4724.00   0.13582925   0.00772627
4726.00   0.12875371   0.00770613
4728.00   0.14770313   0.00791300
4730.00   0.12951156   0.00798839
4732.00   0.14213334   0.00808603
4734.00   0.13170516   0.00799306
4736.00   0.14352626   0.00810593
4738.00   0.14043199   0.00818458
4740.00   0.13451041   0.00831249
4742.00   0.11289060   0.00835174
4744.00   0.13550617   0.00850180
4746.00   0.14568198   0.00833888
4748.00   0.13241036   0.00804329
4750.00   0.14691640   0.00789256
4752.00   0.12694035   0.00774504
4754.00   0.14373001   0.00778024
4756.00   0.14277470   0.00781601
4758.00   0.12035178   0.00766958
4760.00   0.12400959   0.00758522
4762.00   0.13264620   0.00752764
4764.00   0.12528746   0.00753268
4766.00   0.12795320   0.00753181
4768.00   0.13238458   0.00753207
4770.00   0.12506787   0.00742549
4772.00   0.12330323   0.00740554
4774.00   0.13755335   0.00741506
4776.00   0.14319544   0.00749780
4778.00   0.14555287   0.00765212
4780.00   0.15126349   0.00767489
4782.00   0.14328799   0.00758064
4784.00   0.13018878   0.00757340
4786.00   0.12947358   0.00747661
4788.00   0.12769358   0.00739212
4790.00   0.12428953   0.00738094
4792.00   0.13764089   0.00747469
4794.00   0.13017955   0.00740538
4796.00   0.12296247   0.00742966
4798.00   0.12652740   0.00734161
4800.00   0.12268636   0.00728056
4802.00   0.12637745   0.00728299
4804.00   0.11321352   0.00717011
4806.00   0.13731860   0.00730318
4808.00   0.11238476   0.00725630
4810.00   0.09829435   0.00711841
4812.00   0.12873709   0.00724921
4814.00   0.13024610   0.00725612
4816.00   0.12063525   0.00725765
4818.00   0.11270532   0.00720629
4820.00   0.11618850   0.00723816
4822.00   0.11382101   0.00730164
4824.00   0.11823077   0.00733023
4826.00   0.11102390   0.00737816
4828.00   0.09609278   0.00728928
4830.00   0.10098673   0.00729201
4832.00   0.10397706   0.00734079
4834.00   0.09888997   0.00734772
4836.00   0.08596186   0.00720426
4838.00   0.07584331   0.00722885
4840.00   0.09526564   0.00730016
4842.00   0.10861217   0.00738576
4844.00   0.10515424   0.00736539
4846.00   0.06819680   0.00710137
4848.00   0.08526785   0.00716530
4850.00   0.08326001   0.00708426
4852.00   0.09463581   0.00710181
4854.00   0.09789496   0.00714656
4856.00   0.09717343   0.00715140
4858.00   0.09392924   0.00694494
4860.00   0.08838438   0.00696983
4862.00   0.08472908   0.00708675
4864.00   0.09310310   0.00707935
4866.00   0.09720509   0.00705170
4868.00   0.08199532   0.00700198
4870.00   0.08730406   0.00696589
4872.00   0.07929435   0.00696536
4874.00   0.08695607   0.00693782
4876.00   0.10574251   0.00697506
4878.00   0.09495568   0.00698781
4880.00   0.07829294   0.00709478
4882.00   0.08431132   0.00711062
4884.00   0.08949994   0.00708605
4886.00   0.08789274   0.00699311
4888.00   0.08568335   0.00695721
4890.00   0.09187046   0.00697242
4892.00   0.07632124   0.00689833
4894.00   0.06379485   0.00690298
4896.00   0.07551559   0.00695117
4898.00   0.04987704   0.00686568
4900.00   0.07526488   0.00693229
4902.00   0.06032436   0.00676426
4904.00   0.07932227   0.00685458
4906.00   0.07856200   0.00690686
4908.00   0.07383002   0.00688545
4910.00   0.08267517   0.00692970
4912.00   0.08993702   0.00690187
4914.00   0.06732730   0.00689414
4916.00   0.09179948   0.00690393
4918.00   0.07929984   0.00688415
4920.00   0.06415425   0.00682661
4922.00   0.06582489   0.00679373
4924.00   0.07164007   0.00685245
4926.00   0.06168164   0.00682275
4928.00   0.06698428   0.00685393
4930.00   0.07944204   0.00679922
4932.00   0.09246827   0.00675148
4934.00   0.07664400   0.00666995
4936.00   0.08205111   0.00672705
4938.00   0.08133093   0.00673709
4940.00   0.09003986   0.00685947
4942.00   0.07952346   0.00686125
4944.00   0.08356047   0.00690453
4946.00   0.08672732   0.00689982
4948.00   0.07075423   0.00679285
4950.00   0.07375041   0.00677527
4952.00   0.09114502   0.00686321
4954.00   0.08267854   0.00688887
4956.00   0.10416890   0.00707788
4958.00   0.08371290   0.00689681
4960.00   0.07813016   0.00682311
4962.00   0.08627600   0.00685898
4964.00   0.10195658   0.00692894
4966.00   0.08661314   0.00685471
4968.00   0.08556202   0.00694675
4970.00   0.08069361   0.00697304
4972.00   0.09197871   0.00699342
4974.00   0.08094318   0.00710243
4976.00   0.08135926   0.00722416
4978.00   0.07631093   0.00738037
4980.00   0.05930365   0.00748184
4982.00   0.09632748   0.00781742
4984.00   0.09677014   0.00789530
4986.00   0.07332451   0.00771377
4988.00   0.07381613   0.00758061
4990.00   0.08302326   0.00747991
4992.00   0.07321425   0.00737000
4994.00   0.08818384   0.00737439
4996.00   0.08061353   0.00714890
4998.00   0.09229033   0.00699851
5000.00   0.08000475   0.00682323
5002.00   0.08034839   0.00676084
5004.00   0.06250425   0.00667416
5006.00   0.08409218   0.00667988
5008.00   0.10611843   0.00698218
5010.00   0.13232341   0.00725557
5012.00   0.09393510   0.00720711
5014.00   0.09609573   0.00699277
5016.00   0.09866512   0.00677078
5018.00   0.10230497   0.00674019
5020.00   0.07483836   0.00661364
5022.00   0.09202518   0.00670771
5024.00   0.08029025   0.00667509
5026.00   0.08144726   0.00655656
5028.00   0.09395717   0.00668508
5030.00   0.08626567   0.00673013
5032.00   0.08024476   0.00676675
5034.00   0.08929760   0.00673679
5036.00   0.08106865   0.00664576
5038.00   0.06238865   0.00651056
5040.00   0.09354999   0.00661863
5042.00   0.09255635   0.00663786
5044.00   0.09671890   0.00660396
5046.00   0.06717154   0.00664938
5048.00   0.08869775   0.00669057
5050.00   0.08758476   0.00676710
5052.00   0.09144020   0.00675466
5054.00   0.10730879   0.00682305
5056.00   0.10126590   0.00678791
5058.00   0.09782008   0.00676482
5060.00   0.08530564   0.00662907
5062.00   0.08694057   0.00671290
5064.00   0.08884422   0.00689395
5066.00   0.08436314   0.00698735
5068.00   0.08673163   0.00704298
5070.00   0.10458497   0.00723966
5072.00   0.11168383   0.00715555
5074.00   0.08843040   0.00705957
5076.00   0.08760138   0.00697915
5078.00   0.09185199   0.00699689
5080.00   0.08860541   0.00712773
5082.00   0.08449416   0.00751700
5084.00   0.07351578   0.00794241
5086.00   0.11995574   0.00826949
5088.00   0.09154478   0.00818889
5090.00   0.10324147   0.00793104
5092.00   0.10791194   0.00762672
5094.00   0.10423713   0.00728892
5096.00   0.09230541   0.00717887
5098.00   0.09566937   0.00720593
5100.00   0.09134267   0.00718364
5102.00   0.12019601   0.00735914
5104.00   0.11021940   0.00724570
5106.00   0.09609145   0.00705520
5108.00   0.10078998   0.00693822
5110.00   0.10256647   0.00692618
5112.00   0.07948697   0.00684321
5114.00   0.09945358   0.00703410
5116.00   0.08090486   0.00696993
5118.00   0.09381663   0.00702002
5120.00   0.08797476   0.00686495
5122.00   0.08333968   0.00684516
5124.00   0.09734154   0.00679288
5126.00   0.08789138   0.00677726
5128.00   0.08761033   0.00674518
5130.00   0.10590525   0.00685875
5132.00   0.10017905   0.00678303
5134.00   0.10473642   0.00678219
5136.00   0.09852117   0.00673450
5138.00   0.08967035   0.00668579
5140.00   0.10825803   0.00680219
5142.00   0.08800159   0.00671613
5144.00   0.10088903   0.00680715
5146.00   0.09603462   0.00675381
5148.00   0.08431087   0.00681157
5150.00   0.08142424   0.00692010
5152.00   0.07150637   0.00691924
5154.00   0.07247485   0.00709588
5156.00   0.08772352   0.00711297
5158.00   0.10043822   0.00717580
5160.00   0.08819473   0.00711386
5162.00   0.09549067   0.00705605
5164.00   0.09621344   0.00693755
5166.00   0.08157047   0.00677527
5168.00   0.08969929   0.00666201
5170.00   0.09589845   0.00661450
5172.00   0.09714961   0.00657400
5174.00   0.07390659   0.00645780
5176.00   0.07108093   0.00651725
5178.00   0.07238659   0.00664270
5180.00   0.07766247   0.00656494
5182.00   0.08451556   0.00657063
5184.00   0.08123865   0.00659699
5186.00   0.08680342   0.00661488
5188.00   0.08838167   0.00660752
5190.00   0.08643402   0.00660223
5192.00   0.07531959   0.00658923
5194.00   0.08602028   0.00656913
5196.00   0.06830016   0.00660138
5198.00   0.08411742   0.00663606
5200.00   0.06650873   0.00666014
5202.00   0.08336304   0.00671572
5204.00   0.09224561   0.00673768
5206.00   0.07407404   0.00661931
5208.00   0.08084865   0.00663470
5210.00   0.08496752   0.00666395
5212.00   0.09358432   0.00685205
5214.00   0.07434017   0.00673074
5216.00   0.06457585   0.00661483
5218.00   0.08512960   0.00667315
5220.00   0.09001970   0.00677899
5222.00   0.09662025   0.00675572
5224.00   0.07260483   0.00668022
5226.00   0.07271260   0.00667471
5228.00   0.06511772   0.00655105
5230.00   0.08737208   0.00658316
5232.00   0.08266981   0.00657332
5234.00   0.07763350   0.00647714
5236.00   0.07235768   0.00649562
5238.00   0.06041968   0.00642423
5240.00   0.07146849   0.00652999
5242.00   0.06709426   0.00652953
5244.00   0.06989446   0.00654141
5246.00   0.06293612   0.00657864
5248.00   0.07998508   0.00652382
5250.00   0.07520101   0.00647929
5252.00   0.07604420   0.00652015
5254.00   0.07729927   0.00648983
