# File created by shivutils (I.Shivvers)
# wl(A)   flm(10^-15 erg/s/cm2/AA)    er(optional)
5242.00   0.08546498   0.00481832
5244.00   0.09477643   0.00486055
5246.00   0.07819105   0.00478779
5248.00   0.08463930   0.00482229
5250.00   0.08725092   0.00486339
5252.00   0.08802084   0.00482602
5254.00   0.08770514   0.00482980
5256.00   0.09121648   0.00487381
5258.00   0.07641764   0.00488351
5260.00   0.09139346   0.00490066
5262.00   0.09179071   0.00486334
5264.00   0.08635067   0.00481190
5266.00   0.08597573   0.00480968
5268.00   0.08539320   0.00478060
5270.00   0.09273184   0.00481114
5272.00   0.08164535   0.00479139
5274.00   0.08611730   0.00484332
5276.00   0.08776882   0.00484042
5278.00   0.09068126   0.00486626
5280.00   0.09100685   0.00483040
5282.00   0.08630329   0.00481547
5284.00   0.08587380   0.00485088
5286.00   0.09577805   0.00485654
5288.00   0.09294240   0.00486626
5290.00   0.09536171   0.00486290
5292.00   0.08341240   0.00483002
5294.00   0.09100035   0.00484706
5296.00   0.08983365   0.00481414
5298.00   0.08557751   0.00482968
5300.00   0.09243374   0.00481806
5302.00   0.09755325   0.00482095
5304.00   0.08747350   0.00482805
5306.00   0.10210366   0.00486423
5308.00   0.10961320   0.00490733
5310.00   0.10617885   0.00488098
5312.00   0.09474737   0.00483963
5314.00   0.08910285   0.00485816
5316.00   0.09727819   0.00489153
5318.00   0.10041866   0.00489858
5320.00   0.09544893   0.00488330
5322.00   0.10123232   0.00486488
5324.00   0.09943929   0.00483721
5326.00   0.09683923   0.00480298
5328.00   0.10129540   0.00479035
5330.00   0.09614650   0.00480002
5332.00   0.09263994   0.00482704
5334.00   0.10432581   0.00488270
5336.00   0.10560265   0.00489585
5338.00   0.10319902   0.00492702
5340.00   0.10090638   0.00490545
5342.00   0.09314041   0.00490270
5344.00   0.09507200   0.00489867
5346.00   0.10330326   0.00498589
5348.00   0.10261476   0.00504506
5350.00   0.10219532   0.00510561
5352.00   0.10892089   0.00510867
5354.00   0.10302700   0.00518070
5356.00   0.11828446   0.00526129
5358.00   0.11211186   0.00519812
5360.00   0.11578190   0.00513906
5362.00   0.10874114   0.00504634
5364.00   0.10132359   0.00497302
5366.00   0.11089666   0.00500987
5368.00   0.11159293   0.00501879
5370.00   0.10665363   0.00500828
5372.00   0.10101463   0.00503393
5374.00   0.10050967   0.00508223
5376.00   0.11797225   0.00518121
5378.00   0.10755830   0.00512207
5380.00   0.11189832   0.00507461
5382.00   0.11118986   0.00508138
5384.00   0.10842853   0.00501919
5386.00   0.10034005   0.00501865
5388.00   0.10774220   0.00508368
5390.00   0.10273514   0.00510459
5392.00   0.11260044   0.00522800
5394.00   0.10762753   0.00525870
5396.00   0.10858243   0.00523221
5398.00   0.11315604   0.00528778
5400.00   0.10763159   0.00528173
5402.00   0.10962510   0.00527846
5404.00   0.11372797   0.00536870
5406.00   0.10271371   0.00533706
5408.00   0.10166403   0.00538713
5410.00   0.10115499   0.00541417
5412.00   0.09775862   0.00548889
5414.00   0.10181370   0.00565113
5416.00   0.10657609   0.00572981
5418.00   0.10951354   0.00577087
5420.00   0.10250119   0.00577757
5422.00   0.11186687   0.00575393
5424.00   0.11040030   0.00575327
5426.00   0.11443537   0.00578673
5428.00   0.09761851   0.00570565
5430.00   0.10102177   0.00571475
5432.00   0.11179516   0.00578915
5434.00   0.11613528   0.00582018
5436.00   0.09873845   0.00580974
5438.00   0.10465966   0.00588993
5440.00   0.10831247   0.00594513
5442.00   0.10430837   0.00597392
5444.00   0.10434496   0.00605363
5446.00   0.10805224   0.00607953
5448.00   0.10952391   0.00615140
5450.00   0.10651512   0.00617225
5452.00   0.09817058   0.00617910
5454.00   0.10808738   0.00621078
5456.00   0.10952928   0.00645756
5458.00   0.10139132   0.00771535
5460.00   0.11202754   0.00887646
5462.00   0.10244305   0.00896443
5464.00   0.10821413   0.00823152
5466.00   0.10935317   0.00759856
5468.00   0.10629756   0.00715363
5470.00   0.09955207   0.00674048
5472.00   0.10287075   0.00649566
5474.00   0.11285689   0.00642669
5476.00   0.10792853   0.00637470
5478.00   0.11702871   0.00644174
5480.00   0.11811070   0.00653327
5482.00   0.10887902   0.00659458
5484.00   0.10978513   0.00657807
5486.00   0.11076006   0.00650343
5488.00   0.11827704   0.00648624
5490.00   0.11072037   0.00635633
5492.00   0.11189609   0.00631700
5494.00   0.11598598   0.00633930
5496.00   0.11134043   0.00684359
5498.00   0.10991633   0.00627193
5500.00   0.12127388   0.00633422
5502.00   0.10078039   0.00621982
5504.00   0.11050355   0.00630540
5506.00   0.11473584   0.00637129
5508.00   0.10299922   0.00627993
5510.00   0.10828406   0.00625058
5512.00   0.09372529   0.00626671
5514.00   0.10398123   0.00635127
5516.00   0.09612565   0.00636565
5518.00   0.10708554   0.00640035
5520.00   0.11139282   0.00648944
5522.00   0.09720084   0.00643494
5524.00   0.10072193   0.00633806
5526.00   0.10445822   0.00639162
5528.00   0.09397771   0.00624265
5530.00   0.10555361   0.00630113
5532.00   0.10169419   0.00616223
5534.00   0.10914373   0.00623918
5536.00   0.09761208   0.00610375
5538.00   0.09316400   0.00619871
5540.00   0.08784692   0.00617043
5542.00   0.09797118   0.00628622
5544.00   0.10401676   0.00629623
5546.00   0.09174814   0.00623544
5548.00   0.09291776   0.00623075
5550.00   0.09851263   0.00623860
5552.00   0.09973792   0.00619097
5554.00   0.09949298   0.00618915
5556.00   0.09992778   0.00620833
5558.00   0.09788648   0.00615992
5560.00   0.09633792   0.00619394
5562.00   0.08891320   0.00622448
5564.00   0.10057491   0.00629601
5566.00   0.08842415   0.00625324
5568.00   0.11150518   0.00631225
5570.00   0.10232741   0.00632399
5572.00   0.07930402   0.00641374
5574.00   0.10576776   0.00824967
5576.00   0.09530852   0.01005426
5578.00   0.07271502   0.01023309
5580.00   0.09601203   0.01340931
5582.00   0.09979626   0.01271721
5584.00   0.08977118   0.01168268
5586.00   0.08801874   0.01052103
5588.00   0.09700647   0.00970725
5590.00   0.10286324   0.00946185
5592.00   0.09421360   0.00936276
5594.00   0.09013578   0.00928814
5596.00   0.10051441   0.00926373
5598.00   0.09861534   0.00918980
5600.00   0.10700843   0.00918704
5602.00   0.10513854   0.00913351
5604.00   0.10468594   0.00907196
5606.00   0.09962958   0.00901191
5608.00   0.10119613   0.00898251
5610.00   0.09844195   0.00890552
5612.00   0.09433407   0.00881220
5614.00   0.09316846   0.00875340
5616.00   0.09402487   0.00868878
5618.00   0.09376222   0.00867192
5620.00   0.09431682   0.00861646
5622.00   0.09568071   0.00857361
5624.00   0.09622056   0.00857777
5626.00   0.09241841   0.00852518
5628.00   0.09330314   0.00845087
5630.00   0.09311882   0.00841554
5632.00   0.09005288   0.00836114
5634.00   0.09341066   0.00832176
5636.00   0.10038808   0.00832719
5638.00   0.10315380   0.00829214
5640.00   0.10153829   0.00828300
5642.00   0.09662273   0.00826014
5644.00   0.08842035   0.00816433
5646.00   0.08971255   0.00814439
5648.00   0.09411851   0.00815730
5650.00   0.09165090   0.00810747
5652.00   0.09103984   0.00807468
5654.00   0.09377468   0.00806839
5656.00   0.10266438   0.00815208
5658.00   0.10012821   0.00814873
5660.00   0.08689713   0.00808071
5662.00   0.08453727   0.00808954
5664.00   0.09192288   0.00818119
5666.00   0.09496919   0.00826169
5668.00   0.08944245   0.00831959
5670.00   0.09231607   0.00841304
5672.00   0.09098912   0.00849390
5674.00   0.09031755   0.00859053
5676.00   0.09194261   0.00867479
5678.00   0.09130868   0.00878434
5680.00   0.09417647   0.00897202
5682.00   0.09557659   0.00918146
5684.00   0.09980056   0.00938316
5686.00   0.09655482   0.00950883
5688.00   0.09446890   0.00953490
5690.00   0.08735607   0.00938922
5692.00   0.08457386   0.00913349
5694.00   0.08934563   0.00881927
5696.00   0.08804391   0.00858942
5698.00   0.09022897   0.00833508
5700.00   0.08532649   0.00797351
5702.00   0.08237316   0.00780198
5704.00   0.08445689   0.00767724
5706.00   0.08434001   0.00757193
5708.00   0.08659825   0.00751570
5710.00   0.08917853   0.00750921
5712.00   0.08557948   0.00742856
5714.00   0.08660992   0.00737571
5716.00   0.09063729   0.00731425
5718.00   0.09613382   0.00725073
5720.00   0.09244227   0.00719190
5722.00   0.09227165   0.00716363
5724.00   0.08854757   0.00708457
5726.00   0.08684630   0.00699768
5728.00   0.08599067   0.00695501
5730.00   0.08612597   0.00693344
5732.00   0.08521716   0.00688872
5734.00   0.08691784   0.00683037
5736.00   0.08681818   0.00679222
5738.00   0.08437183   0.00677425
5740.00   0.08050493   0.00675092
5742.00   0.08708614   0.00679287
5744.00   0.09023287   0.00678869
5746.00   0.08799249   0.00675382
5748.00   0.08848957   0.00676331
5750.00   0.08619652   0.00677830
5752.00   0.08483338   0.00674287
5754.00   0.08305386   0.00672606
5756.00   0.07793518   0.00672423
5758.00   0.07516817   0.00678481
5760.00   0.07858645   0.00687267
5762.00   0.08716045   0.00700497
5764.00   0.09322415   0.00716070
5766.00   0.09173144   0.00729572
5768.00   0.08587277   0.00739661
5770.00   0.08535063   0.00744680
5772.00   0.08649268   0.00741177
5774.00   0.08573101   0.00730558
5776.00   0.08449113   0.00712251
5778.00   0.08517794   0.00693599
5780.00   0.08455000   0.00686497
5782.00   0.08661477   0.00688581
5784.00   0.09320483   0.00699903
5786.00   0.09152484   0.00716219
5788.00   0.09028820   0.00731681
5790.00   0.08665230   0.00735976
5792.00   0.08750727   0.00734434
5794.00   0.08734977   0.00727839
5796.00   0.08822939   0.00714792
5798.00   0.08830600   0.00698727
5800.00   0.08716055   0.00683675
5802.00   0.08208145   0.00675734
5804.00   0.08491692   0.00674867
5806.00   0.09204536   0.00677000
5808.00   0.08730692   0.00673058
5810.00   0.08460975   0.00668606
5812.00   0.08229721   0.00665449
5814.00   0.08621040   0.00666774
5816.00   0.08631866   0.00669360
5818.00   0.08337132   0.00671985
5820.00   0.08573235   0.00671637
5822.00   0.08412168   0.00670648
5824.00   0.08541182   0.00674750
5826.00   0.08630743   0.00676421
5828.00   0.08428400   0.00677108
5830.00   0.08257266   0.00676987
5832.00   0.08404195   0.00678561
5834.00   0.08603880   0.00682518
5836.00   0.08129580   0.00680246
5838.00   0.08076520   0.00680089
5840.00   0.08320812   0.00682888
5842.00   0.08412927   0.00687933
5844.00   0.08435472   0.00691514
5846.00   0.08158427   0.00691848
5848.00   0.08205227   0.00693475
5850.00   0.08270153   0.00696298
5852.00   0.08386713   0.00697484
5854.00   0.08230280   0.00698119
5856.00   0.08169343   0.00699771
5858.00   0.07815029   0.00702806
5860.00   0.07608289   0.00706731
5862.00   0.07952663   0.00713752
5864.00   0.07772736   0.00717940
5866.00   0.07141972   0.00718467
5868.00   0.07388294   0.00723200
5870.00   0.07038864   0.00722244
5872.00   0.07270955   0.00719748
5874.00   0.06950289   0.00715346
5876.00   0.05887344   0.00718008
5878.00   0.06422941   0.00737862
5880.00   0.07681952   0.00775634
5882.00   0.07574222   0.00838718
5884.00   0.07666880   0.00942662
5886.00   0.06770623   0.01079494
5888.00   0.06559867   0.01222349
5890.00   0.06534187   0.01324785
5892.00   0.07630391   0.01385571
5894.00   0.07021012   0.01407422
5896.00   0.05747351   0.01352153
5898.00   0.05761733   0.01230832
5900.00   0.05159903   0.01090874
5902.00   0.04738015   0.00964187
5904.00   0.05250680   0.00830326
5906.00   0.05628983   0.00726167
5908.00   0.05364768   0.00688511
5910.00   0.04902216   0.00691864
5912.00   0.05413194   0.00697308
5914.00   0.06259786   0.00704978
5916.00   0.06014622   0.00707676
5918.00   0.05119626   0.00703681
5920.00   0.04610317   0.00699965
5922.00   0.05133921   0.00700831
5924.00   0.06024956   0.00702254
5926.00   0.06625294   0.00704851
5928.00   0.06345747   0.00709300
5930.00   0.05725363   0.00711816
5932.00   0.05337315   0.00709136
5934.00   0.05890353   0.00707085
5936.00   0.06127505   0.00705940
5938.00   0.06219797   0.00701550
5940.00   0.06070663   0.00693107
5942.00   0.05577116   0.00684138
5944.00   0.05326976   0.00674431
5946.00   0.05289286   0.00671549
5948.00   0.05499113   0.00676014
5950.00   0.05636531   0.00678152
5952.00   0.05105196   0.00675731
5954.00   0.05313189   0.00674326
5956.00   0.05269255   0.00670285
5958.00   0.05330911   0.00664744
5960.00   0.05758134   0.00664651
5962.00   0.06302486   0.00663452
5964.00   0.06232287   0.00661911
5966.00   0.05856043   0.00661414
5968.00   0.05468878   0.00661260
5970.00   0.05001341   0.00660413
5972.00   0.05461928   0.00660130
5974.00   0.05701931   0.00662869
5976.00   0.06166380   0.00663189
5978.00   0.07127934   0.00662120
5980.00   0.07536343   0.00661232
5982.00   0.07267493   0.00658889
5984.00   0.06688332   0.00653626
5986.00   0.05927361   0.00646833
5988.00   0.05780491   0.00644460
5990.00   0.06135833   0.00645576
5992.00   0.06617422   0.00648419
5994.00   0.07036170   0.00652266
5996.00   0.07253263   0.00652376
5998.00   0.06937604   0.00646743
6000.00   0.07051087   0.00646526
6002.00   0.06858569   0.00645578
6004.00   0.06488346   0.00641732
6006.00   0.06896978   0.00642347
6008.00   0.06859291   0.00639264
6010.00   0.06992384   0.00636538
6012.00   0.07347268   0.00636073
6014.00   0.07748263   0.00636135
6016.00   0.08071988   0.00635112
6018.00   0.07907657   0.00630875
6020.00   0.07949061   0.00630595
6022.00   0.07547387   0.00628294
6024.00   0.07400925   0.00626463
6026.00   0.07570345   0.00628063
6028.00   0.07510857   0.00627423
6030.00   0.07869823   0.00629366
6032.00   0.08224361   0.00629688
6034.00   0.08232724   0.00624989
6036.00   0.08275294   0.00622177
6038.00   0.07805895   0.00618592
6040.00   0.07570314   0.00618309
6042.00   0.07923027   0.00619272
6044.00   0.08361661   0.00619721
6046.00   0.08445195   0.00620120
6048.00   0.08580881   0.00621177
6050.00   0.08754759   0.00622308
6052.00   0.08769322   0.00622162
6054.00   0.09148687   0.00625518
6056.00   0.09594157   0.00628628
6058.00   0.09494558   0.00626983
6060.00   0.08799422   0.00620380
6062.00   0.08574142   0.00615119
6064.00   0.08696067   0.00611481
6066.00   0.09070352   0.00607219
6068.00   0.09165739   0.00604541
6070.00   0.08871099   0.00603698
6072.00   0.08600673   0.00601536
6074.00   0.08294479   0.00597578
6076.00   0.08460233   0.00600605
6078.00   0.08723656   0.00604276
6080.00   0.09240428   0.00607570
6082.00   0.09249160   0.00606905
6084.00   0.09263092   0.00607580
6086.00   0.09055418   0.00608611
6088.00   0.09112060   0.00611983
6090.00   0.09203849   0.00613520
6092.00   0.09981615   0.00616043
6094.00   0.10071257   0.00618519
6096.00   0.09509937   0.00614268
6098.00   0.09396096   0.00619479
6100.00   0.09574944   0.00624693
6102.00   0.09556246   0.00627271
6104.00   0.09557184   0.00634645
6106.00   0.08967667   0.00641394
6108.00   0.08920655   0.00652005
6110.00   0.09466361   0.00667463
6112.00   0.09474315   0.00679726
6114.00   0.09267014   0.00679892
6116.00   0.08634479   0.00673594
6118.00   0.08410805   0.00664825
6120.00   0.08935966   0.00652780
6122.00   0.08786788   0.00636573
6124.00   0.09355104   0.00628054
6126.00   0.09855016   0.00623406
6128.00   0.09741247   0.00617711
6130.00   0.09165170   0.00609873
6132.00   0.08503488   0.00605005
6134.00   0.08576814   0.00606418
6136.00   0.08206462   0.00605892
6138.00   0.08354212   0.00607684
6140.00   0.08726097   0.00609791
6142.00   0.08908155   0.00610183
6144.00   0.08826250   0.00610946
6146.00   0.08340708   0.00607752
6148.00   0.08281510   0.00606364
6150.00   0.08330851   0.00609338
6152.00   0.08884365   0.00614606
6154.00   0.09047408   0.00617416
6156.00   0.08583196   0.00620188
6158.00   0.08191808   0.00623854
6160.00   0.08092485   0.00624339
6162.00   0.08062232   0.00620173
6164.00   0.07826484   0.00611464
6166.00   0.07683390   0.00601647
6168.00   0.07859400   0.00593516
6170.00   0.08145136   0.00584813
6172.00   0.08230763   0.00580884
6174.00   0.08390941   0.00581198
6176.00   0.08433225   0.00578899
6178.00   0.08297964   0.00573587
6180.00   0.08403262   0.00572488
6182.00   0.08470213   0.00572824
6184.00   0.08285535   0.00569818
6186.00   0.08037450   0.00566832
6188.00   0.07389909   0.00564938
6190.00   0.07339382   0.00564243
6192.00   0.07495764   0.00563485
6194.00   0.07722895   0.00562065
6196.00   0.07676495   0.00560462
6198.00   0.07783498   0.00562851
6200.00   0.07926922   0.00566448
6202.00   0.07748223   0.00568552
6204.00   0.07704704   0.00566832
6206.00   0.08318827   0.00568524
6208.00   0.07959475   0.00569048
6210.00   0.07369658   0.00566062
6212.00   0.07598323   0.00566112
6214.00   0.07856995   0.00566659
6216.00   0.08015110   0.00568420
6218.00   0.07795180   0.00566204
6220.00   0.07740860   0.00562244
6222.00   0.07507957   0.00559906
6224.00   0.07584484   0.00559698
6226.00   0.07521603   0.00558995
6228.00   0.07937566   0.00561899
6230.00   0.07927303   0.00563641
6232.00   0.07367384   0.00570053
6234.00   0.07223812   0.00580697
6236.00   0.07478590   0.00590365
6238.00   0.07307745   0.00592711
6240.00   0.07223317   0.00590787
6242.00   0.07562909   0.00584530
6244.00   0.07529483   0.00575229
6246.00   0.07226980   0.00565541
6248.00   0.07328369   0.00560022
6250.00   0.07715203   0.00557064
6252.00   0.07340624   0.00555216
6254.00   0.07095628   0.00575842
6256.00   0.07187494   0.00597558
6258.00   0.07310108   0.00593355
6260.00   0.07307690   0.00583655
6262.00   0.07530480   0.00581618
6264.00   0.07987536   0.00579313
6266.00   0.08109330   0.00568173
6268.00   0.07883397   0.00558453
6270.00   0.07997542   0.00554950
6272.00   0.07784290   0.00554134
6274.00   0.07815080   0.00554414
6276.00   0.07863014   0.00556690
6278.00   0.07963254   0.00559016
6280.00   0.07694343   0.00561691
6282.00   0.08046652   0.00567788
6284.00   0.08806653   0.00576949
6286.00   0.08260825   0.00573551
6288.00   0.07940260   0.00566793
6290.00   0.08292466   0.00571193
6292.00   0.08365520   0.00579468
6294.00   0.08634171   0.00593904
6296.00   0.07960897   0.00621613
6298.00   0.07768801   0.00660182
6300.00   0.08392172   0.00685420
6302.00   0.08684871   0.00690206
6304.00   0.08455655   0.00678219
6306.00   0.08630503   0.00652235
6308.00   0.08139410   0.00616957
6310.00   0.08042303   0.00587523
6312.00   0.08613580   0.00575350
6314.00   0.08837423   0.00566582
6316.00   0.08669745   0.00555618
6318.00   0.08955994   0.00551715
6320.00   0.08966791   0.00550095
6322.00   0.08510999   0.00547195
6324.00   0.08285739   0.00547100
6326.00   0.08577592   0.00553227
6328.00   0.08649743   0.00558404
6330.00   0.08723804   0.00559186
6332.00   0.08932295   0.00558818
6334.00   0.09387646   0.00557164
6336.00   0.09088511   0.00550695
6338.00   0.08889055   0.00542094
6340.00   0.08752701   0.00533354
6342.00   0.08611874   0.00530050
6344.00   0.08510794   0.00530778
6346.00   0.08363495   0.00531389
6348.00   0.08529016   0.00532630
6350.00   0.08708119   0.00533784
6352.00   0.08940504   0.00537250
6354.00   0.08804405   0.00537528
6356.00   0.09001865   0.00542222
6358.00   0.09074911   0.00549415
6360.00   0.09157488   0.00560980
6362.00   0.08802486   0.00569002
6364.00   0.08515647   0.00569380
6366.00   0.09473135   0.00565152
6368.00   0.09656913   0.00555492
6370.00   0.09046175   0.00541233
6372.00   0.08716115   0.00527993
6374.00   0.08987100   0.00521236
6376.00   0.08923507   0.00521953
6378.00   0.08852752   0.00525804
6380.00   0.08962133   0.00528064
6382.00   0.09357440   0.00531579
6384.00   0.09417024   0.00530841
6386.00   0.09159059   0.00527185
6388.00   0.09002561   0.00521853
6390.00   0.09057660   0.00520798
6392.00   0.09008712   0.00521071
6394.00   0.09275463   0.00519864
6396.00   0.09111852   0.00517580
6398.00   0.08454248   0.00515798
6400.00   0.08660720   0.00516470
6402.00   0.08951376   0.00517653
6404.00   0.08766633   0.00515579
6406.00   0.08588887   0.00512542
6408.00   0.08964624   0.00513096
6410.00   0.09359462   0.00515802
6412.00   0.09059485   0.00513799
6414.00   0.09160501   0.00513046
6416.00   0.09136754   0.00513232
6418.00   0.08963711   0.00511731
6420.00   0.09810352   0.00511846
6422.00   0.09464526   0.00511800
6424.00   0.09466130   0.00512256
6426.00   0.09401318   0.00508868
6428.00   0.09985036   0.00509200
6430.00   0.09721649   0.00506484
6432.00   0.09647361   0.00505396
6434.00   0.09605610   0.00504733
6436.00   0.09465054   0.00505006
6438.00   0.09844156   0.00507357
6440.00   0.10068247   0.00507406
6442.00   0.09947214   0.00505050
6444.00   0.09607616   0.00502692
6446.00   0.09174472   0.00501853
6448.00   0.09184540   0.00501953
6450.00   0.09446469   0.00504069
6452.00   0.09435985   0.00504501
6454.00   0.09528712   0.00506800
6456.00   0.09847945   0.00510548
6458.00   0.09918978   0.00512571
6460.00   0.09763226   0.00514381
6462.00   0.09802695   0.00519187
6464.00   0.10041577   0.00524190
6466.00   0.10081109   0.00527942
6468.00   0.09841331   0.00529432
6470.00   0.09841695   0.00525690
6472.00   0.10159611   0.00520602
6474.00   0.10141850   0.00516277
6476.00   0.09721018   0.00509839
6478.00   0.09674203   0.00503015
6480.00   0.10024432   0.00501264
6482.00   0.09998229   0.00500145
6484.00   0.09929413   0.00498515
6486.00   0.10037380   0.00499500
6488.00   0.09851501   0.00502795
6490.00   0.10099310   0.00506934
6492.00   0.10171182   0.00511362
6494.00   0.10238229   0.00519474
6496.00   0.10156228   0.00527885
6498.00   0.10000521   0.00532008
6500.00   0.10114641   0.00533384
6502.00   0.10208563   0.00534391
6504.00   0.09924140   0.00529713
6506.00   0.09982377   0.00522636
6508.00   0.10388889   0.00514392
6510.00   0.10343659   0.00507276
6512.00   0.10309193   0.00504535
6514.00   0.10474607   0.00502545
6516.00   0.10616899   0.00501543
6518.00   0.10519931   0.00502163
6520.00   0.10175755   0.00502043
6522.00   0.10666189   0.00506075
6524.00   0.10839909   0.00508582
6526.00   0.10977119   0.00511107
6528.00   0.10720900   0.00514588
6530.00   0.10159805   0.00516698
6532.00   0.10163625   0.00518557
6534.00   0.10286289   0.00518510
6536.00   0.10380265   0.00517088
6538.00   0.10568878   0.00514863
6540.00   0.10806026   0.00514822
6542.00   0.10502053   0.00509423
6544.00   0.10644857   0.00506443
6546.00   0.10717804   0.00506765
6548.00   0.10327483   0.00507963
6550.00   0.10244182   0.00512307
6552.00   0.10399085   0.00517260
6554.00   0.10015112   0.00516855
6556.00   0.10464156   0.00518298
6558.00   0.10585925   0.00518456
6560.00   0.10151709   0.00516643
6562.00   0.10165349   0.00512354
6564.00   0.10131531   0.00509628
6566.00   0.10178556   0.00511125
6568.00   0.10065290   0.00508791
6570.00   0.10127772   0.00503630
6572.00   0.10098288   0.00501778
6574.00   0.09744748   0.00503729
6576.00   0.09454610   0.00503698
6578.00   0.09512743   0.00503225
6580.00   0.09395745   0.00503296
6582.00   0.09225988   0.00501318
6584.00   0.09680926   0.00496009
6586.00   0.10321667   0.00491962
6588.00   0.10212012   0.00487874
6590.00   0.09566623   0.00484200
6592.00   0.09480318   0.00483684
6594.00   0.09680667   0.00484031
6596.00   0.09541518   0.00485249
6598.00   0.09736266   0.00489414
6600.00   0.09452045   0.00489559
6602.00   0.09489781   0.00489133
6604.00   0.09626967   0.00489616
6606.00   0.09688544   0.00489193
6608.00   0.09405024   0.00484963
6610.00   0.09392121   0.00480505
6612.00   0.09578183   0.00478033
6614.00   0.09896538   0.00477543
6616.00   0.09852199   0.00477448
6618.00   0.09893832   0.00477728
6620.00   0.09887732   0.00478821
6622.00   0.09006130   0.00483627
6624.00   0.08362120   0.00481925
6626.00   0.08512679   0.00477758
6628.00   0.08928886   0.00476505
6630.00   0.09245848   0.00478310
6632.00   0.09995814   0.00480727
6634.00   0.09922701   0.00481405
6636.00   0.09770346   0.00481053
6638.00   0.09498989   0.00478361
6640.00   0.09392153   0.00477139
6642.00   0.09410479   0.00477282
6644.00   0.09760621   0.00476072
6646.00   0.09743401   0.00473145
6648.00   0.09712733   0.00471534
6650.00   0.09804142   0.00470920
6652.00   0.09939745   0.00470419
6654.00   0.09695237   0.00471247
6656.00   0.09458739   0.00472953
6658.00   0.09645679   0.00474391
6660.00   0.09825113   0.00474967
6662.00   0.09697747   0.00476539
6664.00   0.09616358   0.00478279
6666.00   0.09205047   0.00474680
6668.00   0.09333245   0.00474556
6670.00   0.09840266   0.00479464
6672.00   0.10146549   0.00481576
6674.00   0.10369302   0.00481775
6676.00   0.10020959   0.00480001
6678.00   0.09478742   0.00476517
6680.00   0.10129157   0.00478526
6682.00   0.10016825   0.00477486
6684.00   0.09759227   0.00477666
6686.00   0.09537101   0.00476906
6688.00   0.09725783   0.00474103
6690.00   0.09560012   0.00470655
6692.00   0.09607551   0.00468805
6694.00   0.09341177   0.00466681
6696.00   0.08976167   0.00466242
6698.00   0.09324405   0.00469255
6700.00   0.09293739   0.00472324
6702.00   0.09171397   0.00474645
6704.00   0.09369465   0.00480025
6706.00   0.09603661   0.00483530
6708.00   0.09313533   0.00483033
6710.00   0.08780561   0.00480545
6712.00   0.08879390   0.00480117
6714.00   0.09036926   0.00478001
6716.00   0.09185154   0.00477295
6718.00   0.08978949   0.00473605
6720.00   0.09247043   0.00473863
6722.00   0.09766530   0.00476865
6724.00   0.09661039   0.00475764
6726.00   0.08942983   0.00472228
6728.00   0.08972079   0.00472047
6730.00   0.09007946   0.00472301
6732.00   0.09536880   0.00474821
6734.00   0.10040659   0.00475774
6736.00   0.09520879   0.00473182
6738.00   0.09104463   0.00471759
6740.00   0.09208826   0.00475267
6742.00   0.10167235   0.00486477
6744.00   0.11707664   0.00504487
6746.00   0.13435332   0.00525461
6748.00   0.13605867   0.00532430
6750.00   0.12334206   0.00522553
6752.00   0.11289442   0.00503870
6754.00   0.10043063   0.00488486
6756.00   0.12185315   0.00524582
6758.00   0.21477278   0.00665587
6760.00   0.36480698   0.00808515
6762.00   0.49060908   0.00927621
6764.00   0.48956522   0.00954863
6766.00   0.36042151   0.00854920
6768.00   0.21725941   0.00695852
6770.00   0.12675208   0.00567188
6772.00   0.08855411   0.00483892
6774.00   0.08817264   0.00459827
6776.00   0.09473743   0.00465696
6778.00   0.11154971   0.00492209
6780.00   0.15227686   0.00543712
6782.00   0.20319705   0.00603921
6784.00   0.22329712   0.00635575
6786.00   0.20126502   0.00626468
6788.00   0.15708588   0.00586400
6790.00   0.11984599   0.00534766
6792.00   0.09338040   0.00487512
6794.00   0.08701101   0.00463507
6796.00   0.08466990   0.00456583
6798.00   0.08329416   0.00455657
6800.00   0.08441535   0.00455800
6802.00   0.08652192   0.00455859
6804.00   0.08646675   0.00455126
6806.00   0.08522255   0.00451764
6808.00   0.08275982   0.00449942
6810.00   0.08150127   0.00450769
6812.00   0.08095197   0.00449555
6814.00   0.08193982   0.00449524
6816.00   0.07979975   0.00450671
6818.00   0.07889547   0.00452725
6820.00   0.07915612   0.00452731
6822.00   0.08157986   0.00456903
#6824.00   0.09230897   0.00483521
#6826.00   0.09378705   0.00505940
#6828.00   0.08243972   0.00508136
#6830.00   0.07694668   0.00510795
#6832.00   0.08878928   0.00537093
#6834.00   0.08878825   0.00543863
#6836.00   0.08282851   0.00520677
6838.00   0.07888589   0.00492926
6840.00   0.07828630   0.00475170
6842.00   0.07630470   0.00461678
6844.00   0.07497305   0.00453276
6846.00   0.07460081   0.00452127
6848.00   0.07934102   0.00454286
6850.00   0.07839284   0.00448799
6852.00   0.07654113   0.00446721
6854.00   0.07307781   0.00446205
6856.00   0.07301895   0.00448904
6858.00   0.07150929   0.00458720
6860.00   0.07540181   0.00481401
6862.00   0.07734031   0.00497572
6864.00   0.07422736   0.00506844
6866.00   0.07245523   0.00522616
6868.00   0.07638976   0.00547926
6870.00   0.07828464   0.00560211
6872.00   0.07675397   0.00551803
6874.00   0.07416087   0.00533971
6876.00   0.07367825   0.00520619
6878.00   0.07372240   0.00507789
6880.00   0.07082570   0.00487379
