WAVE,FLUX,ERR,SKYBACK
3665.662,1.6194745E-16,2.268767E-17,5.208233E-16
3671.184,1.7245772E-16,2.2431515E-17,5.141576E-16
3676.706,2.1615221E-16,2.249302E-17,5.116302E-16
3682.228,1.8377703E-16,2.2063337E-17,5.30995E-16
3687.75,1.2032565E-16,2.1526194E-17,5.661095E-16
3693.272,1.6829504E-16,2.1399516E-17,5.2977845E-16
3698.794,9.8827304E-17,2.1150904E-17,6.086987E-16
3704.316,1.5271048E-16,2.0628324E-17,5.1115405E-16
3709.8381,9.67007E-17,2.0122548E-17,5.3976576E-16
3715.36,1.5889814E-16,1.9888794E-17,4.686952E-16
3720.882,1.7007683E-16,1.9643743E-17,4.583206E-16
3726.404,1.6230541E-16,1.9180978E-17,4.3411865E-16
3731.926,1.8742491E-16,1.8970975E-17,4.0818348E-16
3737.448,1.7541053E-16,1.8984736E-17,4.4645646E-16
3742.97,1.5252162E-16,1.8504723E-17,4.3619264E-16
3748.492,1.5150661E-16,1.8252448E-17,4.3104938E-16
3754.014,2.0302922E-16,1.8637319E-17,4.4881057E-16
3759.536,1.6393101E-16,1.8614012E-17,5.172901E-16
3765.0579,1.2795503E-16,1.8516848E-17,5.703403E-16
3770.5798,1.3816518E-16,1.8275672E-17,5.489114E-16
3776.1018,2.1000423E-16,1.859282E-17,5.355777E-16
3781.6238,1.5153292E-16,1.8035303E-17,5.4940886E-16
3787.1458,1.7009038E-16,1.7960803E-17,5.355235E-16
3792.6677,1.5852767E-16,1.7412518E-17,4.9527795E-16
3798.1897,1.398141E-16,1.6957889E-17,4.741785E-16
3803.7117,1.5863453E-16,1.6833132E-17,4.569666E-16
3809.2336,1.740692E-16,1.6662294E-17,4.366505E-16
3814.7556,1.5660692E-16,1.6191955E-17,4.0798094E-16
3820.2778,1.4417593E-16,1.5556409E-17,3.543901E-16
3825.7998,1.3626227E-16,1.5285863E-17,3.4352898E-16
3831.3218,1.4860273E-16,1.5238162E-17,3.4370898E-16
3836.8438,1.4026433E-16,1.5252858E-17,3.673623E-16
3842.3657,1.5801687E-16,1.5333014E-17,3.7348875E-16
3847.8877,1.0932539E-16,1.520184E-17,4.302279E-16
3853.4097,1.4950069E-16,1.5377938E-17,4.2312342E-16
3858.9316,1.1914028E-16,1.5220841E-17,4.535632E-16
3864.4536,1.5819633E-16,1.5053198E-17,3.9708195E-16
3869.9756,1.3497655E-16,1.467913E-17,3.868562E-16
3875.4976,9.858649E-17,1.4477727E-17,4.188115E-16
3881.0195,1.4778978E-16,1.46569E-17,3.977283E-16
3886.5415,1.5204976E-16,1.4941461E-17,4.4935384E-16
3892.0635,1.2623632E-16,1.4718723E-17,4.6117365E-16
3897.5854,1.4351345E-16,1.4946647E-17,4.8811216E-16
3903.1074,1.707055E-16,1.5277816E-17,5.194447E-16
3908.6294,1.3411745E-16,1.4953912E-17,5.2615135E-16
3914.1514,1.531181E-16,1.4596045E-17,4.6114385E-16
3919.6733,1.6355874E-16,1.4213717E-17,4.0602477E-16
3925.1953,1.6625434E-16,1.3801676E-17,3.5217912E-16
3930.7173,1.4357329E-16,1.3297912E-17,3.2169028E-16
3936.2395,1.1240084E-16,1.3078231E-17,3.4589673E-16
3941.7615,1.3737916E-16,1.3494818E-17,3.8767925E-16
3947.2834,1.5313391E-16,1.3777881E-17,4.1950146E-16
3952.8054,1.2860188E-16,1.360948E-17,4.3336657E-16
3958.3274,1.2042508E-16,1.3273669E-17,4.033644E-16
3963.8494,1.0669993E-16,1.3123409E-17,4.0724592E-16
3969.3713,1.2276702E-16,1.320358E-17,4.0947145E-16
3974.8933,1.2592483E-16,1.3376155E-17,4.411273E-16
3980.4153,1.2675234E-16,1.3747973E-17,5.0567136E-16
3985.9373,1.2370593E-16,1.4127452E-17,5.791526E-16
3991.4592,1.1124575E-16,1.446682E-17,6.5907443E-16
3996.9812,1.3352311E-16,1.4516236E-17,6.4951434E-16
4002.5032,9.8546434E-17,1.4471373E-17,6.943297E-16
4008.0251,1.5394948E-16,1.4741237E-17,6.8333716E-16
4013.547,1.55333E-16,1.4791334E-17,7.016965E-16
4019.069,1.2063664E-16,1.4474096E-17,6.9657184E-16
4024.591,1.2716477E-16,1.4442378E-17,6.922519E-16
4030.113,1.2635996E-16,1.4429964E-17,7.0025865E-16
4035.635,1.3515157E-16,1.4226999E-17,6.6320695E-16
4041.157,1.3217041E-16,1.4145824E-17,6.623809E-16
4046.6792,1.3187478E-16,1.417894E-17,6.785092E-16
4052.2012,1.0727524E-16,1.393437E-17,6.759308E-16
4057.7231,1.5861825E-16,1.4095214E-17,6.475527E-16
4063.245,1.0386134E-16,1.3747663E-17,6.625648E-16
4068.767,1.1451518E-16,1.383391E-17,6.722164E-16
4074.289,1.1275156E-16,1.372795E-17,6.614283E-16
4079.811,1.5211919E-16,1.3954697E-17,6.603851E-16
4085.333,1.3134062E-16,1.3826302E-17,6.7038566E-16
