WAVE,FLUX,ERR,SKYBACK
3355.746,9.8171006E-17,2.467078E-17,3.9905744E-16
3359.834,1.6334594E-16,2.4989153E-17,3.6649665E-16
3363.9219,1.721481E-16,2.4279885E-17,3.35984E-16
3368.0098,1.9116463E-16,2.3858954E-17,3.1518038E-16
3372.0977,1.5827397E-16,2.3276138E-17,3.301381E-16
3376.1855,1.7498654E-16,2.2751818E-17,3.0332814E-16
3380.2732,1.3201637E-16,2.2148821E-17,3.3626705E-16
3384.361,1.6344041E-16,2.1723614E-17,2.8458147E-16
3388.449,1.3466449E-16,2.0975361E-17,2.8130793E-16
3392.5369,1.9336076E-16,2.1134526E-17,2.6787986E-16
3396.6248,1.0769732E-16,2.0222457E-17,3.195249E-16
3400.7126,2.0784652E-16,2.0868776E-17,3.2653912E-16
3404.8005,1.609837E-16,2.016269E-17,3.336625E-16
3408.8882,1.8338945E-16,2.0076396E-17,3.4096864E-16
3412.976,1.445781E-16,1.9462213E-17,3.6019467E-16
3417.064,2.0116853E-16,1.922686E-17,2.9368244E-16
3421.1519,1.9646129E-16,1.8949429E-17,3.045145E-16
3425.2397,1.4394585E-16,1.8434436E-17,3.4148337E-16
3429.3276,1.5283894E-16,1.8428117E-17,3.7669998E-16
3433.4155,1.8366745E-16,1.8328567E-17,3.5448506E-16
3437.5032,2.078063E-16,1.8088926E-17,3.3454419E-16
3441.591,1.5079123E-16,1.7836682E-17,4.1360584E-16
3445.679,1.6954677E-16,1.7342828E-17,3.5095735E-16
3449.7668,2.1186523E-16,1.7332221E-17,3.28908E-16
3453.8547,1.8198471E-16,1.6876731E-17,3.379374E-16
3457.9426,2.0942511E-16,1.6975495E-17,3.566449E-16
3462.0303,1.7918283E-16,1.66578E-17,3.859198E-16
3466.1182,1.4215667E-16,1.6214427E-17,3.9472503E-16
3470.206,1.698531E-16,1.6300726E-17,4.0717993E-16
3474.294,2.4095787E-16,1.643182E-17,3.625946E-16
3478.3818,1.8611312E-16,1.5819751E-17,3.730096E-16
3482.4697,2.0439239E-16,1.570595E-17,3.5926728E-16
3486.5576,2.0773155E-16,1.5333068E-17,3.2567014E-16
3490.6453,1.8829413E-16,1.5177876E-17,3.5440001E-16
3494.7332,2.025281E-16,1.521379E-17,3.7269206E-16
3498.821,2.3257325E-16,1.4809903E-17,2.9165925E-16
