WAVE,FLUX,ERR,SKYBACK
3648.6016,-4.9866464E-19,3.4209963E-18,4.6149578E-17
3654.1248,-4.1337458E-18,3.4083063E-18,4.226077E-17
3659.648,9.227941E-18,3.4923578E-18,3.414847E-17
3665.1711,3.2563483E-18,3.4230138E-18,3.7193468E-17
3670.6943,-2.2534404E-18,3.3098753E-18,2.8903845E-17
3676.2178,1.1990755E-17,3.5101227E-18,3.278658E-17
3681.741,-3.2865004E-18,3.3517493E-18,3.368874E-17
3687.2642,4.751929E-18,3.4403732E-18,3.6755125E-17
3692.7874,9.514036E-18,3.555279E-18,4.2250917E-17
3698.3105,1.0832785E-18,3.4470413E-18,4.4581313E-17
3703.834,1.6486466E-18,3.392257E-18,3.9798078E-17
3709.3572,5.6760613E-18,3.4342252E-18,3.8234948E-17
3714.8804,1.4911224E-17,3.5347744E-18,3.693689E-17
3720.4036,9.226811E-18,3.498023E-18,4.4040035E-17
3725.927,8.552677E-18,3.573962E-18,5.426913E-17
3731.4502,5.888772E-18,3.563365E-18,5.86636E-17
3736.9734,1.4297458E-17,3.597493E-18,5.2096785E-17
3742.4966,3.148173E-18,3.3890394E-18,4.776643E-17
3748.0198,8.2723835E-18,3.3371367E-18,3.8956796E-17
3753.5432,1.1114574E-17,3.3032732E-18,3.256784E-17
3759.0664,9.286815E-18,3.272904E-18,3.4941433E-17
3764.5896,2.471016E-18,3.137171E-18,3.4287387E-17
3770.1128,7.35258E-18,3.157228E-18,3.2774643E-17
3775.636,3.0632394E-18,3.1407084E-18,3.8609383E-17
3781.1594,1.3045482E-17,3.1560776E-18,2.93877E-17
3786.6826,3.730835E-18,3.0753963E-18,3.6483304E-17
3792.2058,6.7869805E-18,3.0332897E-18,3.089212E-17
3797.729,-2.4403979E-18,2.9615632E-18,3.5287005E-17
3803.2522,4.8749873E-18,3.001039E-18,3.5938556E-17
3808.7756,1.2411499E-18,2.880249E-18,3.18632E-17
3814.2988,4.2041165E-18,2.9460966E-18,3.7593913E-17
3819.822,6.3828513E-19,2.9567666E-18,4.5486374E-17
3825.3452,3.6064004E-18,3.0138768E-18,5.0196886E-17
3830.8687,8.909562E-18,3.020299E-18,4.546737E-17
3836.3918,5.0691233E-18,2.9659473E-18,4.9378858E-17
