WAVE,FLUX,ERR,SKYBACK
3648.7087,1.2041374E-16,4.078631E-18,7.08347E-19
3654.2336,1.1744047E-16,3.9946707E-18,-2.017545E-18
3659.7588,1.2432043E-16,4.004853E-18,-3.830936E-18
3665.2837,1.1256316E-16,3.8602393E-18,-9.312339E-19
3670.8088,1.1889693E-16,3.835325E-18,-5.895265E-18
3676.3337,1.1840401E-16,3.789681E-18,-5.5067275E-18
3681.859,1.10226125E-16,3.7258196E-18,1.3870953E-18
3687.3838,1.127484E-16,3.706422E-18,1.5670539E-18
3692.9087,1.1133388E-16,3.674946E-18,3.5820064E-18
3698.4338,1.07446725E-16,3.591539E-18,4.6576075E-18
3703.9587,1.0810504E-16,3.5710495E-18,4.785792E-18
3709.484,1.0541499E-16,3.4933827E-18,2.8723255E-18
3715.0088,1.0611949E-16,3.4749746E-18,4.3473954E-18
3720.534,1.0638672E-16,3.470056E-18,7.293611E-18
3726.0588,1.02013465E-16,3.408226E-18,9.418251E-18
3731.5837,1.07629836E-16,3.398223E-18,4.944779E-18
3737.109,1.0496052E-16,3.360648E-18,8.396584E-18
3742.6338,9.936282E-17,3.243721E-18,5.270657E-18
3748.159,1.06819715E-16,3.282231E-18,3.438578E-18
3753.6838,1.0071181E-16,3.1801343E-18,2.3499202E-18
3759.209,9.4484765E-17,3.0829857E-18,2.562047E-18
3764.734,1.01115875E-16,3.1213913E-18,1.4146483E-18
3770.2588,9.807296E-17,3.0787807E-18,3.6809136E-18
3775.784,1.0027783E-16,3.088765E-18,5.754606E-18
3781.3088,9.752337E-17,3.011251E-18,2.4946396E-18
3786.834,9.603527E-17,2.9812785E-18,3.1949773E-18
3792.359,8.9415405E-17,2.8780223E-18,1.7586296E-18
3797.884,9.177996E-17,2.887616E-18,2.9355302E-18
3803.409,9.689987E-17,2.9299043E-18,4.402244E-18
3808.934,9.748087E-17,2.905439E-18,3.150473E-18
3814.459,9.9591844E-17,2.898669E-18,2.472358E-18
3819.984,9.235063E-17,2.8384312E-18,6.499216E-18
3825.509,9.2895354E-17,2.844514E-18,8.794185E-18
3831.034,9.804998E-17,2.8886187E-18,1.0723248E-17
3836.559,9.015472E-17,2.779161E-18,9.322545E-18
3842.084,9.332554E-17,2.7825055E-18,7.853483E-18
3847.6091,9.3059903E-17,2.7269558E-18,3.7502136E-18
3853.134,8.926664E-17,2.6456317E-18,9.497904E-19
3858.659,9.155653E-17,2.6707764E-18,3.085399E-18
3864.184,9.6450775E-17,2.7012286E-18,2.9388476E-18
3869.709,9.659919E-17,2.6819396E-18,2.454885E-18
3875.2341,9.4949614E-17,2.654888E-18,3.4581597E-18
3880.759,9.836584E-17,2.644986E-18,2.4013353E-19
3886.2842,9.950198E-17,2.6626326E-18,3.2669161E-18
3891.809,1.0052934E-16,2.6396773E-18,4.5978855E-19
3897.334,1.01454615E-16,2.6792196E-18,6.5301124E-18
3902.8591,1.02217627E-16,2.6729233E-18,6.7048117E-18
3908.384,1.0077998E-16,2.651024E-18,7.441945E-18
3913.9092,9.552919E-17,2.6046379E-18,9.091444E-18
3919.434,9.4581075E-17,2.5531707E-18,5.841712E-18
3924.9592,9.034409E-17,2.4973906E-18,5.2031435E-18
3930.4841,9.406942E-17,2.5200388E-18,5.0978306E-18
3936.0093,9.623314E-17,2.51936E-18,3.854104E-18
3941.5342,9.207225E-17,2.4896534E-18,6.7964613E-18
3947.059,9.176187E-17,2.477233E-18,6.946867E-18
3952.5842,9.072031E-17,2.453733E-18,6.469159E-18
3958.1091,8.643686E-17,2.372238E-18,3.1632352E-18
3963.6343,9.2474226E-17,2.4186174E-18,2.694385E-18
3969.1592,9.129118E-17,2.3933487E-18,2.4237587E-18
3974.6843,9.4345766E-17,2.419645E-18,3.2384717E-18
3980.2092,9.3989926E-17,2.41603E-18,4.5403547E-18
3985.7341,8.8927805E-17,2.3785854E-18,7.149494E-18
3991.2593,8.939897E-17,2.3732393E-18,6.998626E-18
3996.7842,8.463099E-17,2.323142E-18,7.551447E-18
4002.3093,8.5553385E-17,2.3217066E-18,7.361858E-18
4007.8342,8.803471E-17,2.3513432E-18,9.516886E-18
4013.3594,8.29675E-17,2.302045E-18,1.0482455E-17
4018.8843,8.739964E-17,2.3223542E-18,8.5624484E-18
4024.4092,9.1137324E-17,2.334881E-18,6.940325E-18
4029.9343,8.759249E-17,2.3061564E-18,8.381566E-18
4035.4592,8.377878E-17,2.2743523E-18,9.762507E-18
4040.9844,8.672632E-17,2.294234E-18,9.869384E-18
4046.5093,8.6468855E-17,2.2912353E-18,1.07658235E-17
4052.0344,8.63147E-17,2.2703384E-18,9.326277E-18
4057.5593,8.5061285E-17,2.2590958E-18,1.0149585E-17
4063.0845,8.8114204E-17,2.2680833E-18,8.838329E-18
4068.6094,8.64871E-17,2.270722E-18,1.1933062E-17
4074.1343,8.2612056E-17,2.22382E-18,1.1411424E-17
4079.6594,8.817989E-17,2.259386E-18,1.00775935E-17
4085.1843,8.683384E-17,2.2496763E-18,1.1081271E-17
4090.7095,8.481521E-17,2.2136852E-18,9.480334E-18
4096.2344,8.4143757E-17,2.1812079E-18,6.8981925E-18
4101.7593,8.4560874E-17,2.1767535E-18,6.7315954E-18
4107.2847,8.982847E-17,2.2173482E-18,6.2078263E-18
4112.8096,8.7688987E-17,2.2018495E-18,7.555047E-18
4118.3345,8.758809E-17,2.197029E-18,8.070591E-18
4123.8594,8.3055875E-17,2.168333E-18,1.0081067E-17
4129.3843,8.5660415E-17,2.1848094E-18,9.6985405E-18
4134.9097,8.9143984E-17,2.207334E-18,9.660041E-18
4140.4346,8.635684E-17,2.1707554E-18,8.270763E-18
4145.9595,8.252169E-17,2.1243204E-18,7.3839535E-18
4151.4844,8.632382E-17,2.159205E-18,8.3267715E-18
4157.0093,8.277948E-17,2.1422634E-18,1.0605539E-17
4162.5347,8.47142E-17,2.1648047E-18,1.1996176E-17
4168.0596,8.459088E-17,2.1752168E-18,1.4277516E-17
4173.5845,8.504192E-17,2.1666263E-18,1.2771793E-17
4179.1094,8.281776E-17,2.1384904E-18,1.2556273E-17
4184.635,8.0668175E-17,2.0950001E-18,9.607316E-18
4190.1597,8.246024E-17,2.105219E-18,9.485707E-18
4195.6846,8.7951256E-17,2.1415146E-18,7.830978E-18
4201.2095,8.6701995E-17,2.1250642E-18,7.704558E-18
4206.7344,8.5014626E-17,2.1024733E-18,7.22551E-18
4212.26,8.279098E-17,2.0874953E-18,8.13803E-18
4217.7847,8.4071124E-17,2.0883798E-18,7.273425E-18
4223.3096,8.6133E-17,2.0968512E-18,6.422325E-18
4228.8345,8.5056494E-17,2.0827645E-18,6.1405616E-18
4234.36,8.404769E-17,2.0868718E-18,8.402088E-18
4239.885,8.2590834E-17,2.0687268E-18,8.5286565E-18
4245.4097,8.915765E-17,2.1076297E-18,6.6077247E-18
4250.9346,9.820331E-17,2.1874525E-18,7.22332E-18
4256.4595,9.5038433E-17,3.1512816E-18,9.176179E-18
4261.985,9.889284E-17,2.2016818E-18,9.410129E-18
4267.51,9.1761084E-17,2.3369838E-18,9.315861E-18
4273.0347,9.363127E-17,2.2158717E-18,9.505489E-18
4278.5596,9.02716E-17,2.1185806E-18,8.442463E-18
4284.0845,8.994577E-17,2.1086689E-18,7.876539E-18
4289.61,9.090199E-17,2.1184013E-18,8.133554E-18
4295.135,9.35368E-17,2.1379422E-18,8.569214E-18
4300.6597,9.842054E-17,2.1520733E-18,4.8050566E-18
4306.1846,9.159051E-17,2.1133526E-18,7.622473E-18
4311.71,9.741666E-17,2.1562665E-18,7.413688E-18
4317.235,9.8215045E-17,2.1743648E-18,9.368982E-18
4322.76,9.767397E-17,2.1682232E-18,9.604888E-18
4328.2847,9.990329E-17,2.1670645E-18,6.9200305E-18
4333.8096,9.76257E-17,2.1473997E-18,7.047989E-18
4339.335,9.8490907E-17,2.1555874E-18,7.630989E-18
4344.86,9.658676E-17,2.1375218E-18,7.4335214E-18
4350.385,9.9764024E-17,2.1727162E-18,9.2397075E-18
4355.9097,1.0676175E-16,2.2254161E-18,8.9011425E-18
4361.435,1.0388359E-16,2.196046E-18,8.458387E-18
4366.96,1.02980214E-16,2.1993843E-18,1.0351152E-17
4372.485,1.0007101E-16,2.1732396E-18,1.0111537E-17
4378.01,9.911014E-17,2.1538313E-18,9.006597E-18
4383.5347,1.01093687E-16,2.1629501E-18,8.2295306E-18
4389.06,1.0702498E-16,2.1958672E-18,6.2591764E-18
4394.585,1.04343494E-16,2.1879304E-18,8.402164E-18
4400.11,1.03832746E-16,2.1973923E-18,1.0991484E-17
4405.635,1.0736994E-16,2.2219684E-18,1.0759401E-17
4411.1597,1.0482852E-16,2.2089997E-18,1.21215916E-17
4416.685,1.0207702E-16,2.1934733E-18,1.3214569E-17
4422.21,1.0348526E-16,2.2001271E-18,1.2962464E-17
4427.735,1.01868517E-16,2.188025E-18,1.3101774E-17
4433.26,1.0575815E-16,2.2116766E-18,1.2582087E-17
4438.785,1.0683745E-16,2.2062677E-18,1.0677476E-17
4444.31,1.0827254E-16,2.201268E-18,8.565866E-18
4449.835,1.064113E-16,2.2008416E-18,1.0879909E-17
4455.36,1.06823315E-16,2.1963277E-18,9.931287E-18
4460.885,1.056416E-16,2.181155E-18,9.4807356E-18
4466.41,1.00447255E-16,2.1404105E-18,9.78284E-18
4471.935,1.0320707E-16,2.1680664E-18,1.0651438E-17
4477.46,1.0798116E-16,2.1960469E-18,9.568602E-18
4482.985,1.09320964E-16,2.2039491E-18,9.445874E-18
4488.5103,1.07966916E-16,2.19607E-18,1.0034192E-17
4494.035,1.0551628E-16,2.1675848E-18,9.024347E-18
4499.56,1.0745742E-16,2.1915743E-18,1.0572421E-17
4505.085,1.07403566E-16,2.1953839E-18,1.164938E-17
4510.61,1.0789926E-16,2.1978553E-18,1.15186985E-17
4516.1353,1.0838191E-16,2.1993246E-18,1.1360319E-17
4521.66,1.149121E-16,2.237572E-18,9.9279135E-18
4527.185,1.1373166E-16,2.2376416E-18,1.1451942E-17
4532.71,1.1107938E-16,2.218235E-18,1.1825681E-17
4538.235,1.1407125E-16,2.2454428E-18,1.2803876E-17
4543.7603,1.1469623E-16,2.2500524E-18,1.30233855E-17
4549.285,1.1057477E-16,2.2073652E-18,1.1436421E-17
4554.81,1.1430919E-16,2.228489E-18,1.0366989E-17
4560.335,1.1162686E-16,2.21133E-18,1.1197985E-17
4565.8604,1.09230325E-16,2.1799652E-18,1.03207664E-17
4571.3853,1.1033702E-16,2.1867324E-18,1.0137854E-17
4576.91,1.0948323E-16,2.1749767E-18,9.445928E-18
4582.435,1.1257024E-16,2.1835817E-18,7.483541E-18
4587.96,1.0941416E-16,2.1861846E-18,1.1649143E-17
4593.4854,1.0686154E-16,2.1610563E-18,1.0978422E-17
4599.0103,1.0924467E-16,2.1569572E-18,7.775205E-18
4604.535,1.0059165E-16,2.1021858E-18,9.863238E-18
4610.06,9.9801776E-17,2.0983446E-18,1.0672012E-17
4615.585,9.996296E-17,2.0901173E-18,9.076024E-18
4621.1104,9.7595765E-17,2.0894617E-18,1.1969266E-17
4626.6353,9.1414826E-17,2.0241517E-18,1.0096447E-17
4632.16,9.017858E-17,2.0164792E-18,1.0124746E-17
4637.685,9.640472E-17,2.066748E-18,1.0311038E-17
4643.2104,1.0004498E-16,2.0771965E-18,7.730823E-18
4648.7354,9.3765925E-17,2.031386E-18,8.414634E-18
4654.2603,8.585466E-17,1.9790708E-18,1.0378813E-17
4659.785,9.1161226E-17,2.0214098E-18,1.0391243E-17
4665.31,9.147182E-17,2.027048E-18,1.10598895E-17
4670.8354,9.366259E-17,2.0319865E-18,9.2487494E-18
4676.3604,9.316309E-17,2.0318325E-18,1.0135423E-17
4681.8853,9.4960354E-17,2.052906E-18,1.0997801E-17
4687.41,8.913403E-17,2.0026967E-18,1.0682054E-17
4692.9355,9.2676105E-17,2.0316799E-18,1.08851385E-17
4698.4604,9.1463015E-17,2.0131177E-18,9.703519E-18
4703.9854,9.609433E-17,2.0484412E-18,9.562702E-18
4709.5103,9.5769264E-17,2.0312963E-18,7.6182664E-18
4715.035,8.9653726E-17,2.0002857E-18,1.0239243E-17
4720.5605,9.2275505E-17,2.014321E-18,9.168511E-18
4726.0854,9.042909E-17,1.9934252E-18,8.4487905E-18
4731.6104,8.889442E-17,1.986459E-18,9.3401934E-18
