WAVE,FLUX,ERR,SKYBACK
3342.8994,1.467066E-15,7.4162665E-17,3.9350768E-16
3346.9844,1.1239891E-15,6.9089467E-17,4.135567E-16
3351.0693,1.182739E-15,6.8263166E-17,4.789553E-16
3355.1543,1.3454704E-15,6.711053E-17,3.247013E-16
3359.2393,1.3486081E-15,6.489864E-17,2.1583041E-16
3363.3242,1.3857421E-15,6.387965E-17,2.4851883E-16
3367.4092,1.3597293E-15,6.212254E-17,2.4336114E-16
3371.4941,1.2904379E-15,5.98493E-17,1.8836196E-16
3375.5789,1.3514058E-15,5.9525426E-17,2.5027298E-16
3379.6638,1.4305859E-15,5.80866E-17,1.337207E-16
3383.7488,1.2813489E-15,5.602029E-17,1.9190811E-16
3387.8337,1.4344684E-15,5.5938314E-17,1.4690777E-16
3391.9187,1.4609661E-15,5.4879076E-17,1.1975169E-16
3396.0037,1.3060004E-15,5.3082506E-17,2.1073207E-16
3400.0886,1.2714389E-15,5.2412122E-17,2.952775E-16
3404.1736,1.4860836E-15,5.235167E-17,1.5524243E-16
3408.2585,1.4013829E-15,5.1696323E-17,2.9060568E-16
3412.3435,1.4936369E-15,5.070843E-17,1.6997102E-16
3416.4282,1.2692964E-15,4.8376173E-17,2.4470454E-16
3420.5132,1.3913572E-15,4.7940242E-17,1.5058213E-16
3424.5981,1.3390869E-15,4.826291E-17,3.7036614E-16
3428.683,1.3509287E-15,4.6463837E-17,2.1498889E-16
3432.768,1.3540816E-15,4.5820433E-17,2.1367024E-16
3436.853,1.3463796E-15,4.5516887E-17,3.0910104E-16
3440.938,1.2590789E-15,4.4005932E-17,2.9746397E-16
3445.023,1.4349081E-15,4.4825963E-17,2.917032E-16
3449.108,1.478538E-15,4.3797665E-17,1.8747698E-16
3453.1926,1.2577013E-15,4.1720502E-17,2.486528E-16
3457.2776,1.16014E-15,4.113632E-17,3.5948017E-16
3461.3625,1.2853216E-15,4.1339867E-17,3.2288086E-16
3465.4475,1.2890398E-15,4.0469586E-17,2.703266E-16
3469.5325,1.2814866E-15,4.0323837E-17,3.3608735E-16
3473.6174,1.3205462E-15,4.0149123E-17,3.4740673E-16
