WAVE,FLUX,ERR,SKYBACK
3340.3716,1.4421599E-15,5.778432E-17,1.841791E-16
3344.4526,1.5232507E-15,5.7130466E-17,1.7530408E-16
3348.534,1.4453226E-15,5.505015E-17,1.8924018E-16
3352.615,1.4202303E-15,5.4096725E-17,2.4593467E-16
3356.696,1.530673E-15,5.2727877E-17,9.438906E-17
3360.777,1.5755276E-15,5.2021498E-17,9.198341E-17
3364.8582,1.5518373E-15,5.0571646E-17,8.0023186E-17
3368.9392,1.5936812E-15,4.9493124E-17,2.8268024E-17
3373.0205,1.6289236E-15,4.9010435E-17,4.855272E-17
3377.1016,1.5878456E-15,4.779039E-17,5.842821E-17
3381.1826,1.795321E-15,4.8649155E-17,6.145965E-17
3385.2637,1.6145842E-15,4.6504316E-17,4.3790882E-17
3389.3447,1.6212528E-15,4.5483926E-17,7.1077526E-17
3393.426,1.5976123E-15,4.3984988E-17,5.067412E-18
3397.507,1.6339198E-15,4.4112004E-17,8.446358E-17
3401.5881,1.622315E-15,4.3342563E-17,9.691789E-17
3405.6692,1.5788478E-15,4.2344233E-17,1.1278413E-16
3409.7502,1.6082409E-15,4.1690356E-17,7.827839E-17
3413.8313,1.6698405E-15,4.1540183E-17,8.182891E-17
3417.9126,1.5601188E-15,4.0003682E-17,8.1723016E-17
3421.9937,1.5353831E-15,3.9666798E-17,1.5270118E-16
3426.0747,1.6211889E-15,3.93364E-17,9.0272655E-17
3430.1558,1.5208339E-15,3.821071E-17,1.2793515E-16
3434.2368,1.5899546E-15,3.8496317E-17,1.675703E-16
3438.3179,1.6637519E-15,3.8091654E-17,9.850222E-17
3442.3992,1.5318666E-15,3.6679468E-17,1.2396661E-16
3446.4802,1.5368483E-15,3.6144166E-17,1.1094379E-16
3450.5613,1.5481506E-15,3.5628006E-17,9.382299E-17
3454.6423,1.4747392E-15,3.464272E-17,1.0952192E-16
3458.7234,1.5103588E-15,3.4346875E-17,8.662119E-17
3462.8047,1.5800391E-15,3.4780116E-17,1.3311513E-16
3466.8857,1.582876E-15,3.4607142E-17,1.6379641E-16
3470.9668,1.5584018E-15,3.4164296E-17,1.896309E-16
3475.0479,1.5752713E-15,3.3729884E-17,1.6578432E-16
3479.129,1.5648801E-15,3.3014502E-17,1.2475801E-16
3483.21,1.598238E-15,3.2634016E-17,8.112003E-17
3487.2913,1.5477672E-15,3.198255E-17,9.9635017E-17
3491.3723,1.5071416E-15,3.1134516E-17,7.4826805E-17
3495.4534,1.5647457E-15,3.1263917E-17,8.302197E-17
3499.5344,1.5499172E-15,3.0853076E-17,8.317382E-17
3503.6155,1.550527E-15,3.0494394E-17,7.885411E-17
