WAVE,FLUX,ERR,SKYBACK
9370.672,6.7402395E-17,2.845482E-18,4.7263552E-17
9377.622,6.24918E-17,2.5341358E-18,4.3850244E-17
9384.573,8.2540495E-17,2.5768905E-18,4.336412E-17
9391.524,8.5622345E-17,2.6498334E-18,4.3941376E-17
9398.476,9.597612E-17,2.8954889E-18,4.3209857E-17
9405.427,7.910515E-17,2.7800817E-18,4.432602E-17
9412.378,1.0373203E-16,3.181032E-18,4.4446026E-17
9419.329,6.61871E-17,2.7876042E-18,4.8087066E-17
9426.279,1.01807266E-16,3.571165E-18,4.6315212E-17
9433.23,8.402906E-17,2.8546383E-18,4.7182167E-17
9440.182,9.0181394E-17,2.7344746E-18,4.726573E-17
9447.133,9.4478134E-17,2.5650687E-18,4.4921942E-17
9454.084,3.600603E-17,2.815624E-18,4.6359777E-17
9461.035,7.77462E-17,2.5662427E-18,4.33523E-17
9467.986,9.8305704E-17,2.7587576E-18,4.305877E-17
9474.937,8.8536615E-17,2.71346E-18,4.4382002E-17
9481.888,7.005937E-17,4.07887E-18,4.411656E-17
9488.839,1.1359653E-16,2.766258E-18,4.3484286E-17
9495.79,8.4530043E-17,3.0795976E-18,4.1507453E-17
9502.741,1.00488515E-16,3.4326198E-18,4.2104767E-17
9509.692,7.646824E-17,3.2160867E-18,4.332503E-17
9516.644,1.04670786E-16,2.7895663E-18,4.264506E-17
9523.594,7.782203E-17,2.5992862E-18,4.2928364E-17
9530.545,7.0578895E-17,2.6137298E-18,4.11575E-17
9537.496,8.294626E-17,2.5487532E-18,4.3480954E-17
9544.447,8.745255E-17,2.759886E-18,4.1914122E-17
9551.398,6.6910805E-17,2.444618E-18,4.1781852E-17
9558.35,7.982058E-17,2.4049015E-18,4.1368408E-17
9565.301,5.571591E-17,2.305468E-18,3.755302E-17
9572.251,8.079375E-17,2.4333815E-18,3.7104196E-17
9579.202,8.000341E-17,2.1582249E-18,3.4759056E-17
9586.153,8.2901034E-17,2.2311177E-18,3.5173288E-17
9593.1045,7.1942386E-17,2.1542453E-18,3.6287335E-17
9600.056,6.52716E-17,2.444771E-18,3.416542E-17
9607.007,5.675245E-17,2.7349095E-18,3.4997208E-17
9613.958,6.953555E-17,2.3804657E-18,3.4178408E-17
9620.908,5.2607046E-17,2.6526677E-18,3.3011286E-17
9627.859,6.959519E-17,2.1629847E-18,3.226028E-17
9634.811,5.8639204E-17,2.2242442E-18,3.2296774E-17
9641.762,7.6350054E-17,2.3572391E-18,3.322938E-17
9648.713,6.6136246E-17,1.9641282E-18,3.15185E-17
9655.664,7.6658957E-17,1.895133E-18,2.9359383E-17
9662.615,8.864489E-17,2.3844685E-18,2.9166345E-17
9669.565,7.9459704E-17,2.3001095E-18,2.821239E-17
9676.517,6.002118E-17,1.7730505E-18,2.7465444E-17
