WAVE,FLUX,ERR,SKYBACK
9371.236,3.253094E-16,7.806224E-18,1.0093485E-16
9378.187,3.4702855E-16,7.658147E-18,9.4225454E-17
9385.136,3.1953553E-16,8.4867325E-18,9.907988E-17
9392.085,3.6848768E-16,9.0543215E-18,1.0004106E-16
9399.034,3.4249483E-16,8.036955E-18,9.4153635E-17
9405.984,3.1460005E-16,8.207195E-18,1.038794E-16
9412.934,3.1872415E-16,8.320152E-18,1.0766773E-16
9419.883,3.85642E-16,8.8242304E-18,1.1474196E-16
9426.832,3.2595323E-16,8.575081E-18,1.0496476E-16
9433.782,2.882489E-16,1.0256252E-17,1.0431271E-16
9440.731,2.9847646E-16,1.0935267E-17,1.0732092E-16
9447.681,3.2070256E-16,8.903457E-18,9.960648E-17
9454.63,3.3459104E-16,8.618514E-18,1.0397902E-16
9461.579,3.4683897E-16,9.813003E-18,1.09644405E-16
9468.529,3.4120054E-16,8.269334E-18,9.7770816E-17
9475.479,3.9947413E-16,8.720375E-18,1.06855926E-16
9482.428,3.2684188E-16,8.2711436E-18,1.0571041E-16
9489.377,2.5580189E-16,7.849962E-18,9.058593E-17
9496.327,3.4540834E-16,8.203183E-18,9.4103024E-17
9503.276,3.6075612E-16,8.600415E-18,1.039972E-16
9510.226,2.6461365E-16,8.000748E-18,9.567012E-17
9517.175,2.7036794E-16,7.166449E-18,9.0533906E-17
9524.125,2.7787803E-16,9.809986E-18,9.165548E-17
9531.074,3.542726E-16,7.9676675E-18,9.164848E-17
9538.023,3.7983011E-16,8.4579946E-18,9.953342E-17
9544.973,3.4737083E-16,8.180433E-18,9.314044E-17
9551.923,2.5589514E-16,6.829174E-18,9.3851926E-17
9558.872,3.1488696E-16,7.601176E-18,8.426161E-17
9565.821,3.0707927E-16,7.291257E-18,7.9109416E-17
9572.7705,3.0617194E-16,7.418915E-18,8.5146975E-17
9579.721,3.238758E-16,8.034892E-18,7.961092E-17
9586.67,2.935822E-16,6.840921E-18,8.290762E-17
9593.619,3.1947118E-16,6.982943E-18,8.032897E-17
9600.568,3.084114E-16,7.064483E-18,7.509226E-17
9607.519,2.5267858E-16,7.1208745E-18,8.012144E-17
9614.468,3.0531154E-16,6.544795E-18,7.219022E-17
9621.417,3.1807845E-16,6.945219E-18,7.273615E-17
9628.366,3.39461E-16,7.3499985E-18,7.1279675E-17
9635.316,2.9278276E-16,9.132447E-18,6.957592E-17
9642.266,3.2164025E-16,7.732028E-18,7.3044555E-17
9649.215,3.0534265E-16,6.5089014E-18,6.62896E-17
9656.164,2.769526E-16,6.3716614E-18,6.265582E-17
9663.113,2.6244556E-16,6.35953E-18,6.144998E-17
9670.063,2.5358245E-16,5.540203E-18,6.1786124E-17
9677.013,2.8565773E-16,6.1070286E-18,5.98408E-17
9683.962,3.415958E-16,6.57182E-18,6.131783E-17
9690.911,2.8676989E-16,5.828101E-18,6.268211E-17
9697.861,2.5645225E-16,5.457001E-18,6.403158E-17
9704.811,2.622576E-16,7.5365294E-18,6.3482426E-17
9711.76,3.3078842E-16,6.0731832E-18,6.537691E-17
9718.709,3.0938268E-16,6.735189E-18,6.82583E-17
9725.659,3.3436035E-16,6.0504415E-18,6.1774325E-17
9732.608,2.855841E-16,6.039333E-18,5.9723837E-17
9739.558,2.634229E-16,5.7949776E-18,5.869707E-17
9746.507,2.6934078E-16,5.679927E-18,5.8592955E-17
9753.457,2.763307E-16,5.468956E-18,5.6034505E-17
9760.406,2.849203E-16,5.4762024E-18,5.5285146E-17
9767.355,2.7520693E-16,5.9111712E-18,5.6301625E-17
9774.305,3.0205007E-16,6.602761E-18,5.78451E-17
9781.255,2.8561993E-16,5.955615E-18,5.802744E-17
9788.204,2.7159016E-16,5.2360777E-18,5.7565716E-17
9795.153,2.3012922E-16,5.268805E-18,5.2868405E-17
9802.103,2.6000952E-16,5.3280234E-18,5.227618E-17
9809.053,2.6970728E-16,5.6033194E-18,5.258072E-17
9816.002,2.877541E-16,5.2995423E-18,5.3130168E-17
9822.951,2.6276968E-16,5.0360034E-18,4.835739E-17
9829.9,2.7899346E-16,5.1297023E-18,5.2374247E-17
9836.85,2.6717396E-16,4.910217E-18,5.1839816E-17
9843.8,2.6725703E-16,5.2728876E-18,5.13959E-17
9850.749,2.3044805E-16,4.761351E-18,5.113511E-17
9857.698,2.7858705E-16,6.8653344E-18,5.4377083E-17
9864.647,3.1715666E-16,6.3945404E-18,4.952423E-17
9871.598,2.3249408E-16,4.8853332E-18,5.2103485E-17
9878.547,2.734533E-16,5.1921825E-18,5.337513E-17
9885.496,2.624203E-16,4.9426246E-18,5.144124E-17
9892.445,2.5958505E-16,4.8301417E-18,4.991321E-17
9899.3955,2.331882E-16,4.668603E-18,5.072074E-17
9906.345,2.4601685E-16,5.365405E-18,5.292515E-17
9913.294,2.5358533E-16,5.122845E-18,5.127543E-17
9920.243,2.0736416E-16,4.7018485E-18,5.0374906E-17
9927.193,2.472085E-16,4.7024196E-18,5.163846E-17
9934.143,2.6888116E-16,5.776985E-18,5.4791517E-17
9941.092,2.479971E-16,4.925148E-18,5.641885E-17
9948.041,2.4582138E-16,5.0334077E-18,5.316732E-17
9954.991,2.3894233E-16,4.583416E-18,5.4671695E-17
9961.94,2.169123E-16,4.8986045E-18,4.9683647E-17
9968.89,2.6918E-16,4.9727555E-18,4.7566574E-17
9975.839,2.45849E-16,4.7397333E-18,4.977651E-17
9982.789,2.4047414E-16,4.8912174E-18,4.470916E-17
9989.738,2.8313723E-16,6.2870334E-18,4.6357217E-17
9996.6875,2.4506556E-16,5.028063E-18,4.9260564E-17
10003.637,2.407213E-16,5.347892E-18,5.4377212E-17
10010.587,2.4745228E-16,4.7039917E-18,5.1839164E-17
10017.536,2.3940396E-16,4.6752563E-18,4.9646063E-17
10024.485,2.573404E-16,4.7854967E-18,4.580567E-17
10031.435,2.622078E-16,4.7799165E-18,4.5880532E-17
10038.384,2.407818E-16,4.7820705E-18,4.6203053E-17
10045.334,2.2234453E-16,4.4208875E-18,4.629989E-17
10052.283,2.1859628E-16,4.4545996E-18,4.308261E-17
10059.232,2.442208E-16,4.5890553E-18,4.2546627E-17
10066.182,2.3977735E-16,4.5518033E-18,4.6540444E-17
10073.132,2.562111E-16,4.6140267E-18,4.685885E-17
10080.081,2.578611E-16,4.8287305E-18,4.629804E-17
10087.03,2.5920998E-16,5.2071574E-18,4.2111163E-17
10093.9795,2.5518056E-16,4.563094E-18,4.130519E-17
10100.93,2.565258E-16,4.6864207E-18,4.2460038E-17
10107.879,2.6348432E-16,4.6388165E-18,4.5534126E-17
10114.828,2.5088248E-16,4.6035033E-18,4.7867003E-17
10121.777,2.22595E-16,5.7587628E-18,4.8635686E-17
10128.728,2.44608E-16,4.4949052E-18,4.2995035E-17
10135.677,2.3943747E-16,4.4247446E-18,4.5836622E-17
10142.626,2.5612392E-16,4.519546E-18,4.2715173E-17
10149.575,2.7189993E-16,5.030561E-18,4.6160798E-17
10156.525,2.8097242E-16,4.5663774E-18,4.6810515E-17
10163.475,2.6058603E-16,4.9632855E-18,4.4932017E-17
10170.424,2.597941E-16,4.589394E-18,4.9357645E-17
10177.373,2.6637386E-16,4.5412034E-18,4.7799032E-17
10184.323,2.4301166E-16,4.4169038E-18,4.618898E-17
10191.272,2.6520048E-16,4.504909E-18,4.37943E-17
10198.222,2.648183E-16,4.827289E-18,4.329725E-17
10205.171,2.2963047E-16,4.3078375E-18,4.5746003E-17
10212.121,2.3681922E-16,4.2641086E-18,4.38253E-17
10219.07,2.3924337E-16,5.0723836E-18,4.1318658E-17
10226.02,2.5663346E-16,4.443877E-18,3.6856786E-17
10232.969,2.5302886E-16,5.126263E-18,3.580941E-17
