WAVE,FLUX,ERR,SKYBACK
9372.859,9.5461434E-17,8.570761E-18,1.06497975E-16
9379.798,8.935575E-17,7.180689E-18,9.3034175E-17
9386.737,1.03080376E-16,6.9245187E-18,8.550681E-17
9393.677,1.1135856E-16,7.183722E-18,8.7938166E-17
9400.616,9.264891E-17,6.8990726E-18,9.21997E-17
9407.556,1.132311E-16,8.3474195E-18,9.29168E-17
9414.495,1.3874558E-16,1.0174391E-17,9.2604365E-17
9421.435,8.634157E-17,6.8142585E-18,9.2966386E-17
9428.374,8.1172954E-17,7.518042E-18,1.0347491E-16
9435.313,1.2906274E-16,9.127124E-18,1.0071259E-16
9442.253,1.704963E-16,7.351557E-18,1.0058657E-16
9449.192,1.3114708E-16,7.597047E-18,9.5962904E-17
9456.132,1.0147684E-16,6.4175112E-18,9.8643095E-17
9463.071,1.678985E-16,7.1224014E-18,9.219701E-17
9470.01,1.8066544E-16,1.0002369E-17,9.4805466E-17
9476.949,1.7751435E-17,7.3786165E-18,9.596223E-17
9483.889,9.7093904E-17,6.201546E-18,9.974548E-17
9490.828,1.3269303E-16,8.6832995E-18,8.839368E-17
9497.768,6.0374953E-17,6.283083E-18,8.673272E-17
9504.707,1.1118734E-16,5.6753E-18,9.0525535E-17
9511.646,-3.8314187E-18,6.775672E-18,9.0836025E-17
9518.586,1.7204586E-17,5.801121E-18,8.1806164E-17
9525.525,1.6212434E-16,7.916252E-18,8.8658144E-17
9532.465,-1.4823662E-17,9.7088074E-18,8.76072E-17
9539.404,1.4034642E-16,6.163392E-18,8.67715E-17
9546.344,1.7902645E-16,6.7959736E-18,9.091938E-17
9553.283,1.2322633E-16,7.096341E-18,8.629898E-17
9560.222,2.7332789E-17,5.561462E-18,8.0560754E-17
9567.161,7.6435783E-17,5.33641E-18,7.144123E-17
9574.101,1.08443696E-16,5.8712606E-18,8.172457E-17
9581.04,1.0429244E-16,5.970605E-18,8.414826E-17
9587.9795,1.1552382E-16,6.272752E-18,7.460539E-17
9594.919,6.351969E-17,5.5179635E-18,7.43649E-17
9601.858,7.313608E-17,5.605008E-18,7.2681694E-17
9608.798,1.5847333E-16,7.148009E-18,7.3190813E-17
9615.737,9.017155E-17,5.926697E-18,7.451097E-17
9622.677,1.235403E-16,5.76275E-18,7.240723E-17
9629.616,8.66353E-17,5.475256E-18,7.389536E-17
9636.556,1.2190196E-16,6.7297644E-18,6.966462E-17
9643.495,7.3267404E-17,5.0165328E-18,6.406451E-17
9650.434,1.0615242E-16,5.6212374E-18,6.322699E-17
9657.373,1.0195183E-16,5.06415E-18,6.3622405E-17
9664.3125,2.559032E-17,5.961324E-18,6.074074E-17
9671.252,1.1281744E-16,6.1537126E-18,6.1998974E-17
9678.191,6.37551E-17,4.620265E-18,6.0918934E-17
9685.131,1.0093263E-16,6.0352297E-18,6.469892E-17
9692.07,8.7233296E-17,6.1101495E-18,6.596546E-17
9699.01,1.3153601E-16,6.458249E-18,6.2769754E-17
9705.949,6.5666295E-17,5.6787326E-18,6.219738E-17
9712.889,1.3050475E-16,5.8441973E-18,6.11872E-17
9719.828,8.489486E-17,4.719093E-18,5.895118E-17
9726.768,7.205508E-17,4.343679E-18,6.0485306E-17
9733.707,9.9856813E-17,6.0348686E-18,5.802676E-17
9740.6455,9.168767E-17,4.934559E-18,5.856225E-17
9747.585,1.3593726E-16,7.035142E-18,5.77508E-17
9754.524,7.4897525E-17,4.3570316E-18,5.8161306E-17
9761.464,9.7837513E-17,5.4345998E-18,5.4228753E-17
9768.403,1.9351288E-16,6.831959E-18,5.721509E-17
9775.343,1.4148279E-15,2.4373868E-17,6.017151E-17
9782.282,1.3041893E-15,1.6079607E-17,6.494124E-17
9789.222,8.309256E-16,1.3182815E-17,5.5328076E-17
9796.161,4.6000735E-17,6.8123597E-18,5.70693E-17
9803.101,5.930474E-17,5.4032517E-18,5.416613E-17
9810.04,1.1282557E-16,5.3235843E-18,5.0377033E-17
9816.9795,1.2050979E-16,5.9104466E-18,5.0122956E-17
9823.919,1.0248565E-16,4.941134E-18,5.0648838E-17
9830.857,8.4881734E-17,5.9510248E-18,5.3530593E-17
9837.797,3.2895107E-17,3.59315E-18,5.4501045E-17
9844.736,5.4375978E-17,4.9837487E-18,5.616809E-17
9851.676,2.4561219E-17,3.3480098E-18,5.2638442E-17
9858.615,6.6596556E-17,4.23442E-18,5.2895603E-17
9865.555,5.1433174E-17,3.814251E-18,5.4644865E-17
9872.494,7.504385E-17,4.3704555E-18,5.4412973E-17
9879.434,8.306553E-17,4.1242783E-18,5.1793497E-17
9886.373,8.803776E-17,4.8035962E-18,4.9851333E-17
9893.3125,3.4909335E-17,3.7303166E-18,5.191909E-17
9900.252,7.8994035E-17,4.5309252E-18,5.343291E-17
9907.191,7.768407E-17,4.4377057E-18,5.3612484E-17
9914.131,7.760922E-17,4.0407306E-18,5.1073807E-17
9921.069,7.6921993E-17,4.6800084E-18,5.2768932E-17
9928.009,9.3011953E-17,4.0091728E-18,5.336143E-17
9934.948,1.0035938E-16,4.2379527E-18,5.343508E-17
9941.888,9.0634286E-17,4.53149E-18,5.761418E-17
9948.827,5.800469E-17,4.009704E-18,5.692172E-17
9955.767,3.8377322E-17,3.745116E-18,5.130879E-17
9962.706,8.1807064E-17,3.958787E-18,5.1670178E-17
9969.6455,8.1232425E-17,3.978222E-18,4.740836E-17
9976.585,1.1765195E-16,4.2892293E-18,4.3541216E-17
9983.524,5.660426E-17,3.5277396E-18,4.7892742E-17
